Frequency,S11,S21,S12,S22
1471500000.0,(-10.9556799587867+138.69107715491j),(-0.453677420472275-98.2658071191696j),(-0.438286078981836-98.3064609278845j),(-10.7525850605516-154.225890843136j)
1473200000.0,(-10.9588677493155+138.640479021162j),(-0.45515870576381-98.4228792691295j),(-0.44522365569523-98.4054285720792j),(-10.7666919218549-154.201807088934j)
1474900000.0,(-10.9558122302295+138.772599509797j),(-0.459129875530476-98.5904995043981j),(-0.441753646970792-98.502518705852j),(-10.8176683445381-154.599749445902j)
1476600000.0,(-11.0412125242771+138.788887293815j),(-0.445454282146735-98.6460231974263j),(-0.441930037513792-98.5751571467715j),(-10.8239331605432-154.63046342628j)
1478300000.0,(-11.0438498677684+138.323912105246j),(-0.449338866961583-98.7193532964673j),(-0.427176226298493-98.7929119980617j),(-10.8503312626575-154.436414218008j)
1480000000.0,(-11.0516913498601+138.350765766738j),(-0.444509902851426-98.9500512082382j),(-0.44141727236052-98.8760841040727j),(-10.8477078680671-154.5131782728j)
1481700000.0,(-11.101978065084+138.308609624323j),(-0.443581123973991-98.8480038275191j),(-0.431439440492291-99.0400699561862j),(-10.9052049253982-154.699228327382j)
1483400000.0,(-11.1776284132165+138.107192163148j),(-0.439849986113794-99.0194853300324j),(-0.423784069102902-99.1143826080517j),(-10.8930454407171-154.777328794299j)
1485100000.0,(-11.1540440826431+137.820970100734j),(-0.437294207717597-99.2789876421898j),(-0.40964039231663-99.1486214637154j),(-10.9061858050565-154.755255468502j)
1486800000.0,(-11.165111274167+137.535629716724j),(-0.423224721242602-99.2446177593709j),(-0.427259609613364-99.3515098596703j),(-10.9159579088848-154.861019771122j)
1488500000.0,(-11.1982808666909+137.769825121399j),(-0.417054650592813-99.4420965324066j),(-0.4319734237466-99.4558293265815j),(-10.9893516499055-154.734686117106j)
1490200000.0,(-11.185872477025+137.453890358234j),(-0.42498335269975-99.6082853184397j),(-0.421971339682536-99.642760081709j),(-10.9540061296928-155.028079759977j)
1491900000.0,(-11.2526986278118+137.283100817859j),(-0.411115584658582-99.6777836240917j),(-0.423380108151333-99.6851314487524j),(-11.0599708165008-154.554741787042j)
1493600000.0,(-11.2520148264903+137.216223873352j),(-0.412447734182315-99.7831396369868j),(-0.414374199186835-99.7745211347978j),(-11.1028012920031-154.916628267249j)
1495300000.0,(-11.2861662218694+137.177892611113j),(-0.418694744981624-99.887550119541j),(-0.411189415137451-99.9012463517549j),(-11.0685518579035-155.403439119673j)
1497000000.0,(-11.3774244399342+137.094829097009j),(-0.414444925864291-100.057467511599j),(-0.435506176798867-100.059928337927j),(-11.1058006062798-154.843809517012j)
1498700000.0,(-11.4017322400301+136.586032731797j),(-0.419236336377722-100.181500014724j),(-0.399607846935814-100.050977619076j),(-11.1393574528794-155.497356346999j)
1500400000.0,(-11.3690256364882+136.544590984836j),(-0.400622453617402-100.358179242378j),(-0.406495294918416-100.268397588975j),(-11.1440840204237-155.210398727849j)
1502100000.0,(-11.4238107446887+136.552289669349j),(-0.415864546557111-100.365089715953j),(-0.386854147237986-100.369526867101j),(-11.18115446827-155.512986982482j)
1503800000.0,(-11.4306696945828+136.382186778486j),(-0.424869974189517-100.556818613887j),(-0.408994178564007-100.467425057921j),(-11.1746820952301-155.295722652896j)
1505500000.0,(-11.4507731380368+136.095121389007j),(-0.39978062976758-100.666104032906j),(-0.409464378229663-100.720299652686j),(-11.2567713405363-155.684926971288j)
1507200000.0,(-11.5033789178889+136.125067608208j),(-0.398064914366838-100.69702270188j),(-0.398484074260029-100.877011575582j),(-11.2154742445706-155.946754488743j)
1508900000.0,(-11.5052237398452+136.029712074279j),(-0.402147650425143-100.880851782936j),(-0.389068928878966-100.928531529767j),(-11.2902330758532-155.416903968941j)
1510600000.0,(-11.5212541491689+135.718815139533j),(-0.410230766976584-101.056114759775j),(-0.403443816233795-100.974705676966j),(-11.3255235603797-155.79322190458j)
1512300000.0,(-11.5702310223021+135.573624983312j),(-0.415498404890602-101.124626028581j),(-0.394585465786562-101.118360967931j),(-11.3037952740434-155.62003192969j)
1514000000.0,(-11.581686486649+135.718881121024j),(-0.413536389162043-101.107794476155j),(-0.376172811284148-101.267204462106j),(-11.3525461580284-155.755373978007j)
1515700000.0,(-11.6240882307266+135.625909539273j),(-0.389000800416454-101.241255729963j),(-0.383274268241043-101.330784024779j),(-11.3707859155996-156.000688626944j)
