Frequency,S11,S21,S12,S22
3.6695,(-0.48178248064160295+0.11389959740463652j),(-0.1994067723614679-0.845327078323404j),(-0.1997482600494755-0.8453401832348779j),(-0.48173510067307446+0.11390877088504671j)
3.68,(-0.47694851804505595+0.12309040417033872j),(-0.2169821620694747-0.8424538505070489j),(-0.21731992124821922-0.8424581102733246j),(-0.4769043020546359+0.12308527855155522j)
3.6905,(-0.47172534413478107+0.13210645230096882j),(-0.23461143989830416-0.8393057141607968j),(-0.23494498943314152-0.8393012320061071j),(-0.47168491960782716+0.1320872654626456j)
3.701,(-0.4661164704931363+0.1409327139834921j),(-0.2522967922882964-0.8358744257862079j),(-0.2526256491417213-0.8358613274852139j),(-0.4660804581497241+0.14089971879921137j)
3.7115,(-0.46012584993216626+0.14955393914143755j),(-0.2700398789816526-0.8321511635347826j),(-0.27036354523322753-0.8321296055832519j),(-0.46009485282551277+0.1495074276685064j)
3.722,(-0.4537579063068343+0.15795467125602716j),(-0.2878418222972324-0.8281265300046731j),(-0.2881598441431865-0.8280966812621795j),(-0.45373251603041753+0.15789495056012343j)
3.7325,(-0.4470175696322889+0.16611923998593528j),(-0.305703168776457-0.8237905724220029j),(-0.30601510716610875-0.8237526196958136j),(-0.44699836396239623+0.166046641204083j)
3.743,(-0.4399103317172594+0.17403173740078884j),(-0.3236238440545309-0.8191327878405035j),(-0.3239292194500029-0.8190869615174585j),(-0.43989787227783256+0.1739466247539815j)
3.7535,(-0.43244227342643443+0.18167606732708136j),(-0.34160305601843893-0.8141421724233129j),(-0.34190144965450775-0.8140887079700405j),(-0.43243709825766896+0.18157883605348177j)
3.764,(-0.424620114850324+0.18903593492393664j),(-0.3596393075003182-0.8088072173021011j),(-0.3599303050636534-0.8087463767022952j),(-0.4246227495788076+0.18892699904192908j)
3.7745,(-0.4164512606989239+0.19609486515764024j),(-0.37773029672366354-0.8031159597646623j),(-0.37801348915321703-0.8030480309763914j),(-0.4164622153508229+0.19597464899897604j)
3.785,(-0.40794385894237783+0.20283619632130218j),(-0.3958729140834647-0.7970559900599334j),(-0.3961479135770513-0.7969812822372682j),(-0.4079636175352598+0.20270516676167977j)
3.7955,(-0.3991068343906641+0.20924314667512958j),(-0.4140631289845254-0.7906145197738729j),(-0.4143295713711461-0.7905333649047666j),(-0.3991358557000882+0.2091017968631284j)
3.806,(-0.3899499436262463+0.21529882447081083j),(-0.4322960022827072-0.7837783931206531j),(-0.43255353212572584-0.7836911479729517j),(-0.38998867388623537+0.21514765565447794j)
3.8165,(-0.3804838297562869+0.22098625320281004j),(-0.4505655715254032-0.7765341603891827j),(-0.45081387255181404-0.77644119443696j),(-0.3805326872658552+0.22082579566404648j)
3.827,(-0.37072007093401954+0.2262884267068083j),(-0.4688648367838361-0.7688681126279301j),(-0.46910360773871373-0.7687698252422497j),(-0.37077945133685675+0.22611922711332583j)
3.8375,(-0.3606712263577194+0.23118835146183492j),(-0.4871857202754087-0.7607663348252864j),(-0.4874146869006796-0.7606631413938799j),(-0.3607414973191405+0.2310109812649969j)
3.848,(-0.35035089297269684+0.23566909404487638j),(-0.505518970768173-0.7522147921866061j),(-0.5057378638445865-0.7521071453443888j),(-0.350432396275615+0.2354841447681335j)
3.8585,(-0.3397737446162396+0.23971385261978503j),(-0.5238541413285601-0.7431993883466379j),(-0.5240627635599016-0.7430877321846696j),(-0.3398667958155578+0.23952193028341448j)
3.869,(-0.3289555778106922+0.24330602307156296j),(-0.5421795689009858-0.7337060263181112j),(-0.5423777040358126-0.7335908561329375j),(-0.3290604598911999+0.24310775650211777j)
3.8795,(-0.3179133655127238+0.24642925466023993j),(-0.5604822765246373-0.7237207260856209j),(-0.5606697846722721-0.7236025270218854j),(-0.3180303346464949+0.24622528612389602j)
3.89,(-0.30666527681049965+0.2490675624005497j),(-0.5787479866018245-0.7132296798907674j),(-0.5789247270193923-0.7131089790695964j),(-0.3067945512419854+0.24885855297216267j)
3.9005,(-0.2952307232436842+0.2512053897812098j),(-0.5969610384635119-0.7022193911756781j),(-0.5971269374788911-0.7020967109172223j),(-0.2953724917254284+0.25099201350274425j)
3.911,(-0.28363037282118897+0.25282772929591246j),(-0.615104421953252-0.6906767268675619j),(-0.615259422000633-0.6905526193688859j),(-0.28378479656599437+0.2526106641755217j)
3.9215,(-0.27188619015984844+0.2539201976465794j),(-0.6331596977755033-0.678589082055953j),(-0.6333038102079666-0.6784640879849329j),(-0.2720533816586358+0.2537001500148003j)
3.932,(-0.2600214341215111+0.2544691687223998j),(-0.651107041185435-0.6659444386513371j),(-0.6512402883875418-0.6658191391233101j),(-0.26020147491409656+0.2542468436709754j)
3.9425,(-0.24806065456745044+0.2544618905222104j),(-0.6689251863476373-0.6527315505394208j),(-0.6690476383406163-0.6526065311658827j),(-0.24825359633608113+0.25423799514330936j)
3.953,(-0.23602971390284697+0.2538865806075654j),(-0.6865914503948207-0.6389400434146983j),(-0.6867032420882359-0.6388158837642239j),(-0.23623555708267235+0.2536618409245949j)
3.9635,(-0.2239557366174717+0.2527325901881992j),(-0.7040817917434369-0.6245605188907282j),(-0.704183085245242-0.6244378195229234j),(-0.2241744473765596+0.25250772829143675j)
3.974,(-0.21186710558792302+0.2509905068112601j),(-0.7213707576377025-0.6095847713847922j),(-0.7214617920216135-0.6094641061608614j),(-0.21209861268482202+0.2507662457083979j)
3.9845,(-0.1997934079076093+0.2486523013098183j),(-0.7384316176940297-0.5940058340416416j),(-0.7385126661736584-0.5938877950560727j),(-0.2000375946675723+0.24842936630182827j)
3.995,(-0.18776537211599378+0.24571146998085688j),(-0.7552363644255329-0.5778181811836107j),(-0.7553077463464687-0.5777033629810002j),(-0.18802208107725127+0.24549058162852946j)
4.0055,(-0.1758148205460342+0.24216315240642644j),(-0.7717558042044756-0.5610178459170903j),(-0.771817898670947-0.5609068304840736j),(-0.17608385066804247+0.2419450246607473j)
4.016,(-0.1639745527139534+0.23800428568104492j),(-0.7879596181755906-0.5436026068773142j),(-0.7880128617741878-0.5434959570944974j),(-0.1642556656267077+0.23778962475997184j)
4.0265,(-0.15227826820013507+0.2332337282245684j),(-0.8038165182815002-0.5255720452934226j),(-0.8038613897852727-0.5254703304610275j),(-0.15257117062226214+0.23302323220043833j)
4.037,(-0.14076042552269785+0.2278523915637502j),(-0.8192943259788588-0.5069277366190361j),(-0.8193313725344523-0.5068314850002367j),(-0.14106480035216692+0.22764673400343627j)
4.0475,(-0.12945612392160594+0.2218633564852923j),(-0.8343601159357704-0.487673369675301j),(-0.8343899347745705-0.4875830920314162j),(-0.12977159775113098+0.22166320404932993j)
4.058,(-0.11840094903332972+0.2152719858191405j),(-0.8489803816430765-0.4678148420576188j),(-0.8490036130135397-0.4677310428364756j),(-0.11872711261739965+0.21507798116523577j)
4.0685,(-0.10763078752596485+0.2080860359600825j),(-0.8631212002450945-0.44736037558133435j),(-0.8631385400085807-0.44728351717485343j),(-0.10796718977932686+0.20789879909205877j)
4.079,(-0.09718220374413321+0.200315047593656j),(-0.8767456355575843-0.4263190622579691j),(-0.8767605241591057-0.42625092530779923j),(-0.09752835458050382+0.20013517253429564j)
4.0895,(-0.08709136948827952+0.19197174806720702j),(-0.8898187899295461-0.4047039861304287j),(-0.8898353567498624-0.4046463152903061j),(-0.08744673905799774+0.19179979949665157j)
4.1,(-0.07739328712079228+0.18307244185491056j),(-0.9023102859702006-0.3825329926666672j),(-0.9023291013085457-0.3824856976523793j),(-0.07775731125707613+0.1829089549932685j)
4.1105,(-0.06812449399021553+0.17363385176086635j),(-0.9141863186309188-0.35982386595447285j),(-0.9142018422149145-0.35978442347221035j),(-0.06849657748159714+0.17347932211882014j)
4.121,(-0.05931842749787542+0.1636778464066699j),(-0.9254140663995499-0.3365978996435897j),(-0.9254256214709403-0.3365661294006733j),(-0.059697932926496965+0.16353273791314016j)
4.1315,(-0.05100830008130661+0.15322796949033207j),(-0.935961488102558-0.3128786553619001j),(-0.9359694605122216-0.3128548052702503j),(-0.05139457203871329+0.15309270022304958j)
4.142,(-0.04322634752354148+0.14231012170523052j),(-0.945797622087098-0.2886921494928151j),(-0.9458023985774863-0.28867650054942967j),(-0.043618697060644036+0.14218507192818156j)
4.1525,(-0.036003350285883+0.13095274300190424j),(-0.954892849852575-0.26406691638982804j),(-0.9548948224082275-0.26405978332408825j),(-0.036401069338299355+0.13083824571158104j)
4.163,(-0.02936840008888106+0.1191867210475878j),(-0.9632191482987154-0.23903389546015336j),(-0.9632187185885233-0.23903562702835982j),(-0.02977075604121551+0.11908306363078895j)
4.1735,(-0.023348661013721406+0.10704527517205929j),(-0.9707503184662329-0.21362632547273588j),(-0.9707479023473276-0.2136373043865213j),(-0.02375490311930612+0.10695269952303399j)
4.184,(-0.017969139844734965+0.09456381879589712j),(-0.9774622051938319-0.18787965175133375j),(-0.9774582306834948-0.1879003283490559j),(-0.018378506286802095+0.09448251698950974j)
4.1945,(-0.013252479741053256+0.08177978812412628j),(-0.9833329313834803-0.16183125655422573j),(-0.9833278524694129-0.16186211446487536j),(-0.013664199199838342+0.08170990076032063j)
4.205,(-0.009218758167807062+0.0687324453739548j),(-0.9883430760668276-0.135520372129525j),(-0.988337377241679-0.13556192687625465j),(-0.009632049676380209+0.06867406397001201j)
4.2155,(-0.005885306190526231+0.05546266019134792j),(-0.9924758606874432-0.10898782007233097j),(-0.9924700651949961-0.10904058264352784j),(-0.006299386893629381+0.05541582503236212j)
4.226,(-0.003266554993609319+0.042012663583815384j),(-0.9957173093263985-0.082275784386905j),(-0.9957119840521501-0.08234020648270174j),(-0.003680642898294676+0.041977364105664605j)
4.2365,(-0.0013739073258908904+0.028425781639900345j),(-0.9980563698767189-0.055427584767582166j),(-0.9980521326815602-0.0555038291872777j),(-0.0017872251425522928+0.02840195687701626j)
4.247,(-0.0002156407003569027+0.014746153070974535j),(-0.9994850297419358-0.02848731683062037j),(-0.9994825195010466-0.02857525345970447j),(-0.0006274192624712213+0.014733692446184062j)
4.2575,(0.00020315602576335832+0.0010184409595749902j),(-0.9999983764109551-0.001499725209097786j),(-0.9999982233245551-0.0015985455834189603j),(-0.00020632594363129283+0.0010171851558790509j)
4.268,(-0.00011938703100456885-0.012712448509768317j),(-0.999594644284876+0.025490225211108213j),(-0.9995973954113078+0.025382110850964156j),(-0.000525830249951137-0.012702705950792943j)
4.2785,(-0.0011819176761805482-0.026401623672339957j),(-0.9982752247541109+0.05243755423720213j),(-0.9982812530243848+0.05232266537853774j),(-0.0015845984174214405-0.026381134627900683j)
4.289,(-0.0029798760306433314-0.040004435365736404j),(-0.9960446500566581+0.0792975232347429j),(-0.9960540584070655+0.07917925756452443j),(-0.0033780920134872934-0.0399734956406368j)
4.2995,(-0.005505517943772634-0.053476689482216413j),(-0.9929105581734481+0.10602594187885236j),(-0.9929231179566678+0.10590825610317212j),(-0.005898591356329018-0.05343563652508429j)
4.31,(-0.008747950625138013-0.06677487172521555j),(-0.9888836401534655+0.1325793661855239j),(-0.9888987946649073+0.13246628254622983j),(-0.009135230409900823-0.06672408246077698j)
4.3205,(-0.012693194097979714-0.0798564139275347j),(-0.9839775396334762+0.15891546196892542j),(-0.9839944807225909+0.15881053007727539j),(-0.013074058678380327-0.07979630270489729j)
4.331,(-0.017324287727172344-0.09267999827363295j),(-0.9782087419342224+0.18499318359746658j),(-0.9782265180877691+0.18489916193411865j),(-0.01769814709032473-0.09261101428223285j)
4.3415,(-0.022621464670943513-0.10520585862774481j),(-0.9715964099036698+0.2107730567994275j),(-0.9716139703071736+0.21069171045517399j),(-0.022987763029654273-0.10512848254111423j)
4.352,(-0.028563348352126077-0.11739553414120998j),(-0.964161961872075+0.236217224641972j),(-0.9641744156964618+0.23614849652221137j),(-0.028921562876946638-0.11731027825015618j)
4.3625,(-0.03512348121562687-0.12921392021550676j),(-0.9559297579909488+0.2612903105488145j),(-0.9559382988267059+0.2612346936227033j),(-0.03547312662473702-0.129121319089801j)
4.373,(-0.0422749897378065-0.14062743803524203j),(-0.9469257796702851+0.28595885060483844j),(-0.9469313332765015+0.28591641646306903j),(-0.042615621411922-0.14052805126531098j)
4.3835,(-0.04998905873335702-0.15160485578138042j),(-0.9371778529411068+0.3101916845728003j),(-0.937181060008378+0.3101622019147802j),(-0.050320267903571164-0.1514992617449623j)
4.394,(-0.05823514909760894-0.16211740514091807j),(-0.9267154259284439+0.3339600296134491j),(-0.9267166698893093+0.3339430621698191j),(-0.05855656656198284-0.16200619849714507j)
4.4045,(-0.06698124237297709-0.1721388524909245j),(-0.9155693113447513+0.35723763003991044j),(-0.9155687608706377+0.35723262802559935j),(-0.06729253386350986-0.17202264649283242j)
4.415,(-0.07619412140643991-0.18164551215973143j),(-0.903771454195252+0.38000074717265114j),(-0.903768827797043+0.38000699358344986j),(-0.07649499632150533-0.1815249251942589j)
4.4255,(-0.08583992141118522-0.19061589788776434j),(-0.8913546395270205+0.40222809771583j),(-0.8913475208999176+0.4022438725251271j),(-0.08613012527890679-0.19049156134920478j)
4.436,(-0.0958830611872036-0.19903214875665462j),(-0.8783524624571155+0.42390133525469453j),(-0.8783406541518385+0.42392580199760405j),(-0.09616237524138348-0.1989047005057885j)
4.4465,(-0.10628793391730124-0.20687857721602665j),(-0.8647988454593106+0.4450045350059526j),(-0.86478220838154+0.4450368651587953j),(-0.10655618096981924-0.2067486547246234j)
4.457,(-0.11701862074843096-0.21414209584322808j),(-0.8507279099864009+0.4655243185060033j),(-0.8507063617551612+0.46556369491145383j),(-0.11727565560210841-0.21401034256394405j)
4.4675,(-0.12803911724747388-0.2208121609424903j),(-0.8361737848206873+0.4854497681996279j),(-0.8361472555584976+0.4854954612438906j),(-0.12828483713886613-0.22067921469814913j)
4.478,(-0.13931351745938444-0.2268807082818511j),(-0.8211703533187307+0.5047724409343042j),(-0.8211388561809436+0.5048236773035079j),(-0.13954784702649153-0.2267472103081869j)
4.4885,(-0.15080620630453273-0.2323420636766592j),(-0.8057511358811917+0.5234861648656239j),(-0.8057146973394423+0.5235422468824849j),(-0.15102910880069295-0.23220864495470714j)
4.499,(-0.16248202538931783-0.23719284820488407j),(-0.7899490575348095+0.5415870428602081j),(-0.7899077573658557+0.5416472776147249j),(-0.1626934949924044-0.2370601372358681j)
4.5095,(-0.17430648930038908-0.24143168604751317j),(-0.7737958171489429+0.559072817080412j),(-0.7737503250135265+0.5591369079388783j),(-0.17450654825419043-0.2413003073041606j)
4.52,(-0.18624571161910736-0.24505964951543935j),(-0.757323396659469+0.5759441350775852j),(-0.7572737682413304+0.5760114351125745j),(-0.18643442081444622-0.24493020747239003j)
4.5305,(-0.19826677380655425-0.24807955287500805j),(-0.7405621873097948+0.5922030891122785j),(-0.7405085241608665+0.5922728890476563j),(-0.1984442086849043-0.24795265582268244j)
4.541,(-0.2103377234384922-0.2504960136012467j),(-0.7235414777724487+0.6078534125809633j),(-0.7234839034478917+0.60792507021165j),(-0.21050400003863384-0.25037224919117407j)
4.5515,(-0.22242768388099618-0.25231531417018777j),(-0.706289364385649+0.62290043655484j),(-0.7062280430689334+0.6229733538816065j),(-0.22258294174936738-0.25219525868867504j)
4.562,(-0.2345069136167991-0.25354526954268647j),(-0.6888326918785879+0.6373509359722972j),(-0.6887678561861631+0.6374245232710487j),(-0.23465131150957028-0.25342949263796466j)
4.5725,(-0.24654685841160134-0.2541951064692789j),(-0.6711970048384761+0.6512129741676097j),(-0.6711288958141759+0.6512867112224522j),(-0.24668058425509842-0.2540841603703222j)
4.583,(-0.2585202192779095-0.25427530357443245j),(-0.6534064914708435+0.6644957740043381j),(-0.653335413698867+0.6645691541029183j),(-0.2586434828570459-0.2541697246045485j)
4.5935,(-0.27040096027884386-0.25379748050483947j),(-0.6354839551172407+0.6772095835555922j),(-0.6354102122943536+0.6772821689454918j),(-0.27051398708289676-0.25369779930162006j)
4.604,(-0.2821643382491976-0.2527742654898134j),(-0.6174507909559421+0.689365539051956j),(-0.6173747287783532+0.6894369153684355j),(-0.2822673817929889-0.2526809881694608j)
4.6145,(-0.29378690675991764-0.2512191697865458j),(-0.5993269908082713+0.7009755266114721j),(-0.5992489708171042+0.7010453261545945j),(-0.2938802431991418-0.25113278362892666j)
4.625,(-0.3052465257453849-0.24914646360245638j),(-0.5811311197262734+0.7120520792822581j),(-0.581051515386589+0.7121199799074256j),(-0.30533043413667993-0.24906745708420333j)
4.6355,(-0.31652233178517175-0.24657108505965947j),(-0.5628803656504633+0.7226082307445578j),(-0.5627995429752359+0.7226739604004746j),(-0.3165971255034499-0.24649991232640384j)
4.646,(-0.3275947355521067-0.2435085150827348j),(-0.5445905169916953+0.7326574295324406j),(-0.5445088471049561+0.7327207584689106j),(-0.3276607351741923-0.2434456252002075j)
4.6565,(-0.33844539016255903-0.23997468435691963j),(-0.5262759927528231+0.7422134383094832j),(-0.5261938581319219+0.7422741633240787j),(-0.33850292755158856-0.23992051436032288j)
4.667,(-0.34905714875228255-0.23598590331059505j),(-0.5079499220840763+0.7512901920986534j),(-0.5078676775256328+0.7513481655823815j),(-0.3491065877076798-0.23594085408894172j)
4.6775,(-0.3594140498048916-0.23155874274528618j),(-0.48962412144451845+0.7599017578896538j),(-0.48954212835229405+0.7599568550471549j),(-0.3594557496153681-0.2315232205290078j)
4.688,(-0.36950125592048566-0.2267099892677445j),(-0.4713091474834616+0.7680622354608557j),(-0.47122777283778994+0.7681143541208024j),(-0.36953559693351523-0.2266843748544168j)
4.6985,(-0.37930501605258465-0.2214565654264251j),(-0.4530143969415823+0.7757856445937498j),(-0.45293395766504146+0.77583473575408j),(-0.3793323929795061-0.22144122210512185j)
4.709,(-0.3888126245064342-0.2158154643799485j),(-0.434748077524431+0.7830859042231723j),(-0.4346688922784882+0.7831319363201023j),(-0.3888334407922107-0.2158107380749913j)
4.7195,(-0.398012361297857-0.20980369958482004j),(-0.4165173142222701+0.7899767332936565j),(-0.41643967382554814+0.7900197038096123j),(-0.39802703337996526-0.20980992454162103j)
4.73,(-0.4068934500484181-0.20343826370543813j),(-0.3983281483646342+0.7964716188410303j),(-0.3982523436971394+0.7965115401480576j),(-0.40690240690667673-0.20345574704518005j)
4.7405,(-0.4154460088647596-0.19673606318333692j),(-0.38018566342414883+0.8025837258456654j),(-0.38011195569102796+0.8026206355095585j),(-0.4154496849748759-0.19676511041930111j)
4.751,(-0.4236609958063813-0.18971390982170877j),(-0.3620939589244444+0.8083258898418577j),(-0.3620225778638469+0.8083598459114556j),(-0.42365983864942564-0.18975479534136006j)
4.7615,(-0.4315301557328468-0.18238847504410807j),(-0.344056249293447+0.8137105493776399j),(-0.3439874086678828+0.8137416260810898j),(-0.4315246196104842-0.1824414676709117j)
4.772,(-0.4390459744594742-0.17477627947709287j),(-0.3260749086519543+0.8187497138722402j),(-0.326008832432722+0.8187779841559234j),(-0.43903652663410364-0.17484162018666236j)
4.7825,(-0.4462016339268984-0.16689365175256096j),(-0.3081515441832063+0.8234549247605977j),(-0.3080883668701891+0.8234804998085086j),(-0.446188747090298-0.1669715696658879j)
4.793,(-0.45299096550251977-0.15875671725998283j),(-0.2902869658730922+0.8278372512536366j),(-0.2902268766228388+0.8278602258721595j),(-0.4529751173280489-0.15884743105200466j)
4.8035,(-0.4594083945512566-0.1503814147323544j),(-0.2724813474469402+0.831907231614277j),(-0.2724244587127681+0.8319277262265863j),(-0.45939007364243495-0.15048511821555255j)
4.814,(-0.46544890780046316-0.14178345385812974j),(-0.25473420864381663+0.8356748683546632j),(-0.254680643643828+0.8356929987769575j),(-0.4654286099741967-0.14190032437831673j)
4.8245,(-0.4711080059211891-0.13297834160316202j),(-0.23704445828849272+0.8391496148599878j),(-0.23699429325306123+0.8391655109568982j),(-0.47108623502469776-0.13310853221802627j)
4.835,(-0.47638167327230635-0.12398134583256822j),(-0.21941046347330634+0.8423403499115019j),(-0.2193637854867649+0.8423541346123244j),(-0.47635893361645454-0.12412501056779306j)
4.8455,(-0.48126632777019335-0.1148075445290502j),(-0.2018301181373551+0.8452553558558915j),(-0.20178698245955376+0.8452671607987058j),(-0.4812431330716616-0.11496480610467967j)
4.856,(-0.48575880093467333-0.10547178810691786j),(-0.18430082463521621+0.8479023302214325j),(-0.18426126837326912+0.8479122862356981j),(-0.48573567106301163-0.1056427551660546j)
4.8665,(-0.4898562945534687-0.09598873738158177j),(-0.1668195737788622+0.8502883586293656j),(-0.1667836163688256+0.8502965955108819j),(-0.4898337534250667-0.09617350440713252j)
4.877,(-0.49355636061719566-0.08637285577764538j),(-0.14938300898847726+0.8524199055146093j),(-0.14935065461573313+0.8524265545492113j),(-0.49353493661997766-0.0865714946690862j)
4.8875,(-0.4968568653990484-0.07663844406141042j),(-0.13198740277133852+0.8543028208781572j),(-0.13195864568999205+0.8543080090115686j),(-0.49683709262889275-0.07685100454530347j)
4.898,(-0.49975597627125823-0.06679961866281867j),(-0.11462875228435226+0.855942323751056j),(-0.11460356996700087+0.8559461760656834j),(-0.4997383895423161-0.06702614538061162j)
4.9085,(-0.5022521293796034-0.056870358865108744j),(-0.09730278916116734+0.8573430008862719j),(-0.09728114544207411+0.8573456391907096j),(-0.5022372698989701-0.05711088343128955j)
4.919,(-0.504343981415551-0.046864510652509156j),(-0.08000500918939193+0.8585086679720515j),(-0.07998686977972815+0.8585103582027311j),(-0.5043323943625119-0.047119024487762826j)
4.9295,(-0.5060304470834271-0.03679581025248991j),(-0.06273073374387834+0.8594425772102962j),(-0.06271605013418659+0.8594436488412066j),(-0.5060226816083546-0.037064291027599554j)
4.94,(-0.5073107301228466-0.026677901699988547j),(-0.045475145226674236+0.8601475710303709j),(-0.04546383637642498+0.8601481688434682j),(-0.5073073344245562-0.02696031279727735j)
4.9505,(-0.5081840365690365-0.016524339474697437j),(-0.028233295698086223+0.8606257282112438j),(-0.02822524560185129+0.8606253359086461j),(-0.5081855636481912-0.016820638911191073j)
4.961,(-0.5086499264860098-0.006348659550155189j),(-0.011000133073886987+0.8608784481154031j),(-0.010995258336538085+0.8608764652232292j),(-0.5086569304632148-0.0066587550040112615j)
4.9715,(-0.5087083708294546+0.0038356523169624135j),(0.006229443403985863+0.8609064274419421j),(0.0062312022100487405+0.8609029966240487j),(-0.5087214065474481+0.0035118416411935127j)
4.982,(-0.5083593474384787+0.014015142300356496j),(0.023460551406615803+0.8607097697160788j),(0.023459263231251224+0.8607050330557516j),(-0.5083789723768262+0.013677730733652319j)
4.9925,(-0.5076030372549163+0.024176323755763795j),(0.04069829653233025+0.8602879373671188j),(0.04069403692262883+0.8602820330494904j),(-0.5076298070111105+0.023825459730445232j)
5.003,(-0.5064398128971389+0.03430572850227573j),(0.05794774207629906+0.8596397493949282j),(0.05794059602550256+0.8596328092744641j),(-0.5064742856204649+0.033941551001954735j)
5.0135,(-0.5048702569334966+0.044389808123036355j),(0.07521387106004135+0.8587633822876887j),(0.07520393316767013+0.858755535394292j),(-0.5049129891348437+0.04401248286082134j)
5.024,(-0.5028951613064392+0.054414941526162025j),(0.0925015616680149+0.857656372001954j),(0.09248893155677261+0.8576477425181289j),(-0.5029467080030754+0.054024688429563025j)
5.0345,(-0.5005155405377857+0.06436744355354834j),(0.10981554704519289+0.8563156137978347j),(0.10980033207502762+0.8563063185282335j),(-0.5005764550483285+0.0639644666840734j)
5.045,(-0.4977326399250839+0.0742335114409305j),(0.12716038226817664+0.854737364751949j),(0.12714269657747282+0.8547275178898052j),(-0.49780347536007274+0.0738180536100364j)
5.0555,(-0.4945479584063963+0.08399921812005735j),(0.14454041254510896+0.8529172479371988j),(0.14452037326943953+0.8529069552988557j),(-0.49462926310092736+0.08357153487436533j)
5.066,(-0.4909632597017715+0.09365048711225211j),(0.16195973380576817+0.8508502516424893j),(0.16193746305127477+0.8508396142573842j),(-0.4910555781872144+0.09321087475005298j)
5.0765,(-0.48698059494798+0.10317310533283575j),(0.1794221569789021+0.8485307385092857j),(0.17939778313773444+0.8485198510798779j),(-0.4870844715573016+0.1027218498360384j)
5.087,(-0.48260232903050504+0.11255265805417948j),(0.19693117159484225+0.8459524468185897j),(0.19690482462487022+0.8459413974009291j),(-0.4827182967549957+0.11209010548859291j)
5.0975,(-0.477831161037171+0.12177456160690163j),(0.21448990596410514+0.8431084968229596j),(0.21446172023332014+0.8430973660684599j),(-0.47795975153159914+0.12130105971466507j)
5.108,(-0.4726701522412597+0.13082404552669694j),(0.23210108508340416+0.8399913992830464j),(0.23207119682604413+0.8399802629075385j),(-0.4728118895137217+0.13033997091630667j)
5.1185,(-0.46712276445442763+0.1396861215175314j),(0.2497669936296108+0.8365930643653665j),(0.2497355386751233+0.8365819906281691j),(-0.467278163727998+0.1391918724309757j)
5.129,(-0.4611928881509034+0.1483455785310857j),(0.2674894240845239+0.8329048133775027j),(0.2674565423544994+0.8328938627266307j),(-0.46136245683483224+0.1478415861839499j)
5.1395,(-0.4548848725898215+0.1567870242610982j),(0.28526964637090463+0.8289173883390462j),(0.28523547656642634+0.8289066169827135j),(-0.45506910971000936+0.15627372852195962j)
5.15,(-0.4482035777553567+0.16499481180268594j),(0.3031083457591709+0.8246209724306248j),(0.3030730272852539+0.8246104285811566j),(-0.44840297042901894+0.1644726893201687j)
5.1605,(-0.44115440111895565+0.17295310307046358j),(0.32100558693610814+0.8200052027586108j),(0.32096926004771265+0.8199949275038512j),(-0.44136942208887825+0.17242266021829913j)
5.171,(-0.43374332506203417+0.18064585296155716j),(0.33896076370258743+0.8150591933452062j),(0.3389235683143823+0.8150492220672879j),(-0.433974439782636+0.18010760505874088j)
5.1815,(-0.4259769707886609+0.188056791443384j),(0.3569725460714457+0.8097715603649125j),(0.35693461666102827+0.8097619227671972j),(-0.42622462646405135+0.18751128859011107j)
5.192,(-0.417862623699359+0.19516949511358192j),(0.37503883074993005+0.804130448432203j),(0.3750003046830644+0.8041211650383903j),(-0.4181272514490071+0.19461731770571078j)
5.2025,(-0.4094083036501541+0.20196734851476336j),(0.39315668970920264+0.7981235611785844j),(0.3931177012643387+0.7981146491243242j),(-0.40969032240352427+0.2014090866109849j)
5.213,(-0.40062279893574676+0.208433601217701j),(0.4113223184739859+0.7917381992032462j),(0.4112829993900979+0.7917296699298759j),(-0.40092260164964105+0.20786988796688083j)
5.2235,(-0.39151571820866427+0.21455139295201361j),(0.42953098331314954+0.7849612995944629j),(0.4294914612394254+0.7849531563479111j),(-0.39183368442160194+0.21398287124121343j)
5.234,(-0.38209755010121965+0.22030376236745122j),(0.4477769655980233+0.7777794840917475j),(0.4477373657486902+0.7777717256470965j),(-0.38243403520191604+0.21973111153813568j)
5.2445,(-0.37237970102878554+0.22567372137305752j),(0.4660535139631973+0.7701791024729652j),(0.4660139577331402+0.7701717240442615j),(-0.37273503824884835+0.22509763759328974j)
5.255,(-0.36237455638140365+0.23064427780008315j),(0.4843527852535219+0.7621463005834619j),(0.48431339207486757+0.7621392881336919j),(-0.36274905139148766+0.23006548640210855j)
5.2655,(-0.3520955192694906+0.23519849690967823j),(0.5026658024859754+0.7536670731513497j),(0.5026266868819902+0.7536604110923206j),(-0.3524894590149958+0.2346177388386241j)
5.276,(-0.3415570733529454+0.2393195503821892j),(0.5209824013155059+0.744727339196714j),(0.52094367147865+0.7447210056940933j),(-0.3419707052056195+0.2387376036836822j)
5.2865,(-0.33077481099664535+0.24299079613348604j),(0.5392911820476081+0.7353130133307001j),(0.5392529444982782+0.7353069820882084j),(-0.33120836400033515+0.24240844619447305j)
5.297,(-0.31976548232698115+0.246195853766081j),(0.5575794702185882+0.7254100934408644j),(0.5575418234589099+0.7254043334397232j),(-0.32021915016251146+0.2456139102169402j)
5.3075,(-0.3085470447352026+0.24891865662301127j),(0.5758332784295803+0.7150047419660533j),(0.5757963177610502+0.7149992191732736j),(-0.3090209899422698+0.24833795052502114j)
