,s 11,s 12,s 21,s 22
2.0704,(-0.2100628614+0.1581218988j),(0.9415994883+0.2792969644j),(0.9430080652+0.2754689455j),(0.1375626922+0.1996888071j)
2.0736,(-0.2146445811+0.1562952697j),(0.940777421+0.279668659j),(0.942271173+0.2747124434j),(0.1412870586+0.2010610849j)
2.0768,(-0.2150606215+0.15368931j),(0.9403945804+0.2799017727j),(0.9422271848+0.2740390301j),(0.1410673857+0.2045798004j)
2.08,(-0.2164456099+0.1523670554j),(0.9403503537+0.27953583j),(0.9425908327+0.2749835253j),(0.1423860341+0.2058225572j)
2.0832,(-0.2182804495+0.152782619j),(0.9399987459+0.2807298601j),(0.9421967268+0.2757819295j),(0.1449188143+0.2074072957j)
2.0864,(-0.2168321609+0.1516501606j),(0.9397158027+0.2810453176j),(0.9426042438+0.2754567266j),(0.1425446421+0.2069457769j)
2.0896,(-0.2180539668+0.155710116j),(0.9398528934+0.2822147906j),(0.9417448044+0.2754686177j),(0.1441344023+0.202841118j)
2.0928,(-0.2251340151+0.1516791284j),(0.9381347895+0.281552732j),(0.9417007565+0.2747448087j),(0.1515901089+0.2070169896j)
2.096,(-0.2243399769+0.1538345516j),(0.9380455613+0.2828917503j),(0.9410601258+0.2758726478j),(0.1497245431+0.2046000659j)
2.0992,(-0.2176913023+0.1500013471j),(0.9389159083+0.2820922136j),(0.9421280622+0.275950551j),(0.1435864121+0.2086732388j)
2.1024,(-0.2187972963+0.1452098191j),(0.9391812086+0.2818979621j),(0.9429122806+0.2748426795j),(0.1445925832+0.2127449512j)
2.1056,(-0.2194437385+0.1475834101j),(0.9384496212+0.2827101052j),(0.9415767193+0.2762305737j),(0.1445305943+0.2103756517j)
2.1088,(-0.2215857208+0.1475960761j),(0.9381006956+0.2833031416j),(0.9408245087+0.2765621245j),(0.1462755799+0.21010153j)
2.112,(-0.2188075483+0.1454458088j),(0.9387008548+0.2831260264j),(0.9418016672+0.2760231495j),(0.1438609362+0.2115860283j)
2.1152,(-0.2217501998+0.1445381939j),(0.9381260872+0.2832252979j),(0.9409497976+0.2765152752j),(0.145405978+0.2131602913j)
2.1184,(-0.2231242657+0.1441820562j),(0.9378665686+0.283464998j),(0.9408379793+0.2769871354j),(0.1465963721+0.2138765305j)
2.1216,(-0.2132756412+0.1472492814j),(0.9394145608+0.2844977379j),(0.9427700639+0.2778176665j),(0.1385615915+0.2097319067j)
2.1248,(-0.2104067355+0.1509776115j),(0.9408249259+0.2855017185j),(0.9435364604+0.2789274156j),(0.1352199614+0.2050374448j)
2.128,(-0.2269299179+0.1488983482j),(0.9371637106+0.2853308618j),(0.9396281242+0.2792851031j),(0.15006347+0.2097173929j)
2.1312,(-0.2218325436+0.1567232907j),(0.9379416108+0.287338376j),(0.9415211678+0.2814791799j),(0.145678252+0.2010405809j)
2.1344,(-0.2042548954+0.1520548165j),(0.9413323998+0.2868990898j),(0.9441770911+0.2805625796j),(0.1275226772+0.2042731345j)
2.1376,(-0.2257145494+0.1490825564j),(0.9370465279+0.2864283919j),(0.9402104616+0.2803505063j),(0.1487957984+0.208894223j)
2.1408,(-0.2179154605+0.1497380286j),(0.938647449+0.2865018547j),(0.9419498444+0.2806359231j),(0.1399867535+0.2083852291j)
2.144,(-0.2407343835+0.1538132429j),(0.9335869551+0.2881055772j),(0.9373497963+0.281260699j),(0.1640573591+0.2061224282j)
2.1472,(-0.2216980755+0.1493410766j),(0.9379807711+0.2878493071j),(0.9414280653+0.2807642221j),(0.1444663256+0.2077958882j)
2.1504,(-0.2385940105+0.1494565457j),(0.9346815944+0.2880220115j),(0.9379746914+0.2812577784j),(0.1612110734+0.2087274492j)
2.1536,(-0.2256101817+0.1397273093j),(0.9377409816+0.285458535j),(0.9415340424+0.2790573537j),(0.1475104392+0.2176234275j)
2.1568,(-0.2533718646+0.1308484972j),(0.9318987131+0.2826581597j),(0.9346377254+0.2752205729j),(0.1729998291+0.2298299521j)
2.16,(-0.2321818769+0.1446582973j),(0.9361834526+0.2878826261j),(0.936711669+0.2837065756j),(0.1524006575+0.2138914466j)
2.1632,(-0.2332446128+0.1520274431j),(0.9361078739+0.2893360555j),(0.936205864+0.2857924104j),(0.1542842984+0.2072156668j)
2.1664,(-0.2338984013+0.1451796591j),(0.9361979365+0.2879217267j),(0.9359661937+0.2851009667j),(0.1542041004+0.2133983672j)
2.1696,(-0.2229721397+0.14559111j),(0.9386280775+0.2887926102j),(0.9388705492+0.2858529389j),(0.1424759626+0.2125678658j)
2.1728,(-0.2255435139+0.1440372467j),(0.9376280308+0.289079994j),(0.9375269413+0.2864065766j),(0.1448378563+0.2136232704j)
2.176,(-0.2314603925+0.1532229334j),(0.936344862+0.2913859487j),(0.9366666675+0.2890719771j),(0.1521644443+0.2049349546j)
2.1792,(-0.2279482484+0.143299073j),(0.9370684028+0.2894993722j),(0.9366323948+0.2868055999j),(0.1464403719+0.214297995j)
2.1824,(-0.2363993824+0.1474435329j),(0.9356459975+0.2902043462j),(0.9345453978+0.2887771428j),(0.1556101143+0.2107791156j)
2.1856,(-0.234560281+0.1443486512j),(0.9358605742+0.2902071476j),(0.9351302981+0.288493216j),(0.1530762911+0.213900283j)
2.1888,(-0.2271152139+0.1405527592j),(0.9374443293+0.2894558609j),(0.9362719059+0.2877492309j),(0.1436832696+0.2166603208j)
2.192,(-0.2300070226+0.1474599242j),(0.9362185597+0.2922343016j),(0.9354193807+0.2891320586j),(0.1488121599+0.2094535679j)
2.1952,(-0.2341536283+0.1415038556j),(0.93529284+0.2906552553j),(0.9347384572+0.2899199128j),(0.1515004784+0.2167116702j)
2.1984,(-0.231140554+0.1448152959j),(0.9353590608+0.2924489975j),(0.9349358082+0.290789336j),(0.1478902251+0.211387217j)
2.2016,(-0.2372460514+0.1477036178j),(0.9341828227+0.2933518887j),(0.9334659576+0.2919968665j),(0.1545115709+0.2090416849j)
2.2048,(-0.2328913063+0.1434690952j),(0.9346389174+0.2934972048j),(0.9345864058+0.2915551364j),(0.1502718627+0.2131560147j)
2.208,(-0.2348695397+0.1433113068j),(0.9348797202+0.293181628j),(0.9337198138+0.2927562296j),(0.1524561942+0.2128721178j)
2.2112,(-0.2386137396+0.1435638964j),(0.9329452515+0.2942024469j),(0.9322559834+0.2928258181j),(0.1566770971+0.2131117284j)
2.2144,(-0.237080276+0.14212282j),(0.9336594939+0.2943224907j),(0.933154285+0.2935272753j),(0.1552749574+0.2128649205j)
2.2176,(-0.2382632643+0.1402752995j),(0.9333825707+0.294477284j),(0.9326099157+0.2935873866j),(0.1560026705+0.2150989771j)
2.2208,(-0.2368276417+0.1384280324j),(0.9339476228+0.2939510942j),(0.9327222109+0.2950301468j),(0.1540879309+0.2149539441j)
2.224,(-0.2407562435+0.1393146366j),(0.9322357178+0.2953166962j),(0.9315900803+0.2946037352j),(0.1576076448+0.2148999274j)
2.2272,(-0.2403029203+0.1417900324j),(0.9319365025+0.2963901758j),(0.9314525127+0.2956140637j),(0.157803461+0.2130851746j)
2.2304,(-0.2403369248+0.1425155848j),(0.9321366549+0.2966037989j),(0.9314162135+0.2959424555j),(0.1575172246+0.2133367658j)
2.2336,(-0.2402800918+0.1415874362j),(0.9321644306+0.2968768477j),(0.9317957163+0.2958429158j),(0.1558085978+0.2136052102j)
2.2368,(-0.2409134954+0.1415234953j),(0.9320691228+0.2970558405j),(0.9315754771+0.2961294055j),(0.1559294462+0.2138812989j)
2.24,(-0.2425780743+0.139614135j),(0.9314836264+0.2965573668j),(0.9312970638+0.2957632542j),(0.1571558714+0.2153651416j)
2.2432,(-0.2431412637+0.1399037391j),(0.9314457178+0.2966618538j),(0.9308335781+0.296505928j),(0.1577605605+0.2148744762j)
2.2464,(-0.2412336767+0.1411217451j),(0.9316372871+0.2977799773j),(0.9320970774+0.2956053913j),(0.1577784121+0.2137983143j)
2.2496,(-0.2428708076+0.1426916271j),(0.9315607548+0.2970628738j),(0.932608366+0.2950933576j),(0.1576109976+0.2135712206j)
2.2528,(-0.2421592176+0.1406069845j),(0.9312116504+0.2978860736j),(0.9320243597+0.2951009274j),(0.1570021212+0.2145932913j)
2.256,(-0.2438777238+0.1437178999j),(0.9310039878+0.2982811332j),(0.9316567183+0.296153307j),(0.1596316397+0.2122655213j)
2.2592,(-0.2436530143+0.1399403661j),(0.9307976365+0.2983731329j),(0.9315953851+0.2956950963j),(0.1573050618+0.215856716j)
2.2624,(-0.2450915724+0.1449654847j),(0.9303370714+0.2996934354j),(0.9311542511+0.2970562279j),(0.1578299999+0.2105278373j)
2.2656,(-0.2440728396+0.1411444396j),(0.9303622246+0.2991943359j),(0.9313613176+0.2966462374j),(0.1585171223+0.2143195421j)
2.2688,(-0.2497458607+0.1415391266j),(0.9292554855+0.29915905j),(0.9307124019+0.2970929742j),(0.1619860083+0.2141383737j)
2.272,(-0.2491806448+0.1445677578j),(0.9290736318+0.3008519411j),(0.9300537109+0.2974897325j),(0.1613587141+0.2112839818j)
2.2752,(-0.2449452281+0.1457055956j),(0.9295434952+0.3019073009j),(0.9304407239+0.2983823419j),(0.1583254784+0.2099391222j)
2.2784,(-0.2492978871+0.141051501j),(0.9290158153+0.3013316095j),(0.9297143221+0.298355341j),(0.1622721851+0.2137584239j)
2.2816,(-0.2478789836+0.1386777163j),(0.9296962023+0.3006951809j),(0.9311252236+0.2978292704j),(0.1606304497+0.2162430733j)
2.2848,(-0.2492545545+0.1408282369j),(0.9283499718+0.3020054698j),(0.9301692843+0.2987087071j),(0.1616792232+0.2140908092j)
2.288,(-0.2469258308+0.139985621j),(0.9293792248+0.3021523058j),(0.9306134582+0.2990879416j),(0.1591597795+0.2147513032j)
2.2912,(-0.247895062+0.1418287754j),(0.9294402599+0.3027532995j),(0.9302489758+0.2996833026j),(0.1605145037+0.2126512378j)
2.2944,(-0.250616014+0.1376248002j),(0.9285261631+0.3022764921j),(0.9297598004+0.2997816801j),(0.1631727666+0.2167957574j)
2.2976,(-0.2523837984+0.1378169805j),(0.9278209209+0.3025690317j),(0.9285994768+0.2998920679j),(0.1644494981+0.2169458568j)
2.3008,(-0.2506183684+0.1351239532j),(0.928083539+0.30276528j),(0.9294689894+0.2995598614j),(0.1623637229+0.2184823304j)
2.304,(-0.2525916994+0.1355748922j),(0.9278452992+0.3026453257j),(0.9293318391+0.3003904819j),(0.1643427908+0.2181994915j)
2.3072,(-0.2505674362+0.138322413j),(0.9284186363+0.3039245307j),(0.9296883345+0.3012913764j),(0.1625190824+0.2147092372j)
2.3104,(-0.2544089556+0.1421294361j),(0.9269621968+0.3054609597j),(0.9281092882+0.3019187152j),(0.1665533036+0.2114685178j)
2.3136,(-0.2532500029+0.1361703277j),(0.9276812673+0.3041595519j),(0.9282309413+0.3019726276j),(0.1643693298+0.21623981j)
2.3168,(-0.2499407232+0.1323034316j),(0.9281976819+0.3038274944j),(0.9298645258+0.3009224236j),(0.1607284546+0.2208140343j)
2.32,(-0.2520029843+0.1345053017j),(0.9282901287+0.3041612804j),(0.9289858341+0.301643908j),(0.1631412506+0.2184605598j)
2.3232,(-0.2494190037+0.1342547536j),(0.9281324744+0.3050099611j),(0.9292035103+0.3024564385j),(0.1601980329+0.217885986j)
2.3264,(-0.2494247854+0.1407315731j),(0.9287948608+0.3057942986j),(0.9293433428+0.3046438098j),(0.1602928042+0.2114141881j)
2.3296,(-0.2555413544+0.135779053j),(0.9264886379+0.3063083589j),(0.9275180101+0.3030622303j),(0.1657452434+0.2172486931j)
2.3328,(-0.2532122135+0.1371334046j),(0.9275032878+0.306038022j),(0.9281035066+0.3045611084j),(0.1636961699+0.2156496793j)
2.336,(-0.2646735907+0.1388137043j),(0.923948884+0.3066495657j),(0.9254559875+0.3045718074j),(0.174898535+0.2146872729j)
2.3392,(-0.2469032258+0.1351041794j),(0.929032445+0.3063549399j),(0.9287906885+0.3045639992j),(0.1568175256+0.2169810385j)
2.3424,(-0.2584920228+0.1325114369j),(0.9256411791+0.3065735102j),(0.9269499779+0.3038441539j),(0.167288661+0.2203585356j)
2.3456,(-0.2539039254+0.1346658766j),(0.9270306826+0.307107985j),(0.9279959202+0.3053614199j),(0.163293004+0.2173872441j)
2.3488,(-0.2642775178+0.145763889j),(0.9236257672+0.3102287054j),(0.9245896339+0.3072489202j),(0.1752189249+0.2068425268j)
2.352,(-0.2578504682+0.1322416216j),(0.9260860085+0.3071857691j),(0.9262267947+0.305534035j),(0.1662787646+0.2202438861j)
2.3552,(-0.2503035963+0.1360992491j),(0.9276462793+0.309515357j),(0.9278302193+0.3069263101j),(0.1589154303+0.2158089876j)
2.3584,(-0.2578193545+0.1314203143j),(0.9255005121+0.3084942997j),(0.9261388183+0.3060277998j),(0.1670433879+0.2212593108j)
2.3616,(-0.2615473866+0.1325759888j),(0.9242397547+0.3086948395j),(0.9251313806+0.3063296676j),(0.1699420065+0.2197345793j)
2.3648,(-0.2571259141+0.1329799443j),(0.9253289104+0.3093613982j),(0.9263586998+0.306776762j),(0.1657034159+0.2194115371j)
2.368,(-0.2605211437+0.1348899007j),(0.9245340228+0.3103064299j),(0.9252284169+0.3076199591j),(0.1679488569+0.2176473588j)
2.3712,(-0.26385355+0.1348560452j),(0.9234687686+0.3103304207j),(0.9237347245+0.3078474104j),(0.171143353+0.2162188739j)
2.3744,(-0.2616550028+0.1293459684j),(0.9246048331+0.3095627725j),(0.9254162908+0.3067682385j),(0.1695075631+0.2215878516j)
2.3776,(-0.2609673142+0.1318591684j),(0.9241796732+0.3109383285j),(0.9249226451+0.3081594706j),(0.1685211658+0.218475908j)
2.3808,(-0.2632777691+0.1334681958j),(0.9235640764+0.3117027283j),(0.9244707823+0.309027791j),(0.170894593+0.2182921618j)
2.384,(-0.2640589178+0.1309643984j),(0.9230380654+0.3118071854j),(0.9242345691+0.3085936308j),(0.1705499142+0.2192397714j)
2.3872,(-0.2620481849+0.1281813234j),(0.924407959+0.3108639717j),(0.9242018461+0.3086922467j),(0.1692411751+0.2211972177j)
2.3904,(-0.2611558437+0.1330093592j),(0.9239836931+0.3130342662j),(0.9251840711+0.3107552528j),(0.1687902659+0.2164041698j)
2.3936,(-0.2661286592+0.1304121315j),(0.9226820469+0.3120427728j),(0.9233158827+0.3099760711j),(0.1723345667+0.2188260257j)
2.3968,(-0.2643318474+0.1287291795j),(0.9226857424+0.3127751946j),(0.9234473705+0.3101153374j),(0.1695647836+0.2206733376j)
2.4,(-0.2661624253+0.1327167153j),(0.9223585725+0.3135154843j),(0.9236901402+0.3107200861j),(0.1729033291+0.2166025639j)
2.4032,(-0.2686237097+0.1327150464j),(0.9218532443+0.3143739402j),(0.9232313633+0.3115281165j),(0.1746572405+0.2167817205j)
2.4064,(-0.2674794793+0.1299825609j),(0.9221288562+0.3141059875j),(0.9230341911+0.3109302819j),(0.1726689339+0.2190016508j)
2.4096,(-0.2653994262+0.1315147579j),(0.9222732186+0.314874053j),(0.9230524898+0.3114514351j),(0.1708703339+0.2172099501j)
2.4128,(-0.2687481046+0.1294084489j),(0.9215741754+0.3148641586j),(0.9228838682+0.3116779327j),(0.1743777394+0.2190287113j)
2.416,(-0.2703666687+0.1297119856j),(0.9210728407+0.3149729967j),(0.921779871+0.3119989038j),(0.1766575426+0.2190745324j)
2.4192,(-0.2708641291+0.1293309927j),(0.9205697775+0.3153854609j),(0.9216133356+0.3119264245j),(0.1763013452+0.2190258056j)
2.4224,(-0.2707927227+0.127086252j),(0.9213277102+0.3157039285j),(0.922567904+0.312356323j),(0.1766350567+0.2221287787j)
2.4256,(-0.2702565789+0.1258057654j),(0.9213755131+0.3151470125j),(0.921939373+0.3124918342j),(0.176066488+0.222749427j)
2.4288,(-0.2696174085+0.1265418828j),(0.9212425947+0.3159214258j),(0.9218962193+0.3128199279j),(0.1749574393+0.2222447097j)
2.432,(-0.2716903687+0.1277238876j),(0.9202545285+0.3165996075j),(0.9206098914+0.3138362169j),(0.1774653494+0.2201403081j)
2.4352,(-0.2700973749+0.1247302741j),(0.9211921096+0.316252023j),(0.9217438698+0.3135844767j),(0.1754373759+0.2225393653j)
2.4384,(-0.2711697221+0.1239666566j),(0.9204078913+0.3168060482j),(0.9214041233+0.313806802j),(0.1762157083+0.2225791216j)
2.4416,(-0.2723900676+0.1275074631j),(0.920356214+0.3172157407j),(0.9195348024+0.3157141805j),(0.1774156243+0.2194506079j)
2.4448,(-0.2716872096+0.1242567599j),(0.9207953811+0.3177081645j),(0.9207741022+0.3147305846j),(0.1759301722+0.2221793532j)
2.448,(-0.2712563276+0.1244883761j),(0.920290947+0.3182947636j),(0.9213624001+0.3159765303j),(0.1753564179+0.221570313j)
2.4512,(-0.2742906511+0.1238694787j),(0.9195985794+0.3184140325j),(0.9202211499+0.3160855472j),(0.1770877987+0.2220872492j)
2.4544,(-0.2734090388+0.1239111871j),(0.9198979139+0.3180927634j),(0.9199364185+0.3162572384j),(0.1768493652+0.2214355916j)
2.4576,(-0.2755565345+0.1251813471j),(0.918949008+0.3190367222j),(0.9192786217+0.3176932335j),(0.1775524765+0.2214709967j)
2.4608,(-0.2750176191+0.1232898906j),(0.9191963077+0.3190163076j),(0.9194517732+0.3169673979j),(0.1773791015+0.2220347971j)
2.464,(-0.2747754455+0.1235483289j),(0.9198372364+0.3181533515j),(0.9191926718+0.3163283467j),(0.1770162284+0.2224960476j)
2.4672,(-0.2751962841+0.1251460612j),(0.9181686044+0.320964247j),(0.9190051556+0.3187042177j),(0.1769820899+0.2202417105j)
2.4704,(-0.2757786214+0.121678248j),(0.9188994765+0.319124341j),(0.9187213778+0.3175204396j),(0.1769202948+0.2234079987j)
2.4736,(-0.276049614+0.1233517677j),(0.9184498787+0.3205600083j),(0.9191073775+0.318690598j),(0.1786822677+0.2216099799j)
2.4768,(-0.2767307758+0.1228533387j),(0.9180737734+0.3208347857j),(0.9180807471+0.3183618188j),(0.1773042232+0.2218912095j)
2.48,(-0.2775246501+0.125348419j),(0.9172667861+0.3220456243j),(0.9183638096+0.3193942606j),(0.1792880297+0.2206262499j)
2.4832,(-0.280680567+0.1230755001j),(0.9170212746+0.3213205934j),(0.9177494049+0.3189860582j),(0.181350857+0.2217507958j)
2.4864,(-0.2801177502+0.1204372495j),(0.9167295694+0.3217326999j),(0.9181114435+0.319632113j),(0.1803903431+0.2243524492j)
2.4896,(-0.2782778144+0.1224906519j),(0.9177367091+0.3221669793j),(0.9177315235+0.3201051056j),(0.178557232+0.2229178101j)
2.4928,(-0.2810164094+0.1217274442j),(0.9161741734+0.3227508664j),(0.9167989492+0.3203740716j),(0.1828555614+0.2230633348j)
2.496,(-0.2811498642+0.1213261187j),(0.9168760777+0.3228412867j),(0.9167839885+0.3205884099j),(0.1829464138+0.2230172008j)
2.4992,(-0.2810820043+0.1182042658j),(0.9168512821+0.322674185j),(0.9173633456+0.3200479746j),(0.1830108911+0.2259085327j)
2.5024,(-0.2811484039+0.1204384416j),(0.9162998199+0.3241717815j),(0.9185404181+0.3206702769j),(0.1824252903+0.2227700204j)
2.5056,(-0.2813211381+0.1188542843j),(0.9176976681+0.3245301843j),(0.918892324+0.3226248622j),(0.1820484102+0.2235500365j)
2.5088,(-0.2805214226+0.1207358018j),(0.9176778197+0.3257351518j),(0.9190612435+0.3237192631j),(0.1810381562+0.2218072116j)
2.512,(-0.2846750617+0.1154037416j),(0.9168043137+0.3253819346j),(0.9187971354+0.3220563233j),(0.1849740446+0.2258883119j)
2.5152,(-0.2841880918+0.1112249941j),(0.9172939658+0.324870199j),(0.9192778468+0.3218725324j),(0.1844374239+0.2294639051j)
2.5184,(-0.2849952281+0.1178786904j),(0.9162544608+0.3263473511j),(0.9180337787+0.3244231939j),(0.1842229813+0.2230763435j)
2.5216,(-0.2810899913+0.1206233501j),(0.9170917273+0.3268969953j),(0.9191971421+0.3255790472j),(0.1818646342+0.2211945057j)
2.5248,(-0.2887972891+0.1212784275j),(0.9147527218+0.3276806772j),(0.9162831306+0.3262519538j),(0.1879790425+0.2200112492j)
2.528,(-0.291243881+0.1211593747j),(0.9140342474+0.3272735476j),(0.9151186347+0.3268211782j),(0.1907059699+0.2201753259j)
2.5312,(-0.291434288+0.1206735596j),(0.9137716293+0.3276738524j),(0.9157338142+0.3264574409j),(0.1905153096+0.2203457803j)
2.5344,(-0.2849394977+0.1124833375j),(0.9162271619+0.3263618946j),(0.9174897671+0.324198544j),(0.1839941889+0.2280012369j)
2.5376,(-0.2845471799+0.1139318869j),(0.9156660438+0.3286114037j),(0.9178432226+0.325645119j),(0.1837338656+0.2259964794j)
2.5408,(-0.2910607457+0.1168665811j),(0.9133939147+0.3288399875j),(0.91546911+0.3260617256j),(0.1915682256+0.2234928757j)
2.544,(-0.2893983722+0.112462461j),(0.9144839048+0.3272334039j),(0.9161378741+0.326308459j),(0.1883730739+0.2272802144j)
2.5472,(-0.2824587524+0.1099181697j),(0.9169147015+0.3277116418j),(0.9177872539+0.3260472417j),(0.1807604283+0.2292072773j)
2.5504,(-0.2864716649+0.1243650317j),(0.9134732485+0.332401365j),(0.9155118465+0.3298592567j),(0.18488352+0.2143660784j)
2.5536,(-0.2940102518+0.1016958058j),(0.9143638611+0.324033916j),(0.915532589+0.3236476183j),(0.1932661235+0.2395655513j)
2.5568,(-0.2880728245+0.1160162166j),(0.9139314294+0.3299120963j),(0.9159324169+0.3272590637j),(0.1866856664+0.2228514701j)
2.56,(-0.3023100495+0.1093954146j),(0.9104143977+0.3270009756j),(0.9122366905+0.3245052993j),(0.2019292116+0.2298418581j)
2.5632,(-0.2965157628+0.1075866073j),(0.9118577838+0.3272686899j),(0.9139972329+0.3258270025j),(0.1944698542+0.231331706j)
2.5664,(-0.2841760814+0.1128956676j),(0.9144774675+0.3306334317j),(0.9164663553+0.3283581436j),(0.1820818484+0.225663051j)
2.5696,(-0.2856017649+0.08841377497j),(0.9166653156+0.3252139688j),(0.9198200107+0.3231028914j),(0.1828951389+0.2506125867j)
2.5728,(-0.2870409787+0.09127128124j),(0.9168606997+0.3268657625j),(0.9177129865+0.3234749436j),(0.184110716+0.247086823j)
2.576,(-0.2998355329+0.1164944619j),(0.9100586176+0.3323229551j),(0.9118821621+0.3296868205j),(0.1979789287+0.22034356j)
2.5792,(-0.2980267406+0.1171214134j),(0.9094526768+0.3332775235j),(0.9118607044+0.3307931125j),(0.196059376+0.219720453j)
2.5824,(-0.2995236814+0.1033307761j),(0.9103907347+0.3306135237j),(0.9129863381+0.3263575435j),(0.1973935217+0.2341035008j)
2.5856,(-0.3016875088+0.1145065427j),(0.9088338614+0.33368662j),(0.9110955+0.3304970264j),(0.1986301541+0.2217480838j)
2.5888,(-0.3009006977+0.1094499975j),(0.9095415473+0.3311516643j),(0.9114791155+0.3292755187j),(0.1982634962+0.2275514603j)
2.592,(-0.2979173064+0.1155519411j),(0.9096184969+0.3329584897j),(0.9119001627+0.3310955763j),(0.1961614788+0.2208399773j)
2.5952,(-0.3084939122+0.09001152217j),(0.9092153311+0.3261752427j),(0.9121189117+0.3232083321j),(0.2072840631+0.2469179183j)
2.5984,(-0.2920163572+0.1036433056j),(0.9120151401+0.3317142129j),(0.9142436981+0.329560101j),(0.188561663+0.2325843126j)
2.6016,(-0.2932212949+0.1008335277j),(0.9118811488+0.3317429721j),(0.9142403603+0.3294674158j),(0.1903568804+0.23526676j)
2.6048,(-0.2933642864+0.103665553j),(0.911811769+0.3330143094j),(0.9135497212+0.3303817213j),(0.1910049021+0.230765447j)
2.608,(-0.2971462607+0.1087939963j),(0.9101071954+0.3333058953j),(0.9114146233+0.331761539j),(0.1943420619+0.2258272767j)
2.6112,(-0.3006279469+0.1094141528j),(0.9091531038+0.3343827128j),(0.9103753567+0.3326575756j),(0.197192505+0.2244858146j)
2.6144,(-0.3016076982+0.1061645597j),(0.9091733098+0.3343872428j),(0.9105213284+0.3320543766j),(0.19734855+0.2274941951j)
2.6176,(-0.2967572212+0.1063878536j),(0.9108559489+0.3336993456j),(0.9116851687+0.3330870867j),(0.1930507421+0.2275420576j)
2.6208,(-0.3010104895+0.1019695774j),(0.9095166326+0.3339057565j),(0.9115955234+0.3305841386j),(0.1971922666+0.2304317206j)
2.624,(-0.2991287708+0.1043745279j),(0.9097661376+0.3362452686j),(0.9110944271+0.3331244588j),(0.1948732436+0.2287947387j)
2.6272,(-0.2966696024+0.1067991853j),(0.9102041721+0.3362246156j),(0.9113184214+0.334528029j),(0.193156749+0.2257310003j)
2.6304,(-0.3024385571+0.1018951535j),(0.9086598158+0.3354640603j),(0.9100965858+0.3331505656j),(0.1974366456+0.2297642827j)
2.6336,(-0.2982094288+0.1030973271j),(0.910621345+0.3329907954j),(0.9118137956+0.3320335746j),(0.1953760684+0.2296402305j)
2.6368,(-0.3010559976+0.101296708j),(0.9090699553+0.3354441226j),(0.9101530313+0.3325579166j),(0.1972311884+0.2301498652j)
2.64,(-0.300898999+0.1037199646j),(0.9085768461+0.3366938829j),(0.9106464386+0.3339489698j),(0.1962386817+0.2284329236j)
2.6432,(-0.3003605604+0.1053577513j),(0.9085181952+0.3379637003j),(0.9102964401+0.3363510668j),(0.195390135+0.2257043719j)
2.6464,(-0.2994560599+0.1021763608j),(0.9087682366+0.3379248083j),(0.9106292725+0.3355627954j),(0.1951517612+0.2282789201j)
2.6496,(-0.3032992482+0.1044804528j),(0.9069725871+0.3386419713j),(0.9091131091+0.3362719119j),(0.1989128292+0.2263327241j)
2.6528,(-0.3023945093+0.1026870012j),(0.908427+0.3351716101j),(0.9091513157+0.3342927098j),(0.1977764368+0.2282777131j)
2.656,(-0.302495122+0.1025674492j),(0.9077069759+0.3376329243j),(0.9089073539+0.3361881971j),(0.1979680061+0.2278685719j)
2.6592,(-0.3078616858+0.1010473147j),(0.9055424333+0.3387815952j),(0.9075803161+0.3368637562j),(0.2027074248+0.2288079858j)
2.6624,(-0.3033019304+0.1000499725j),(0.9077425003+0.3383424282j),(0.9090399742+0.3374687433j),(0.1984378397+0.228877008j)
2.6656,(-0.301718384+0.1011400521j),(0.9073741436+0.3403259516j),(0.908891499+0.3378020227j),(0.1963686198+0.2284890413j)
2.6688,(-0.3063946962+0.09860972315j),(0.9062927365+0.3399507999j),(0.9078133106+0.3370160758j),(0.2003916055+0.2302995622j)
2.672,(-0.3062942624+0.09781203419j),(0.9062835574+0.3387277126j),(0.9079391956+0.33725214j),(0.2009126544+0.2308521718j)
2.6752,(-0.3035134077+0.1005584225j),(0.9067831635+0.3408833742j),(0.9076935649+0.339211762j),(0.1978443563+0.2280176431j)
2.6784,(-0.3054333925+0.09722661972j),(0.906955719+0.3386354446j),(0.9078390598+0.3386777937j),(0.1997294724+0.2316289991j)
2.6816,(-0.3069744408+0.09662029147j),(0.9057820439+0.3390772939j),(0.9072639942+0.3384758532j),(0.2004321069+0.2313938439j)
2.6848,(-0.3084203601+0.09924450517j),(0.9050395489+0.3406084478j),(0.9061100483+0.3385973573j),(0.2024932206+0.2283198237j)
2.688,(-0.3067012429+0.09582496434j),(0.9059231877+0.3394879699j),(0.9067229629+0.3395875394j),(0.2009600401+0.231626004j)
2.6912,(-0.3037694395+0.09587618709j),(0.9071156979+0.3417429626j),(0.9082605839+0.3404700458j),(0.1976277083+0.2314608693j)
2.6944,(-0.3039688766+0.09654476494j),(0.906606555+0.3407510817j),(0.9079458714+0.3397958279j),(0.197736904+0.2312151045j)
2.6976,(-0.3110973537+0.09739498049j),(0.904450655+0.3412263989j),(0.9051539302+0.3397162855j),(0.2048173845+0.2293261588j)
2.7008,(-0.3107839823+0.09432242066j),(0.9049772024+0.3409895301j),(0.9062975049+0.3397307396j),(0.2045238018+0.2325383276j)
2.704,(-0.3099674284+0.09184522927j),(0.9055806398+0.3396411538j),(0.9066452384+0.3399131894j),(0.2032590508+0.2335856408j)
