,s 11,s 12,s 21,s 22
2.7552,(0.01275951415+0.01663925499j),(1.004255414+0.008989691734j),(1.004273534+0.008579343557j),(-0.01818258502-0.01974384859j)
2.7584,(0.009942905046+0.01273642015j),(1.003995776+0.008383989334j),(1.004325628+0.008925378323j),(-0.01540364511-0.0153996544j)
2.7616,(0.007668699138+0.01072371844j),(1.004257321+0.009639188647j),(1.00428772+0.009117588401j),(-0.01308071148-0.01344448607j)
2.7648,(0.01192760747+0.00802990701j),(1.003932714+0.008390814066j),(1.004258156+0.008759349585j),(-0.01771747693-0.01048808824j)
2.768,(0.003770121373+0.01338672545j),(1.004462957+0.009530097246j),(1.003948212+0.008450657129j),(-0.0100949211-0.01518157963j)
2.7712,(0.01884883456+0.006255711429j),(1.004149914+0.009363010526j),(1.004226208+0.00937076658j),(-0.02400637046-0.008555412292j)
2.7744,(0.013368655+0.007326623425j),(1.003928423+0.008613675833j),(1.004295111+0.009321093559j),(-0.01857304946-0.009889126755j)
2.7776,(-0.003277629614+0.01040502079j),(1.00404346+0.01025471091j),(1.003624558+0.009470939636j),(-0.001878437586-0.0124896355j)
2.7808,(-0.004184616264+1.209235052e-05j),(1.004196405+0.009660109878j),(1.00359571+0.009366154671j),(-0.001131375437-0.002173613058j)
2.784,(0.009989882819+0.01401015557j),(1.004345417+0.007935136557j),(1.003693461+0.009141564369j),(-0.01580984518-0.01551633701j)
2.7872,(0.01046694256+0.004381474573j),(1.003823161+0.009350210428j),(1.003794432+0.00819683075j),(-0.01657437161-0.006225253921j)
2.7904,(0.01054284908+0.001876010792j),(1.004108667+0.00913541019j),(1.003485203+0.008123546839j),(-0.01636416651-0.003776983824j)
2.7936,(-0.008013835177+0.009364609607j),(1.004274964+0.009989857674j),(1.004429817+0.009638905525j),(0.002347053727-0.009945588186j)
2.7968,(0.00413302891+0.01251812j),(1.004707575+0.01043951511j),(1.004262328+0.008581876755j),(-0.009196188301-0.01295773406j)
2.8,(0.008443389088+0.002439268632j),(1.004566431+0.01012247801j),(1.003711104+0.008838385344j),(-0.0144403344-0.003497345373j)
2.8032,(0.01864170842+0.0003411341459j),(1.003931165+0.01027296484j),(1.003292918+0.009014934301j),(-0.02538309619-0.0008130997885j)
2.8064,(0.02183338627+0.004261437804j),(1.003934503+0.009514778852j),(1.003251076+0.008509576321j),(-0.02816886455-0.005001949146j)
2.8096,(0.006508040242+0.01063530892j),(1.004334092+0.01012974977j),(1.004436135+0.008657425642j),(-0.01249806117-0.01156791113j)
2.8128,(0.01560988277+0.01003713161j),(1.003997445+0.008648078889j),(1.003769159+0.009052287787j),(-0.02207932994-0.01162465103j)
2.816,(0.01354165468+0.01023134962j),(1.004338384+0.009220868349j),(1.004233599+0.008490473032j),(-0.01884290017-0.01144804992j)
2.8192,(0.01358787343+0.01188130584j),(1.003954291+0.009116321802j),(1.003600121+0.008203774691j),(-0.01985567249-0.0130000636j)
2.8224,(0.006381803658+0.008023246191j),(1.004350305+0.009470045567j),(1.004380822+0.008902907372j),(-0.01264777966-0.009613492526j)
2.8256,(0.01531818323+0.0115716299j),(1.004119277+0.008192911744j),(1.004086137+0.008672047406j),(-0.02149064094-0.0123715885j)
2.8288,(0.009955752641+0.01211584639j),(1.004237533+0.00837546587j),(1.003665328+0.008121877909j),(-0.01577332616-0.0128774019j)
2.832,(0.01074227132+0.007971553132j),(1.004062414+0.009501159191j),(1.004531026+0.008441627026j),(-0.01671632193-0.009304075502j)
2.8352,(0.0106621692+0.008924858645j),(1.004190564+0.00774154067j),(1.004453897+0.007985919714j),(-0.01708347537-0.01002269145j)
2.8384,(0.01107103098+0.007077743299j),(1.00418663+0.008467553183j),(1.004149556+0.007384287193j),(-0.01719659194-0.007557968609j)
2.8416,(0.01093940716+0.005745333619j),(1.004861355+0.009576410055j),(1.004128695+0.008344113827j),(-0.01712078042-0.007048221771j)
2.8448,(0.01352565549+0.01234777365j),(1.004539967+0.008262068033j),(1.004885435+0.008905142546j),(-0.01951020211-0.01234405302j)
2.848,(0.008027818054+0.01346934028j),(1.004423022+0.008642196655j),(1.004130602+0.008443981409j),(-0.0149429217-0.013896944j)
2.8512,(0.01408942882+0.007737101521j),(1.004520655+0.00906920433j),(1.004552841+0.00800833106j),(-0.02117785253-0.008559435606j)
2.8544,(0.01243211702+0.009413423017j),(1.00452888+0.009094208479j),(1.004094005+0.007885873318j),(-0.01909074187-0.009362017736j)
2.8576,(0.01482470054+0.01002344768j),(1.004701376+0.009588196874j),(1.004293323+0.008092910051j),(-0.02111270092-0.01043820009j)
2.8608,(0.01390688866+0.01284970716j),(1.003809452+0.007983058691j),(1.004731059+0.008164525032j),(-0.01979368739-0.01278108824j)
2.864,(0.01708126813+0.01092626061j),(1.00479722+0.007526993752j),(1.004354477+0.00695848465j),(-0.02267275378-0.01193178166j)
2.8672,(0.01107894536+0.01120058261j),(1.004107952+0.008356243372j),(1.004112601+0.007797047496j),(-0.01733065769-0.01028025895j)
2.8704,(0.01131327637+0.01297134068j),(1.004377604+0.009262055159j),(1.00462389+0.00834813714j),(-0.01774912886-0.01193398423j)
2.8736,(0.00978066586+0.009928962216j),(1.004379749+0.009146779776j),(1.003895164+0.008171930909j),(-0.01644021273-0.008244695142j)
2.8768,(0.01167384721+0.009187128395j),(1.004415751+0.009082645178j),(1.0038234+0.007638335228j),(-0.01860025153-0.007951144129j)
2.88,(0.01380312908+0.0149584813j),(1.004644752+0.009512573481j),(1.003556013+0.007296472788j),(-0.02078136057-0.0137616042j)
2.8832,(0.01119297557+0.01326880977j),(1.004723787+0.007790565491j),(1.004045248+0.00725582242j),(-0.01740789041-0.01256933156j)
2.8864,(0.01050897315+0.01277268585j),(1.004462481+0.009274482727j),(1.003855586+0.006969481707j),(-0.0166895967-0.01227657963j)
2.8896,(0.01171800494+0.01020743046j),(1.004299283+0.007932186127j),(1.004219651+0.008010804653j),(-0.01866083965-0.008971741423j)
2.8928,(0.01168032549+0.01023282949j),(1.005014896+0.008885264397j),(1.004575968+0.007388174534j),(-0.01817540824-0.00929053314j)
2.896,(0.01380044408+0.008800747804j),(1.004327774+0.008864492178j),(1.00399363+0.007472813129j),(-0.01932142675-0.007704414893j)
2.8992,(0.01078292727+0.009227024391j),(1.004119277+0.008546859026j),(1.004438519+0.00835865736j),(-0.01716709323-0.008442638442j)
2.9024,(0.01217172947+0.01007881481j),(1.004426241+0.009047418833j),(1.003762603+0.007802218199j),(-0.01839916781-0.009534683079j)
2.9056,(0.01027291548+0.009251558222j),(1.003901482+0.008106380701j),(1.003926277+0.007315456867j),(-0.01779818907-0.008280716836j)
2.9088,(0.01109264698+0.009494083002j),(1.004457355+0.007997184992j),(1.004131436+0.008274897933j),(-0.01773423329-0.008342176676j)
2.912,(0.01112818066+0.009307433851j),(1.004880905+0.008942261338j),(1.004564881+0.006968185306j),(-0.01853042096-0.008783569559j)
2.9152,(0.009796738625+0.01041267999j),(1.004616976+0.008797734976j),(1.003851295+0.007734775543j),(-0.01783759706-0.008973057382j)
2.9184,(0.0125709381+0.009176094085j),(1.004930615+0.008598983288j),(1.005299568+0.007330626249j),(-0.02071312442-0.008281410672j)
2.9216,(0.01125689968+0.008613439277j),(1.004819274+0.009456008673j),(1.003750563+0.006751865149j),(-0.01939956844-0.007462577429j)
2.9248,(0.01188034937+0.008522702381j),(1.004515767+0.006663031876j),(1.003765225+0.005973609164j),(-0.0201036837-0.006635179278j)
2.928,(0.01307754498+0.01093352214j),(1.004398584+0.008965104818j),(1.004223943+0.007484465837j),(-0.02035491541-0.009213106707j)
2.9312,(0.0119916955+0.007217818871j),(1.003984094+0.007770121098j),(1.003586411+0.007376164198j),(-0.01931107789-0.005302395206j)
2.9344,(0.0114669688+0.01170504186j),(1.00440979+0.008945822716j),(1.0041641+0.00745806098j),(-0.01905202121-0.009129759856j)
2.9376,(0.0146438973+0.01190923341j),(1.004352927+0.008774846792j),(1.004584312+0.007261365652j),(-0.02140405402-0.009535977617j)
2.9408,(0.01029342506+0.01288626716j),(1.004754186+0.00822481513j),(1.004602909+0.006900280714j),(-0.01725268923-0.009451625869j)
2.944,(0.01439905912+0.01321753487j),(1.004541039+0.009166717529j),(1.004276991+0.006768792868j),(-0.02190278098-0.01052515954j)
2.9472,(0.01415295247+0.01326321345j),(1.004902244+0.009270817041j),(1.00413394+0.006967552006j),(-0.02138669789-0.01021789573j)
2.9504,(0.008845616132+0.01089827344j),(1.004630566+0.00918713212j),(1.004680276+0.007393479347j),(-0.01541011594-0.006911444478j)
2.9536,(0.01302872039+0.01222738251j),(1.004625797+0.008930981159j),(1.004297972+0.008035823703j),(-0.02018691041-0.00961036142j)
2.9568,(0.01435037237+0.01686443202j),(1.004900575+0.008530467749j),(1.003848433+0.007202297449j),(-0.02170604281-0.01412484422j)
2.96,(0.01367459632+0.01222399343j),(1.004243135+0.009013414383j),(1.003897667+0.007379740477j),(-0.02080443874-0.0100275958j)
2.9632,(0.01258042175+0.01064416952j),(1.004316449+0.008825153112j),(1.004251957+0.007939845324j),(-0.01916748844-0.007870240137j)
2.9664,(0.009524536319+0.0113696456j),(1.004852057+0.00935831666j),(1.004711151+0.007145941257j),(-0.01604548469-0.007943868637j)
2.9696,(0.01336289849+0.01018777117j),(1.004099011+0.008195728064j),(1.004294634+0.008361160755j),(-0.02064553462-0.006882963702j)
2.9728,(0.01639830321+0.008282599971j),(1.004316092+0.008927896619j),(1.004707098+0.008610799909j),(-0.02276088297-0.004039995372j)
2.976,(0.004803929012+0.01227859501j),(1.003944397+0.008215159178j),(1.003956676+0.007739931345j),(-0.01265594549-0.009173622355j)
2.9792,(0.0132647967+0.0113605801j),(1.004029512+0.008540898561j),(1.004223108+0.008283436298j),(-0.02073420212-0.008387160487j)
2.9824,(0.01029579993+0.008641090244j),(1.004688621+0.009279429913j),(1.004249454+0.007856324315j),(-0.0178968627-0.006154365838j)
2.9856,(0.008168601431+0.002706134925j),(1.004175544+0.008077070117j),(1.004604697+0.007479563355j),(-0.0164607875-6.378465332e-05j)
2.9888,(0.008165258914+0.009897359647j),(1.004911304+0.009135782719j),(1.003958702+0.007427304983j),(-0.01582919806-0.00642530527j)
2.992,(0.009717547335+0.01179263927j),(1.004871368+0.008216917515j),(1.004596591+0.008797317743j),(-0.01792302728-0.007120340131j)
2.9952,(0.01142144017+0.008261041716j),(1.004273057+0.007631242275j),(1.004433274+0.008320808411j),(-0.01890154183-0.003991487436j)
2.9984,(0.01146766171+0.01226862334j),(1.004537821+0.00865534693j),(1.004395962+0.0080524683j),(-0.01928044483-0.007907453924j)
3.0016,(0.01118487306+0.006410582457j),(1.004616976+0.007250607014j),(1.003666878+0.007675379515j),(-0.018912673-0.002284015063j)
3.0048,(0.008741534315+0.01264281198j),(1.004602313+0.007620543242j),(1.004228115+0.008220463991j),(-0.01650575921-0.007904484868j)
3.008,(0.01748451963+0.007049067877j),(1.00485003+0.008878976107j),(1.004220486+0.007531821728j),(-0.02497649379-0.002825042699j)
3.0112,(0.01817864366+0.003241425613j),(1.004860878+0.008889310062j),(1.003923416+0.007109858096j),(-0.02600868233+0.001425910508j)
3.0144,(0.01227260474+0.004863216542j),(1.004050374+0.007724225521j),(1.004543424+0.008135229349j),(-0.02020107768+5.589611828e-05j)
3.0176,(0.01575867459+0.002851921134j),(1.004631042+0.009652167559j),(1.0042063+0.007867664099j),(-0.02365911938+0.002161765471j)
3.0208,(0.001719433931+0.002182389144j),(1.005138636+0.007051199675j),(1.004091978+0.006990462542j),(-0.008998610079+0.003004008438j)
3.024,(-0.00222104392+0.009540514089j),(1.00468874+0.008346945047j),(1.004142404+0.008099943399j),(-0.005219003651-0.004300976172j)
3.0272,(0.01529407874+0.004230952822j),(1.005185366+0.00857308507j),(1.003797054+0.007280707359j),(-0.02344634011+0.0008304659277j)
3.0304,(0.01747393422+0.01302209683j),(1.005222201+0.007588192821j),(1.00416851+0.006365329027j),(-0.02555415221-0.007994119078j)
3.0336,(0.01992829703+0.004024404101j),(1.004466414+0.008598595858j),(1.004422307+0.006029963493j),(-0.02724934183+0.001353431027j)
3.0368,(0.01758707874+0.01343723666j),(1.004888535+0.008907079697j),(1.004421234+0.006510317326j),(-0.0253598392-0.008799945004j)
3.04,(0.008449269459+0.02003345452j),(1.00471437+0.007585540414j),(1.004564285+0.006658867002j),(-0.01619457826-0.01471103821j)
3.0432,(0.01580815949+0.007770434953j),(1.005046368+0.009026557207j),(1.003841877+0.00579123199j),(-0.02340243757-0.002084375359j)
3.0464,(0.005956162699+0.009122644551j),(1.004897594+0.007245063782j),(1.004648805+0.007270216942j),(-0.01315142121-0.003220987273j)
3.0496,(0.01740936004+0.009582106024j),(1.004574299+0.008655756712j),(1.004214525+0.006067082286j),(-0.02505247854-0.003672322258j)
3.0528,(0.02066500112+0.009073560126j),(1.004421115+0.008037596941j),(1.004083157+0.006016612053j),(-0.0289279446-0.003095053136j)
3.056,(0.01242896821+0.01111461315j),(1.004940987+0.008076488972j),(1.004920006+0.0068141222j),(-0.02066821419-0.005305424798j)
3.0592,(0.01448461413+0.01345242467j),(1.004745483+0.008353680372j),(1.004851341+0.005544006824j),(-0.02224767581-0.006684698164j)
3.0624,(0.02232624404+0.0188933555j),(1.004737377+0.00791220367j),(1.004538536+0.006551861763j),(-0.03001252562-0.01271206141j)
3.0656,(0.009932726622+0.01577842981j),(1.004482269+0.007716834545j),(1.004697919+0.006770551205j),(-0.0181085635-0.008641126566j)
3.0688,(0.01224715542+0.01768342406j),(1.004602194+0.008011221886j),(1.0045892+0.005931168795j),(-0.01996480301-0.01092975028j)
3.072,(0.0119259106+0.01825499535j),(1.004724622+0.008087822236j),(1.004370809+0.006902166642j),(-0.02013854496-0.01164834946j)
3.0752,(0.00987581443+0.01580419391j),(1.004600048+0.007647156715j),(1.005022883+0.00716227293j),(-0.01791865751-0.009437017143j)
3.0784,(0.01126061566+0.009093078785j),(1.004642725+0.008376866579j),(1.004722953+0.006120681763j),(-0.01911284029-0.002642589621j)
3.0816,(0.006424435414+0.0162385013j),(1.004794002+0.006757229567j),(1.004946351+0.005811944604j),(-0.0150532946-0.009180049412j)
3.0848,(0.00894503668+0.01298575755j),(1.004911661+0.008310869336j),(1.004727125+0.005870580673j),(-0.01709396951-0.00602897536j)
3.088,(0.01187889464+0.01038406324j),(1.004851341+0.008035689592j),(1.005442858+0.005496710539j),(-0.020191608-0.003015148919j)
3.0912,(0.006204963662+0.01203894429j),(1.004741669+0.008150666952j),(1.004360318+0.007132142782j),(-0.01452517696-0.005060464144j)
3.0944,(0.01477762405+0.01021634601j),(1.004522204+0.007980287075j),(1.004833221+0.006678044796j),(-0.02338865399-0.002705540508j)
3.0976,(0.0101510305+0.01104553603j),(1.00487864+0.007740795612j),(1.004819989+0.006175771356j),(-0.01824551448-0.00350281829j)
3.1008,(0.009471627884+0.009204681031j),(1.004643917+0.00815063715j),(1.004354954+0.006308525801j),(-0.0181777291-0.001842539292j)
3.104,(0.01135515608+0.008552232757j),(1.004564524+0.00808686018j),(1.004647374+0.006247282028j),(-0.01998580433-0.001107614487j)
3.1072,(0.01438707858+0.01474776678j),(1.004533172+0.00769148767j),(1.004888535+0.005972616374j),(-0.02287760004-0.00679948926j)
3.1104,(0.008970808238+0.008546150289j),(1.004890084+0.007860869169j),(1.004947424+0.005856961012j),(-0.01819071174-0.0001594102941j)
3.1136,(0.01329282299+0.0108057633j),(1.004594326+0.008503705263j),(1.005097389+0.005610316992j),(-0.02181830257-0.002770267427j)
3.1168,(0.01339802518+0.01281307731j),(1.00480032+0.007679283619j),(1.005322099+0.006966710091j),(-0.0211341735-0.003984428942j)
3.12,(0.01389257796+0.009166001342j),(1.004559755+0.007647691295j),(1.004836202+0.006226308644j),(-0.02216305584-0.0008359394269j)
3.1232,(0.01426949725+0.01192805264j),(1.004348755+0.008463352919j),(1.004703164+0.006086289883j),(-0.02217677049-0.003276462667j)
3.1264,(0.01210157759+0.01192621514j),(1.004386663+0.007796257734j),(1.004594803+0.00687238574j),(-0.02040026709-0.003156016581j)
3.1296,(0.01688455045+0.00920960214j),(1.004114628+0.007909715176j),(1.004534245+0.005960136652j),(-0.02430674806-0.001522507984j)
3.1328,(0.01719350554+0.01161792129j),(1.004432201+0.008473977447j),(1.004681826+0.006558656693j),(-0.02465998381-0.003113061655j)
3.136,(0.01192414667+0.01430329867j),(1.004887342+0.008091419935j),(1.005073547+0.007369250059j),(-0.02032833546-0.005102624185j)
3.1392,(0.01453565527+0.01231345721j),(1.004516125+0.007635444403j),(1.005056143+0.006332308054j),(-0.02225645632-0.003829926252j)
3.1424,(0.01390902512+0.01541076414j),(1.004589677+0.008246466517j),(1.004882455+0.007150188088j),(-0.02147630975-0.006584802177j)
3.1456,(0.01151080802+0.01185837109j),(1.00500977+0.007873952389j),(1.005035639+0.007220357656j),(-0.01956468448-0.003122118535j)
3.1488,(0.01318629179+0.01280424185j),(1.004556417+0.006971269846j),(1.004638672+0.007034093142j),(-0.02051674575-0.004197748378j)
3.152,(0.01406586729+0.01669020765j),(1.004536152+0.008181363344j),(1.004731297+0.007434725761j),(-0.02173141204-0.007895505056j)
3.1552,(0.01358569227+0.01199231949j),(1.004245281+0.008111473173j),(1.004276037+0.006521178409j),(-0.02132508159-0.002684998326j)
3.1584,(0.01427746937+0.01478406321j),(1.004793167+0.008194118738j),(1.004861355+0.006333261728j),(-0.02201393247-0.005163822323j)
3.1616,(0.008104051463+0.01546455454j),(1.004924059+0.008189320564j),(1.005110621+0.007322996855j),(-0.01624713466-0.005190161057j)
3.1648,(0.01396761835+0.0108326003j),(1.004519343+0.007901959121j),(1.00483954+0.006516158581j),(-0.02146703564-0.00137142546j)
3.168,(0.01297165081+0.01271436736j),(1.00485146+0.00823828578j),(1.004506111+0.007593810558j),(-0.02163346112-0.002574929968j)
3.1712,(0.0089671202+0.01095643453j),(1.004513502+0.007709056139j),(1.004662633+0.007541358471j),(-0.01738529839-0.00106464792j)
3.1744,(0.01214149594+0.01355340146j),(1.004542112+0.008468165994j),(1.004939198+0.006576627493j),(-0.02060947195-0.003470422467j)
3.1776,(0.01130954176+0.0115743503j),(1.004853249+0.006799027324j),(1.00467968+0.006479918957j),(-0.01951083913-0.001722296001j)
3.1808,(0.01083895564+0.007375251502j),(1.004566789+0.007685869932j),(1.00477159+0.005978703499j),(-0.01917789876+0.002440582961j)
3.184,(0.01270325296+0.01159806456j),(1.004848003+0.008565962315j),(1.004645348+0.00578853488j),(-0.02077162638-0.0008822260424j)
3.1872,(0.01459502894+0.01307956129j),(1.004266858+0.007691577077j),(1.004439354+0.007371045649j),(-0.02268546447-0.002273088787j)
3.1904,(0.01454042271+0.009553475305j),(1.004650712+0.007675260305j),(1.004595995+0.006459355354j),(-0.02241326496+0.0004079602659j)
3.1936,(0.01023142319+0.009293065406j),(1.004523516+0.008120328188j),(1.004922867+0.006941497326j),(-0.01901259273+0.002208285965j)
3.1968,(0.01466966234+0.009618053213j),(1.004303336+0.008469760418j),(1.004833221+0.007901281118j),(-0.02274263091+0.0006602695212j)
3.2,(0.01459493022+0.01047129463j),(1.00468576+0.007835686207j),(1.005217433+0.006241679192j),(-0.02250448428+0.0004950249568j)
3.2032,(0.01321231574+0.007560038473j),(1.00450325+0.008006051183j),(1.004452825+0.006895884871j),(-0.02147778124+0.002480255906j)
3.2064,(0.01244687755+0.01310816035j),(1.004566908+0.007946461439j),(1.004753828+0.007184118032j),(-0.02130585723-0.001924962737j)
3.2096,(0.01643535681+0.01190623548j),(1.004384279+0.007527023554j),(1.004670382+0.006015717983j),(-0.02402431145-0.001560534351j)
3.2128,(0.02056046575+0.01193777937j),(1.004778504+0.008189916611j),(1.005314231+0.007348164916j),(-0.02867967263-0.0004225308076j)
3.216,(0.007130899932+0.01220943779j),(1.00472331+0.00795686245j),(1.004414678+0.007556330413j),(-0.01613599248-0.0008582547307j)
3.2192,(0.01943888701+0.01269924734j),(1.004445553+0.007213324308j),(1.004623652+0.006192475557j),(-0.02746006101-0.001239132136j)
3.2224,(0.01998303086+0.01326117478j),(1.004764557+0.008188456297j),(1.004710436+0.007520914078j),(-0.02787641995-0.002359301783j)
3.2256,(0.008260017261+0.01177285705j),(1.004270434+0.00776463747j),(1.004318714+0.007205992937j),(-0.01695463061+0.0005765818059j)
3.2288,(0.02364760451+0.0207308922j),(1.004783988+0.007577456534j),(1.005030751+0.006408296525j),(-0.03127631545-0.00966137182j)
3.232,(0.01246296056+0.01338150539j),(1.004402399+0.007914185524j),(1.00466907+0.007978886366j),(-0.02026414126-0.001535253599j)
3.2352,(0.01055234019+0.008917946368j),(1.004129052+0.007036775351j),(1.003987074+0.007644861937j),(-0.01923599467+0.003702020738j)
3.2384,(0.01710789464+0.009812323377j),(1.003718257+0.008725225925j),(1.003967524+0.007080286741j),(-0.02505229786+0.002095246688j)
3.2416,(0.01375354826+0.01243988704j),(1.004171729+0.008666403592j),(1.004486322+0.008130028844j),(-0.02167285979-0.0001186046284j)
3.2448,(0.01838685572+0.01439768076j),(1.003667831+0.006673723459j),(1.004680514+0.007087826729j),(-0.02610467933-0.002231108025j)
3.248,(0.02461124584+0.01388377324j),(1.003854513+0.008513778448j),(1.003908038+0.006396114826j),(-0.03253926709-0.002241551876j)
3.2512,(0.01528232452+0.01234040968j),(1.00359118+0.006715612486j),(1.003733516+0.007551433053j),(-0.02313750796-0.0003051138774j)
3.2544,(0.01006427035+0.013818359j),(1.004100442+0.008378118277j),(1.004392147+0.007792979479j),(-0.01743820868-0.0003222664818j)
3.2576,(0.01663094759+0.0123641761j),(1.003842115+0.009006440639j),(1.003965497+0.006860882044j),(-0.02502435632+2.091936767e-05j)
3.2608,(0.01350477617+0.006159449928j),(1.003941894+0.006898224354j),(1.003988981+0.007969498634j),(-0.02237048373+0.007313623559j)
3.264,(0.01003802102+0.01053916477j),(1.004680514+0.008516579866j),(1.004879355+0.008003175259j),(-0.01805072278+0.002640027087j)
3.2672,(0.01084081642+0.01163568627j),(1.004126906+0.007164718583j),(1.00438571+0.007235012949j),(-0.01924750023+0.000860916567j)
3.2704,(0.01469913777+0.01180989388j),(1.003960729+0.007058143616j),(1.003959298+0.007672220469j),(-0.0235041324+0.001174382865j)
3.2736,(0.01182420831+0.01189714205j),(1.004018903+0.008658289909j),(1.004380465+0.007799834013j),(-0.02050579526+0.001892008819j)
3.2768,(0.008649691939+0.01614116877j),(1.004353523+0.007213309407j),(1.004057646+0.00670048967j),(-0.01748419926-0.003393259365j)
3.28,(0.01173179969+0.01193731651j),(1.003990173+0.008958548307j),(1.004654288+0.00829949975j),(-0.02002282068+0.00203735847j)
3.2832,(0.01293649245+0.01133380458j),(1.004101515+0.008812665939j),(1.004705429+0.008074015379j),(-0.02077757753+0.002655232325j)
3.2864,(0.003454502206+0.01120344549j),(1.004523873+0.006842702627j),(1.004846573+0.006493121386j),(-0.01214632113+0.001877555158j)
3.2896,(0.0104299169+0.01116123982j),(1.004239678+0.008836178109j),(1.004676104+0.00738491863j),(-0.01840350777+0.002156186849j)
3.2928,(0.01284737512+0.01579478011j),(1.004434109+0.008226275444j),(1.004188538+0.007321029902j),(-0.02145866863-0.001972700469j)
3.296,(0.009665387683+0.01159594767j),(1.003903985+0.006887972355j),(1.004183531+0.007305234671j),(-0.0181318894+0.003389739431j)
3.2992,(0.01288131997+0.01408058126j),(1.00412786+0.008839935064j),(1.004085779+0.00779491663j),(-0.02126693726+0.0002916818485j)
3.3024,(0.01362041198+0.01255838759j),(1.00419414+0.008144415915j),(1.004545212+0.00714251399j),(-0.02175318822+0.001653638203j)
3.3056,(0.01204962749+0.008649679832j),(1.004134655+0.006244748831j),(1.004151702+0.007372021675j),(-0.02008210868+0.005407329183j)
3.3088,(0.01422899682+0.01424948685j),(1.004375935+0.008059114218j),(1.004757047+0.007804125547j),(-0.02223766223+0.0003110142425j)
3.312,(0.01443435065+0.01279203128j),(1.004075766+0.008981436491j),(1.004928827+0.007610797882j),(-0.02251534909+0.001884712838j)
3.3152,(0.01575217023+0.01123850048j),(1.004218102+0.007412470877j),(1.004697204+0.007663272321j),(-0.02336452901+0.002592461184j)
3.3184,(0.01139932219+0.01514763478j),(1.00436902+0.007917404175j),(1.004465938+0.008315265179j),(-0.01933698356-0.0002658553421j)
3.3216,(0.01558897737+0.01357032172j),(1.004006982+0.007131040096j),(1.004206419+0.007061570883j),(-0.02291925997+0.0009929221123j)
3.3248,(0.01480328385+0.0110648945j),(1.004259825+0.006746634841j),(1.004021168+0.008515939116j),(-0.02212807909+0.003313970519j)
3.328,(0.01393783465+0.01316231955j),(1.004189491+0.006323814392j),(1.004342556+0.008654713631j),(-0.02111698501+0.001363023184j)
3.3312,(0.01327908412+0.01407356001j),(1.004380584+0.009108453989j),(1.0039469+0.007686823606j),(-0.02274289355+0.000937984325j)
3.3344,(0.01134606265+0.01295773406j),(1.002573729+0.0003600418568j),(1.004377484+0.01071628928j),(-0.0178406965+0.001395432977j)
3.3376,(0.0123998262+0.01313641481j),(1.003802538+0.006092056632j),(1.004463553+0.008208394051j),(-0.0208391957+0.001416576095j)
3.3408,(0.01225104555+0.01551863085j),(1.004528761+0.008725702763j),(1.004815936+0.008771747351j),(-0.02049940079-0.0001098597422j)
3.344,(0.01174710132+0.01161003951j),(1.004214883+0.008312880993j),(1.004441857+0.009890258312j),(-0.02041556686+0.00472559128j)
3.3472,(0.01251678169+0.0147983646j),(1.0042063+0.00737349689j),(1.004485011+0.00848287344j),(-0.02095254511+0.001195277786j)
3.3504,(0.0122853918+0.01254169457j),(1.002849579+0.001157939434j),(1.004260778+0.01143473387j),(-0.022020448+0.002209576778j)
3.3536,(0.01251821313+0.01641525887j),(1.003987789+0.007219105959j),(1.003666282+0.007869243622j),(-0.0205944404-0.0003389324993j)
3.3568,(0.01158259995+0.015813943j),(1.00394392+0.006529510021j),(1.004061937+0.00854036212j),(-0.02098219655+0.0006491392851j)
3.36,(0.009555721655+0.01393697411j),(1.004373431+0.007886379957j),(1.00455308+0.007716447115j),(-0.01726462506+0.002233850304j)
3.3632,(0.01149121486+0.01323617157j),(1.004098415+0.006817504764j),(1.004574418+0.007046326995j),(-0.02050442807+0.002676924225j)
3.3664,(0.009411947802+0.01367655862j),(1.003956914+0.006552517414j),(1.00383532+0.006758034229j),(-0.01803972572+0.002735419665j)
3.3696,(0.01117987558+0.01488454826j),(1.004301429+0.007889300585j),(1.003883243+0.006903916597j),(-0.01960101351+0.002091076225j)
3.3728,(0.01045878325+0.01490181219j),(1.004137039+0.006427288055j),(1.003208399+0.006830900908j),(-0.018733643+0.002671764698j)
3.376,(0.01088397671+0.01286028232j),(1.004497051+0.007137589157j),(1.004183173+0.006584011018j),(-0.01936154626+0.003809190355j)
3.3792,(0.0131032262+0.01411340386j),(1.004288435+0.008152961731j),(1.004242182+0.007014602423j),(-0.0206707716+0.003307246137j)
3.3824,(0.0132521959+0.0130075831j),(1.003899813+0.00708964467j),(1.003957748+0.006655663252j),(-0.02066331729+0.004139144905j)
3.3856,(0.01478854008+0.01163554657j),(1.004111767+0.006261438131j),(1.004082203+0.006263405085j),(-0.02203515545+0.005678763613j)
3.3888,(0.01249445323+0.01214880403j),(1.004256248+0.009449560195j),(1.004110813+0.006456572562j),(-0.02081858739+0.004499548115j)
3.392,(0.01173517294+0.01534394547j),(1.003961325+0.007369101048j),(1.004134297+0.007916808128j),(-0.01976056583+0.002244085539j)
3.3952,(0.01302589662+0.01100714132j),(1.003802657+0.008178681135j),(1.003406644+0.006693065166j),(-0.02199673839+0.005907564424j)
3.3984,(0.01290856861+0.01436703652j),(1.004098654+0.007284700871j),(1.003819823+0.006424725056j),(-0.02016936056+0.003616577946j)
