Frequency,S11,S21,S12,S22
592000000.0,(-9.02471359478566+172.688588930936j),(-0.647187398603656-114.758584290385j),(-0.669951881044319-114.940523627342j),(-9.10135552230244+138.193343217828j)
592640000.0,(-9.04846965723243+172.886669603723j),(-0.661548222193689-114.987733698385j),(-0.670047180359398-114.956897402125j),(-9.10993714510275+138.019869245189j)
593280000.0,(-8.99986721956033+172.999874112032j),(-0.648867548101169-115.052109314714j),(-0.669302644712906-115.072940936238j),(-9.05379587712902+137.420108607441j)
593920000.0,(-8.96640055336293+172.655941518899j),(-0.649915715282282-115.210927023018j),(-0.659662780015569-115.226283107087j),(-9.10482305062642+137.825073873547j)
594560000.0,(-8.96117606833879+172.366224508195j),(-0.657500664832506-115.360879126658j),(-0.662129748079417-115.377414359764j),(-9.12232879344629+137.411526458161j)
595200000.0,(-9.00842216259296+171.86187327069j),(-0.653906596623792-115.406903799618j),(-0.653359254335073-115.521823524799j),(-9.05652423149422+137.37186557737j)
595840000.0,(-8.95276168266534+172.286068632584j),(-0.680965320648683-115.467087856098j),(-0.647431895709199-115.740521876886j),(-9.12594381568969+137.477230953028j)
596480000.0,(-8.93001638433635+172.155717634638j),(-0.66614647792644-115.728398651048j),(-0.645657168365537-115.691614950562j),(-9.04713721989979+136.827245720788j)
597120000.0,(-8.93475035608209+171.96730089546j),(-0.65239069138659-115.601911014749j),(-0.647331597519798-115.898663275827j),(-9.09168948385615+136.901258936845j)
597760000.0,(-8.9226782280639+172.058649954822j),(-0.66699443480098-115.974001763667j),(-0.674927130020135-115.685838535746j),(-8.97016954899172+136.072999808139j)
598400000.0,(-8.85875652590112+171.933235594674j),(-0.655789312709391-116.049298590085j),(-0.654257764661407-116.104269742413j),(-9.07070932151362+136.767918296757j)
599040000.0,(-8.89664520470688+171.477595157995j),(-0.641473036422708-116.062162018545j),(-0.657257098321597-116.22661698601j),(-9.01701484321237+136.288365379189j)
599680000.0,(-8.9234015613302+171.923733213556j),(-0.674045764424986-116.245629509515j),(-0.664589970365225-116.260153432728j),(-9.05218733456262+136.150117165862j)
600320000.0,(-8.92186916559034+171.329598301147j),(-0.660304257184482-116.431960254138j),(-0.662161508408643-116.330738280441j),(-9.03691939256039+136.315759739723j)
600960000.0,(-8.89945468135298+171.457668080619j),(-0.671080690122103-116.615064794361j),(-0.674462081959917-116.559647363596j),(-9.0374098239217+136.102805627157j)
601600000.0,(-8.86573173557006+171.355621431972j),(-0.665157859360476-116.76883220807j),(-0.665857914772938-116.639518324466j),(-9.0023935059978+135.777488042402j)
602240000.0,(-8.95194902457488+171.334630726217j),(-0.653615850165877-116.781651676629j),(-0.63582081254787-116.612440118143j),(-9.03428815714626+135.615656132258j)
602880000.0,(-8.89602417072871+170.964326691129j),(-0.665568695848138-116.871278271611j),(-0.676738842816704-116.833802277212j),(-8.9812577417186+135.847447511651j)
603520000.0,(-8.94850029213765+171.365883578135j),(-0.674248174055629-117.026601279893j),(-0.678653099128818-116.905599300237j),(-9.02916215760226+135.619038987239j)
604160000.0,(-8.87208301190464+170.953272560345j),(-0.676853453286856-117.15804232121j),(-0.674258361854686-117.157486032865j),(-8.99908081008918+134.987424760503j)
604800000.0,(-8.85457350793314+171.063684189366j),(-0.679880907217263-117.234269332616j),(-0.659989693664358-117.140372643061j),(-8.93209267455971+135.203241236967j)
605440000.0,(-8.86685133582994+170.572946653897j),(-0.693865824780994-117.407726409193j),(-0.668450507777127-117.248883988741j),(-8.98285061439492+134.988413174957j)
606080000.0,(-8.83215858823002+170.805027089788j),(-0.678764688541101-117.458724600437j),(-0.649618189947701-117.470899343065j),(-9.00385782183564+134.995752823504j)
606720000.0,(-8.90067356228718+170.261726336028j),(-0.677513841179177-117.561130967506j),(-0.659140088763831-117.560934807922j),(-8.97314966642896+135.061917819605j)
607360000.0,(-8.89594963333665+170.143087195297j),(-0.66811168523622-117.533423844263j),(-0.666474672783854-117.644287627506j),(-8.96253842358314+134.774772434807j)
608000000.0,(-8.82147192888149+170.271780859854j),(-0.678275005733422-117.78955098186j),(-0.661094862825851-117.934530180768j),(-8.95677041735168+134.330426309374j)
608640000.0,(-8.84848203089737+170.227493121183j),(-0.680708344924024-117.847895255053j),(-0.672234097787987-117.737636709435j),(-8.95829475710345+133.992948003775j)
609280000.0,(-8.84333440267423+170.561078598585j),(-0.670363580822274-118.217315411873j),(-0.679785079912676-117.953934726326j),(-8.94570990719653+133.925695516949j)
609920000.0,(-8.82098321129819+169.910337903514j),(-0.669941607318452-118.14685722701j),(-0.666975093166359-118.244499575802j),(-8.98296935976493+133.971411691555j)
610560000.0,(-8.83777829499554+170.07394410148j),(-0.669618670364489-118.268417967003j),(-0.669494827460003-118.297544742939j),(-8.9245306117746+133.823233773566j)
611200000.0,(-8.88924004868822+169.812024188992j),(-0.651705332171749-118.424835068783j),(-0.695118485926209-118.522464944237j),(-8.95689335035883+133.887020004125j)
611840000.0,(-8.86795978300514+169.52267276351j),(-0.67559228379877-118.380626261707j),(-0.702628153526824-118.493799923723j),(-8.90788753832993+134.0263330891j)
612480000.0,(-8.84043022908219+169.478190699049j),(-0.690825794338537-118.504532167763j),(-0.683753366181824-118.728168008585j),(-8.97151074726618+133.702252317333j)
613120000.0,(-8.87168849524302+169.404020062791j),(-0.699067934189722-118.736568848697j),(-0.703155533302899-118.637151894747j),(-8.91955396631236+133.399348251115j)
613760000.0,(-8.90272156199721+169.728868592893j),(-0.64002370670348-118.825959575728j),(-0.67990692227928-118.873219437173j),(-8.92796699049871+133.686056490897j)
614400000.0,(-8.83652337369874+169.67538273282j),(-0.670227192334729-118.972173639906j),(-0.688901598165205-118.89677800895j),(-8.94771824089551+133.03774390204j)
615040000.0,(-8.86287714984341+169.307217549274j),(-0.664749532341064-119.231940147573j),(-0.686584306476967-119.28840283181j),(-8.94146785756248+132.71024529466j)
615680000.0,(-8.81972782918695+169.380193507305j),(-0.684910027104002-119.23247158392j),(-0.688931625209355-119.076661889127j),(-8.96535660868472+132.461039688783j)
616320000.0,(-8.81417278935227+168.566902325059j),(-0.680730995569354-119.112560725232j),(-0.690459615077191-119.406307165562j),(-8.94481953295165+132.897728756979j)
616960000.0,(-8.86225551720918+169.052329298495j),(-0.678554623454893-119.478481399126j),(-0.683441013801178-119.307697922309j),(-8.89041995207189+132.335742996053j)
617600000.0,(-8.80029201602517+169.188289224723j),(-0.667548354254237-119.644075081294j),(-0.686937965980647-119.543446093423j),(-8.86533942596035+132.449956918808j)
618240000.0,(-8.79846526404166+169.095111584425j),(-0.701267297969942-119.720035240839j),(-0.669422634438138-119.674751696836j),(-8.92729464859024+131.980884883273j)
618880000.0,(-8.82805096799105+168.272852382715j),(-0.687513837368923-119.638524375338j),(-0.674868202634726-119.686347668184j),(-8.88131405206981+131.99768439862j)
619520000.0,(-8.83274089269982+168.691779178959j),(-0.690112646752016-119.810423942536j),(-0.684341021567167-119.872642929879j),(-8.90527847298566+132.116102270702j)
620160000.0,(-8.83631659801695+168.313920090757j),(-0.678111078732227-119.912517690208j),(-0.676786295237051-120.128475893552j),(-8.8754322064741+131.882574992352j)
620800000.0,(-8.79838201114285+168.323728967965j),(-0.685040671947821-120.154565278413j),(-0.691866100422498-120.362923310981j),(-8.90341603571723+131.783674690016j)
621440000.0,(-8.8160455741941+167.944378158819j),(-0.679450127284657-120.119742294777j),(-0.685568022169603-120.263964741976j),(-8.93133147121824+131.434752743974j)
622080000.0,(-8.82128218452677+167.887951555411j),(-0.710580928472065-120.284588483614j),(-0.707432805560988-120.311292738543j),(-8.88418276167751+130.998457358672j)
622720000.0,(-8.77485949597357+168.178215188624j),(-0.67263989546406-120.560142389547j),(-0.696439889004993-120.398208817752j),(-8.88479075156867+131.210758387198j)
623360000.0,(-8.80647264703956+168.089994784546j),(-0.697696757542397-120.68883415069j),(-0.67203775168808-120.438420224146j),(-8.92033807118099+130.78430090337j)
624000000.0,(-8.77398876928719+167.778425711263j),(-0.67266767229622-120.653834792551j),(-0.679468442859429-120.913337614946j),(-8.89086214042129+131.407123652117j)
624640000.0,(-8.79282418826836+167.88133275506j),(-0.683431611712803-120.955111105155j),(-0.695274232332968-120.925849752007j),(-8.86930115849853+130.97395002225j)
625280000.0,(-8.7649361523385+167.406279718865j),(-0.706689942677766-120.843472288665j),(-0.700203513541963-120.947242243867j),(-8.84307697522595+130.5557416308j)
625920000.0,(-8.74925609848367+167.305666573502j),(-0.698980967719321-121.011440824495j),(-0.68947322960728-121.048757717815j),(-8.87247910133329+130.447272271434j)
626560000.0,(-8.74598621709523+167.442173217138j),(-0.683015606276255-121.153781555176j),(-0.68522881787373-121.312455179692j),(-8.90607016993788+130.954275178923j)
627200000.0,(-8.74625085302572+167.366006035703j),(-0.668205390799318-121.295249136547j),(-0.684381901625567-121.263158994597j),(-8.88595832030449+130.206071992006j)
627840000.0,(-8.76057223228844+167.45678559143j),(-0.676949204070229-121.500137913467j),(-0.691933063930721-121.337332066363j),(-8.85174437292081+129.823539891686j)
628480000.0,(-8.6938879629659+167.116649556235j),(-0.698432701726547-121.532772266275j),(-0.69100521508316-121.767434138289j),(-8.89154966083729+130.17673587798j)
629120000.0,(-8.80758237896455+166.826748798475j),(-0.654377885944209-121.51354784375j),(-0.671272057377743-121.562079796988j),(-8.8575091606821+129.997137010144j)
629760000.0,(-8.75578184136342+167.246662123248j),(-0.697900953741465-121.883785031821j),(-0.700205192220234-121.844638120348j),(-8.83162718738878+129.944636978131j)
630400000.0,(-8.74631080695989+166.839643333281j),(-0.68390028897611-121.993083625881j),(-0.689154728391586-122.051029562459j),(-8.87448448549933+129.691287939262j)
631040000.0,(-8.79487247587551+166.966392923843j),(-0.679631166477812-122.147849296649j),(-0.681544565642302-122.108673370359j),(-8.89950035717105+129.782619757733j)
631680000.0,(-8.71629569002713+166.600740922987j),(-0.693193191038715-122.155835402947j),(-0.691372100200833-122.076686960965j),(-8.88644621955299+129.289724512154j)
632320000.0,(-8.77299488004329+166.557611467477j),(-0.681045665593142-122.362562760631j),(-0.70799981115783-122.274857104016j),(-8.83368176754524+129.947445538297j)
632960000.0,(-8.70836012959564+166.583596039841j),(-0.693406736176269-122.529911591414j),(-0.707018927506733-122.302534880239j),(-8.84886164292756+128.864639705897j)
633600000.0,(-8.71673333299873+166.575293787013j),(-0.691723713703846-122.655471733687j),(-0.710077066262232-122.608798010508j),(-8.7966476387+129.147833414486j)
634240000.0,(-8.69540017530713+166.285322234796j),(-0.687698673476824-122.590495207077j),(-0.697412619951679-122.803279338743j),(-8.91085309934043+129.098561544479j)
634880000.0,(-8.68148290186575+166.456305570223j),(-0.710609373345779-122.861039108448j),(-0.686549174361897-122.715454356298j),(-8.84992617140129+128.48705590974j)
635520000.0,(-8.74205418716869+166.274310240188j),(-0.687024291631599-122.956684259476j),(-0.70738016517772-122.90365035048j),(-8.8459949238794+128.776692466832j)
636160000.0,(-8.682864605614+166.080836315717j),(-0.687759213699045-122.963868478175j),(-0.707675328684596-123.085593681236j),(-8.84950116370806+128.960376446699j)
636800000.0,(-8.76011782186923+165.890581501205j),(-0.699196263386663-123.196147282954j),(-0.706221426882547-123.20731291298j),(-8.8151716078346+128.266177851869j)
637440000.0,(-8.71881796023812+165.685623423761j),(-0.70334358412118-123.187335831903j),(-0.704840652150849-123.254854345826j),(-8.84339611372431+128.739338224972j)
638080000.0,(-8.7827889648243+165.3915218468j),(-0.702552246150092-123.18672429176j),(-0.704761972206839-123.419575369175j),(-8.82226003535823+128.543627247106j)
