Frequency,S11,S21,S12,S22
2930000000.0,(-17.7610905976557-63.8920688291431j),(-1.78834000885807+95.0827488715602j),(-1.81097483687101+95.0517753649334j),(-17.6323903785196+134.137378927081j)
2940000000.0,(-18.3152054491301-62.291112672764j),(-1.76852550463917+94.0782551792037j),(-1.79794336310822+94.1441773459404j),(-18.0425244384737+135.650707974772j)
2950000000.0,(-18.7595538990771-60.3844258791326j),(-1.80344082653134+93.0148929457753j),(-1.7881555359492+93.126276979668j),(-18.6109428944343+136.797433706397j)
2960000000.0,(-19.424279405502-58.662794049923j),(-1.77079024995375+92.1732095472497j),(-1.79240937010835+92.2854573103689j),(-19.2597012302007+139.174793116891j)
2970000000.0,(-19.7311343033964-55.6342169488668j),(-1.7776958801807+91.1148050763824j),(-1.7922549105609+91.1143813452174j),(-19.7090611831141+141.21745308047j)
2980000000.0,(-20.0388956661164-54.6620427517659j),(-1.79065947708174+90.0857097986297j),(-1.81643919797624+90.1999339943441j),(-20.0031484927807+143.203187379921j)
2990000000.0,(-20.675193049931-49.6491197564411j),(-1.78550706903226+89.2971117214218j),(-1.77574014144107+89.2750867342704j),(-20.6443218373851+145.44304281447j)
3000000000.0,(-20.8924855633381-47.311566489504j),(-1.76274432818846+88.1689887327135j),(-1.79359538408752+88.2545753055526j),(-20.8564840232308+147.930059686242j)
3010000000.0,(-21.7617300860874-42.8887598989682j),(-1.78528132512006+87.193450827532j),(-1.79110367309595+87.276994413024j),(-21.3132860672958+150.557249300652j)
3020000000.0,(-21.9404470319247-38.6372758802113j),(-1.79567316206065+86.2493050104584j),(-1.80554086005748+86.2974193224684j),(-21.5147513751865+154.979382973682j)
3030000000.0,(-22.4905345779004-32.3262484148098j),(-1.81187160282055+85.288052506772j),(-1.8323310257603+85.3106550446369j),(-21.7875212565851+157.870628682336j)
3040000000.0,(-22.5407687561543-29.3475183807856j),(-1.79124747734534+84.266098038892j),(-1.8166765063735+84.3758484941058j),(-21.9986000376808+163.874518591864j)
3050000000.0,(-22.6748016372218-23.1818231546071j),(-1.8236014618672+83.2435309774841j),(-1.83313612027249+83.349954103294j),(-21.8594071078031+167.342986310489j)
3060000000.0,(-22.6116253273691-17.2308028825387j),(-1.81788950469255+82.3535908391518j),(-1.84293194017162+82.3745659877495j),(-21.8130321431895+174.844538240692j)
3070000000.0,(-22.5631535459225-10.5980379870602j),(-1.80439212385238+81.4406837460517j),(-1.82600811465719+81.4364837494639j),(-21.8547504628607+179.419275896152j)
3080000000.0,(-22.588553625756-4.71588594122873j),(-1.8460875191762+80.4515751872549j),(-1.83190969919995+80.4706326467569j),(-21.7549853420113-174.833082894303j)
3090000000.0,(-22.3769589575192-0.559551722289247j),(-1.8308512562074+79.5290179264742j),(-1.86775867774123+79.4985503048008j),(-21.7050049006439-171.326610727655j)
3100000000.0,(-21.7689570017932+4.29721997766832j),(-1.83420692272466+78.5590834974662j),(-1.84769021171529+78.515361432346j),(-21.4307481311874-168.916414124871j)
3110000000.0,(-21.7276409791721+8.65457050098704j),(-1.84203428991156+77.4868308458242j),(-1.87067493392895+77.4441127903623j),(-21.1989932081507-164.700006431744j)
3120000000.0,(-21.4140131336028+15.1540576665483j),(-1.86820543218883+76.6661906708129j),(-1.87191443733009+76.5032877451428j),(-20.9247388944169-161.554717172229j)
3130000000.0,(-20.8728042851813+16.891505916797j),(-1.86521508417522+75.4751475804598j),(-1.87043508652261+75.5240511631378j),(-20.3847559475658-159.670555149981j)
3140000000.0,(-20.4382179457135+19.6448535385237j),(-1.8793582757414+74.528581097538j),(-1.91700984308022+74.5803517143671j),(-20.0370225473748-157.149834560539j)
3150000000.0,(-19.8207160032324+22.6978019672788j),(-1.88238486872044+73.6803212229662j),(-1.9039944064388+73.5779322973983j),(-19.4370251308374-155.520062024831j)
3160000000.0,(-19.5892664421975+25.5593571672962j),(-1.90643180057158+72.5101435996336j),(-1.93336127866148+72.7350037651546j),(-19.0017586777046-154.941744933436j)
3170000000.0,(-19.0183663014898+28.1700876704241j),(-1.92469022319268+71.7568748101354j),(-1.92328685743682+71.8428108328273j),(-18.5003426718498-152.430895799071j)
3180000000.0,(-18.4638017088564+30.2512378041632j),(-1.92268327586904+70.6701805297272j),(-1.93852548263408+70.8745702643692j),(-18.0743323795784-150.097866336528j)
3190000000.0,(-18.034187056734+31.129800410912j),(-1.92265660170994+69.7463477846069j),(-1.9671090708703+69.7518357786251j),(-17.5285515416072-150.446280684059j)
3200000000.0,(-17.6221114217108+32.7230767040937j),(-1.939544362819+68.8647693990031j),(-1.9446358262248+68.7979566685722j),(-17.2131661382446-148.45536863205j)
3210000000.0,(-17.339794327839+33.1417839674721j),(-1.94267360991116+67.952527643866j),(-1.98361757910331+68.0530267784062j),(-16.9525894716656-147.622576168592j)
3220000000.0,(-16.8383024129407+34.893607531477j),(-1.98172811419937+67.0236231625748j),(-1.98553914796513+66.9955799743685j),(-16.4602959932475-146.73165289545j)
3230000000.0,(-16.5836114859718+35.9987781174349j),(-1.99139871437711+65.9965844379821j),(-1.9963060823083+66.1783030234349j),(-16.334663921325-146.482544126988j)
3240000000.0,(-16.2268076822465+36.7780134098042j),(-2.00768682358128+65.0869441432739j),(-2.01755577894704+65.0442816587999j),(-15.9050656293383-147.139921383814j)
3250000000.0,(-15.7713788977793+37.5412092587784j),(-2.01896010777787+64.1988441445072j),(-2.01470798597814+64.1641885332548j),(-15.6699333602499-145.985442717905j)
3260000000.0,(-15.4689765323061+37.9922810570292j),(-2.03901589489484+63.2023267145949j),(-2.06438676630487+63.2432848347852j),(-15.4445436439679-147.452888272673j)
3270000000.0,(-15.0659191639539+38.5714379469907j),(-2.06918580189703+62.311540683759j),(-2.05786267026791+62.3289133632191j),(-15.1472486307188-147.439413094381j)
3280000000.0,(-14.9587632417123+38.6716657519952j),(-2.08454348969907+61.2713428161026j),(-2.08449773404162+61.4324308863845j),(-14.706430926756-147.97769581854j)
3290000000.0,(-14.5459705334338+39.1756894007842j),(-2.0855669003657+60.3884433937222j),(-2.11452729572599+60.5342597543286j),(-14.4013765285498-148.396414373546j)
3300000000.0,(-14.2739876929677+39.0840098746286j),(-2.11073470987783+59.4415902396819j),(-2.10327451494235+59.6596260940488j),(-14.0746609918745-147.886511519529j)
3310000000.0,(-14.0336240324435+39.1185990766842j),(-2.11138365816747+58.4766239104113j),(-2.12599313481677+58.6427776826073j),(-13.8914893638102-147.806456456466j)
3320000000.0,(-13.8201591927107+39.6857346656663j),(-2.13347536057105+57.6535996371641j),(-2.12254414663652+57.6765694481563j),(-13.5711721852803-148.744353545488j)
3330000000.0,(-13.6225259114137+39.6872816805636j),(-2.12418542089616+56.6944071694023j),(-2.16025913919211+56.6425196215611j),(-13.4024305752551-148.952254188696j)
3340000000.0,(-13.3147926659715+39.6153568690347j),(-2.15654397528465+55.8190571510597j),(-2.17357844233959+55.8338639091109j),(-13.1703446528471-148.710046290498j)
3350000000.0,(-13.0605700453319+39.5928906831024j),(-2.18575756008229+55.0427847779805j),(-2.18893186606067+54.9096524150201j),(-13.0749857009119-149.468954350215j)
3360000000.0,(-12.8362066569135+39.3391097502184j),(-2.18966830374147+54.2253976633308j),(-2.20288592138754+54.1338303850975j),(-12.7331037986965-150.691912668254j)
3370000000.0,(-12.6229923838282+39.4275923643839j),(-2.19934165617835+53.1499979291958j),(-2.24177104729913+53.2042248058559j),(-12.574966181848-150.992044249816j)
3380000000.0,(-12.4430869236428+39.4495156881513j),(-2.23055086011392+52.2532427160712j),(-2.25904302488598+52.3237406247175j),(-12.4068941058604-151.484852296054j)
3390000000.0,(-12.2435005401202+39.3438451283435j),(-2.24615366124842+51.4614773779195j),(-2.2511262123941+51.3522729450404j),(-12.2189319911028-152.513419028317j)
3400000000.0,(-12.0138643123343+39.2542955186689j),(-2.26328531621284+50.4746820247282j),(-2.25963848114816+50.5506540685157j),(-11.9900317908788-153.2841345614j)
3410000000.0,(-11.8421200029225+38.9362787549564j),(-2.28401132579509+49.5294091428634j),(-2.28271713179744+49.5509522418711j),(-11.8658119244248-153.169863489571j)
3420000000.0,(-11.7133460762533+38.7094193956346j),(-2.27742086903925+48.6799933099433j),(-2.29940716239517+48.6534134925758j),(-11.6033582364757-154.371676147255j)
3430000000.0,(-11.6068130323994+39.0356179487268j),(-2.29939539866589+47.8195560347557j),(-2.30790429931451+47.9830528732946j),(-11.4559056380973-154.909642482265j)
3440000000.0,(-11.4115166080586+38.882441857954j),(-2.34557593304434+46.947644443773j),(-2.36814412127773+47.1137827130799j),(-11.3185095336944-155.325532813517j)
3450000000.0,(-11.3079691899189+39.0749433413843j),(-2.3177227991537+45.9105798002584j),(-2.34533207586181+46.1300903467876j),(-11.1984509013033-155.786005606972j)
3460000000.0,(-11.1357222828996+38.4394238766169j),(-2.37436296717003+45.2153829909333j),(-2.37729672187856+45.2029094618718j),(-11.0140295714568-156.230772263318j)
3470000000.0,(-11.0013978748667+38.4796868875202j),(-2.37255368816333+44.2482021185833j),(-2.40558157773345+44.2374313103833j),(-11.0044903926275-157.386978568248j)
3480000000.0,(-10.8776538463258+37.9892793962242j),(-2.38416540975219+43.4512797032566j),(-2.39739169921367+43.6386446892275j),(-10.8922879053544-157.969852444692j)
3490000000.0,(-10.7519370102586+38.1176045215449j),(-2.4290689417722+42.5737682262323j),(-2.4148605105268+42.6647753682744j),(-10.7268641084532-158.731712784413j)
3500000000.0,(-10.6143781431095+37.8183935429719j),(-2.430661386385+41.6662063510089j),(-2.44024251645475+41.7527653485704j),(-10.6328525284794-159.878775012587j)
3510000000.0,(-10.4642456517982+37.4780024607595j),(-2.43112227357118+40.9878739929675j),(-2.447649408749+40.9745061256167j),(-10.4986815960068-160.642950062142j)
3520000000.0,(-10.3774239436669+37.1357298381313j),(-2.44999447418589+39.9991547600758j),(-2.46676034067728+40.0470173007179j),(-10.326043985198-161.464456445239j)
3530000000.0,(-10.2513977531224+36.7886763525773j),(-2.47178600367884+39.2778053565141j),(-2.47823672423437+39.260873160486j),(-10.2232941281424-162.376054309602j)
3540000000.0,(-10.2048324305703+36.4553119814981j),(-2.4849924054578+38.3622716853738j),(-2.50995893553288+38.4968480006243j),(-10.1049790981935-163.19963817056j)
3550000000.0,(-10.0103078361813+36.4088074667015j),(-2.50219065248288+37.6921029333984j),(-2.51069510799395+37.4905551320445j),(-10.0121500875806-163.645511405747j)
3560000000.0,(-9.93777429018239+36.3578236959028j),(-2.51219907602541+36.6563213991232j),(-2.5096404643424+36.8191727905381j),(-9.92980435856302-164.47026876672j)
3570000000.0,(-9.91251047015124+35.7391112315828j),(-2.51497671203724+35.8426678743102j),(-2.53820725650907+35.940630765117j),(-9.83616735300639-164.876699097003j)
3580000000.0,(-9.80189074164744+35.2973430895564j),(-2.54434798644652+35.2095798211329j),(-2.55128248252766+35.1071092454607j),(-9.80265113042912-165.645087820674j)
3590000000.0,(-9.75672906059365+35.4223658477483j),(-2.57007783312545+34.1150008235663j),(-2.54015700487865+34.1803808111481j),(-9.7325955276601-165.993179958512j)
3600000000.0,(-9.72860991325031+35.1529661988258j),(-2.54727925166568+33.1932300915927j),(-2.58926947641219+33.2327683391316j),(-9.7230951734243-167.327360007349j)
3610000000.0,(-9.61226450156316+34.9801994947321j),(-2.5734943402382+32.4783993498098j),(-2.58570007031616+32.560759025808j),(-9.6564012514175-168.531990625476j)
3620000000.0,(-9.52823709913931+34.5575944281076j),(-2.5964537662185+31.716839791842j),(-2.60285873836883+31.9312732874723j),(-9.6099748987076-169.726596167791j)
3630000000.0,(-9.49151098292221+34.0635795747073j),(-2.61111756143677+30.7779847412084j),(-2.60183952763236+30.9318176474991j),(-9.43350158907299-170.077050750505j)
3640000000.0,(-9.43414790654823+33.7631645755436j),(-2.61438317554899+29.9957645159781j),(-2.63237087140032+30.1802847886837j),(-9.39474772478123-171.135437375269j)
3650000000.0,(-9.35686567876154+33.6895474605159j),(-2.62455065955429+29.1812996437949j),(-2.62530718628658+29.3022709165723j),(-9.29019777031129-171.417824605323j)
3660000000.0,(-9.2915319738795+33.2722493661101j),(-2.63025065689412+28.3538396928969j),(-2.63044141850727+28.3314276888262j),(-9.21416744514888-172.513693102108j)
3670000000.0,(-9.26403328802403+32.9995365603001j),(-2.62239690581124+27.6098445713103j),(-2.65242630384537+27.6741623441306j),(-9.18900884388322-173.261956367742j)
3680000000.0,(-9.2375473193898+32.805555126668j),(-2.66005832344984+26.8578147329459j),(-2.65577246250227+26.8357916705128j),(-9.13060275848919-173.840429100905j)
3690000000.0,(-9.17442770530812+32.6616106311576j),(-2.6586035773981+25.9034652289158j),(-2.6478141709163+25.9661543985797j),(-9.15339462628804-174.053133245148j)
3700000000.0,(-9.17588610930412+32.4079598145049j),(-2.65752072280827+25.1038382786461j),(-2.66708992417798+25.1424991402914j),(-9.11937890004394-175.418410250456j)
3710000000.0,(-9.12146888382176+32.0280775595643j),(-2.67874516549267+24.3137035355286j),(-2.66768246402655+24.350050164308j),(-9.08549171365024-176.270772735054j)
3720000000.0,(-9.09522490166905+31.9747198137767j),(-2.67166045126154+23.4996855226774j),(-2.68965216129019+23.5629549476947j),(-9.10290192640387-177.267813556825j)
3730000000.0,(-9.06756477031646+31.3080151290223j),(-2.6793477712986+22.8109865776495j),(-2.71232776108546+22.7938254935539j),(-9.09274136162997-178.303570332723j)
3740000000.0,(-9.02445398941221+31.2777681051638j),(-2.70436504641942+21.8242307186434j),(-2.69067965867214+21.9095545610531j),(-9.07085707346834-178.933682141859j)
3750000000.0,(-9.03050529148332+30.6882069763078j),(-2.69388950532994+21.0764985282437j),(-2.68969248951448+20.95712604363j),(-9.0142371726066-179.566429143955j)
3760000000.0,(-8.95577582441795+30.1746759859227j),(-2.70414982249444+20.3855097898832j),(-2.72782126600022+20.3264075463141j),(-8.93989332708919+179.336013723896j)
3770000000.0,(-9.0148668658624+30.1247099964638j),(-2.69709637313355+19.4922369570632j),(-2.70139948542682+19.4700684571078j),(-8.87737986547284+178.739819085084j)
3780000000.0,(-8.96330200784987+29.7310102184224j),(-2.71000410685815+18.8448319544561j),(-2.70505123711881+18.7442200491869j),(-8.84942092571135+178.102495877792j)
3790000000.0,(-8.92948378450983+29.843265035355j),(-2.73555436854421+17.8633006295639j),(-2.7033906064357+17.8908195677849j),(-8.83773263536352+177.393050607941j)
3800000000.0,(-8.94118957346858+29.3645451267463j),(-2.70304033577485+17.0690135584626j),(-2.71864174370189+17.04766545142j),(-8.84078695284668+176.831791412336j)
3810000000.0,(-8.97942951125739+28.969425866348j),(-2.7235561669306+16.4078962266294j),(-2.74431515281918+16.224923127623j),(-8.85845938607771+176.185723508625j)
3820000000.0,(-8.91411886227388+29.0753977713511j),(-2.73159836363947+15.3859816368678j),(-2.73212216303851+15.5508064926206j),(-8.90604286032288+175.31877709504j)
3830000000.0,(-8.95647944032647+28.7581423033481j),(-2.72566072057791+14.6782564685015j),(-2.73875458025302+14.6130608542135j),(-8.97281443126958+174.205026845566j)
3840000000.0,(-8.94201550636401+28.1794955019981j),(-2.73584474626365+13.6924026630974j),(-2.74557137231811+13.9754416285183j),(-8.99681876176878+173.296027676724j)
3850000000.0,(-8.97651395194827+27.928096753812j),(-2.73145129251471+12.8987199258332j),(-2.74146498001511+12.8978640119224j),(-8.95709884169665+172.292936885002j)
3860000000.0,(-8.94670279264458+27.403957833391j),(-2.75657024344132+12.265533796579j),(-2.76782885930069+12.4166848679162j),(-8.95962343136533+171.44924094685j)
3870000000.0,(-8.98087817034511+27.4355124884627j),(-2.729452771458+11.3766069992108j),(-2.74076964016561+11.3606191700702j),(-8.92083428587554+170.591774886892j)
3880000000.0,(-9.02724573544675+26.9210238180696j),(-2.73797125406187+10.6347464948055j),(-2.76478789737384+10.6032770922618j),(-8.92296074220385+169.667249035479j)
3890000000.0,(-8.99348971819667+26.576314088724j),(-2.70867801579464+9.83192108881135j),(-2.75195920174863+9.73370414778155j),(-8.92010049841813+169.186054976145j)
3900000000.0,(-9.04106567556138+26.3559037874079j),(-2.75347844206545+8.89980342399256j),(-2.76512931315292+8.91473543067325j),(-8.94179804342139+168.299412107327j)
3910000000.0,(-9.09605600692108+26.4347234093359j),(-2.70671065389303+7.9709649035049j),(-2.73435021378007+8.13228597320283j),(-9.04126712253666+167.658251329259j)
3920000000.0,(-9.10399250812582+25.9675460723936j),(-2.74739630624613+7.30748062451465j),(-2.75004053237871+7.40489110087546j),(-9.01387639858635+167.405936628895j)
3930000000.0,(-9.1214168463714+25.5449453543694j),(-2.72399795607324+6.5308383413842j),(-2.76116617669688+6.44209184464656j),(-9.06187566173328+166.49748096812j)
3940000000.0,(-9.15439681522134+25.4050351566502j),(-2.73689430612489+5.78844037708906j),(-2.74776939033749+5.81673294974937j),(-9.1056607957029+165.60266143279j)
3950000000.0,(-9.13844436099663+24.9425159431264j),(-2.74683594006882+4.93151712256647j),(-2.72737921373929+4.88151645149189j),(-9.19310482012146+164.635497046542j)
3960000000.0,(-9.30218093344336+24.896655439025j),(-2.72928593049967+3.91946934316204j),(-2.71906828105433+4.13834770585947j),(-9.27848261916348+163.692147422824j)
3970000000.0,(-9.31530963113867+24.1460842595179j),(-2.72510441802589+3.3038288364176j),(-2.73593161034197+3.14271627606371j),(-9.27912418371075+162.725596755345j)
3980000000.0,(-9.3749831107852+23.9141354060079j),(-2.72210196743463+2.42990679915661j),(-2.73819763305276+2.39546155550681j),(-9.30899197384133+161.711159433356j)
3990000000.0,(-9.40364498670591+23.7830602064957j),(-2.7276413132608+1.60467826349564j),(-2.73223280823073+1.55912662498267j),(-9.33236532603291+160.904722809182j)
4000000000.0,(-9.44958206426763+23.1749254656715j),(-2.73411885507471+0.682383182387488j),(-2.71500225944692+0.884811678732555j),(-9.32057760571469+160.394114407683j)
4010000000.0,(-9.51006551527562+22.8521327080171j),(-2.72292201701786-0.0847792708004229j),(-2.73201210112286-0.0730500116040769j),(-9.37301844676628+159.293734796678j)
4020000000.0,(-9.570208054213+22.830588491192j),(-2.68116021867287-0.869015308067008j),(-2.70085682861077-0.967707845058398j),(-9.4120954817896+158.884283612002j)
4030000000.0,(-9.64992088382465+22.7771816562717j),(-2.69206413661769-1.86530986072928j),(-2.70831717392869-1.69342064125073j),(-9.5208798678028+158.69377101677j)
4040000000.0,(-9.68232146583886+22.379575241682j),(-2.71281383357418-2.54627287354533j),(-2.70260678857871-2.62282075532879j),(-9.56021607989515+157.804501514216j)
4050000000.0,(-9.83450906963535+22.3628920148187j),(-2.68807915576399-3.55065456461046j),(-2.73335485261957-3.28637473921191j),(-9.6692016073149+156.852404833819j)
4060000000.0,(-9.82719807366917+22.0157994939035j),(-2.69107970330217-4.36267246486443j),(-2.68524417992044-4.36802616264314j),(-9.76039148794295+156.513632286998j)
4070000000.0,(-9.92496154276395+21.6732852059898j),(-2.68476824282189-5.14229573284432j),(-2.69174288141041-5.12424151574698j),(-9.8313001810639+155.084538986524j)
4080000000.0,(-10.030358112145+21.5959097602319j),(-2.67604691306278-6.11920076624504j),(-2.69878807297404-5.8290330791022j),(-9.98801198034622+154.258477223704j)
4090000000.0,(-10.1957720419889+20.9394324853433j),(-2.66013744870933-6.85728906221035j),(-2.6802315668869-6.84372988739403j),(-10.03943771086+153.941591663563j)
4100000000.0,(-10.3039767994775+20.4731348886137j),(-2.65889900191018-7.61781409200401j),(-2.65344485992359-7.54025682913388j),(-10.1365342219768+152.657971395195j)
4110000000.0,(-10.3801682939634+20.4977075132779j),(-2.65737098973911-8.65097987933343j),(-2.66981108399914-8.55123342395846j),(-10.1682836338589+152.323947865588j)
4120000000.0,(-10.4940398025816+20.09067519863j),(-2.64155577400151-9.56890097391372j),(-2.63986989414098-9.37110505021377j),(-10.2100314326188+151.712741833143j)
4130000000.0,(-10.5456188084512+20.5311697802665j),(-2.62856381515954-10.3966117373872j),(-2.66020011069474-10.218784855119j),(-10.3673182875544+150.987401486941j)
4140000000.0,(-10.6809959831065+20.3439796061127j),(-2.6108298688944-11.3045802853657j),(-2.64784951249548-10.9433744531489j),(-10.4366948427437+150.723602762821j)
4150000000.0,(-10.6740096394965+19.7946955010145j),(-2.63250048986616-11.9698507880161j),(-2.61312355535413-11.931192548699j),(-10.5136284154095+149.919630221545j)
4160000000.0,(-10.9641223436904+19.8003667598043j),(-2.61131772586663-12.7865576084682j),(-2.65083391727408-12.7121647718279j),(-10.704069021986+148.830887328996j)
4170000000.0,(-10.9255018602506+19.6179232210476j),(-2.59502207059001-13.8357356468618j),(-2.61061156081694-13.6839636324169j),(-10.8551241771221+148.497896175606j)
4180000000.0,(-11.1720263842238+19.4256596879183j),(-2.58174284825266-14.7492589081621j),(-2.61107889273247-14.5834575592152j),(-10.9850805024374+147.688660364748j)
4190000000.0,(-11.32611941846+19.5216055693996j),(-2.58567665953449-15.5611675249718j),(-2.60731817553134-15.3742821323618j),(-11.1362091075013+147.641202384672j)
4200000000.0,(-11.4806967175708+18.8125755258583j),(-2.59124491286857-16.4117588172608j),(-2.60792921710744-16.3586458648217j),(-11.2932550576452+146.627003480373j)
4210000000.0,(-11.6208595672726+18.539194602027j),(-2.5831469811106-17.254315349471j),(-2.60483161952878-17.1411672559428j),(-11.3694705106304+145.937565314752j)
