,s 11,s 12,s 21,s 22
2.0736,(-0.207104072+0.1682080179j),(0.9417717457+0.2820923328j),(0.9432817698+0.2767690718j),(0.1283208728+0.2131360173j)
2.0768,(-0.2074337006+0.1656469405j),(0.9414439201+0.281958282j),(0.9431973696+0.2761447132j),(0.128045395+0.2167176455j)
2.08,(-0.2087711394+0.1643303186j),(0.9413000345+0.281861186j),(0.9435973763+0.2769975364j),(0.129310742+0.2179549932j)
2.0832,(-0.2107824236+0.16480048j),(0.9408051372+0.2832548022j),(0.9430799484+0.2779083252j),(0.1316929907+0.2196275592j)
2.0864,(-0.2092505693+0.1637136042j),(0.9407843947+0.283219099j),(0.9435036182+0.2775744796j),(0.1294486821+0.2191531509j)
2.0896,(-0.2103837579+0.167892471j),(0.9408895969+0.2845726609j),(0.9429606199+0.2774642706j),(0.1310841143+0.2150892019j)
2.0928,(-0.2176019251+0.1637330353j),(0.9391674995+0.2838743925j),(0.9429135323+0.2769431174j),(0.1384500414+0.2193426788j)
2.096,(-0.2168335021+0.1660086215j),(0.9390972853+0.2850710154j),(0.9420672655+0.2779931128j),(0.1365827471+0.2169483304j)
2.0992,(-0.2101259083+0.1621897817j),(0.9399784207+0.2845194042j),(0.9431260228+0.2781502604j),(0.1303669065+0.2210718244j)
2.1024,(-0.2112070024+0.1575586498j),(0.9403205514+0.2841408253j),(0.9438189864+0.277176708j),(0.1314066052+0.2252388149j)
2.1056,(-0.2118474096+0.1600331366j),(0.9395930171+0.2848442793j),(0.9426323175+0.2781671286j),(0.1314046085+0.2228758484j)
2.1088,(-0.2139608264+0.1601060331j),(0.939186275+0.2855393291j),(0.942006886+0.278732568j),(0.1330280453+0.2225840688j)
2.112,(-0.2112859488+0.1578654647j),(0.9397642612+0.2853905261j),(0.9426614046+0.2785336673j),(0.1305302531+0.2241446525j)
2.1152,(-0.2140443325+0.1570988297j),(0.9391410351+0.2855191827j),(0.9421510696+0.2786643803j),(0.132132411+0.2258090824j)
2.1184,(-0.2155003548+0.1566871703j),(0.9387131333+0.286061883j),(0.9416700602+0.2790498734j),(0.1333054155+0.2264230251j)
2.1216,(-0.2056171596+0.1599758863j),(0.9402679801+0.286719501j),(0.9437373877+0.2801294625j),(0.1252133697+0.2224601507j)
2.1248,(-0.2028572261+0.1637586653j),(0.9417859912+0.2879982889j),(0.9445172548+0.2811274529j),(0.1218975261+0.21777457j)
2.128,(-0.2193139493+0.1615495384j),(0.9383608103+0.2876781225j),(0.9404831529+0.2815079987j),(0.1365977079+0.222401306j)
2.1312,(-0.2142267525+0.1694750786j),(0.9388411045+0.2894060314j),(0.9422196746+0.283667922j),(0.1322784871+0.2137309909j)
2.1344,(-0.196621269+0.1650215834j),(0.9420233965+0.2894053459j),(0.9450300932+0.2825575769j),(0.1142175347+0.2171290517j)
2.1376,(-0.2182474881+0.1618187726j),(0.9379556179+0.2888768613j),(0.9411787987+0.2826044261j),(0.13534078+0.2218259722j)
2.1408,(-0.2102936059+0.1626693904j),(0.9395658374+0.2888149321j),(0.9427022934+0.2829599082j),(0.1264885366+0.22129336j)
2.144,(-0.2330784649+0.166615665j),(0.9348139763+0.2903408408j),(0.9384524822+0.2835222185j),(0.1505329609+0.219046548j)
2.1472,(-0.2141977549+0.1623703241j),(0.9388820529+0.2902134359j),(0.9424880147+0.2828009725j),(0.1310135722+0.220754832j)
2.1504,(-0.2310148776+0.1624520868j),(0.9359745979+0.2902580202j),(0.9390983582+0.2835246921j),(0.147673592+0.2217500657j)
2.1536,(-0.218049854+0.1529161185j),(0.9386718869+0.2880306244j),(0.9423383474+0.2811413705j),(0.1339588016+0.2307361662j)
2.1568,(-0.245626241+0.1437858045j),(0.9333218336+0.2850715816j),(0.9358791113+0.2776800096j),(0.1594683528+0.242872268j)
2.16,(-0.2245110124+0.1579439193j),(0.9371515512+0.2901542485j),(0.9376325607+0.2858568728j),(0.1387586147+0.2269621491j)
2.1632,(-0.2256271094+0.1653527021j),(0.9371647239+0.2918962836j),(0.9373172522+0.2877538204j),(0.1405400336+0.2204005867j)
2.1664,(-0.2261783183+0.1585003287j),(0.937261045+0.2901730537j),(0.9368931651+0.2872675955j),(0.140472129+0.2265708894j)
2.1696,(-0.2152885795+0.1589833945j),(0.9393256307+0.290985316j),(0.9396311045+0.2878846228j),(0.1288087219+0.2257480025j)
2.1728,(-0.2179617435+0.1575076282j),(0.9386394024+0.2914964855j),(0.9384921193+0.2888301611j),(0.1309977919+0.2268696576j)
2.176,(-0.223860383+0.166692391j),(0.9373548031+0.2934962809j),(0.9378676414+0.2912136912j),(0.1384420991+0.2182883024j)
2.1792,(-0.2202247828+0.1569275856j),(0.9379730821+0.2917459905j),(0.9377602339+0.2889165878j),(0.1327529401+0.2277036011j)
2.1824,(-0.228861481+0.1610981375j),(0.9365876317+0.2926200032j),(0.9355300665+0.2910519838j),(0.1416653246+0.2241356373j)
2.1856,(-0.2269926369+0.1581210047j),(0.9368030429+0.2924227118j),(0.9359959364+0.2908033431j),(0.1392089128+0.2272160053j)
2.1888,(-0.2193979025+0.1543675512j),(0.938103497+0.2918132842j),(0.9372758865+0.2897953391j),(0.1299463511+0.2300888747j)
2.192,(-0.2224500328+0.1611901671j),(0.9371711612+0.2946150005j),(0.9364401102+0.2914314568j),(0.1348819584+0.223045513j)
2.1952,(-0.2265363336+0.1552263051j),(0.9362412691+0.2929559648j),(0.9357330799+0.2920644879j),(0.1377446502+0.2301244587j)
2.1984,(-0.2235094458+0.1586965024j),(0.9364030361+0.2946729064j),(0.9360079765+0.2927333415j),(0.1339107901+0.2249459028j)
2.2016,(-0.229670167+0.1615995467j),(0.935123682+0.2954035699j),(0.9344654083+0.2942051291j),(0.1405556202+0.2225528508j)
2.2048,(-0.2252466381+0.1574697793j),(0.9357795119+0.2957033813j),(0.9353911281+0.2937161028j),(0.136287421+0.2267078161j)
2.208,(-0.2271839827+0.1573484987j),(0.9357869625+0.2956268191j),(0.9348041415+0.2945333719j),(0.1384945661+0.2264874876j)
2.2112,(-0.2311290205+0.1575085819j),(0.9339607954+0.2964644134j),(0.9332967401+0.2950467467j),(0.1427305639+0.2268559486j)
2.2144,(-0.2296065539+0.1562486738j),(0.9345419407+0.2966498435j),(0.9341433048+0.2956445217j),(0.1413323879+0.2265212238j)
2.2176,(-0.230619669+0.1544345915j),(0.9343416095+0.296713084j),(0.9335598946+0.2958402932j),(0.1419047713+0.2289065272j)
2.2208,(-0.229379952+0.1525014192j),(0.9348722696+0.296400547j),(0.9336507916+0.2973178625j),(0.1400817633+0.2287954092j)
2.224,(-0.2332541794+0.1534494907j),(0.9333268404+0.2976469994j),(0.9326200485+0.2968675792j),(0.1436163932+0.2287236452j)
2.2272,(-0.2329285145+0.1561361551j),(0.9329961538+0.2985673547j),(0.9325194955+0.2978803217j),(0.1437435746+0.2269517481j)
2.2304,(-0.2329084575+0.1567811519j),(0.9332414865+0.2988920808j),(0.93230021+0.2983469367j),(0.1434264928+0.2272767276j)
2.2336,(-0.2327513844+0.1560029089j),(0.933078289+0.2991728783j),(0.9325637221+0.2979088426j),(0.1417733431+0.2276033163j)
2.2368,(-0.233454451+0.1558428556j),(0.9331262112+0.2993643284j),(0.9326779842+0.2984965742j),(0.1418079734+0.2279149592j)
2.24,(-0.2349993736+0.154055208j),(0.9323546886+0.2987571955j),(0.9323370457+0.2981782258j),(0.1429292113+0.2294303477j)
2.2432,(-0.2356014252+0.1544031799j),(0.9324783087+0.2990160882j),(0.9317655563+0.2986452878j),(0.143683821+0.228993535j)
2.2464,(-0.2338451743+0.1556065977j),(0.9324538112+0.3001934588j),(0.933344245+0.297865659j),(0.1435347944+0.2280091196j)
2.2496,(-0.2352595478+0.1573013365j),(0.932676971+0.2994495332j),(0.9334257245+0.2973007262j),(0.1434131265+0.2276340276j)
2.2528,(-0.2345400751+0.1552621424j),(0.9321181774+0.3003964722j),(0.9331358075+0.2971839011j),(0.1427528709+0.2287899256j)
2.256,(-0.2363608629+0.1583220065j),(0.9320726395+0.3005733788j),(0.9326661825+0.2984565794j),(0.1452292651+0.226513043j)
2.2592,(-0.2359566092+0.1547077j),(0.9317222238+0.3005186319j),(0.9327251315+0.2977436185j),(0.1431438029+0.2301259935j)
2.2624,(-0.2375359684+0.1597638726j),(0.9313538671+0.3020300567j),(0.9322034121+0.2991786599j),(0.1434778273+0.2249424011j)
2.2656,(-0.2363561094+0.1558915675j),(0.9312916994+0.3016373217j),(0.9325041771+0.2990352809j),(0.1441681087+0.2288493067j)
2.2688,(-0.2421022058+0.156435445j),(0.9303721189+0.3012996912j),(0.9317352772+0.2993122637j),(0.1476723552+0.2285467535j)
2.272,(-0.2416905314+0.1595573127j),(0.9302634597+0.3031417429j),(0.9312171936+0.2998588681j),(0.1468944997+0.2258230299j)
2.2752,(-0.237400949+0.160882026j),(0.9306778312+0.3040962219j),(0.9315500259+0.3007748723j),(0.1438805163+0.2245128006j)
2.2784,(-0.2418108284+0.1561606377j),(0.9299963713+0.3036049306j),(0.9306204319+0.3005252779j),(0.1478814334+0.2283172756j)
2.2816,(-0.240258202+0.15382424j),(0.9304685593+0.302975595j),(0.9320386052+0.2999465466j),(0.1461827904+0.2308472693j)
2.2848,(-0.2417699397+0.1558708847j),(0.9292430878+0.3041548431j),(0.9307612777+0.3010539412j),(0.1471591741+0.2287080437j)
2.288,(-0.239345789+0.155156821j),(0.9303207397+0.3045124114j),(0.9314169288+0.300943166j),(0.1446507871+0.2293302119j)
2.2912,(-0.2404419035+0.1571038216j),(0.9303746819+0.3051548898j),(0.9309486747+0.3019277751j),(0.1458967179+0.2274094373j)
2.2944,(-0.2431735992+0.1529938132j),(0.9296640158+0.3045737147j),(0.9307863116+0.3018562496j),(0.1486444622+0.2314275354j)
2.2976,(-0.2449365854+0.1531127542j),(0.9287258387+0.3050683737j),(0.9295347929+0.3018586338j),(0.1499419957+0.2316667438j)
2.3008,(-0.2432440817+0.1506165415j),(0.9292954206+0.3051640689j),(0.9303358793+0.3018963337j),(0.1478112042+0.2332277596j)
2.304,(-0.2451225668+0.1509749591j),(0.9287990332+0.3050431013j),(0.9300051332+0.3026104271j),(0.1496987194+0.2330289483j)
2.3072,(-0.2430691719+0.1539285481j),(0.9293223023+0.3063316047j),(0.9307652712+0.3032924533j),(0.1479641497+0.2296276689j)
2.3104,(-0.2469517738+0.157719478j),(0.9280030727+0.30765903j),(0.928986311+0.3042339683j),(0.1519331038+0.2263659984j)
2.3136,(-0.2456310987+0.1518725455j),(0.9287029505+0.3062331378j),(0.9291616678+0.304027915j),(0.1498366743+0.2312378734j)
2.3168,(-0.2425281256+0.1480790526j),(0.9291425943+0.3062171042j),(0.9308785796+0.30312711j),(0.1461010873+0.2358763516j)
2.32,(-0.2444412261+0.1502271295j),(0.929254055+0.3065726161j),(0.9299589396+0.3040356636j),(0.1484185159+0.2335990667j)
2.3232,(-0.242029503+0.1501321048j),(0.929178834+0.3071298003j),(0.9301627874+0.3048301935j),(0.1455506831+0.2331125289j)
2.3264,(-0.2417669445+0.1566355079j),(0.9297119975+0.3080545068j),(0.9299966097+0.3067272007j),(0.1455161124+0.2264886796j)
2.3296,(-0.2481321394+0.1516366899j),(0.927549243+0.3084799647j),(0.9285484552+0.3054554164j),(0.151045531+0.232466206j)
2.3328,(-0.2458831817+0.1531272829j),(0.9283394814+0.3083629012j),(0.9290098548+0.3066069484j),(0.1490384936+0.2308965623j)
2.336,(-0.2573372424+0.1546979845j),(0.9250534177+0.3091470897j),(0.9262579679+0.3067296147j),(0.1598891169+0.2299537957j)
2.3392,(-0.2394174933+0.1511763185j),(0.9299362302+0.3084800541j),(0.92953372+0.3068186939j),(0.1420931369+0.2322878689j)
2.3424,(-0.2510845661+0.1485278904j),(0.9266809225+0.3088817596j),(0.9277865887+0.3062126637j),(0.1525061727+0.2357174903j)
2.3456,(-0.2466031611+0.1507797092j),(0.928036809+0.3094867468j),(0.9288702607+0.3075266778j),(0.1484281421+0.2328606248j)
2.3488,(-0.2568641305+0.1618414521j),(0.9245669842+0.3123312593j),(0.9252487421+0.3095611036j),(0.1602779925+0.2222126722j)
2.352,(-0.2504356205+0.1484769285j),(0.9269223213+0.3096627593j),(0.9273351431+0.3077334166j),(0.151437819+0.2356706858j)
2.3552,(-0.2428922653+0.1524580568j),(0.9284073114+0.3117594123j),(0.9286028147+0.3094124794j),(0.1439575851+0.2313222587j)
2.3584,(-0.2504214048+0.1477621049j),(0.9263570309+0.3108056784j),(0.9270827174+0.3083308637j),(0.1521743834+0.2368235588j)
2.3616,(-0.254229784+0.1489113718j),(0.9250466824+0.3113806248j),(0.9260276556+0.3082819581j),(0.1551368982+0.2353802621j)
2.3648,(-0.2498507351+0.1494018584j),(0.9260053635+0.311833024j),(0.9273258448+0.3092595041j),(0.1508177817+0.2350928634j)
2.368,(-0.2532043755+0.1513498724j),(0.9254047275+0.312450856j),(0.9260403514+0.3099392056j),(0.1530768424+0.2332825214j)
2.3712,(-0.2565777302+0.151468575j),(0.9242898822+0.3127613366j),(0.9246934056+0.3100585938j),(0.1561706662+0.2320163846j)
2.3744,(-0.2542372644+0.1459560692j),(0.9254827499+0.3121198118j),(0.9262517691+0.3091156781j),(0.1545415372+0.2373674214j)
2.3776,(-0.2536590993+0.1486501992j),(0.9251236916+0.3132941127j),(0.9255435467+0.3104825616j),(0.1535395235+0.234260723j)
2.3808,(-0.2560754418+0.1500610262j),(0.924428165+0.314142406j),(0.9251877666+0.3113258481j),(0.1557403207+0.2341666371j)
2.384,(-0.2567813098+0.1476734728j),(0.9239205122+0.3140308261j),(0.9247950315+0.3110409379j),(0.1554419994+0.235057801j)
2.3872,(-0.2547399104+0.1452219784j),(0.9254527092+0.3131762147j),(0.9253098965+0.3109488785j),(0.154292196+0.2372094095j)
2.3904,(-0.2538511753+0.1499251723j),(0.9247692823+0.3157670796j),(0.9262288809+0.3127293587j),(0.1537736654+0.2324700654j)
2.3936,(-0.2589233518+0.1472448707j),(0.9234798551+0.3144313097j),(0.9241748452+0.3122971654j),(0.1571889669+0.2348498255j)
2.3968,(-0.2571107447+0.1458271146j),(0.9234678149+0.3152704537j),(0.9244523644+0.31223616j),(0.1545344889+0.2367492616j)
2.4,(-0.258928597+0.1497463584j),(0.9233466983+0.3159505129j),(0.9246635437+0.3127557039j),(0.1577863991+0.2327811271j)
2.4032,(-0.2614083886+0.1497188956j),(0.9227569103+0.3166754842j),(0.9239059091+0.3137695789j),(0.1594694406+0.2330001146j)
2.4064,(-0.2601736784+0.1472691j),(0.9229925871+0.316668272j),(0.9239647985+0.312836051j),(0.157541424+0.2351484746j)
2.4096,(-0.2582892478+0.1486408114j),(0.9230620265+0.3173493147j),(0.9238293171+0.3136849105j),(0.1556009054+0.2334271967j)
2.4128,(-0.2615319788+0.1466253698j),(0.9226580858+0.3170714378j),(0.9234046936+0.3143410385j),(0.1591188312+0.2353896201j)
2.416,(-0.2631844282+0.1470399201j),(0.9218881726+0.3176062703j),(0.9229902625+0.3137820065j),(0.1614362746+0.2353294045j)
2.4192,(-0.2635982931+0.1466097236j),(0.9215196967+0.3178749681j),(0.9226213694+0.3140923977j),(0.1610794365+0.2353092134j)
2.4224,(-0.263625592+0.1445088536j),(0.9223415852+0.3178390861j),(0.9233793616+0.3149173856j),(0.1614133865+0.2385303974j)
2.4256,(-0.2631610632+0.1432062089j),(0.922228992+0.3177650273j),(0.9229833484+0.3145062029j),(0.1608095914+0.2392354608j)
2.4288,(-0.2624743879+0.1441273093j),(0.9222342372+0.3184824288j),(0.9228137732+0.3149794042j),(0.1596536785+0.2387316078j)
2.432,(-0.2645677924+0.1453106701j),(0.9212543368+0.3188788891j),(0.9212921858+0.3159641922j),(0.1621510535+0.2366173118j)
2.4352,(-0.2629970014+0.1424145997j),(0.9220440388+0.3189581931j),(0.9228873849+0.3158320189j),(0.1600857079+0.2391525209j)
2.4384,(-0.2640473247+0.1415773481j),(0.9214257598+0.3191107213j),(0.9223059416+0.3163655996j),(0.1609029323+0.2391736805j)
2.4416,(-0.2652584612+0.1453012079j),(0.9212391973+0.3193970323j),(0.9205865264+0.3178347945j),(0.1621036828+0.2362221926j)
2.4448,(-0.2645276785+0.1420465857j),(0.9216129184+0.3203389645j),(0.9216278195+0.316926837j),(0.1605551243+0.2389147133j)
2.448,(-0.2641171217+0.1423235983j),(0.9210984111+0.3208255172j),(0.922387898+0.3182774484j),(0.1599621326+0.2384112179j)
2.4512,(-0.2671639025+0.1418135017j),(0.9204957485+0.3206496239j),(0.9212441444+0.3181590736j),(0.1617536247+0.2388806939j)
2.4544,(-0.2664671838+0.1417470276j),(0.9208709002+0.3207164407j),(0.9207595587+0.3183283508j),(0.1613580287+0.2382645309j)
2.4576,(-0.2684363127+0.1432783008j),(0.9199130535+0.3212240934j),(0.9203070402+0.3198629618j),(0.1621533185+0.238438502j)
2.4608,(-0.2678569555+0.1414982826j),(0.9202382565+0.3214409947j),(0.9203685522+0.3191707134j),(0.1619457901+0.2390905023j)
2.464,(-0.2678244412+0.1415097117j),(0.9205054045+0.3208429813j),(0.9200723171+0.3186049759j),(0.1616033316+0.2396259904j)
2.4672,(-0.2680065036+0.1433713436j),(0.9191396236+0.3230336905j),(0.9198355675+0.3208064139j),(0.1615571827+0.237174198j)
2.4704,(-0.2687705457+0.1397819519j),(0.9196519852+0.3217460513j),(0.9194110632+0.3196647465j),(0.1612514555+0.2404937893j)
2.4736,(-0.2691255808+0.1416334957j),(0.9193438888+0.3231599331j),(0.9198239446+0.3208370805j),(0.1629502475+0.2386922538j)
2.4768,(-0.2697610259+0.1411536783j),(0.9190812707+0.322945416j),(0.918995142+0.3206296861j),(0.1619300991+0.2389768362j)
2.48,(-0.2706329525+0.1436795592j),(0.9180307388+0.324588418j),(0.9192271233+0.3214929402j),(0.1636447459+0.2378870845j)
2.4832,(-0.2736745477+0.1415982246j),(0.918066442+0.3237681389j),(0.9188491106+0.3214505911j),(0.1659188867+0.239167884j)
2.4864,(-0.2731510997+0.1389883608j),(0.9177438021+0.3240160346j),(0.9190052748+0.3219059706j),(0.1647997797+0.2416377366j)
2.4896,(-0.2713059783+0.1410428286j),(0.9184266925+0.3247039318j),(0.9184395075+0.3220437169j),(0.1628057957+0.2402895838j)
2.4928,(-0.274027437+0.1403131038j),(0.916995883+0.3250285089j),(0.9175958633+0.3228450119j),(0.1670369357+0.240519926j)
2.496,(-0.2742805481+0.1400039792j),(0.9179303646+0.3250640333j),(0.9175522327+0.3226601183j),(0.167194128+0.2404274344j)
2.4992,(-0.2742672265+0.136826545j),(0.9176499844+0.3252277374j),(0.9184273481+0.3224703074j),(0.1672669053+0.2434771359j)
2.5024,(-0.2742301822+0.1391412169j),(0.9171581864+0.3263173401j),(0.919023335+0.3233688176j),(0.1666517556+0.2405050844j)
2.5056,(-0.274492234+0.1379796863j),(0.9185940027+0.3268007934j),(0.9197327495+0.3245083094j),(0.1662252396+0.2411394417j)
2.5088,(-0.2737586498+0.1395192295j),(0.9183647633+0.3286236823j),(0.9200778604+0.3258905709j),(0.1652327478+0.2394384295j)
2.512,(-0.2779068947+0.1344396174j),(0.9179506302+0.3271982968j),(0.9196300507+0.3250296712j),(0.169079572+0.2436660975j)
2.5152,(-0.2772277892+0.1304692477j),(0.9181415439+0.3273773491j),(0.9202876687+0.3235599697j),(0.1686493754+0.2472928166j)
2.5184,(-0.2781561911+0.1368731111j),(0.9170225263+0.329134047j),(0.9191004038+0.3265041113j),(0.1683071107+0.2408697158j)
2.5216,(-0.2743506134+0.1398175955j),(0.9180896878+0.3287864625j),(0.9200088382+0.3282001913j),(0.1659525037+0.2390383482j)
2.5248,(-0.2820258439+0.1405173242j),(0.915623188+0.3300453126j),(0.9170833826+0.3281383216j),(0.1722340882+0.2377896458j)
2.528,(-0.2846525013+0.1402778774j),(0.9148102999+0.3297234476j),(0.916046679+0.3291082382j),(0.1747288406+0.2380988896j)
2.5312,(-0.2846386433+0.140193969j),(0.9148195386+0.3295974433j),(0.9167439342+0.3287615776j),(0.1746768951+0.2383252978j)
2.5344,(-0.2782171965+0.1317595541j),(0.9167632461+0.3290059566j),(0.9181157947+0.326423496j),(0.1679628193+0.245995149j)
2.5376,(-0.2779443264+0.133269012j),(0.9165688753+0.3310851455j),(0.9184862375+0.3283278048j),(0.1675920188+0.2441233695j)
2.5408,(-0.2843638957+0.1363018304j),(0.9144346714+0.3308184147j),(0.9164351225+0.3286650181j),(0.1756428778+0.2415762544j)
2.544,(-0.2827710509+0.1320166737j),(0.915196836+0.3301617801j),(0.9172620177+0.3279907703j),(0.1725647151+0.2453281879j)
2.5472,(-0.2757191658+0.1295545995j),(0.9177719355+0.3298352063j),(0.9185261726+0.3287836015j),(0.1647735834+0.2474391758j)
2.5504,(-0.2798205018+0.144336611j),(0.9145535231+0.3341831565j),(0.9162816405+0.3317145109j),(0.1689505726+0.2322892845j)
2.5536,(-0.2872509062+0.1212513298j),(0.915171206+0.326954931j),(0.9163879156+0.3260002732j),(0.1772375256+0.2578649223j)
2.5568,(-0.2814697623+0.1357955933j),(0.9147728682+0.3318465352j),(0.9166289568+0.3295708895j),(0.1706063151+0.2411204278j)
2.56,(-0.2956988811+0.129100129j),(0.9115572572+0.3293542564j),(0.9134972095+0.326592207j),(0.1860074848+0.2481920868j)
2.5632,(-0.2898910046+0.127195254j),(0.9125653505+0.3304430544j),(0.9150924087+0.3280265927j),(0.178362906+0.249917686j)
2.5664,(-0.2775938213+0.1327831298j),(0.9153627157+0.3324775994j),(0.9167757034+0.3313892782j),(0.1657782495+0.2441106886j)
2.5696,(-0.2787177563+0.1083503366j),(0.9173792005+0.3279036283j),(0.9207794666+0.3251698017j),(0.1668341607+0.269171536j)
2.5728,(-0.2802450657+0.1111336648j),(0.917376101+0.3300776184j),(0.9185758829+0.325630784j),(0.1679411829+0.2656915784j)
2.576,(-0.2933330536+0.136499241j),(0.9110715389+0.3343007565j),(0.9127079248+0.3321989179j),(0.1818479747+0.2389526069j)
2.5792,(-0.2915553451+0.1372257769j),(0.910363555+0.3354695141j),(0.9125837684+0.3329086304j),(0.1799736619+0.2382045388j)
2.5824,(-0.2931215167+0.1233708933j),(0.9113613963+0.3332734704j),(0.9138211012+0.3290657699j),(0.1811066568+0.2529401183j)
2.5856,(-0.2951389551+0.1348765045j),(0.9097477794+0.3353953063j),(0.9121489525+0.3328858316j),(0.1825229228+0.2404481769j)
2.5888,(-0.2944775224+0.1295927316j),(0.9104219675+0.3340407312j),(0.9126827717+0.3311642706j),(0.1821569353+0.2462815493j)
2.592,(-0.2915131748+0.1356697232j),(0.9105041623+0.3353448212j),(0.912605226+0.3335226476j),(0.1797021925+0.2397072017j)
2.5952,(-0.3018737435+0.1104182601j),(0.9103461504+0.328325808j),(0.9130997062+0.3258542418j),(0.191195488+0.2656881213j)
2.5984,(-0.2854966521+0.1239523962j),(0.9125906825+0.3343703449j),(0.9150415659+0.3318288624j),(0.1722587049+0.2516379952j)
2.6016,(-0.286732316+0.121319361j),(0.912771225+0.33409518j),(0.914927125+0.3320604861j),(0.1740000844+0.2542969286j)
2.6048,(-0.2870088518+0.1244941652j),(0.9126788378+0.3350197673j),(0.9146084189+0.3326491117j),(0.1748552024+0.2496946603j)
2.608,(-0.2907854319+0.1293611974j),(0.9106731415+0.3360825181j),(0.9124243855+0.3337194324j),(0.1781545877+0.2447480857j)
2.6112,(-0.2942742109+0.1300862283j),(0.9101990461+0.3361928761j),(0.9112280607+0.3351617455j),(0.1809460372+0.2435346097j)
2.6144,(-0.2953605354+0.1271632016j),(0.9100724459+0.3364366293j),(0.9116295576+0.3340561092j),(0.1811445355+0.2464579642j)
2.6176,(-0.2904126048+0.1271582693j),(0.9115673304+0.3366004229j),(0.9127542377+0.3349105418j),(0.1767683029+0.2467747927j)
2.6208,(-0.2946935296+0.122594066j),(0.910497725+0.3358402252j),(0.9120510817+0.3336165547j),(0.1808001101+0.2497349232j)
2.624,(-0.2929368615+0.1255093068j),(0.9107508659+0.3383832872j),(0.912066102+0.335256964j),(0.1785124242+0.2480409145j)
2.6272,(-0.2905186713+0.1276668012j),(0.9107937217+0.3388232291j),(0.912148118+0.3364800811j),(0.176730141+0.2450309396j)
2.6304,(-0.2964043021+0.1229184568j),(0.9095294476+0.3377159536j),(0.9109280109+0.335700959j),(0.1810676455+0.2491694391j)
2.6336,(-0.2918680608+0.1239015609j),(0.9112511277+0.3356352448j),(0.9126802683+0.3338916302j),(0.1790606976+0.2491175383j)
2.6368,(-0.2949874401+0.1223112792j),(0.9098945856+0.3378509879j),(0.9108761549+0.3350620866j),(0.1808667332+0.2496677935j)
2.64,(-0.2947287858+0.1248596609j),(0.9093186259+0.3388813138j),(0.9114187956+0.3363395333j),(0.1799075902+0.248028174j)
2.6432,(-0.2942393422+0.1265875995j),(0.9090796709+0.340562284j),(0.9113072157+0.3381066322j),(0.1791511178+0.2452850342j)
2.6464,(-0.2935483754+0.123334825j),(0.9094470739+0.340505302j),(0.9115153551+0.338026166j),(0.1785220206+0.2479773164j)
2.6496,(-0.2973494828+0.1258355975j),(0.9078566432+0.3407093883j),(0.9100818634+0.3383794725j),(0.1827550679+0.2459789813j)
2.6528,(-0.2962644994+0.1239867881j),(0.9091012478+0.3378667831j),(0.9099712372+0.3363945782j),(0.181306839+0.2479270101j)
2.656,(-0.2964295447+0.123899281j),(0.908593297+0.3399358094j),(0.9096844196+0.3383948803j),(0.1815750003+0.2476403564j)
2.6592,(-0.3019271493+0.1226175874j),(0.9064174891+0.3410503864j),(0.9084773064+0.3388541341j),(0.1864758432+0.24847202j)
2.6624,(-0.2972690761+0.1213459373j),(0.9084475636+0.3412021399j),(0.9097028971+0.3396592736j),(0.1815929264+0.2487694472j)
2.6656,(-0.2957209051+0.1228044182j),(0.9082407951+0.3422361314j),(0.9093315601+0.3405494392j),(0.179710716+0.2484175265j)
2.6688,(-0.3003669679+0.1204887703j),(0.907063067+0.3422730863j),(0.9088582397+0.3389934301j),(0.1841882765+0.2501198351j)
2.672,(-0.3003135026+0.1192526966j),(0.9069702625+0.3415309787j),(0.9089210033+0.339386642j),(0.1843696833+0.2509040236j)
2.6752,(-0.2976984978+0.1223742142j),(0.9077054262+0.342915833j),(0.9081220031+0.3418635726j),(0.1810926795+0.2480540574j)
2.6784,(-0.2994661927+0.1191825941j),(0.9077183008+0.3411361277j),(0.9087003469+0.3405618072j),(0.1832566708+0.2515880167j)
2.6816,(-0.301079452+0.1182565019j),(0.9065115452+0.3417344093j),(0.9080207348+0.3407665491j),(0.1836864799+0.2516883016j)
2.6848,(-0.3024824262+0.1212805361j),(0.9060451984+0.3423117101j),(0.9067382813+0.3413583636j),(0.1859258264+0.2484793663j)
2.688,(-0.300845474+0.1179736778j),(0.9066996574+0.3420940638j),(0.9078022242+0.3415986598j),(0.1843874454+0.2517744899j)
2.6912,(-0.2979685366+0.1176451594j),(0.9076901078+0.3442063928j),(0.9088172317+0.343120873j),(0.1808778942+0.2519666553j)
2.6944,(-0.2979655564+0.1186100245j),(0.9073069692+0.3427746892j),(0.9083253741+0.3422802985j),(0.1809514612+0.2516140342j)
2.6976,(-0.3051301539+0.1196291298j),(0.9051992297+0.3435481191j),(0.9062265158+0.3418062925j),(0.188136369+0.2496803105j)
2.7008,(-0.3050337434+0.1162832081j),(0.9057505131+0.3434319198j),(0.9069800377+0.3423412144j),(0.1878801584+0.2530644536j)
2.704,(-0.3039879203+0.1142771468j),(0.9065470099+0.3415759802j),(0.9074758291+0.3422229886j),(0.1865941882+0.2540951371j)
2.7072,(-0.3048047125+0.1164839864j),(0.9055588245+0.34389925j),(0.9065347314+0.3429862261j),(0.1868469119+0.2518683672j)
