,s 11,s 12,s 21,s 22
2.0736,(-0.1689195335+0.1357714832j),(0.9583546519+0.2353079915j),(0.959556818+0.2302955091j),(0.1203036159+0.1546080709j)
2.0768,(-0.1692997962+0.1330721974j),(0.957986474+0.2353809774j),(0.9590781331+0.2295989394j),(0.1200854033+0.1581511348j)
2.08,(-0.1707360744+0.1318138391j),(0.9577537179+0.235312894j),(0.9598122239+0.2303192914j),(0.12145219+0.15928334j)
2.0832,(-0.1725883931+0.1323189288j),(0.957504034+0.2365199625j),(0.9593938589+0.2308264077j),(0.1240344346+0.160582602j)
2.0864,(-0.1709325612+0.1311923265j),(0.957377553+0.2365151048j),(0.9597606063+0.2308205068j),(0.1215412319+0.1602842063j)
2.0896,(-0.1719073355+0.1354241967j),(0.957624495+0.2376499623j),(0.9591516256+0.2306320369j),(0.1229942441+0.1560361832j)
2.0928,(-0.1793418825+0.1316668987j),(0.9561362863+0.2370826304j),(0.9595025182+0.2302615345j),(0.1306742281+0.1598644257j)
2.096,(-0.1782688349+0.1339894384j),(0.9559989572+0.238296777j),(0.9587541819+0.2309411764j),(0.1286285371+0.1574176103j)
2.0992,(-0.1715595275+0.1297287494j),(0.9567511678+0.2375871688j),(0.9596160054+0.2310090065j),(0.122432746+0.1619594097j)
2.1024,(-0.1728172004+0.1248331219j),(0.9571016431+0.2372472733j),(0.960149765+0.2303710133j),(0.1236233041+0.1660779417j)
2.1056,(-0.1732983589+0.1274992377j),(0.9563560486+0.2379588485j),(0.9589352608+0.2313147783j),(0.1234008521+0.1636285931j)
2.1088,(-0.1753646433+0.1276689023j),(0.9562195539+0.2387851924j),(0.9584439993+0.2315171659j),(0.1251172721+0.1632119417j)
2.112,(-0.1725383401+0.1252918541j),(0.9565612078+0.2383702993j),(0.9592298865+0.2315628976j),(0.1225843281+0.1648740768j)
2.1152,(-0.1753302515+0.1245060116j),(0.9561554193+0.2385264337j),(0.9585476518+0.2317390144j),(0.1243364662+0.1664284766j)
2.1184,(-0.1767479479+0.1243386269j),(0.9558312297+0.2388584018j),(0.9582343102+0.2321799397j),(0.1255010664+0.1669557095j)
2.1216,(-0.1664387286+0.127092272j),(0.9573655725+0.2392577827j),(0.9600534439+0.232614696j),(0.1170031428+0.1632442623j)
2.1248,(-0.1632356793+0.13078174j),(0.9586931467+0.2403176725j),(0.9608104825+0.2335688025j),(0.1131678447+0.1586149633j)
2.128,(-0.1801536083+0.1294507682j),(0.9557180405+0.2403916717j),(0.9573755264+0.2343585491j),(0.128560707+0.1624827981j)
2.1312,(-0.174341768+0.1372210383j),(0.9562876225+0.2419113368j),(0.959410429+0.2360389233j),(0.123711288+0.1538073868j)
2.1344,(-0.156569317+0.1317797154j),(0.9590947032+0.2414336354j),(0.9615945816+0.2348069251j),(0.1052517518+0.1581912786j)
2.1376,(-0.1786511242+0.1296411455j),(0.9555004835+0.2411365211j),(0.9581303596+0.2350150943j),(0.127142787+0.1616591513j)
2.1408,(-0.1703465581+0.1301545501j),(0.9570230246+0.2410926223j),(0.9596096873+0.235261023j),(0.1179425418+0.1616065353j)
2.144,(-0.1935330033+0.1354174018j),(0.9528195858+0.2430284619j),(0.9560886025+0.2356267571j),(0.1425062865+0.1578039825j)
2.1472,(-0.1741137207+0.1299347281j),(0.9564900398+0.2422123104j),(0.9593989849+0.2352669984j),(0.1223815829+0.1607078463j)
2.1504,(-0.1913994551+0.1309266239j),(0.9539707303+0.2428533733j),(0.9567914009+0.2359927297j),(0.1394995153+0.1607245058j)
2.1536,(-0.1784660667+0.1204405874j),(0.9560855627+0.2404328138j),(0.9594560862+0.2335018665j),(0.1257625818+0.1704923213j)
2.1568,(-0.2073859721+0.1123866364j),(0.9512603283+0.2384417057j),(0.9534881115+0.2308304012j),(0.1526495069+0.1815977246j)
2.16,(-0.1846702397+0.1259140372j),(0.9551529884+0.2425655723j),(0.9552989602+0.2383932173j),(0.1307968348+0.1663140059j)
2.1632,(-0.1853800714+0.13351807j),(0.955327332+0.2438187003j),(0.9551731348+0.2399185151j),(0.1323347986+0.1592552364j)
2.1664,(-0.1860977113+0.1264081001j),(0.9550602436+0.2424971759j),(0.9547212124+0.2397032082j),(0.1324987262+0.1656150967j)
2.1696,(-0.1748556197+0.1264550984j),(0.9571412802+0.2429399788j),(0.9570971131+0.2398415506j),(0.1204591617+0.1654122323j)
2.1728,(-0.1774984896+0.1249043718j),(0.9563518763+0.2436162531j),(0.9559475183+0.2407810837j),(0.1229024082+0.1663092077j)
2.176,(-0.1829428077+0.134814918j),(0.9555674791+0.2454498708j),(0.9555054903+0.2431437224j),(0.129821226+0.1569469422j)
2.1792,(-0.1797049046+0.1244955361j),(0.9558082819+0.2437993288j),(0.9554365873+0.2409689724j),(0.1246161759+0.166858688j)
2.1824,(-0.1882033646+0.1291437298j),(0.9549317956+0.244692266j),(0.9536339045+0.2432864606j),(0.1334665865+0.1627850533j)
2.1856,(-0.1863501072+0.1259918213j),(0.9550688863+0.2445271611j),(0.954226315+0.2429994643j),(0.1311938167+0.1660892218j)
2.1888,(-0.1786806881+0.1217363626j),(0.9560174942+0.2437042296j),(0.9547680616+0.241867274j),(0.1216353774+0.1692974269j)
2.192,(-0.1813544631+0.129078418j),(0.9554671049+0.2463305295j),(0.9544185996+0.2431325912j),(0.1264154911+0.1617774814j)
2.1952,(-0.1857143193+0.1232287958j),(0.9544914365+0.2449356169j),(0.9536703825+0.244261533j),(0.1295558065+0.168967694j)
2.1984,(-0.1822521985+0.1266892254j),(0.9548016191+0.2464496791j),(0.9540321827+0.2447462082j),(0.1253234595+0.1637845933j)
2.2016,(-0.1883206367+0.1299834996j),(0.9537425637+0.2472501099j),(0.9529737234+0.2461890578j),(0.1320505291+0.1609695405j)
2.2048,(-0.1839118451+0.1255162656j),(0.9541425705+0.247390449j),(0.9534929395+0.2456233799j),(0.1277740151+0.1653181463j)
2.208,(-0.1858839989+0.1254694015j),(0.9542728066+0.2472758889j),(0.9529771805+0.2467287481j),(0.1298479736+0.1649667621j)
2.2112,(-0.1897523701+0.1260642558j),(0.9526817799+0.2481196523j),(0.951769352+0.2469236404j),(0.1341819316+0.1649982333j)
2.2144,(-0.1879380643+0.124654077j),(0.9530543089+0.2482623458j),(0.9524922967+0.2476618588j),(0.1326768696+0.1648132652j)
2.2176,(-0.1891235262+0.1229006946j),(0.9530486465+0.2483862638j),(0.9521757364+0.2477813065j),(0.133409366+0.1670852751j)
2.2208,(-0.1876328439+0.1208289713j),(0.9533825517+0.2478138208j),(0.9521643519+0.2491371036j),(0.131352067+0.1669898629j)
2.224,(-0.1915489733+0.122041449j),(0.9520452619+0.2492740154j),(0.9514425993+0.2485722303j),(0.1350174844+0.1665980667j)
2.2272,(-0.1909680665+0.1246877164j),(0.9518293142+0.2502737045j),(0.9514105916+0.2495768368j),(0.1350534409+0.1647910625j)
2.2304,(-0.1908228695+0.1254279464j),(0.9521682858+0.250259757j),(0.9512642622+0.249894172j),(0.1346891224+0.1649429351j)
2.2336,(-0.1907100081+0.1245734096j),(0.9521449804+0.250557214j),(0.9515967369+0.2495858669j),(0.1329246759+0.1653200537j)
2.2368,(-0.1912018508+0.1242709607j),(0.9520104527+0.250813961j),(0.9514285922+0.2498435974j),(0.1330033392+0.1656526327j)
2.24,(-0.1929287761+0.1226976365j),(0.9514795542+0.2503224313j),(0.951487124+0.2498003989j),(0.1342169046+0.1670817435j)
2.2432,(-0.1933846772+0.1230058372j),(0.9515016675+0.2505047917j),(0.9507372975+0.2503480017j),(0.1348529756+0.166429013j)
2.2464,(-0.1914961934+0.1239825636j),(0.9516363144+0.2514405251j),(0.9522451162+0.2494538724j),(0.1346698999+0.1654230952j)
2.2496,(-0.1929881871+0.125767827j),(0.9517422915+0.2506798208j),(0.952395618+0.2485927045j),(0.1345565319+0.1649515629j)
2.2528,(-0.1922445893+0.1235881448j),(0.9513732791+0.2516623139j),(0.9518544674+0.2486115992j),(0.1338700503+0.1660562754j)
2.256,(-0.1938378364+0.1269503087j),(0.9515533447+0.2516447902j),(0.9516113997+0.249689877j),(0.1363125741+0.1635445356j)
2.2592,(-0.1934295148+0.1229762137j),(0.951133728+0.2518638372j),(0.9517145157+0.2493239641j),(0.1342719495+0.1673852652j)
2.2624,(-0.1947324425+0.128377676j),(0.9508546591+0.2529294491j),(0.9514265656+0.2502629757j),(0.134619534+0.1618340611j)
2.2656,(-0.1937104166+0.1243824363j),(0.9507932663+0.2528918087j),(0.9516083002+0.250331372j),(0.1352516115+0.1657701135j)
2.2688,(-0.1994467974+0.1251654029j),(0.949841857+0.2526453137j),(0.9511778355+0.250518322j),(0.1388922036+0.1652940512j)
2.272,(-0.1986396164+0.1282721013j),(0.9498620033+0.2544113398j),(0.9505587816+0.2511274517j),(0.1378667951+0.1624976695j)
2.2752,(-0.194155097+0.1294544488j),(0.9503121376+0.2551091909j),(0.9508810639+0.2518286109j),(0.134705618+0.1611662209j)
2.2784,(-0.1987084448+0.1249335781j),(0.9496997595+0.2546316683j),(0.9500818253+0.2516393065j),(0.1389648467+0.1647469401j)
2.2816,(-0.1973084658+0.1224849969j),(0.9502296448+0.2541734576j),(0.9513819218+0.2509885728j),(0.1372176409+0.1674140394j)
2.2848,(-0.1985820383+0.1247106194j),(0.9491249323+0.2550964057j),(0.9505665898+0.2520714104j),(0.1382652372+0.1652367562j)
2.288,(-0.1960731298+0.123946473j),(0.9502006769+0.2553704977j),(0.9511640072+0.2521342635j),(0.1355729848+0.1658522189j)
2.2912,(-0.1969379485+0.1258779466j),(0.9502196908+0.2560272515j),(0.9506810308+0.2528826594j),(0.1367233992+0.1637629271j)
2.2944,(-0.1998350173+0.1217226684j),(0.9492947459+0.2554793954j),(0.9503346086+0.2527597249j),(0.1396612823+0.1677722037j)
2.2976,(-0.2015321553+0.1219925806j),(0.9487928748+0.2559641004j),(0.9492022991+0.2529550195j),(0.1409229487+0.1679191291j)
2.3008,(-0.1997397393+0.1193288639j),(0.9491717815+0.2559331656j),(0.9500646591+0.2528475821j),(0.1387428343+0.1695409119j)
2.304,(-0.2017334402+0.1197890937j),(0.9487894773+0.2558226585j),(0.9498344064+0.2536997199j),(0.1406608522+0.1691717505j)
2.3072,(-0.1992530227+0.1227478534j),(0.9494023919+0.2570520043j),(0.9504352212+0.2542174459j),(0.1385078877+0.165697664j)
2.3104,(-0.2029351443+0.1269063652j),(0.9481861591+0.2584896982j),(0.949015975+0.2550569773j),(0.1424632818+0.1620973796j)
2.3136,(-0.2017939687+0.1208690107j),(0.9489076734+0.2569402456j),(0.9491809607+0.2548814416j),(0.14048706+0.1671196967j)
2.3168,(-0.1986046433+0.1166324019j),(0.9492861629+0.2570663691j),(0.9506193995+0.2538677454j),(0.1368623972+0.1719565541j)
2.32,(-0.200510323+0.1190287769j),(0.9493396282+0.2571564615j),(0.9498226643+0.2546204627j),(0.1390810311+0.1693338603j)
2.3232,(-0.1976871043+0.118805632j),(0.949357748+0.2576830983j),(0.9500776529+0.2553879619j),(0.1360125244+0.168914929j)
2.3264,(-0.1972526759+0.1254630387j),(0.9500382543+0.2584603429j),(0.9504439831+0.2570213079j),(0.1356335133+0.1621149331j)
2.3296,(-0.2039408088+0.1207030267j),(0.9480853081+0.2590873837j),(0.9488127232+0.2563221455j),(0.1416760981+0.1679612994j)
2.3328,(-0.2012075931+0.1221188381j),(0.9488754869+0.2586877048j),(0.9492393136+0.2570495009j),(0.1394732744+0.1663349122j)
2.336,(-0.2130161673+0.1244030967j),(0.9459257722+0.2598414421j),(0.9471831322+0.2573578656j),(0.1505970508+0.1646301299j)
2.3392,(-0.1945310682+0.1196870357j),(0.9502674341+0.2588089705j),(0.9498260021+0.2571553588j),(0.1323296577+0.1679862738j)
2.3424,(-0.20659329+0.1176371723j),(0.9472786188+0.2594473064j),(0.9480893612+0.2569079399j),(0.1431575567+0.1709016412j)
2.3456,(-0.2016298026+0.1196914539j),(0.9485881329+0.2597142458j),(0.9492563009+0.2579997182j),(0.1388003826+0.1680556387j)
2.3488,(-0.2117159218+0.1319245696j),(0.9460532069+0.2625944614j),(0.9462734461+0.2597761154j),(0.1504596323+0.1564191729j)
2.352,(-0.2056849152+0.1174963862j),(0.9477792978+0.2600994706j),(0.947973907+0.257909745j),(0.1420766711+0.1706629544j)
2.3552,(-0.1975531131+0.1213107705j),(0.949017942+0.2618145645j),(0.9488360882+0.2594241202j),(0.1340774447+0.1666684151j)
2.3584,(-0.2055822015+0.1168146357j),(0.9472563267+0.2609202564j),(0.9476518035+0.2585389614j),(0.1427313089+0.1718011051j)
2.3616,(-0.2093748748+0.1183794141j),(0.9461113214+0.2616333961j),(0.9467079043+0.2589319646j),(0.1457301676+0.1701367497j)
2.3648,(-0.2045384347+0.1184896976j),(0.9470291138+0.2620063424j),(0.9480772018+0.2594117224j),(0.1412204802+0.1699095666j)
2.368,(-0.2078961134+0.1207510084j),(0.9466227889+0.2624521554j),(0.9471635818+0.2600986362j),(0.1434715092+0.1680261493j)
2.3712,(-0.2113386095+0.1211028993j),(0.9457398057+0.2628860474j),(0.9456985593+0.260534972j),(0.1465519965+0.1665305048j)
2.3744,(-0.2092279941+0.1152981669j),(0.9466195107+0.2620122433j),(0.9472521544+0.2595021129j),(0.1451101154+0.1720647365j)
2.3776,(-0.2081875056+0.1180993989j),(0.9462639093+0.2632461488j),(0.946675539+0.2604607642j),(0.143856734+0.1688504815j)
2.3808,(-0.2105081528+0.1197172552j),(0.9458891749+0.264190197j),(0.9464234114+0.2612715364j),(0.1461588293+0.1684716195j)
2.384,(-0.2113339007+0.1173077077j),(0.9453716278+0.2640838623j),(0.9457527399+0.2611657381j),(0.1457845271+0.1694606394j)
2.3872,(-0.209305793+0.114565134j),(0.9465649128+0.2630264461j),(0.9460751414+0.2612641752j),(0.1445764899+0.1715647429j)
2.3904,(-0.2077699304+0.1193447858j),(0.9463368654+0.2653144598j),(0.947396636+0.2627385557j),(0.1437671632+0.1665556878j)
2.3936,(-0.2132010311+0.1170133576j),(0.9450156689+0.2644345462j),(0.9455409646+0.2623872161j),(0.1474100351+0.169017449j)
2.3968,(-0.2112873793+0.1154108942j),(0.9449999332+0.2652126551j),(0.9457000494+0.2626755238j),(0.144733578+0.171053797j)
2.4,(-0.2128884196+0.1195672303j),(0.9449501038+0.2656934857j),(0.9460317492+0.2628498375j),(0.1476944238+0.1665680259j)
2.4032,(-0.2152888626+0.1197730452j),(0.9447126985+0.266330272j),(0.9455730915+0.2638103962j),(0.149472326+0.1665017605j)
2.4064,(-0.2139923424+0.1169578135j),(0.9448496699+0.2661681473j),(0.9453518391+0.2628284097j),(0.147493273+0.1688817292j)
2.4096,(-0.2117587477+0.1183853j),(0.945016861+0.2669179142j),(0.9452882409+0.263497889j),(0.1454926133+0.1671290249j)
2.4128,(-0.2153100967+0.1165540442j),(0.9445192218+0.2667872906j),(0.9450914264+0.2640616894j),(0.1490339935+0.1688291132j)
2.416,(-0.216817379+0.1170400083j),(0.944052577+0.2672501802j),(0.9445550442+0.2636482716j),(0.151362434+0.1685336083j)
2.4192,(-0.2172753066+0.11661762j),(0.9434350133+0.2674959302j),(0.944440484+0.2639251947j),(0.1510404199+0.168578729j)
2.4224,(-0.2171967328+0.1144916117j),(0.9443687797+0.2677101195j),(0.9452669024+0.2644901276j),(0.1514705271+0.1716684103j)
2.4256,(-0.216675818+0.1130822003j),(0.9442490339+0.2674584389j),(0.9446837306+0.2645289302j),(0.1509296149+0.172474876j)
2.4288,(-0.2159629017+0.1138709262j),(0.9442846775+0.2680900097j),(0.9447891712+0.2649506032j),(0.1496193409+0.1718968451j)
2.432,(-0.2179480791+0.1153332591j),(0.9433826208+0.2684658766j),(0.9433567524+0.2658597827j),(0.1521457136+0.1696630269j)
2.4352,(-0.2163555324+0.112281546j),(0.9441218972+0.2684293687j),(0.9446278214+0.2653470635j),(0.1500518918+0.1723604798j)
2.4384,(-0.2173409015+0.1115926355j),(0.9434951544+0.2686341107j),(0.9442009926+0.2659176886j),(0.150925532+0.1722095907j)
2.4416,(-0.2182307392+0.1154205054j),(0.9435583353+0.2689645588j),(0.9425401688+0.2676582932j),(0.1519149095+0.1690080464j)
2.4448,(-0.2176342607+0.1118617132j),(0.9439061284+0.2697832584j),(0.9437635541+0.2666682601j),(0.1503633708+0.1719109863j)
2.448,(-0.2170448303+0.1124040559j),(0.9435967207+0.2701230943j),(0.94441998+0.2676452398j),(0.1498184502+0.1712464094j)
2.4512,(-0.2200930715+0.1119844094j),(0.9428625107+0.2702662349j),(0.9432430267+0.2678201497j),(0.1516356617+0.1716713607j)
2.4544,(-0.2192383707+0.1118371189j),(0.9431075454+0.2701280415j),(0.9429757595+0.2680107057j),(0.1510960013+0.1710676998j)
2.4576,(-0.2212043256+0.1136446148j),(0.9425056577+0.2705600262j),(0.9426411986+0.2695242465j),(0.1520447284+0.1710187644j)
2.4608,(-0.2204997241+0.1118005216j),(0.9426516891+0.2706630528j),(0.9427477121+0.2686347365j),(0.1516440809+0.1717058867j)
2.464,(-0.2203309685+0.1118210778j),(0.9430487156+0.2700833082j),(0.9424726963+0.2678341568j),(0.1513963938+0.1722366214j)
2.4672,(-0.2202989608+0.1137264743j),(0.9417164326+0.2722832859j),(0.9424569607+0.2701308727j),(0.1511969566+0.169644326j)
2.4704,(-0.2212388664+0.1102667972j),(0.9423239231+0.2709128857j),(0.9419438243+0.2691355646j),(0.1510480642+0.1730415821j)
2.4736,(-0.2213714272+0.1119791865j),(0.9421208501+0.2723324597j),(0.9426029921+0.2702946365j),(0.1526574492+0.1710085273j)
2.4768,(-0.2219967395+0.1117202491j),(0.9420001507+0.2720507085j),(0.9416812062+0.270026803j),(0.1514645517+0.1713230312j)
2.48,(-0.222619608+0.1142979339j),(0.9412071705+0.2738725841j),(0.9419938922+0.2703383267j),(0.15322043+0.1698117405j)
2.4832,(-0.2257990241+0.1122038662j),(0.9412718415+0.2728020251j),(0.941496253+0.2706448436j),(0.1553548872+0.1710316837j)
2.4864,(-0.2252594233+0.1095605344j),(0.9409569502+0.2731416225j),(0.9417963624+0.2711056769j),(0.1544491649+0.1735712588j)
2.4896,(-0.2231909335+0.1116147488j),(0.9415206313+0.2736083865j),(0.9413160086+0.2712173164j),(0.1523090452+0.172228694j)
2.4928,(-0.2260679752+0.1110376418j),(0.9402017593+0.2742102444j),(0.9406000972+0.2718274295j),(0.1566371173+0.1721866876j)
2.496,(-0.2261718661+0.1107863784j),(0.9410710931+0.2739500999j),(0.9405929446+0.2720756531j),(0.1567544937+0.1720234007j)
2.4992,(-0.2261270732+0.1075076684j),(0.9408180714+0.2742739916j),(0.9413323998+0.2716899514j),(0.1569010317+0.175084427j)
2.5024,(-0.2258344442+0.1099410206j),(0.9405020475+0.2754353881j),(0.9422199726+0.2722756267j),(0.1560726762+0.1718548983j)
2.5056,(-0.2260656655+0.1086127758j),(0.9420319796+0.2760325074j),(0.9430407286+0.273322463j),(0.1555442363+0.1724774539j)
2.5088,(-0.224804163+0.1102450639j),(0.9418252707+0.2772964835j),(0.943339467+0.2748346031j),(0.1544136107+0.1707411855j)
2.512,(-0.2293840498+0.1050713137j),(0.941414237+0.2764743865j),(0.942653954+0.2741651833j),(0.1585857272+0.1748446524j)
2.5152,(-0.2289592028+0.1010079831j),(0.9415858984+0.2761879861j),(0.9433408976+0.2729807794j),(0.1582008749+0.1785175949j)
2.5184,(-0.2293648422+0.1076439023j),(0.9407182932+0.2782308757j),(0.9423210025+0.2754747868j),(0.157578975+0.1718682349j)
2.5216,(-0.2249786705+0.1105408296j),(0.9416792393+0.277533859j),(0.9433389306+0.2764596045j),(0.1550725847+0.1699412614j)
2.5248,(-0.2329275012+0.1119679138j),(0.9396503568+0.279011488j),(0.9409952164+0.2768613696j),(0.1614073217+0.168474257j)
2.528,(-0.2356563658+0.1118382215j),(0.9390500784+0.2788561881j),(0.9399330616+0.2780602276j),(0.1640718728+0.1685157865j)
2.5312,(-0.2355906069+0.1117304638j),(0.9391334057+0.2786459923j),(0.9406604171+0.2774315774j),(0.1638531834+0.1687358916j)
2.5344,(-0.2292410433+0.1026123762j),(0.9406621456+0.2780995071j),(0.94187361+0.2748149037j),(0.15743801+0.1769726872j)
2.5376,(-0.2287532091+0.1041757613j),(0.9404517412+0.2799494565j),(0.9422516823+0.2769278288j),(0.1567522287+0.1749889702j)
2.5408,(-0.2351256758+0.1078267992j),(0.9387918115+0.279706955j),(0.940192163+0.277603507j),(0.1648125648+0.1718960255j)
2.544,(-0.2336136848+0.1032329723j),(0.9392150044+0.2789783478j),(0.9410057068+0.2768610716j),(0.1617123038+0.1759851128j)
2.5472,(-0.2263791114+0.1001431793j),(0.941383481+0.2787590325j),(0.9422029257+0.2770473063j),(0.1538483053+0.1784553528j)
2.5504,(-0.229603529+0.1159666851j),(0.9389609694+0.2829308808j),(0.9405220151+0.2796699405j),(0.1572636515+0.1625710726j)
2.5536,(-0.2388246506+0.09225248545j),(0.9389477372+0.2761543989j),(0.9400150776+0.2755056918j),(0.1670337021+0.1885733902j)
2.5568,(-0.2315573692+0.1071563512j),(0.939060092+0.2805550098j),(0.9405063391+0.2782462537j),(0.1592635512+0.1715721041j)
2.56,(-0.2469734848+0.1011757553j),(0.9359945059+0.2787169218j),(0.9375257492+0.2756427526j),(0.1755810976+0.177994743j)
2.5632,(-0.2407532334+0.09888413548j),(0.9368681908+0.2795729041j),(0.9392248392+0.2770380378j),(0.1676675379+0.1801137626j)
2.5664,(-0.2274560332+0.1038972288j),(0.9396395087+0.2808550596j),(0.9407141209+0.2796161473j),(0.1544407755+0.1745667756j)
2.5696,(-0.2300841659+0.07833006233j),(0.9408307076+0.276855588j),(0.943549633+0.2741411924j),(0.1564805806+0.200373143j)
2.5728,(-0.2312456667+0.08134874701j),(0.9409952164+0.2788288593j),(0.9417135119+0.2746698558j),(0.1574546993+0.1967719793j)
2.576,(-0.2431608588+0.1089588329j),(0.936103642+0.2831411958j),(0.937543869+0.2806071937j),(0.1706140786+0.1683039069j)
2.5792,(-0.2412389219+0.1095870435j),(0.9354139566+0.2843510509j),(0.9375433922+0.2812358737j),(0.1686213017+0.1676085889j)
2.5824,(-0.2436708659+0.09503652155j),(0.935972631+0.2824441195j),(0.9380124211+0.2778820097j),(0.170386374+0.1827712059j)
2.5856,(-0.2449682355+0.1073359773j),(0.9350818396+0.2841679752j),(0.9369713068+0.2815228105j),(0.1714015901+0.1695768833j)
2.5888,(-0.2445612252+0.1017007977j),(0.935207665+0.2830679417j),(0.9374402761+0.2795229256j),(0.1712302119+0.1755514592j)
2.592,(-0.2410672009+0.1078866571j),(0.9355948567+0.2839124799j),(0.9376493692+0.2817474902j),(0.1684548259+0.1687710285j)
2.5952,(-0.2535474598+0.08186374605j),(0.9346068501+0.2779701948j),(0.937081039+0.2753564119j),(0.1812084615+0.1954054236j)
2.5984,(-0.2352615893+0.09514991939j),(0.9373745322+0.2829487324j),(0.9393572807+0.2803231478j),(0.161181584+0.1813308597j)
2.6016,(-0.2365451455+0.09244448692j),(0.9373353124+0.28290084j),(0.9392771721+0.2803162634j),(0.163097769+0.183953315j)
2.6048,(-0.2364370972+0.09584668279j),(0.9373647571+0.2835830152j),(0.9392436147+0.2803861499j),(0.1636391878+0.1791190356j)
2.608,(-0.2402417213+0.101258561j),(0.9357060194+0.284602493j),(0.9371631742+0.2820946872j),(0.1667090207+0.1738989949j)
2.6112,(-0.2436604649+0.1022909582j),(0.9353980422+0.2847808599j),(0.9362327456+0.2836888433j),(0.1695542932+0.1723632813j)
2.6144,(-0.2447430342+0.09926646948j),(0.9353772998+0.2850456834j),(0.9364583492+0.2827017307j),(0.1697245836+0.1754865348j)
2.6176,(-0.2395292968+0.09889822453j),(0.9365633726+0.2848787606j),(0.9377894998+0.2830404937j),(0.1652617306+0.1758197099j)
2.6208,(-0.2441867292+0.09443822503j),(0.9354656339+0.284811914j),(0.9372150898+0.281894803j),(0.1695539057+0.1786855757j)
2.624,(-0.2418559641+0.09752042592j),(0.9359558821+0.2867040634j),(0.9369740486+0.2832816243j),(0.1669981629+0.1768879294j)
2.6272,(-0.2392049134+0.09953093529j),(0.9360835552+0.287021935j),(0.9371997118+0.2848931551j),(0.1650406569+0.1738890707j)
2.6304,(-0.2452741414+0.09524086118j),(0.934953928+0.2861064076j),(0.9360008836+0.2837280631j),(0.1696534753+0.1778815389j)
2.6336,(-0.2407810986+0.09571668506j),(0.9363406897+0.2838041186j),(0.9378114939+0.2816963196j),(0.1673229337+0.1778448224j)
2.6368,(-0.243898198+0.09431698918j),(0.9352799654+0.2863992155j),(0.9358893037+0.2832424343j),(0.169184044+0.1782981455j)
2.64,(-0.2433490902+0.09708173573j),(0.934956491+0.2870056629j),(0.9365224838+0.2845126688j),(0.1680826396+0.1765374392j)
2.6432,(-0.2423952222+0.09905793518j),(0.9349321723+0.2888008356j),(0.9368132353+0.2858849168j),(0.1670524925+0.1737192422j)
2.6464,(-0.2417142093+0.09562396258j),(0.9350718856+0.2886223495j),(0.9368612766+0.2858363688j),(0.1666330397+0.1763353348j)
2.6496,(-0.2455681264+0.09854674339j),(0.9336860776+0.2888680696j),(0.9355642796+0.2865682542j),(0.1706226319+0.1741418093j)
2.6528,(-0.2446564734+0.09624004364j),(0.9348333478+0.2860075831j),(0.9353480339+0.284361124j),(0.1693373621+0.1761759669j)
2.656,(-0.2446346581+0.09640755504j),(0.9344477057+0.2878483832j),(0.9349991083+0.2865923345j),(0.169469744+0.1757861674j)
2.6592,(-0.2502300143+0.09548521042j),(0.9324826598+0.2893709838j),(0.9342734814+0.2867567241j),(0.1747359037+0.1764151156j)
2.6624,(-0.2453914881+0.09402543306j),(0.9344025254+0.2892278433j),(0.9354552031+0.2872924805j),(0.1697385609+0.1768534184j)
2.6656,(-0.243519336+0.09535202384j),(0.9342136383+0.2902579606j),(0.9351016879+0.2880720496j),(0.1676869988+0.1765418947j)
2.6688,(-0.2485282123+0.09315943718j),(0.9331891537+0.2903960347j),(0.9344885349+0.2871066928j),(0.1721970141+0.1780699641j)
2.672,(-0.2482757866+0.09203068167j),(0.9329719543+0.289812237j),(0.9347586632+0.2873495817j),(0.1724452823+0.1789595485j)
2.6752,(-0.2452964932+0.09513197094j),(0.9337948561+0.2908109426j),(0.9343867302+0.2893895209j),(0.1692423373+0.1758863777j)
2.6784,(-0.2473698705+0.0917134881j),(0.9339035153+0.2890360951j),(0.9345723391+0.2885515094j),(0.1712298393+0.1795183718j)
2.6816,(-0.2489416301+0.09102720022j),(0.9325531125+0.2895928919j),(0.9338309169+0.2888046205j),(0.1718308777+0.1795051545j)
2.6848,(-0.2503469586+0.09430113435j),(0.9322080612+0.2904839814j),(0.9327951074+0.2893262804j),(0.1739051193+0.1761387289j)
2.688,(-0.248619765+0.0907266289j),(0.9328306317+0.2900014818j),(0.9338595867+0.2892445028j),(0.1724099219+0.1793113798j)
2.6912,(-0.245374009+0.09026184678j),(0.9339113832+0.2918918133j),(0.9347733259+0.2907278538j),(0.1688382626+0.1796694547j)
2.6944,(-0.2453359663+0.09126638621j),(0.9336675406+0.2904596031j),(0.934397459+0.2896752954j),(0.1688101292+0.1792068481j)
2.6976,(-0.2528586686+0.0927503705j),(0.9317502975+0.2915854454j),(0.9323881865+0.289778471j),(0.1761547923+0.1769371331j)
2.7008,(-0.252789557+0.08930385113j),(0.9321798682+0.2914698124j),(0.9332609773+0.2901008129j),(0.175943777+0.1802764535j)
2.704,(-0.2517152131+0.08715637028j),(0.9327885509+0.2895352244j),(0.9337996244+0.289614439j),(0.1744321883+0.1814081073j)
2.7072,(-0.2523238063+0.08953696489j),(0.9320329428+0.2918022275j),(0.9328759313+0.2906931639j),(0.1745800227+0.1790317595j)
