,s 11,s 12,s 21,s 22
2.0704,(-0.1784140468+0.1560709476j),(0.9505127668+0.255420059j),(0.9517135024+0.2514207959j),(0.1157057434+0.1803602427j)
2.0736,(-0.1830224991+0.1543836445j),(0.9497886896+0.2559263706j),(0.9512021542+0.2506930232j),(0.1195093691+0.1816655248j)
2.0768,(-0.1834239364+0.1518225372j),(0.9495206475+0.2561089098j),(0.9512406588+0.2501105368j),(0.1194102839+0.1853218675j)
2.08,(-0.1847906411+0.1505711228j),(0.9494245648+0.2558223009j),(0.9513289332+0.2507099807j),(0.120648928+0.1862961352j)
2.0832,(-0.1867643446+0.151037246j),(0.9488911629+0.2571190298j),(0.9510483742+0.2516709268j),(0.1230475008+0.1879442334j)
2.0864,(-0.1850842834+0.1498578936j),(0.9488470554+0.2573460937j),(0.9514942765+0.2513995767j),(0.1206418499+0.1875501871j)
2.0896,(-0.1862021387+0.1541498005j),(0.9491349459+0.2583448291j),(0.9507565498+0.2512687445j),(0.1221327782+0.1834250689j)
2.0928,(-0.1933876425+0.1502663195j),(0.9476365447+0.2578023076j),(0.9508821964+0.2510156333j),(0.1296948195+0.1875182688j)
2.096,(-0.1925140321+0.1526336074j),(0.947540164+0.2590503395j),(0.9501261115+0.2518952787j),(0.1277356148+0.1850310713j)
2.0992,(-0.1857387424+0.1485325694j),(0.948102355+0.2583514154j),(0.9513138533+0.2519491315j),(0.1215296686+0.1893702745j)
2.1024,(-0.1869016588+0.1437573433j),(0.948321104+0.2580936253j),(0.951795578+0.2511541843j),(0.1226337999+0.1935566962j)
2.1056,(-0.1874793917+0.1462988853j),(0.9477696419+0.2587731481j),(0.9505655766+0.2520667017j),(0.1224797815+0.1911102533j)
2.1088,(-0.1895865798+0.1465053856j),(0.947414577+0.2594343424j),(0.949927032+0.2523955703j),(0.1242307648+0.190845862j)
2.112,(-0.1867916286+0.1441428512j),(0.9480671883+0.2593325675j),(0.9507645369+0.2522148788j),(0.1216253862+0.1923995614j)
2.1152,(-0.1896724105+0.1434758604j),(0.9475550652+0.2592973709j),(0.9500655532+0.2526058555j),(0.1232298687+0.1939996481j)
2.1184,(-0.1910046935+0.1431314945j),(0.9470918179+0.2598472536j),(0.9498310089+0.2530042827j),(0.1244087145+0.1946159005j)
2.1216,(-0.1809698641+0.1460841596j),(0.948566258+0.260471046j),(0.9516224265+0.2537320256j),(0.1161102802+0.190794006j)
2.1248,(-0.1779331863+0.1499162465j),(0.9499851465+0.2613629103j),(0.9523900747+0.2547999918j),(0.112441048+0.1861598492j)
2.128,(-0.1946258545+0.1482285112j),(0.9468001723+0.2612515092j),(0.9487493038+0.2552083731j),(0.1275715381+0.1903378963j)
2.1312,(-0.18914105+0.156098932j),(0.9473885894+0.2628951073j),(0.9505999088+0.2572173178j),(0.1227827519+0.1817384511j)
2.1344,(-0.1714931875+0.1509679854j),(0.9502205849+0.2625059187j),(0.9529221654+0.2560005486j),(0.1046698466+0.1856456101j)
2.1376,(-0.1932552904+0.1484943032j),(0.946546495+0.2623441517j),(0.9494401217+0.2560932934j),(0.1261465549+0.1897124201j)
2.1408,(-0.1852462888+0.1491664648j),(0.9480340481+0.26239869j),(0.9508930445+0.2565104067j),(0.1171244979+0.1894634515j)
2.144,(-0.2082127482+0.1538890302j),(0.9436896443+0.2638405859j),(0.947152257+0.2568106055j),(0.1413972229+0.1863393337j)
2.1472,(-0.1889625788+0.1490571797j),(0.9475857615+0.2635769546j),(0.9507626891+0.256454289j),(0.1215343922+0.1887244582j)
2.1504,(-0.2060075104+0.1495520324j),(0.9447690845+0.2638233602j),(0.9478912354+0.2571035028j),(0.1384177059+0.1891240329j)
2.1536,(-0.1929862201+0.1394945532j),(0.9472364783+0.2615152597j),(0.9506835938+0.2548777163j),(0.1246795654+0.1986453831j)
2.1568,(-0.2213219702+0.1309248954j),(0.9421403408+0.2591609657j),(0.944583714+0.2518883944j),(0.1509012878+0.2102082372j)
2.16,(-0.1994187981+0.1448052973j),(0.9459795952+0.2636941671j),(0.9461721182+0.2597206831j),(0.1296254396+0.1946147978j)
2.1632,(-0.2002924234+0.1524565816j),(0.946005106+0.2650382817j),(0.9459076524+0.2611501217j),(0.1311478913+0.1878119856j)
2.1664,(-0.2008394301+0.1453411132j),(0.9459551573+0.2636887133j),(0.9457257986+0.2609942555j),(0.131284073+0.1940828562j)
2.1696,(-0.1897933781+0.1457839459j),(0.9482096434+0.2642604113j),(0.9481136799+0.2615001202j),(0.1193430126+0.1936910301j)
2.1728,(-0.1925366968+0.1440986842j),(0.9474210739+0.2649120688j),(0.9468927383+0.2620251179j),(0.1217269525+0.1946008652j)
2.176,(-0.1981850713+0.1538179219j),(0.9462339878+0.2669449151j),(0.9464874864+0.264470458j),(0.1287541837+0.1856390834j)
2.1792,(-0.1947954446+0.1437784433j),(0.9468527436+0.2650302351j),(0.9464269876+0.2622264326j),(0.123389259+0.1953965425j)
2.1824,(-0.2032788396+0.1481510401j),(0.945566535+0.2657427192j),(0.9442890882+0.2645140886j),(0.1322454065+0.1914646924j)
2.1856,(-0.2014027834+0.1450681537j),(0.9456848502+0.2659001946j),(0.9449466467+0.2642320693j),(0.1297712326+0.1947833449j)
2.1888,(-0.193775773+0.1411430836j),(0.9471315145+0.2650045455j),(0.9458440542+0.2634511888j),(0.1203946769+0.1978907436j)
2.192,(-0.1966557354+0.1482133269j),(0.9462005496+0.2676610649j),(0.9452776313+0.2644977272j),(0.1252988577+0.1905186474j)
2.1952,(-0.2008285522+0.1424138993j),(0.9450144172+0.2663078904j),(0.9446726441+0.2653915882j),(0.1283378154+0.1976489276j)
2.1984,(-0.1975869387+0.1458763182j),(0.9455330968+0.2677646875j),(0.9446626902+0.2662963271j),(0.1241802424+0.1924891472j)
2.2016,(-0.2036923468+0.1489232779j),(0.9442292452+0.268642962j),(0.9435003996+0.2675195038j),(0.1307875961+0.1898481101j)
2.2048,(-0.199257955+0.1446302831j),(0.9446074963+0.2689010501j),(0.9441691041+0.2670784593j),(0.1265428513+0.1941345632j)
2.208,(-0.2013016343+0.1446841955j),(0.9447929263+0.2687807083j),(0.9437460899+0.2679347098j),(0.1287139952+0.1938051879j)
2.2112,(-0.2051790953+0.1450826228j),(0.9431564808+0.2696580291j),(0.9424991608+0.268334806j),(0.1330335736+0.1939784288j)
2.2144,(-0.2034650743+0.1437634379j),(0.9436688423+0.2698010504j),(0.9432690144+0.2691012919j),(0.131560117+0.1938198209j)
2.2176,(-0.204545781+0.142070353j),(0.9434812665+0.2700438499j),(0.9429180026+0.2688445151j),(0.1322612613+0.1960049272j)
2.2208,(-0.2031653821+0.1400638372j),(0.9440664053+0.2695506811j),(0.9428700805+0.2702564001j),(0.1301800907+0.1959559023j)
2.224,(-0.2071321756+0.1411173046j),(0.9427500367+0.2708870173j),(0.9417456388+0.2700148523j),(0.1337141842+0.1957571656j)
2.2272,(-0.2065040469+0.1436463147j),(0.9421641231+0.2717511058j),(0.9418222904+0.2707774639j),(0.1338053495+0.1940184236j)
2.2304,(-0.20643498+0.1444453448j),(0.9424448609+0.2720348239j),(0.9415659904+0.2713735998j),(0.1334967613+0.1942471862j)
2.2336,(-0.2062740326+0.1436740309j),(0.9425037503+0.2720769048j),(0.9417503476+0.2711792588j),(0.1316892207+0.19463934j)
2.2368,(-0.2069220245+0.1435547322j),(0.9425074458+0.2724094391j),(0.9419122338+0.2715298235j),(0.1317498982+0.1949748546j)
2.24,(-0.2085715532+0.1417692602j),(0.9417068362+0.2719322443j),(0.9417060614+0.2709939778j),(0.1330201179+0.1964951307j)
2.2432,(-0.2091830969+0.1421883404j),(0.9418311119+0.2720229328j),(0.9411255717+0.2721355855j),(0.1335868686+0.1959439814j)
2.2464,(-0.2072187513+0.1433412433j),(0.9420224428+0.2732177675j),(0.9424419999+0.2708706558j),(0.1334577799+0.1948695034j)
2.2496,(-0.2087164521+0.1449981034j),(0.9420418739+0.2724659145j),(0.9428837299+0.2703700364j),(0.1331602782+0.1946014911j)
2.2528,(-0.2080979645+0.1429706514j),(0.9415925741+0.2732753158j),(0.9424322844+0.2703660727j),(0.1326325238+0.1957879961j)
2.256,(-0.2096920311+0.1461695284j),(0.9416445494+0.273416996j),(0.9420295954+0.2714593709j),(0.1350634992+0.193266049j)
2.2592,(-0.2093749642+0.1423425227j),(0.9411988854+0.2735960484j),(0.9419795275+0.2709251046j),(0.1329159588+0.1969686002j)
2.2624,(-0.2107285261+0.1476547122j),(0.941108644+0.2747326195j),(0.941619575+0.2719245851j),(0.1333836317+0.1915651262j)
2.2656,(-0.2096044123+0.1437612325j),(0.9408466816+0.2746230662j),(0.9418084621+0.271720022j),(0.1339304745+0.1954402924j)
2.2688,(-0.2154421806+0.144377172j),(0.939956367+0.2743794918j),(0.9416009188+0.2723174393j),(0.137585178+0.1952636689j)
2.272,(-0.2147611529+0.1476474851j),(0.9399279356+0.2759874761j),(0.9406847954+0.2728680372j),(0.136548385+0.1923831701j)
2.2752,(-0.2103925645+0.1486561745j),(0.9404119253+0.2771365643j),(0.9411744475+0.2736406326j),(0.133425802+0.1911762208j)
2.2784,(-0.2148239613+0.1441479921j),(0.9396375418+0.2765562236j),(0.940204978+0.2735893726j),(0.1375448853+0.1948025376j)
2.2816,(-0.2133328915+0.1417681426j),(0.9401623607+0.2759661674j),(0.9415559769+0.2727271616j),(0.1358649433+0.1973969638j)
2.2848,(-0.2146172822+0.1440557539j),(0.9391724467+0.2769421041j),(0.9407249093+0.2738286257j),(0.1368776113+0.195320189j)
2.288,(-0.212352857+0.1433067173j),(0.9401273727+0.2771973312j),(0.9411180019+0.2739688754j),(0.1342219561+0.1958847344j)
2.2912,(-0.2132129222+0.1452560425j),(0.9401035309+0.2778362036j),(0.9409299493+0.2746278346j),(0.1354407519+0.1938692629j)
2.2944,(-0.2161243558+0.1411046684j),(0.939447701+0.2776464522j),(0.9403713346+0.2745976448j),(0.138285473+0.1979694963j)
2.2976,(-0.2178682387+0.1413797587j),(0.9386895895+0.2777785659j),(0.9393153191+0.2749656737j),(0.1395311952+0.1981799603j)
2.3008,(-0.2160532624+0.1387595683j),(0.9390856028+0.2777737975j),(0.9400416613+0.2747941911j),(0.1373678744+0.1997813433j)
2.304,(-0.218000859+0.1392614841j),(0.9386022687+0.2779916227j),(0.9399678111+0.2756299078j),(0.1392079294+0.1995527148j)
2.3072,(-0.2156803608+0.1422444135j),(0.9392907023+0.2789536119j),(0.9403069019+0.2761768103j),(0.1372488588+0.1960821152j)
2.3104,(-0.2194513977+0.1463168859j),(0.9381220341+0.2802902162j),(0.939009428+0.2768021822j),(0.1411856413+0.1926881224j)
2.3136,(-0.2184132785+0.1402684152j),(0.9387714863+0.2790521979j),(0.938970685+0.2770800889j),(0.1391143054+0.1976872087j)
2.3168,(-0.2150531709+0.1362620145j),(0.9391257167+0.2788491249j),(0.9404417872+0.275909692j),(0.1355364919+0.2024053931j)
2.32,(-0.2170308828+0.1385962963j),(0.9391744137+0.2792084515j),(0.9395912886+0.2766472697j),(0.1377914846+0.1999483556j)
2.3232,(-0.2142981291+0.138443321j),(0.9389958382+0.2797573507j),(0.9398650527+0.2776518464j),(0.1346906722+0.1995554417j)
2.3264,(-0.2141035348+0.1451601982j),(0.9398035407+0.2804534435j),(0.9399334192+0.2792926729j),(0.1344935298+0.1928263903j)
2.3296,(-0.2205374837+0.1401582658j),(0.9377352595+0.2813058197j),(0.9386040568+0.2783465981j),(0.1402239949+0.1988327503j)
2.3328,(-0.2180517018+0.1416178942j),(0.9385656714+0.280777663j),(0.9390259385+0.2793313265j),(0.1380740702+0.1971690804j)
2.336,(-0.2297576368+0.1436197162j),(0.9354429841+0.2817343175j),(0.9367578626+0.2796000838j),(0.1490919143+0.1958584934j)
2.3392,(-0.2115113139+0.139477551j),(0.9399313331+0.2809709013j),(0.9393433332+0.2792641521j),(0.1309352815+0.1987588406j)
2.3424,(-0.2234036624+0.137233898j),(0.9369539022+0.2812943459j),(0.9376348257+0.2790405452j),(0.141579926+0.2018204331j)
2.3456,(-0.2186535895+0.1394303441j),(0.9380659461+0.2818139195j),(0.9391545057+0.2800029516j),(0.1375831664+0.1989402771j)
2.3488,(-0.2288302779+0.1510844082j),(0.9352324605+0.2850120664j),(0.9359273911+0.2818429768j),(0.1491267383+0.1878363192j)
2.352,(-0.2225869596+0.1372553408j),(0.9373800755+0.2820069194j),(0.9374175072+0.2803396285j),(0.1405379921+0.2017696202j)
2.3552,(-0.2147803158+0.1411249638j),(0.9386347532+0.2838996649j),(0.9387508035+0.2815832496j),(0.132871747+0.1976197809j)
2.3584,(-0.222591728+0.1364258528j),(0.9367231727+0.2832405865j),(0.9371658564+0.2807607949j),(0.1411695182+0.2029768825j)
2.3616,(-0.2263229787+0.1379658729j),(0.9354966283+0.2836804986j),(0.9363709688+0.2811615467j),(0.1441513896+0.2013588995j)
2.3648,(-0.2217119485+0.1383066326j),(0.936527133+0.2841486335j),(0.9375556707+0.2814795077j),(0.1396625638+0.2011658251j)
2.368,(-0.2249683589+0.1404255331j),(0.9358548522+0.2848395109j),(0.9364753366+0.2824749649j),(0.1418733597+0.1993617415j)
2.3712,(-0.2283911109+0.1406964213j),(0.9350315332+0.2848937809j),(0.9351121187+0.282871455j),(0.1450892091+0.197946623j)
2.3744,(-0.2262758017+0.1350580156j),(0.9359819293+0.284473896j),(0.9364777803+0.2816962004j),(0.1434226781+0.2034067959j)
2.3776,(-0.2254675776+0.1377181411j),(0.9354959726+0.2856277227j),(0.935906589+0.2829219401j),(0.1422852874+0.2003012002j)
2.3808,(-0.2277442664+0.1394076943j),(0.9351787567+0.2863537967j),(0.9356884956+0.2836731374j),(0.1446733475+0.2000289559j)
2.384,(-0.2286457717+0.1370125413j),(0.9346423745+0.2863114476j),(0.9351778626+0.2833467424j),(0.1442612708+0.2009723932j)
2.3872,(-0.2264143974+0.1342450976j),(0.9359344244+0.2851952612j),(0.9353126884+0.2836093903j),(0.142950505+0.2031069994j)
2.3904,(-0.225290671+0.1391015053j),(0.9355157614+0.2875757813j),(0.9367129803+0.2850107849j),(0.1424378902+0.1982916147j)
2.3936,(-0.2305678576+0.1366751492j),(0.9341580272+0.2867155671j),(0.9348548055+0.2846331j),(0.1458465606+0.2006854713j)
2.3968,(-0.2286280096+0.1351134479j),(0.9341514111+0.2872868776j),(0.9347966909+0.2848986685j),(0.143029213+0.202643916j)
2.4,(-0.2303373069+0.1392906159j),(0.9341187477+0.2880004644j),(0.9353286028+0.2851298153j),(0.1463792175+0.1985020489j)
2.4032,(-0.232791841+0.1393014491j),(0.9335778952+0.2888344228j),(0.9348077774+0.2861385942j),(0.1478924304+0.1986457705j)
2.4064,(-0.2316651344+0.1368383318j),(0.9339426756+0.288637042j),(0.9346446991+0.2853221595j),(0.1460216194+0.2009012997j)
2.4096,(-0.2295549363+0.1382743418j),(0.9340139031+0.2893474102j),(0.9345492721+0.2857941389j),(0.1440499872+0.1991464496j)
2.4128,(-0.2330483794+0.1363484859j),(0.9335281849+0.2893488109j),(0.9344249368+0.286547333j),(0.1476033628+0.2010240853j)
2.416,(-0.2344011813+0.1367571354j),(0.933077693+0.2893837392j),(0.9335749745+0.2863494754j),(0.1498017013+0.200792402j)
2.4192,(-0.2349264026+0.1364458203j),(0.9324438572+0.2899771631j),(0.9334817529+0.2863114178j),(0.1494636834+0.2008541524j)
2.4224,(-0.234851554+0.1341612339j),(0.9331712723+0.2902574241j),(0.9341413975+0.2869196236j),(0.149771899+0.20404917j)
2.4256,(-0.2344325185+0.1329973191j),(0.93336761+0.2896546125j),(0.93369174+0.2871219218j),(0.1492150724+0.2047882974j)
2.4288,(-0.2337519526+0.1337892413j),(0.9331903458+0.2904818952j),(0.9338339567+0.2870464027j),(0.1480140984+0.204277426j)
2.432,(-0.2356445193+0.135166958j),(0.9322929978+0.2910733521j),(0.932264924+0.2884346843j),(0.1504301727+0.2020775676j)
2.4352,(-0.2341048419+0.1323558986j),(0.933028698+0.2908299565j),(0.9335972667+0.2881335914j),(0.1483466029+0.2046950161j)
2.4384,(-0.2350735068+0.1315112859j),(0.9324423671+0.2913662195j),(0.9331610799+0.2884970307j),(0.1492045969+0.2047269642j)
2.4416,(-0.2362206876+0.1352918297j),(0.9324548841+0.2914427519j),(0.9314208627+0.2903257608j),(0.1501994133+0.201558426j)
2.4448,(-0.2353398502+0.1319735348j),(0.9326027632+0.2922349274j),(0.9326272607+0.2890842557j),(0.1487287134+0.2043875158j)
2.448,(-0.2349897325+0.1324435174j),(0.9322145581+0.2928913534j),(0.9332078099+0.2901321054j),(0.1481375098+0.203805685j)
2.4512,(-0.2380535603+0.1318112165j),(0.9316583872+0.2928163707j),(0.932071507+0.2905395925j),(0.1498518437+0.2041838765j)
2.4544,(-0.2373113781+0.1318860948j),(0.9321072102+0.2926799357j),(0.9318629503+0.290373534j),(0.1495753378+0.2036932707j)
2.4576,(-0.2391688377+0.1334127784j),(0.9311355948+0.2933172584j),(0.9314802289+0.2919767499j),(0.1502882689+0.2037692964j)
2.4608,(-0.2386367768+0.1316903532j),(0.9313983321+0.293412894j),(0.9315125942+0.2915235162j),(0.1499352753+0.2044112086j)
2.464,(-0.2384134829+0.1317616254j),(0.931789577+0.2926905453j),(0.9312838912+0.2906132042j),(0.1496495008+0.2050119638j)
2.4672,(-0.2387050539+0.1335892826j),(0.9304608703+0.2950301766j),(0.9308899641+0.2927876115j),(0.1494872421+0.2025157213j)
2.4704,(-0.2394401133+0.1301850528j),(0.931052506+0.293435514j),(0.9305673838+0.2920407653j),(0.1493346989+0.2058160007j)
2.4736,(-0.2396622747+0.1319859326j),(0.9306198955+0.2949281335j),(0.9312213659+0.2927616835j),(0.1510192454+0.2039076984j)
2.4768,(-0.2403388321+0.1315530539j),(0.9304389358+0.2949093282j),(0.9299813509+0.2924606204j),(0.1495558321+0.2042430341j)
2.48,(-0.2410633862+0.1342318654j),(0.929682374+0.2963070869j),(0.930711627+0.2935593724j),(0.1516092867+0.2029264867j)
2.4832,(-0.2442233115+0.1321286559j),(0.9295637608+0.2955726385j),(0.9301462173+0.2933477759j),(0.1536972225+0.2042147219j)
2.4864,(-0.2436882704+0.1293813586j),(0.9292644262+0.2960322499j),(0.9300920963+0.2938345075j),(0.1525427848+0.2067943662j)
2.4896,(-0.2417225391+0.1316619813j),(0.9300372601+0.2963682711j),(0.9298428893+0.2941449583j),(0.1506053209+0.2054062188j)
2.4928,(-0.2444946021+0.1309664845j),(0.9286608696+0.297082454j),(0.9291455746+0.2943163216j),(0.1549037546+0.2054053843j)
2.496,(-0.2446264923+0.1306493878j),(0.9294788241+0.296941191j),(0.9289025664+0.2949488461j),(0.1549905241+0.2054163516j)
2.4992,(-0.2445518672+0.1276098788j),(0.9293150902+0.2969186306j),(0.9297433496+0.2942421734j),(0.15509592+0.2083496451j)
2.5024,(-0.2445420325+0.1299142689j),(0.9286689758+0.2985471487j),(0.9306878448+0.2947483361j),(0.1542932242+0.2053894103j)
2.5056,(-0.2446568012+0.128648594j),(0.9304228425+0.2985293865j),(0.9312953353+0.2966038883j),(0.1538175792+0.2060570419j)
2.5088,(-0.2437586188+0.1302609295j),(0.9301134348+0.3000519872j),(0.9315843582+0.297981441j),(0.1527303159+0.2043347955j)
2.512,(-0.2479912043+0.125181064j),(0.929430604+0.2995327711j),(0.9310871363+0.296766907j),(0.156746164+0.2085119337j)
2.5152,(-0.2476814836+0.121144183j),(0.9300800562+0.298948735j),(0.9315833449+0.2960579097j),(0.1563147604+0.2121486962j)
2.5184,(-0.2482132018+0.1279341578j),(0.9288929105+0.3009693027j),(0.9307664037+0.2982465625j),(0.1557929367+0.2056404352j)
2.5216,(-0.2442596853+0.1306858063j),(0.9299035072+0.3009329736j),(0.9314730167+0.2996380925j),(0.1532450765+0.2038181275j)
2.5248,(-0.2518973947+0.1318221688j),(0.9278516769+0.3014986515j),(0.929001689+0.3005487323j),(0.159530133+0.2024342418j)
2.528,(-0.2545747161+0.1317182034j),(0.9270331264+0.3017643988j),(0.9280236959+0.3008889258j),(0.1622620225+0.2026398629j)
2.5312,(-0.2545953393+0.1314761192j),(0.9268740416+0.3017987907j),(0.9287111163+0.3007712662j),(0.1618736684+0.2029543072j)
2.5344,(-0.2480885088+0.1229454949j),(0.9288623333+0.3003666401j),(0.9300596118+0.2981381118j),(0.1556333303+0.2108412236j)
2.5376,(-0.247701183+0.1244868562j),(0.9285081029+0.302954942j),(0.9304343462+0.2998273671j),(0.1549917907+0.2089126259j)
2.5408,(-0.2544145882+0.1276331544j),(0.926612258+0.3031029105j),(0.9282339811+0.3006953001j),(0.1628285646+0.2062045932j)
2.544,(-0.2525564134+0.1234816611j),(0.9273985028+0.301546216j),(0.9291531444+0.2999702692j),(0.1599150598+0.2100606561j)
2.5472,(-0.2454662919+0.1206525341j),(0.929510355+0.3019693792j),(0.930409193+0.2999265492j),(0.1520157158+0.2123472691j)
2.5504,(-0.2491726875+0.1359288394j),(0.9268559217+0.3057732582j),(0.928445518+0.303093493j),(0.15574193+0.1968582273j)
2.5536,(-0.2573794425+0.1126228198j),(0.927072227+0.2983441055j),(0.928152442+0.298257947j),(0.1648739129+0.2226352245j)
2.5568,(-0.2509552836+0.1273490041j),(0.9268640876+0.3038879037j),(0.9287677407+0.3007318377j),(0.1576643586+0.2057532966j)
2.56,(-0.2658122778+0.1209225878j),(0.9238792062+0.3015024662j),(0.9255154133+0.2986484766j),(0.1734812558+0.2125472724j)
2.5632,(-0.2598299384+0.1190383583j),(0.924854219+0.3020990193j),(0.9270457625+0.2999274731j),(0.165641129+0.2144615054j)
2.5664,(-0.2469718456+0.1241965443j),(0.9273096323+0.3043172061j),(0.9288206697+0.3024590015j),(0.1527099758+0.2088986635j)
2.5696,(-0.2488236278+0.09933038056j),(0.9289565086+0.2996377945j),(0.9319532514+0.2974522114j),(0.1542752981+0.2343969196j)
2.5728,(-0.2502886951+0.1021995693j),(0.9292761683+0.3018473685j),(0.9301350117+0.2973677516j),(0.1554193199+0.2307887673j)
2.576,(-0.2627941966+0.1287651956j),(0.9236391783+0.3063286841j),(0.9250692129+0.303635776j),(0.1687038243+0.2031622082j)
2.5792,(-0.2608773112+0.12942186j),(0.9231410623+0.3070540726j),(0.9248310328+0.3047863841j),(0.1667451262+0.2024539113j)
2.5824,(-0.2628852427+0.1154477149j),(0.9236986041+0.305097878j),(0.9260674715+0.300735116j),(0.1684295684+0.2173824459j)
2.5856,(-0.2646413743+0.1270725131j),(0.9226071835+0.3076565266j),(0.9244297743+0.3047662973j),(0.1692473888+0.2046890259j)
2.5888,(-0.2638705373+0.1218853444j),(0.9229632616+0.3055475354j),(0.9250609279+0.3029475212j),(0.1692515165+0.2105220556j)
2.592,(-0.2607525885+0.1279578507j),(0.9232093096+0.3070417345j),(0.9252021313+0.3047963977j),(0.1666097641+0.2038290352j)
2.5952,(-0.2722423673+0.1021395698j),(0.9225219488+0.3011589944j),(0.9249956012+0.2983664572j),(0.1784649193+0.2303142697j)
2.5984,(-0.2547726035+0.1159350798j),(0.9250342846+0.3057459295j),(0.9272910953+0.3034404516j),(0.1592371017+0.2161587775j)
2.6016,(-0.2560275197+0.1131194606j),(0.9248628616+0.3060427308j),(0.9270812273+0.3030487299j),(0.1610629261+0.2186989933j)
2.6048,(-0.2562077045+0.1162173674j),(0.9249750972+0.3069025278j),(0.92684865+0.3039167821j),(0.1615656614+0.2141709626j)
2.608,(-0.2598806024+0.1217626035j),(0.9236067533+0.3072644174j),(0.9246712327+0.305310756j),(0.1648066938+0.208906889j)
2.6112,(-0.2633785009+0.122520715j),(0.9229427576+0.3082370758j),(0.9237870574+0.3064311743j),(0.1676688492+0.2075585276j)
2.6144,(-0.2644457817+0.1194859445j),(0.9228791595+0.3079281151j),(0.9239147902+0.3059886396j),(0.1677013338+0.2106987536j)
2.6176,(-0.259357661+0.1194103509j),(0.9242192507+0.3078970909j),(0.925198853+0.306440413j),(0.1633375287+0.2110025287j)
2.6208,(-0.263874948+0.1147747859j),(0.9228720665+0.3080525994j),(0.9246197939+0.3051950336j),(0.1674893349+0.21402511j)
2.624,(-0.2618948519+0.1176064163j),(0.9235522151+0.3099525869j),(0.9243520498+0.3073913753j),(0.1650991738+0.2122753412j)
2.6272,(-0.2592024207+0.1202403456j),(0.9236775637+0.3102082312j),(0.924744606+0.3077347875j),(0.1631444246+0.2091980278j)
2.6304,(-0.265283376+0.1154569089j),(0.9222298265+0.309653163j),(0.9234073162+0.3068751097j),(0.1676513553+0.2132584006j)
2.6336,(-0.2607725263+0.1163884774j),(0.9240315557+0.3067531586j),(0.9252013564+0.3054240644j),(0.1653851122+0.2132637948j)
2.6368,(-0.2639041245+0.1149156764j),(0.9226503372+0.3095590472j),(0.9234970808+0.3063042462j),(0.1672753096+0.213803038j)
2.64,(-0.2635106742+0.1173916161j),(0.9221870303+0.310467422j),(0.9240671396+0.3077435195j),(0.1661848277+0.2121160328j)
2.6432,(-0.2626940906+0.1194393039j),(0.9222955108+0.3117223084j),(0.9240897894+0.309492588j),(0.1653251648+0.209313333j)
2.6464,(-0.2620510459+0.1160118282j),(0.9223255515+0.3119489849j),(0.9242366552+0.3091818392j),(0.1647508591+0.2119999826j)
2.6496,(-0.2659849823+0.1187149957j),(0.9207900167+0.3123607039j),(0.9225780368+0.3100790381j),(0.1686517298+0.2099024057j)
2.6528,(-0.2650094926+0.1167297065j),(0.9222030044+0.3089286089j),(0.9226015806+0.3078538775j),(0.1676552594+0.2120143175j)
2.656,(-0.2650257349+0.1167815626j),(0.9214351773+0.3114423752j),(0.9225859046+0.3093388379j),(0.1678193212+0.2116347551j)
2.6592,(-0.2705909908+0.115724355j),(0.9194144011+0.3127398491j),(0.9214980602+0.3105579317j),(0.172609672+0.2124857157j)
2.6624,(-0.2659359872+0.1144520119j),(0.9215627909+0.3125291467j),(0.9226135612+0.3110762537j),(0.1678558588+0.2128334045j)
2.6656,(-0.2641588151+0.1158155501j),(0.9212440252+0.3140481114j),(0.9223832488+0.3114517033j),(0.1658395529+0.2124696821j)
2.6688,(-0.2689609528+0.1134806275j),(0.920242846+0.313732326j),(0.9217335582+0.3109652102j),(0.1702319384+0.2142644227j)
2.672,(-0.2688671947+0.11259868j),(0.9199447632+0.3129147887j),(0.9219866991+0.310546428j),(0.1707175076+0.2148024142j)
2.6752,(-0.2659895122+0.1154537052j),(0.9206442833+0.3145760596j),(0.9213224649+0.3127220571j),(0.167254433+0.2120190263j)
2.6784,(-0.2679227889+0.1123372912j),(0.9207823277+0.3123025298j),(0.9215878248+0.3120851517j),(0.1694240272+0.2156627774j)
2.6816,(-0.2696011961+0.1115614027j),(0.9195560813+0.3130841553j),(0.9209729433+0.3123099208j),(0.1698799878+0.2156403363j)
2.6848,(-0.2710956931+0.1143362224j),(0.9190184474+0.3142769337j),(0.9197471142+0.3126644194j),(0.1718759537+0.2125795186j)
2.688,(-0.2693431377+0.1111315116j),(0.9198474884+0.3133449256j),(0.9207933545+0.3130686283j),(0.17050533+0.2156691104j)
2.6912,(-0.2661488056+0.1110418662j),(0.9208900332+0.3154387474j),(0.9219303727+0.314022392j),(0.1668719351+0.2158241719j)
2.6944,(-0.2663137019+0.1117780134j),(0.9205312133+0.3140974045j),(0.9213409424+0.3135144114j),(0.1669124514+0.2156124562j)
2.6976,(-0.2735690176+0.1131396592j),(0.9186345339+0.3147260845j),(0.9193282723+0.3134561777j),(0.174132809+0.2134663612j)
2.7008,(-0.2735095918+0.1098139882j),(0.9189885855+0.3149594069j),(0.9201300144+0.3134791851j),(0.1738773286+0.2168061733j)
2.704,(-0.2725446224+0.1075937301j),(0.9196557999+0.3129333556j),(0.9203033447+0.3137498498j),(0.1724183559+0.2179923952j)
