%Frequency  / Hz	S1,1 Zr: 50 Ω Mag	S1,1 Zr: 50 Ω Phase / °	S2,1 Zr: 50 Ω Mag	S2,1 Zr: 50 Ω Phase / °	S1,2 Zr: 50 Ω Mag	S1,2 Zr: 50 Ω Phase / °	S2,2 Zr: 50 Ω Mag	S2,2 Zr: 50 Ω Phase / °
1297280000.000000000	0.445796782	-106.051744849	0.858439104	-22.373633110	0.858513975	-22.433058724	0.365752284	-121.472713352
1297920000.000000000	0.445869610	-106.053302213	0.858242707	-22.388086779	0.858343182	-22.436472026	0.365611213	-121.485850255
1298560000.000000000	0.446034984	-106.066775383	0.858327062	-22.413161062	0.858396893	-22.429527591	0.365623247	-121.473734785
1299200000.000000000	0.445930806	-106.078074412	0.858397968	-22.393314198	0.858492167	-22.448990291	0.365900540	-121.511152795
1299840000.000000000	0.445830226	-106.056376781	0.858325507	-22.423759630	0.858312133	-22.425580737	0.365911092	-121.527085113
1300480000.000000000	0.445886399	-106.068243223	0.858313751	-22.425592118	0.858394310	-22.428359182	0.366339115	-121.534314721
1301120000.000000000	0.446026159	-106.097075602	0.858618118	-22.415979858	0.858548527	-22.478242389	0.366147805	-121.535265909
1301760000.000000000	0.445989790	-106.046354672	0.858468945	-22.423389688	0.858729598	-22.453036799	0.366157693	-121.564238848
1302400000.000000000	0.446191445	-106.061905975	0.858487484	-22.444660319	0.858796858	-22.447454150	0.366472069	-121.610531235
1303040000.000000000	0.446212044	-106.058105031	0.858357160	-22.434457529	0.858260349	-22.459371540	0.366235070	-121.585370977
1303680000.000000000	0.446241613	-106.086334791	0.858449905	-22.454976762	0.858646647	-22.470970915	0.366479435	-121.576072336
1304320000.000000000	0.446365865	-106.063607753	0.858811870	-22.455084189	0.858593396	-22.490729223	0.366697034	-121.638306294
1304960000.000000000	0.446174073	-106.108812137	0.858603262	-22.462419386	0.858547323	-22.473615737	0.366826136	-121.615209654
1305600000.000000000	0.446506577	-106.073309437	0.858630815	-22.479435413	0.858330522	-22.453465765	0.366810465	-121.638185911
1306240000.000000000	0.446403806	-106.083438682	0.858402873	-22.494032963	0.858632894	-22.474912250	0.366991134	-121.672029123
1306880000.000000000	0.446488008	-106.089977342	0.858673482	-22.483267527	0.858447699	-22.499364853	0.367209573	-121.666289782
1307520000.000000000	0.446437231	-106.106377595	0.858523667	-22.497363932	0.858778806	-22.479167173	0.367073579	-121.692642926
1308160000.000000000	0.446673006	-106.087153964	0.858674404	-22.497535349	0.858807541	-22.508140226	0.367368060	-121.738351035
1308800000.000000000	0.446844393	-106.100203034	0.858702948	-22.504772749	0.858570951	-22.504545156	0.367257940	-121.759358850
1309440000.000000000	0.446693995	-106.103943984	0.858603089	-22.527428398	0.858493109	-22.495496025	0.367352567	-121.718029393
1310080000.000000000	0.446837910	-106.104377681	0.858517480	-22.522167126	0.858309738	-22.529317679	0.367337972	-121.787072755
1310720000.000000000	0.446778868	-106.112128122	0.858639492	-22.518967627	0.858521173	-22.512862660	0.367714423	-121.773670759
1311360000.000000000	0.446790821	-106.117860370	0.858692211	-22.529256745	0.858725214	-22.525555553	0.367772440	-121.773935179
1312000000.000000000	0.446868359	-106.105929131	0.858729528	-22.537707053	0.859036432	-22.521259181	0.367934467	-121.839560720
1312640000.000000000	0.447028638	-106.105212697	0.858586269	-22.535632346	0.858923089	-22.531444976	0.367828038	-121.831579927
1313280000.000000000	0.446851870	-106.102311712	0.858704285	-22.556799910	0.858887386	-22.533963431	0.368250460	-121.843045804
1313920000.000000000	0.447058759	-106.131229837	0.858786635	-22.546170859	0.858700138	-22.552722515	0.368098439	-121.859701067
1314560000.000000000	0.447122417	-106.127846860	0.858566803	-22.560147884	0.858770012	-22.538934839	0.368179224	-121.851197713
1315200000.000000000	0.446888626	-106.127557998	0.858501187	-22.576549405	0.858868685	-22.553318675	0.368414603	-121.889985686
1315840000.000000000	0.447077813	-106.137801581	0.858921991	-22.562189953	0.858830485	-22.581430745	0.368724741	-121.895444649
1316480000.000000000	0.446940644	-106.116836809	0.858678707	-22.574809642	0.859201092	-22.531788204	0.368950084	-121.918750613
1317120000.000000000	0.447074394	-106.133676009	0.859041693	-22.589658105	0.859116288	-22.562016781	0.369195402	-121.966069716
1317760000.000000000	0.446969930	-106.156589369	0.858783539	-22.592310024	0.859138848	-22.588632906	0.368954222	-121.938780306
1318400000.000000000	0.446940634	-106.147948327	0.858832501	-22.600251929	0.859305461	-22.568871647	0.369382239	-121.977799279
1319040000.000000000	0.447021945	-106.143081645	0.858936532	-22.606689546	0.859127819	-22.589472770	0.369574570	-122.031198012
1319680000.000000000	0.447023739	-106.187079860	0.858945154	-22.604160994	0.859102955	-22.591551219	0.369298208	-121.955994023
1320320000.000000000	0.447031425	-106.173340702	0.859057576	-22.620540763	0.859250789	-22.584307207	0.369632957	-121.975706509
1320960000.000000000	0.447111886	-106.175794121	0.859045897	-22.625533942	0.859170201	-22.615591958	0.369623435	-121.997622170
1321600000.000000000	0.446922187	-106.181700843	0.859136039	-22.615219048	0.859594574	-22.615564426	0.369962576	-122.000215885
1322240000.000000000	0.447008401	-106.192159252	0.859079171	-22.648310948	0.859554602	-22.607369247	0.369882271	-122.021508073
1322880000.000000000	0.446946456	-106.184840798	0.859314592	-22.639703276	0.859538820	-22.634666233	0.370343060	-121.996847943
1323520000.000000000	0.446829403	-106.202134177	0.859207866	-22.653292188	0.859492170	-22.636778740	0.370244562	-121.995734473
1324160000.000000000	0.447103374	-106.247252200	0.859305675	-22.671264222	0.859719628	-22.640474647	0.370212462	-122.021052693
1324800000.000000000	0.446955180	-106.196666563	0.859558318	-22.661254674	0.859750065	-22.643624783	0.370678396	-122.044523312
1325440000.000000000	0.446862875	-106.247040407	0.859382743	-22.666006428	0.859686783	-22.646391384	0.370753885	-122.008960202
1326080000.000000000	0.446851768	-106.258280003	0.859392459	-22.691488678	0.859740368	-22.655186409	0.370597570	-122.060326205
1326720000.000000000	0.446927616	-106.236557423	0.859708709	-22.676358088	0.859673834	-22.672268348	0.370935204	-122.049356734
1327360000.000000000	0.446832049	-106.256543457	0.859484972	-22.689695987	0.859926890	-22.676837123	0.371043049	-122.054179645
1328000000.000000000	0.446721077	-106.256465331	0.859442451	-22.711502389	0.859549866	-22.677348056	0.370951487	-122.047926131
1328640000.000000000	0.446882933	-106.232176635	0.859667741	-22.715068973	0.860137257	-22.709106590	0.371244717	-122.086709676
1329280000.000000000	0.446697021	-106.255579205	0.859729386	-22.725775429	0.859844706	-22.688380528	0.371210417	-122.077026266
1329920000.000000000	0.446728185	-106.292337142	0.859815358	-22.746682709	0.860241772	-22.695585780	0.371474764	-122.046622267
1330560000.000000000	0.446835781	-106.244338174	0.859700828	-22.714976999	0.860001102	-22.696603390	0.371518903	-122.079811458
1331200000.000000000	0.446767007	-106.271347851	0.859977844	-22.761816945	0.859772744	-22.718237163	0.371691328	-122.112650827
1331840000.000000000	0.446543822	-106.273669341	0.859881022	-22.754107548	0.859853642	-22.737398500	0.371734320	-122.140281607
1332480000.000000000	0.446764409	-106.274885128	0.859985192	-22.750253660	0.860146265	-22.738229247	0.371792276	-122.120805818
1333120000.000000000	0.446668055	-106.299944514	0.859865254	-22.777273128	0.860074304	-22.761583853	0.371903936	-122.167786436
1333760000.000000000	0.446667411	-106.317645799	0.859871576	-22.776583656	0.860269222	-22.779107777	0.372088705	-122.203670098
1334400000.000000000	0.446625090	-106.305491861	0.859951178	-22.774669041	0.860273487	-22.749601672	0.372170354	-122.169486166
1335040000.000000000	0.446586972	-106.291300567	0.859943182	-22.801381886	0.860100861	-22.747046216	0.372289967	-122.134324851
1335680000.000000000	0.446818210	-106.317919916	0.859805699	-22.809822293	0.860319821	-22.775639077	0.372224002	-122.191698067
1336320000.000000000	0.446678527	-106.320733619	0.860118202	-22.803419391	0.860274365	-22.765780860	0.372498620	-122.191234180
1336960000.000000000	0.446783245	-106.351010073	0.860285463	-22.835588729	0.860236528	-22.764771884	0.372419395	-122.197888842
1337600000.000000000	0.446884944	-106.319089841	0.860355054	-22.823322541	0.860198012	-22.784075084	0.372648197	-122.209321427
1338240000.000000000	0.446779167	-106.330847286	0.860135876	-22.836376963	0.860051883	-22.791248012	0.372678318	-122.219344341
1338880000.000000000	0.446942136	-106.325271387	0.860320218	-22.850654695	0.860383713	-22.800750035	0.372901307	-122.289042691
1339520000.000000000	0.447089319	-106.339566213	0.860240263	-22.855130443	0.860276576	-22.836413008	0.373012465	-122.271334612
1340160000.000000000	0.447061089	-106.360095383	0.860387795	-22.865458485	0.860249248	-22.827660117	0.373065575	-122.293794271
1340800000.000000000	0.447079911	-106.360935709	0.860560983	-22.879122636	0.860526651	-22.817188287	0.373071449	-122.339963173
1341440000.000000000	0.447081212	-106.369934675	0.860257005	-22.873304908	0.860177616	-22.849901045	0.373015411	-122.338280145
1342080000.000000000	0.447110462	-106.362001377	0.860264840	-22.892162488	0.860445198	-22.841671650	0.373235360	-122.363387558
1342720000.000000000	0.447254699	-106.368191184	0.860602893	-22.899760139	0.860222200	-22.836947388	0.373136990	-122.384992568
1343360000.000000000	0.447371833	-106.383313971	0.860390041	-22.900518819	0.860358671	-22.852888017	0.373343193	-122.396603267
1344000000.000000000	0.447308016	-106.387286963	0.860514147	-22.914253153	0.860744968	-22.842692826	0.373542568	-122.411477370
1344640000.000000000	0.447445795	-106.386790490	0.860434573	-22.931386238	0.860231938	-22.865342354	0.373308790	-122.449387813
1345280000.000000000	0.447638721	-106.412927735	0.860770796	-22.923372200	0.860245137	-22.879356165	0.373142056	-122.437495517
1345920000.000000000	0.447550587	-106.420517204	0.860598606	-22.931656537	0.860468345	-22.856501167	0.373557433	-122.468129069
1346560000.000000000	0.447515325	-106.387280895	0.860459075	-22.942666069	0.860303613	-22.876618380	0.373757073	-122.503801528
1347200000.000000000	0.447636451	-106.405243166	0.860663863	-22.933248194	0.860707453	-22.880959871	0.373887261	-122.527464658
1347840000.000000000	0.447581053	-106.441659656	0.860579975	-22.963922342	0.860560303	-22.894627457	0.374099306	-122.530757432
1348480000.000000000	0.447824526	-106.405146416	0.860610552	-22.957293449	0.860680475	-22.894987719	0.374055008	-122.575626562
1349120000.000000000	0.447751012	-106.423361496	0.860597527	-22.964411983	0.860549850	-22.900741448	0.373718790	-122.560333035
1349760000.000000000	0.447904634	-106.442233544	0.860586185	-22.963921693	0.860531933	-22.904097435	0.374127182	-122.605298867
1350400000.000000000	0.447938315	-106.438434351	0.860796580	-22.980715698	0.860507752	-22.921113953	0.374183204	-122.633722063
1351040000.000000000	0.447777147	-106.425818633	0.860711790	-22.975983132	0.860831941	-22.894375658	0.374263436	-122.632488042
1351680000.000000000	0.447758938	-106.472980532	0.860801830	-22.996513000	0.860536458	-22.915555465	0.374401986	-122.618379074
1352320000.000000000	0.447985234	-106.449919663	0.860805465	-22.999134171	0.860862383	-22.931846938	0.374502482	-122.695307022
1352960000.000000000	0.447805736	-106.450681316	0.860862071	-22.981209162	0.860708409	-22.926397232	0.374621924	-122.665236266
1353600000.000000000	0.447815417	-106.445355816	0.860870363	-23.010363642	0.860634597	-22.942145115	0.374610867	-122.684171566
1354240000.000000000	0.447673163	-106.448737504	0.860994282	-23.016436974	0.860375319	-22.955960699	0.374941927	-122.694868651
1354880000.000000000	0.447825165	-106.489296933	0.860940229	-23.020061897	0.860553816	-22.967481299	0.374885338	-122.673790696
1355520000.000000000	0.447581998	-106.441530483	0.860854148	-23.022707448	0.860806045	-22.957507659	0.375430030	-122.681883312
1356160000.000000000	0.447620658	-106.488760727	0.860954570	-23.021253186	0.860638894	-22.981340107	0.375193867	-122.692714174
1356800000.000000000	0.447720813	-106.471114274	0.861102135	-23.043812603	0.860747390	-22.979488338	0.375234615	-122.738195066
1357440000.000000000	0.447688487	-106.465245926	0.861030793	-23.053655409	0.860970270	-22.974769222	0.375512804	-122.717964952
1358080000.000000000	0.447516010	-106.467547022	0.861285511	-23.054659649	0.860884113	-22.998470289	0.375605533	-122.741590390
1358720000.000000000	0.447664403	-106.473547264	0.861179623	-23.069504323	0.861020457	-22.998568376	0.375645137	-122.772588139
1359360000.000000000	0.447491259	-106.453509160	0.860959902	-23.056204204	0.861001540	-23.012491223	0.375898761	-122.759071392
1360000000.000000000	0.447190166	-106.451779434	0.861106488	-23.068837474	0.860874490	-23.008645848	0.376090022	-122.758517211
1360640000.000000000	0.447276865	-106.467207393	0.861197599	-23.075964736	0.860794853	-23.017375447	0.375981566	-122.782493961
1361280000.000000000	0.447426813	-106.454493996	0.861215598	-23.090800141	0.860918300	-23.026942461	0.376170077	-122.781571329
1361920000.000000000	0.447489223	-106.415210735	0.861180705	-23.084545442	0.860734876	-23.011437188	0.376132513	-122.789706054
1362560000.000000000	0.447263371	-106.442971598	0.861466658	-23.090574147	0.861155830	-23.031732833	0.376638666	-122.826301249
1363200000.000000000	0.447276992	-106.429011238	0.861239642	-23.091579477	0.860725409	-23.041825029	0.376545086	-122.817193459
1363840000.000000000	0.447383813	-106.438441213	0.861301746	-23.084910817	0.861201127	-23.041454972	0.376826742	-122.845589333
1364480000.000000000	0.446987917	-106.462155747	0.861216832	-23.135844149	0.861013332	-23.049395360	0.376625506	-122.828475003
1365120000.000000000	0.447103309	-106.436802648	0.861343733	-23.110955468	0.861078596	-23.069591255	0.376965099	-122.838550916
1365760000.000000000	0.446896796	-106.452509978	0.861413470	-23.132965413	0.861078749	-23.084438461	0.377221737	-122.875756044
1366400000.000000000	0.447087537	-106.449855098	0.861474612	-23.147444209	0.861025462	-23.078697869	0.377159988	-122.871325995
1367040000.000000000	0.446885037	-106.440736200	0.861175206	-23.136417280	0.860918818	-23.092021658	0.377316836	-122.874955179
1367680000.000000000	0.447016489	-106.453667098	0.861363137	-23.148486341	0.861276127	-23.083460540	0.377526489	-122.892626285
1368320000.000000000	0.446917874	-106.467522380	0.861376149	-23.167033640	0.860987195	-23.115617027	0.377397405	-122.933844290
1368960000.000000000	0.446849514	-106.434737483	0.861384068	-23.164938836	0.860877667	-23.119274332	0.377583049	-122.889741500
1369600000.000000000	0.447035632	-106.459896588	0.861289041	-23.172802038	0.861024033	-23.134284615	0.377571160	-122.930868754
1370240000.000000000	0.447102520	-106.450032837	0.861546673	-23.190098246	0.861271685	-23.143646487	0.377770499	-122.957698988
1370880000.000000000	0.447035265	-106.455220632	0.861431273	-23.168819608	0.861491708	-23.125013654	0.377966987	-122.960298338
1371520000.000000000	0.447107753	-106.457440765	0.861536377	-23.173354398	0.861317120	-23.136865628	0.378041260	-122.951206994
1372160000.000000000	0.447126545	-106.466533512	0.861334323	-23.190775036	0.861306632	-23.154651505	0.378057107	-122.983687107
1372800000.000000000	0.447176901	-106.482131125	0.861305806	-23.174470387	0.861455883	-23.148362640	0.378079861	-122.985656908
1373440000.000000000	0.447059803	-106.470499663	0.861461415	-23.202419337	0.861317882	-23.140929428	0.378155344	-122.983778563
1374080000.000000000	0.447262407	-106.466476948	0.861548720	-23.223350285	0.861698008	-23.176082878	0.378225792	-123.034320735
1374720000.000000000	0.447214626	-106.496172909	0.861356468	-23.191142521	0.861033550	-23.169983641	0.378309713	-123.033730699
1375360000.000000000	0.447325577	-106.484589747	0.861397119	-23.216609263	0.861312402	-23.175999133	0.378360719	-123.044051106
1376000000.000000000	0.447224148	-106.486197355	0.861540843	-23.235064410	0.861282444	-23.182466085	0.378215387	-123.095806483
1376640000.000000000	0.447388649	-106.513851060	0.861468736	-23.227047857	0.861449439	-23.197692833	0.378416615	-123.097414748
1377280000.000000000	0.447246745	-106.505775193	0.861427751	-23.237843003	0.861679741	-23.189183643	0.378375822	-123.094764203
1377920000.000000000	0.447455023	-106.518593425	0.861418869	-23.247789569	0.861442773	-23.205433138	0.378489858	-123.111662512
1378560000.000000000	0.447497271	-106.533725886	0.861491383	-23.241429352	0.861521043	-23.214877038	0.378526519	-123.145226834
1379200000.000000000	0.447360371	-106.524298745	0.861289149	-23.255868508	0.861258558	-23.215538819	0.378670209	-123.152087401
1379840000.000000000	0.447336417	-106.546541589	0.861489239	-23.257838392	0.861456296	-23.225461654	0.378667476	-123.168536162
1380480000.000000000	0.447534900	-106.547133745	0.861474179	-23.266409191	0.861281986	-23.225175790	0.378968431	-123.190897433
1381120000.000000000	0.447553251	-106.535518611	0.861440592	-23.274319796	0.861710574	-23.222450047	0.378813581	-123.204175281
1381760000.000000000	0.447417892	-106.544674010	0.861323390	-23.255886535	0.861499417	-23.231601092	0.378732615	-123.189087900
1382400000.000000000	0.447590237	-106.545632073	0.861560516	-23.279217373	0.861576491	-23.240284254	0.378882295	-123.257204743
1383040000.000000000	0.447474879	-106.573112734	0.861776568	-23.289239109	0.861636800	-23.264095822	0.379042804	-123.282749090
1383680000.000000000	0.447453713	-106.559464789	0.861571278	-23.281071330	0.861680060	-23.259276425	0.379154557	-123.265065768
1384320000.000000000	0.447630277	-106.581638742	0.861723913	-23.292532418	0.861740994	-23.268028140	0.379113610	-123.304026457
1384960000.000000000	0.447496713	-106.568807252	0.861457347	-23.299571878	0.861638639	-23.266086074	0.379338686	-123.306887331
1385600000.000000000	0.447536717	-106.589727954	0.861762672	-23.290991575	0.861922538	-23.278307653	0.379423800	-123.321348224
1386240000.000000000	0.447512598	-106.584520640	0.861742218	-23.312288863	0.861596576	-23.286274265	0.379505941	-123.319514341
1386880000.000000000	0.447433349	-106.618453986	0.861863211	-23.328075881	0.861658259	-23.307314829	0.379365734	-123.352700110
1387520000.000000000	0.447267348	-106.603918485	0.861582126	-23.317500344	0.861554383	-23.327077687	0.379449548	-123.332159489
1388160000.000000000	0.447389786	-106.606616910	0.861855941	-23.320169694	0.861663042	-23.306670730	0.379877426	-123.360513243
1388800000.000000000	0.447279430	-106.606022524	0.861622351	-23.334484641	0.861792854	-23.337621940	0.379860774	-123.376845083
1389440000.000000000	0.447314393	-106.584961945	0.861735418	-23.320801776	0.861588814	-23.313685211	0.379940083	-123.393541262
1390080000.000000000	0.447285746	-106.609189343	0.861733477	-23.344476806	0.861670618	-23.330167222	0.379953003	-123.401803502
1390720000.000000000	0.447340998	-106.592323049	0.861848351	-23.353220104	0.861809046	-23.334665153	0.380222815	-123.416028194
1391360000.000000000	0.447295611	-106.552190490	0.861874487	-23.347627490	0.861759103	-23.332830444	0.380145614	-123.451017472
1392000000.000000000	0.446989738	-106.602867336	0.862145599	-23.390180651	0.861824022	-23.363397274	0.380378988	-123.487245154
1392640000.000000000	0.447074198	-106.577436127	0.862123776	-23.376087066	0.861802121	-23.348860449	0.380492769	-123.507834911
1393280000.000000000	0.447119796	-106.591731345	0.862079568	-23.400219487	0.862145339	-23.377435485	0.380608925	-123.508321052
1393920000.000000000	0.446886928	-106.585971080	0.862085934	-23.389105468	0.861806331	-23.387193655	0.380601707	-123.537883270
1394560000.000000000	0.447148569	-106.573483761	0.862193109	-23.385526639	0.861724087	-23.388716603	0.380756187	-123.493639674
1395200000.000000000	0.446946877	-106.594746405	0.862003205	-23.405468109	0.861902765	-23.395317454	0.380662612	-123.507126818
1395840000.000000000	0.447015852	-106.553891270	0.862368397	-23.400191474	0.862066484	-23.385367880	0.380928579	-123.541891558
1396480000.000000000	0.447190939	-106.551605278	0.862317279	-23.417974258	0.861987988	-23.390490356	0.381053637	-123.539657079
1397120000.000000000	0.447042828	-106.580918581	0.862199271	-23.438916618	0.862223769	-23.417449881	0.381464185	-123.578898436
1397760000.000000000	0.446944926	-106.606651338	0.862024591	-23.454430965	0.862099094	-23.438219440	0.381163974	-123.565123077
1398400000.000000000	0.447027268	-106.577512976	0.862289443	-23.446711641	0.861863346	-23.431126958	0.381076582	-123.552020509
1399040000.000000000	0.446862980	-106.553074026	0.862095638	-23.443385857	0.861937976	-23.417461060	0.381391894	-123.552484794
1399680000.000000000	0.446806452	-106.552132721	0.862161633	-23.455408433	0.862320570	-23.421209268	0.381719980	-123.596556346
1400320000.000000000	0.446811954	-106.565809659	0.862218247	-23.450784117	0.862271643	-23.430143160	0.381772272	-123.584159174
1400960000.000000000	0.446646728	-106.584250634	0.862321557	-23.475711204	0.862059227	-23.450778623	0.381721007	-123.591137362
1401600000.000000000	0.446784088	-106.566986307	0.862234532	-23.491940388	0.862053637	-23.454282150	0.381635790	-123.634007900
1402240000.000000000	0.446744608	-106.576464321	0.862247031	-23.473207096	0.861998573	-23.454386661	0.381986613	-123.602196410
1402880000.000000000	0.446716434	-106.575511977	0.862577987	-23.479935689	0.862336378	-23.471237936	0.382123386	-123.649608003
1403520000.000000000	0.446918256	-106.563677113	0.862502065	-23.486163062	0.862285456	-23.462718252	0.382208351	-123.630827502
1404160000.000000000	0.446717780	-106.598760801	0.862342492	-23.495021405	0.862319508	-23.467940321	0.382070615	-123.640791197
1404800000.000000000	0.446930658	-106.597628481	0.862404544	-23.507561151	0.862285630	-23.480096606	0.382030382	-123.680136601
1405440000.000000000	0.446785478	-106.572075059	0.862418241	-23.511211620	0.862241734	-23.494144353	0.382290596	-123.710552003
1406080000.000000000	0.446820047	-106.592198027	0.862372768	-23.528681012	0.862316351	-23.479328635	0.382073094	-123.707000650
1406720000.000000000	0.446716275	-106.593509508	0.862490206	-23.531641245	0.862156015	-23.502609405	0.382362056	-123.703821412
1407360000.000000000	0.446849640	-106.595284030	0.862793789	-23.519590229	0.862202982	-23.501085864	0.382338984	-123.729655755
1408000000.000000000	0.447102942	-106.614092753	0.862462669	-23.554317001	0.862439556	-23.536965664	0.382460123	-123.802244224
1408640000.000000000	0.446859042	-106.627501796	0.862508867	-23.543489930	0.862215125	-23.521388309	0.382667257	-123.753305109
1409280000.000000000	0.446972284	-106.626085223	0.862555571	-23.542997638	0.862338284	-23.521245224	0.382698688	-123.772379656
1409920000.000000000	0.446932993	-106.640843624	0.862602854	-23.564776218	0.862372594	-23.539802008	0.382662140	-123.800629933
1410560000.000000000	0.446948356	-106.632555401	0.862433582	-23.571975222	0.862530697	-23.528049464	0.382708966	-123.799351718
1411200000.000000000	0.446975318	-106.648334971	0.862630183	-23.565085882	0.862385477	-23.541677454	0.382607657	-123.814232313
1411840000.000000000	0.446886572	-106.654375686	0.862505215	-23.566464779	0.862557725	-23.549361747	0.382881912	-123.806545056
1412480000.000000000	0.447173838	-106.667437241	0.862751432	-23.585281812	0.862808910	-23.556852186	0.382937910	-123.827074388
1413120000.000000000	0.447012019	-106.682152815	0.862727965	-23.592583893	0.862555781	-23.559250552	0.382961998	-123.846504054
1413760000.000000000	0.446954066	-106.681756861	0.862771068	-23.587457300	0.862564416	-23.553195504	0.382904134	-123.835456769
1414400000.000000000	0.447068627	-106.667690597	0.862750412	-23.590537690	0.862654320	-23.576838855	0.383087221	-123.899747568
1415040000.000000000	0.446898940	-106.680414509	0.862687449	-23.602602009	0.862654984	-23.571159166	0.383168568	-123.899264904
1415680000.000000000	0.447113886	-106.715462985	0.862718853	-23.616368320	0.862802977	-23.576233934	0.383190164	-123.862786155
1416320000.000000000	0.446926920	-106.691064129	0.862730154	-23.605207447	0.862730339	-23.571037998	0.383221513	-123.914070136
1416960000.000000000	0.446939352	-106.695833304	0.862843802	-23.619922203	0.862683296	-23.586888166	0.383268389	-123.967232114
1417600000.000000000	0.446919347	-106.714615173	0.862672358	-23.645574461	0.862766866	-23.600723040	0.383368960	-123.951777483
1418240000.000000000	0.446943255	-106.693764688	0.862951788	-23.630784033	0.862581033	-23.592780975	0.383410213	-123.966712083
1418880000.000000000	0.447015986	-106.695501302	0.863090810	-23.627949002	0.862758682	-23.604906572	0.383506703	-123.979804716
1419520000.000000000	0.446907750	-106.724540588	0.862794817	-23.651051299	0.862970439	-23.621903609	0.383529509	-124.029524776
1420160000.000000000	0.446856531	-106.655525962	0.862792891	-23.629270075	0.862798184	-23.591877718	0.383735606	-124.019100673
1420800000.000000000	0.447143171	-106.701332067	0.863068609	-23.661126449	0.862929089	-23.627862393	0.383637598	-124.057676161
1421440000.000000000	0.446983016	-106.702512128	0.863051698	-23.646096859	0.862981992	-23.633738106	0.383722391	-124.042195567
1422080000.000000000	0.446880859	-106.672449472	0.863069873	-23.661761489	0.862814149	-23.616357521	0.383875940	-124.057967304
1422720000.000000000	0.446909299	-106.731732088	0.863087193	-23.671965228	0.863035834	-23.650962090	0.383962512	-124.061116619
1423360000.000000000	0.446947367	-106.702130356	0.863221844	-23.683274559	0.862787712	-23.646638671	0.383957080	-124.059369725
1424000000.000000000	0.446765238	-106.685546491	0.863172593	-23.696797416	0.862659519	-23.636794931	0.384145277	-124.098070892
1424640000.000000000	0.446954111	-106.689919275	0.863239965	-23.682766464	0.862989015	-23.669160312	0.384123449	-124.112749408
1425280000.000000000	0.446911536	-106.684645208	0.863216658	-23.695241542	0.863016381	-23.653951251	0.384273136	-124.119043472
1425920000.000000000	0.446841817	-106.692590709	0.863201478	-23.703301103	0.862780725	-23.677001976	0.384307657	-124.152971056
1426560000.000000000	0.446905297	-106.695746676	0.863270965	-23.720216185	0.862842557	-23.672625921	0.384387198	-124.163499063
1427200000.000000000	0.446785728	-106.681427395	0.863489100	-23.713426759	0.863192874	-23.660767118	0.384372573	-124.159099823
1427840000.000000000	0.446843059	-106.696859612	0.863204469	-23.740179310	0.862997042	-23.683620105	0.384534974	-124.180859245
1428480000.000000000	0.447004048	-106.673737829	0.863570170	-23.749521787	0.863110378	-23.712969963	0.384568212	-124.221063824
1429120000.000000000	0.446800893	-106.672430764	0.863409734	-23.726621029	0.862899408	-23.715167737	0.384631319	-124.215110642
1429760000.000000000	0.446748508	-106.648555880	0.863146216	-23.752042294	0.863151828	-23.697929529	0.384963628	-124.242565477
1430400000.000000000	0.446874610	-106.687135332	0.863401036	-23.771136007	0.863263797	-23.731040374	0.384867710	-124.239895606
1431040000.000000000	0.446554911	-106.659580184	0.863447595	-23.767415552	0.863313327	-23.732334932	0.384731328	-124.255817379
1431680000.000000000	0.446966047	-106.656266675	0.863588921	-23.777088080	0.863376071	-23.708063781	0.385187151	-124.293166655
1432320000.000000000	0.446712497	-106.633023248	0.863607464	-23.782116228	0.863545284	-23.740946265	0.385563999	-124.316448097
1432960000.000000000	0.446859675	-106.637599281	0.863564662	-23.780526238	0.863535240	-23.742053774	0.385132421	-124.285051199
1433600000.000000000	0.446837458	-106.662908995	0.863871591	-23.816482822	0.863136270	-23.731643535	0.385268751	-124.307434146
1434240000.000000000	0.446673819	-106.641695109	0.863623765	-23.796255126	0.863430361	-23.765849040	0.385526153	-124.309849315
1434880000.000000000	0.446591592	-106.640045649	0.863607311	-23.805039123	0.863572335	-23.771166535	0.385422293	-124.318371725
1435520000.000000000	0.446661699	-106.646024226	0.863795748	-23.816335125	0.863548307	-23.775101155	0.385824701	-124.348786242
1436160000.000000000	0.446623442	-106.665473660	0.863717239	-23.822679421	0.863876680	-23.784803753	0.385766923	-124.345933430
1436800000.000000000	0.446416142	-106.656086235	0.863881959	-23.820761965	0.863543770	-23.777154681	0.385634139	-124.351335341
1437440000.000000000	0.446667396	-106.669817483	0.863729533	-23.831612251	0.863718833	-23.798551732	0.385970693	-124.355398954
1438080000.000000000	0.446626419	-106.665109890	0.863943780	-23.828598797	0.863693256	-23.805756571	0.385873617	-124.391342661
1438720000.000000000	0.446496163	-106.676706638	0.863699919	-23.844238070	0.864025536	-23.825543369	0.386196164	-124.381721572
1439360000.000000000	0.446551016	-106.690094712	0.863820373	-23.860217047	0.863802223	-23.825266511	0.385861849	-124.401339496
1440000000.000000000	0.446517775	-106.674023579	0.864109406	-23.854586169	0.863859224	-23.855692681	0.386403667	-124.410784058
1440640000.000000000	0.446474513	-106.686100973	0.863954267	-23.862692992	0.863806960	-23.833620455	0.386233513	-124.391923406
1441280000.000000000	0.446391603	-106.690698555	0.864039919	-23.874220781	0.863973287	-23.848734624	0.386229358	-124.452511861
