%Frequency  / Hz	S1,1 Zr: 50 Ω Mag	S1,1 Zr: 50 Ω Phase / °	S2,1 Zr: 50 Ω Mag	S2,1 Zr: 50 Ω Phase / °	S1,2 Zr: 50 Ω Mag	S1,2 Zr: 50 Ω Phase / °	S2,2 Zr: 50 Ω Mag	S2,2 Zr: 50 Ω Phase / °
11555337533.753400000	0.111290248	71.865811728	0.352444339	-8.541704675	0.349236253	-14.939969315	0.100073538	78.701612310
11557136713.671400000	0.129006428	61.439586411	0.347591849	-23.816546001	0.344716029	-30.138021715	0.114500891	64.751727095
11558935893.589400000	0.147188757	49.164929046	0.342572132	-38.865805885	0.340426001	-45.134121843	0.129533034	49.659198477
11560735073.507400000	0.164269163	35.533861151	0.337610772	-53.676796647	0.336237303	-59.951480032	0.143582647	33.880907338
11562534253.425300000	0.179279304	21.034235182	0.333299252	-68.283678636	0.332302156	-74.641069560	0.156060104	17.564600790
11564333433.343300000	0.191191271	5.923318487	0.329773893	-82.671057387	0.329236809	-89.154752564	0.166482706	1.037404303
11566132613.261300000	0.199786954	-9.616712144	0.327377035	-96.938024764	0.327024061	-103.574277215	0.174694055	-15.659032324
11567931793.179300000	0.204739568	-25.446520215	0.326288612	-111.110719726	0.325573645	-117.880328293	0.180048739	-32.604168876
11569730973.097300000	0.206193447	-41.573826356	0.326396221	-125.260230702	0.325643766	-132.195842476	0.182666125	-49.674865536
11571530153.015300000	0.204367257	-57.330349416	0.328969826	-139.178501473	0.327232534	-145.850619975	0.181674368	-66.261678555
11573329332.933300000	0.198404364	-73.980264314	0.331498998	-153.513358508	0.329194961	-160.264677913	0.178362386	-83.750163207
11575128512.851300000	0.189404007	-90.701892250	0.335168880	-167.990972795	0.331911553	-174.812175781	0.172254263	-101.309846934
11576927692.769300000	0.177693938	-107.439877172	0.339426316	177.308048186	0.335629267	170.543440981	0.163873614	-119.003259731
11578726872.687300000	0.163931792	-124.029219001	0.344328421	162.408275776	0.339837045	155.716401826	0.153370400	-136.759950274
11580526052.605300000	0.148756037	-140.002288254	0.349241281	147.232418796	0.344433015	140.702089948	0.141491407	-154.352486447
11582325232.523300000	0.132987652	-154.981670923	0.353795853	131.823809090	0.348984563	125.454749000	0.128476943	-171.602894226
11584124412.441200000	0.118134194	-168.239066958	0.357380570	116.195779266	0.353230887	110.055372036	0.115298579	171.863471309
11585923592.359200000	0.105697394	-179.161239872	0.359945878	100.436054182	0.356705587	94.453930424	0.102730236	156.633257220
11587722772.277200000	0.097787636	172.391531665	0.360819527	84.599367653	0.359049417	78.753582229	0.092127633	143.288879989
11589521952.195200000	0.095990942	165.422419362	0.360122951	68.765165828	0.360579428	62.961735969	0.084474485	131.864858921
11591321132.113200000	0.100589157	157.952168613	0.358055414	52.999038221	0.360650588	47.187169935	0.081119080	122.083144575
11593120312.031200000	0.110040424	148.328250374	0.354861615	37.365712951	0.359522182	31.451881105	0.082528840	112.864844535
11594919491.949200000	0.122115796	136.375716372	0.350905698	21.973315674	0.357240473	15.787569773	0.088435440	102.337759100
11596718671.867200000	0.135058528	122.543079899	0.346558537	6.780653765	0.354331376	0.289771223	0.097512719	89.957696682
11598517851.785200000	0.147411536	107.305169450	0.342449253	-8.183623069	0.351005838	-15.062101516	0.108377509	75.757342836
11600317031.703200000	0.157886775	91.259051893	0.338880316	-22.961543553	0.347326081	-30.208884817	0.119885519	60.142341754
11602116211.621200000	0.165908414	74.649918552	0.335987610	-37.554006957	0.343714350	-45.173986657	0.130916846	43.528042583
11603915391.539200000	0.170916243	57.667828906	0.334189019	-52.025299310	0.340819933	-60.002092130	0.140820788	26.351805788
11605714571.457100000	0.172492496	40.396971611	0.333337013	-66.425888449	0.338185290	-74.700123613	0.149128585	8.673636459
11607513751.375100000	0.170547811	22.849781487	0.333818464	-80.836540727	0.336585684	-89.332489286	0.154960862	-9.207241813
11609312931.293100000	0.165011776	4.961435854	0.335464061	-95.292551088	0.336025232	-103.891644991	0.158352638	-27.252034144
11611112111.211100000	0.156100357	-13.222272929	0.338018298	-109.840240512	0.335967120	-118.443139785	0.159143823	-45.515745946
11612911291.129100000	0.143989978	-31.823766343	0.341403269	-124.529535382	0.337173717	-133.025150771	0.157132403	-63.890587931
11614710471.047100000	0.129298019	-50.909683945	0.345405096	-139.437494481	0.339214262	-147.664369585	0.152552279	-82.413542806
11616509650.965100000	0.112652621	-70.480649235	0.349781938	-154.483079737	0.341891423	-162.432632777	0.145280121	-100.987321515
11618308830.883100000	0.095203493	-90.680597925	0.353828439	-169.753410493	0.345131908	-177.334342095	0.135517212	-119.564241887
11620108010.801100000	0.077771719	-111.388058151	0.357700107	174.852741616	0.348380083	167.599364676	0.123782556	-138.016379577
11621907190.719100000	0.061515290	-132.376221382	0.360691826	159.291098558	0.351565492	152.344721368	0.110861929	-156.019243504
11623706370.637100000	0.047469457	-153.134616319	0.362899395	143.610819346	0.354656090	136.956900657	0.096944281	-173.135597558
11625505550.555100000	0.036265133	-171.452607345	0.364093544	127.886388748	0.357166922	121.379943369	0.082970658	171.501936698
11627304730.473000000	0.028709478	175.534314017	0.364321401	112.125645594	0.358761342	105.763950449	0.070320400	158.913352085
11629103910.391000000	0.026040149	169.728315636	0.363542374	96.371244887	0.359176435	90.058372430	0.060520668	150.434908005
11630903090.309000000	0.029619499	166.155053926	0.361699282	80.667458330	0.358711921	74.345879770	0.055874427	146.016514741
11632702270.227000000	0.038738590	157.498678915	0.359200739	65.074393731	0.357210165	58.704692818	0.057974078	142.541150363
11634501450.145000000	0.052065777	143.868231988	0.356013999	49.589903342	0.354618520	43.137011383	0.065951958	136.054612899
11636300630.063000000	0.067905784	127.553576178	0.352343080	34.273220389	0.351243111	27.680766494	0.077778179	125.460012327
11638099809.981000000	0.085153871	110.190634707	0.348467829	19.102987622	0.347585696	12.370601255	0.091124869	111.648509995
11639898989.899000000	0.102648351	92.446186258	0.344754088	4.076345363	0.343716139	-2.747517077	0.105014502	95.962788437
11641698169.817000000	0.119560143	74.656120470	0.341227262	-10.790662718	0.340219667	-17.711468343	0.118444549	79.056241895
11643497349.735000000	0.134885759	56.886238838	0.338310296	-25.561510726	0.336931756	-32.526695475	0.130560541	61.637493896
11645296529.653000000	0.148211521	39.302743327	0.336105243	-40.212682605	0.334414561	-47.205570285	0.141154475	43.920964908
11647095709.571000000	0.158936441	21.870388788	0.334675378	-54.823070413	0.332536410	-61.807499511	0.149465275	26.068002691
11648894889.488900000	0.166693362	4.545891667	0.333976099	-69.408193438	0.331742232	-76.298839169	0.155590239	8.313592771
11650694069.406900000	0.171593612	-12.625998473	0.334267679	-83.961913425	0.331566516	-90.819181936	0.159013308	-9.472058283
11652493249.324900000	0.173578722	-29.624708407	0.335369237	-98.566820761	0.332523440	-105.400150350	0.159844336	-27.226447424
11654292429.242900000	0.172728569	-46.448584176	0.337060726	-113.257922819	0.334272177	-120.018711694	0.158126408	-44.844380723
11656091609.160900000	0.169481995	-63.021520673	0.339351359	-128.062767371	0.336543292	-134.750802563	0.154013842	-62.291682638
11657890789.078900000	0.164181810	-79.287890873	0.341941987	-143.017249216	0.339435560	-149.633333459	0.147926720	-79.659093106
11659689968.996900000	0.157628355	-95.038469516	0.344723845	-158.129530013	0.342632437	-164.643927698	0.139950507	-96.749898459
11661489148.914900000	0.150259208	-110.106843168	0.347207718	-173.392895867	0.345863383	-179.864697923	0.130887995	-113.352122513
11663288328.832900000	0.143198595	-124.279060491	0.349373234	171.209925020	0.348845733	164.783649306	0.121367659	-129.341465298
11665087508.750900000	0.137211179	-137.364954958	0.350753382	155.719214454	0.351210170	149.269742119	0.112283899	-144.433963633
11666886688.668900000	0.133317400	-149.409022241	0.351371724	140.150297628	0.352754564	133.673028864	0.104696777	-158.468118192
11668685868.586900000	0.132275870	-160.647429809	0.351052119	124.564178747	0.353344180	117.990097051	0.099412571	-171.483170511
11670485048.504900000	0.134589927	-171.507538911	0.349736720	109.012557651	0.352604174	102.312111614	0.097186040	176.314005994
11672284228.422800000	0.140158414	177.529406337	0.347469256	93.502807530	0.351005586	86.646572205	0.098430222	164.254763883
11674083408.340800000	0.148656018	166.080621013	0.344541255	78.128250807	0.348387816	71.071203166	0.103101153	151.619844877
11675882588.258800000	0.159191023	153.927049696	0.341255361	62.882515616	0.345061920	55.589198026	0.110571761	138.101541857
11677681768.176800000	0.170749113	141.193189773	0.337616179	47.771640378	0.341134972	40.280864234	0.119876647	123.546981447
11679480948.094800000	0.182698792	127.952079343	0.334067910	32.830123898	0.336898567	25.138686980	0.130593076	108.244435297
11681280128.012800000	0.194038447	114.356669080	0.330881266	18.035108923	0.332856817	10.131930168	0.141693308	92.378761397
11683079307.930800000	0.204277331	100.549929345	0.327964828	3.354342246	0.328975749	-4.685019191	0.152569772	76.124118904
11684878487.848800000	0.212937726	86.605545541	0.325792065	-11.197810438	0.325462817	-19.330056423	0.162716057	59.760878334
11686677667.766800000	0.219642454	72.597490684	0.324434248	-25.653561563	0.322762198	-33.867326972	0.171694662	43.287997308
11688476847.684800000	0.223955360	58.556420074	0.323798583	-40.086389869	0.320810942	-48.294595650	0.179228401	26.867470640
11690276027.602800000	0.225761085	44.527838412	0.323927074	-54.502937435	0.319581764	-62.659006566	0.184516515	10.457930122
11692075207.520800000	0.224766851	30.493662795	0.324915289	-68.950947541	0.319179678	-77.014421395	0.187810906	-5.979032754
11693874387.438700000	0.221213014	16.468300170	0.326730782	-83.445412583	0.319853258	-91.364289270	0.188665575	-22.293794837
11695673567.356700000	0.214857807	2.501439892	0.329225435	-98.027980284	0.321134208	-105.797614152	0.187213344	-38.657449026
11697472747.274700000	0.205981788	-11.410107166	0.332188710	-112.716814485	0.323328211	-120.266150647	0.183326459	-55.014246758
11699271927.192700000	0.194740100	-25.289022474	0.335770845	-127.569421295	0.326198096	-134.800781836	0.177123162	-71.379675562
11701071107.110700000	0.181655767	-38.944160995	0.339537636	-142.510892151	0.329506098	-149.454533281	0.168850249	-87.778728738
11702870287.028700000	0.167188046	-52.379597991	0.343377706	-157.651823630	0.333335945	-164.282360894	0.158909964	-104.176440716
11704669466.946700000	0.151942007	-65.468222992	0.346966103	-172.913509725	0.337353347	-179.242629503	0.147528729	-120.575091986
11706468646.864700000	0.136951102	-78.083659107	0.350117087	171.726964048	0.341420343	165.656798274	0.135422263	-136.886601730
11708267826.782700000	0.122980548	-90.130283872	0.352653905	156.237035929	0.345176424	150.406158112	0.122940874	-152.972720413
11710067006.700700000	0.110904552	-101.626257920	0.354600740	140.670405923	0.348574289	134.997613389	0.111058365	-168.671463507
11711866186.618700000	0.101566663	-112.853396761	0.355637938	125.073863517	0.351343717	119.529547820	0.099970026	176.407840908
11713665366.536700000	0.095201288	-124.172603293	0.355816913	109.496545368	0.353557418	103.937880101	0.090564350	162.023038815
11715464546.454600000	0.091832273	-136.286394814	0.355412581	93.910000586	0.355150080	88.376238918	0.083514100	148.691881907
11717263726.372600000	0.091096058	-149.853638955	0.354338182	78.393746606	0.355804799	72.801850153	0.079279895	136.093685294
11719062906.290600000	0.092581731	-165.046369336	0.352650728	62.968877305	0.355453896	57.170030270	0.077973875	123.797011436
11720862086.208600000	0.095771068	178.238093758	0.350624973	47.633976096	0.354953622	41.680263102	0.079773625	111.361262025
11722661266.126600000	0.100419401	160.294917493	0.348406038	32.399780008	0.353587601	26.177306748	0.084017876	98.105492432
11724460446.044600000	0.106064225	141.499836146	0.346180222	17.272802624	0.351850717	10.774084991	0.090373804	83.925558734
11726259625.962600000	0.112442985	122.253818086	0.343931255	2.269725599	0.349587455	-4.511265167	0.098084358	68.940031872
11728058805.880600000	0.118953213	102.910405381	0.342160109	-12.639579036	0.347397478	-19.707206223	0.106645483	53.289803022
11729857985.798600000	0.125068959	83.537598378	0.340880678	-27.490559780	0.345426760	-34.839485767	0.115305418	37.025240314
11731657165.716600000	0.130408093	64.326595844	0.340038499	-42.302737539	0.343410877	-49.832552813	0.123295874	20.431489646
11733456345.634600000	0.134438800	45.243217661	0.339924339	-57.078084851	0.342010298	-64.724341831	0.130641676	3.631953822
11735255525.552600000	0.136638544	26.348182094	0.340284536	-71.852247264	0.340917792	-79.554927284	0.136301581	-13.377386191
11737054705.470500000	0.136647235	7.480255067	0.341320588	-86.684516782	0.340269791	-94.365141856	0.140156253	-30.425372836
11738853885.388500000	0.134637077	-11.355758243	0.342985831	-101.524080164	0.340492168	-109.182106845	0.142180166	-47.554837212
11740653065.306500000	0.130207873	-30.092556240	0.344937524	-116.457852295	0.341046708	-123.964572683	0.141943437	-64.783951422
11742452245.224500000	0.123846488	-48.751627720	0.347397560	-131.492151075	0.342253477	-138.827677657	0.139672337	-81.976052261
11744251425.142500000	0.115852471	-67.292010661	0.349984735	-146.637035049	0.343858622	-153.777190401	0.135184673	-99.145242905
11746050605.060500000	0.106592558	-85.548786645	0.352452330	-161.925950047	0.346018858	-168.811573403	0.128786928	-116.115958827
11747849784.978500000	0.096829478	-103.159624522	0.354755895	-177.356269137	0.348178455	176.095324133	0.120931280	-132.799271175
11749648964.896500000	0.087223237	-119.644827100	0.356625482	167.099491518	0.350589061	160.807989822	0.111814983	-149.022588725
11751448144.814500000	0.078738238	-134.372845088	0.357754637	151.456622490	0.352631701	145.460267968	0.102143044	-164.332663198
11753247324.732500000	0.072489191	-146.879267745	0.358045399	135.746714655	0.354247933	129.932798908	0.092857277	-178.401709427
11755046504.650500000	0.069855767	-157.005596857	0.357357047	120.026910291	0.355215635	114.332294437	0.084602013	169.331988091
11756845684.568500000	0.071820632	-166.139257772	0.355598489	104.339740756	0.355147779	98.655518268	0.079153915	158.891410748
11758644864.486400000	0.078817159	-175.775236697	0.352848802	88.714000747	0.354166337	82.961185098	0.077041745	149.892730755
11760444044.404400000	0.090136799	172.840115739	0.349244370	73.178739379	0.352023016	67.314440546	0.079304537	140.897908638
11762243224.322400000	0.104753647	159.570967007	0.344959033	57.818155519	0.349094531	51.717457501	0.085542678	130.646493534
11764042404.240400000	0.121274173	144.878507832	0.340478888	42.579160335	0.345285376	36.300275219	0.094676263	118.591514090
11765841584.158400000	0.138489072	129.305109045	0.335822270	27.567819490	0.341147316	20.991286620	0.105645336	104.516374032
11767640764.076400000	0.155671515	113.173957257	0.331588078	12.744004854	0.336556793	5.867486602	0.117533628	89.261443513
11769439943.994400000	0.171814132	96.890421289	0.327751375	-1.919692701	0.332070990	-9.060816309	0.129644839	72.915593642
11771239123.912400000	0.186138586	80.493250314	0.324737868	-16.411183677	0.327783756	-23.820985898	0.140943400	55.911943496
11773038303.830400000	0.198096513	64.175526660	0.322537389	-30.790425287	0.324356774	-38.432616935	0.151192197	38.524551351
11774837483.748400000	0.207112432	47.969505214	0.321512991	-45.079472359	0.321376210	-52.873574264	0.159817017	21.006354042
11776636663.666400000	0.212958909	31.897267250	0.321713514	-59.347642059	0.319217949	-67.228903895	0.166545609	3.282196108
11778435843.584400000	0.215171426	15.938580442	0.323136201	-73.680478214	0.318357708	-81.494917802	0.171358750	-14.456990414
11780235023.502300000	0.213712481	0.218012775	0.325686048	-88.096177513	0.318283767	-95.779996061	0.174140267	-32.318467216
11782034203.420300000	0.208649599	-15.311721100	0.329180391	-102.673069316	0.319468262	-110.067192725	0.174225702	-50.153620209
11783833383.338300000	0.200065572	-30.440530263	0.333362398	-117.473401391	0.321577656	-124.406024562	0.172256580	-68.047907766
11785632563.256300000	0.188497813	-45.014204133	0.338033419	-132.492682990	0.324691999	-138.887498896	0.167876745	-85.910293235
11787431743.174300000	0.174790390	-58.702070110	0.342571427	-147.742524139	0.328584443	-153.537224556	0.161349461	-103.712919329
11789230923.092300000	0.160100904	-71.210322908	0.346596253	-163.233783083	0.333215380	-168.356153733	0.152960441	-121.283128914
11791030103.010300000	0.146353700	-82.137439055	0.349571358	-178.929728626	0.338029133	176.646307001	0.143226825	-138.582852098
11792829282.928300000	0.135587389	-91.407828479	0.351291906	165.240769288	0.342770118	161.371341930	0.132181416	-155.137274792
11794628462.846300000	0.129650130	-99.515765964	0.351323046	149.362094078	0.347261182	145.898819034	0.120891060	-170.789648093
11796427642.764300000	0.129330865	-107.600930863	0.349856122	133.521244570	0.350714514	130.215172545	0.110263021	175.052132192
11798226822.682300000	0.134140420	-116.931612043	0.346978649	117.763550167	0.353055281	114.418388499	0.101506690	162.738244815
11800026002.600300000	0.142298357	-128.220496427	0.342842525	102.220139212	0.354006994	98.545029458	0.096196335	152.108269649
11801825182.518300000	0.151895678	-141.480374448	0.338224942	86.895095179	0.353488511	82.648880922	0.095408691	142.535777978
11803624362.436200000	0.161858177	-156.316323802	0.333511197	71.820598837	0.351501877	66.862377909	0.099035733	132.673621160
11805423542.354200000	0.170963123	-172.378672098	0.328993205	56.986999310	0.348242235	51.159162608	0.106617692	121.429809514
11807222722.272200000	0.178930732	170.776378314	0.325161171	42.382159958	0.344149580	35.697010394	0.116677004	108.429320087
11809021902.190200000	0.185339934	153.394117598	0.322187891	27.960867833	0.339779166	20.432857839	0.128027265	93.938556589
11810821082.108200000	0.189975238	135.666101022	0.320245501	13.623459943	0.335142324	5.383045883	0.139249053	78.228403752
11812620262.026200000	0.192623599	117.786577538	0.319634074	-0.660117945	0.331142993	-9.459079438	0.149620819	61.690309486
11814419441.944200000	0.193065502	99.785994408	0.320232065	-14.918178492	0.327533667	-24.103661272	0.158685319	44.657820720
11816218621.862200000	0.191066986	81.786406581	0.321907351	-29.219473017	0.324897552	-38.619059905	0.165563037	27.305279103
11818017801.780200000	0.186372363	63.814897536	0.324843874	-43.651211918	0.323209215	-53.024171881	0.170356064	9.715640916
11819816981.698200000	0.178941909	45.964834634	0.328865406	-58.210081277	0.322690118	-67.331056679	0.172743760	-7.999387677
11821616161.616200000	0.168651278	28.318861342	0.333530025	-72.934141306	0.323340232	-81.686113456	0.172301745	-25.926708355
11823415341.534200000	0.155473936	10.971793386	0.338622025	-87.924953093	0.324958864	-96.099116781	0.169180753	-43.942561573
11825214521.452100000	0.140049861	-5.786410122	0.343795619	-103.133440598	0.327843625	-110.579631847	0.163419121	-62.045739955
11827013701.370100000	0.122921989	-21.583964078	0.348564826	-118.563961447	0.331307498	-125.184385253	0.154839338	-80.357980915
11828812881.288100000	0.105514988	-35.760490483	0.352625814	-134.239085880	0.335586440	-140.044893723	0.144073870	-98.567852595
11830612061.206100000	0.089321521	-47.487779962	0.355552037	-150.038161163	0.340077153	-155.073597543	0.131609970	-116.652487279
11832411241.124100000	0.076608341	-56.006925439	0.357211037	-165.936050981	0.344735300	-170.344357985	0.117449486	-134.364516715
11834210421.042100000	0.069640827	-61.698126612	0.357407134	178.136220631	0.348904664	174.187627047	0.102733440	-151.089933037
11836009600.960100000	0.069053198	-67.346457422	0.356134822	162.244509480	0.352256766	158.560406446	0.088163496	-166.418796951
11837808780.878100000	0.073938496	-75.959153786	0.353819908	146.475507989	0.354626843	142.782026719	0.075411362	-179.051246590
11839607960.796100000	0.082028953	-88.640813109	0.350489767	130.858986533	0.355728885	126.906015805	0.065908014	171.754521049
11841407140.714100000	0.091565538	-104.880187982	0.346578939	115.413085314	0.355386054	111.027140778	0.061799140	165.584218863
11843206320.632100000	0.101853465	-123.368478981	0.342322432	100.155613970	0.353583163	95.203384729	0.063927982	159.606896225
11845005500.550100000	0.112491029	-143.283299958	0.338115375	85.079247087	0.350527747	79.448408394	0.071424405	150.922894280
11846804680.468000000	0.123302769	-163.857291100	0.334201812	70.177993399	0.346853490	63.908453665	0.082564915	138.651867005
11848603860.386000000	0.134357891	175.387906854	0.330878343	55.444612390	0.342521386	48.572601971	0.095229734	123.647756880
11850403040.304000000	0.145228642	154.861618166	0.328395295	40.825959149	0.338103402	33.387368993	0.108709632	106.948981077
11852202220.222000000	0.155496888	134.746040262	0.326742631	26.325576966	0.333603317	18.441103990	0.121937070	89.362651172
11854001400.140000000	0.164750881	115.167593984	0.326090449	11.873709492	0.329667786	3.665344705	0.134210232	71.136515833
11855800580.058000000	0.172364672	96.119369163	0.326388848	-2.595072795	0.326679742	-10.920675250	0.145223101	52.973687147
11857599759.976000000	0.177910004	77.628264530	0.327734740	-17.098403383	0.324530089	-25.391705838	0.154606644	34.669761697
11859398939.894000000	0.180530829	59.719689993	0.329942615	-31.680743289	0.323105786	-39.840137000	0.161746280	16.399012896
11861198119.812000000	0.180557405	42.451278762	0.333030878	-46.404968594	0.322963580	-54.215064180	0.166477543	-1.645450518
11862997299.730000000	0.177307736	25.845419560	0.336622406	-61.312443206	0.323732594	-68.653479924	0.168760721	-19.615591033
11864796479.648000000	0.171701382	9.460330662	0.340780099	-76.555436358	0.325646350	-83.733134986	0.169144640	-37.778592702
11866595659.566000000	0.163353460	-5.259463253	0.344441755	-91.863965500	0.328428136	-98.314051093	0.166391597	-55.253059571
11868394839.483900000	0.153611575	-18.612413477	0.347492102	-107.359809455	0.331925511	-113.044145904	0.161054021	-72.412083907
11870194019.401900000	0.143969086	-30.412333839	0.349898020	-123.010439587	0.335787348	-127.962413221	0.153445011	-89.202956140
11871993199.319900000	0.136186830	-40.548793809	0.351084445	-138.771019196	0.340097578	-143.096695241	0.144081428	-105.359903564
11873792379.237900000	0.132019112	-49.421792514	0.350930837	-154.590036856	0.343978336	-158.437153543	0.133745962	-120.663565039
11875591559.155900000	0.132417249	-57.905559848	0.349263426	-170.381966100	0.347495268	-173.980352845	0.123181244	-134.802570876
11877390739.073900000	0.137401422	-67.222572658	0.346606517	173.922756459	0.349691481	170.287550997	0.113742777	-147.492349783
11879189918.991900000	0.145602994	-77.976523244	0.342771316	158.395517385	0.350916137	154.516069749	0.106801460	-158.747871533
11880989098.909900000	0.155546634	-90.365949393	0.338500387	143.055571638	0.350581197	138.660103358	0.103520324	-169.021200290
11882788278.827900000	0.166036456	-104.220322731	0.333992076	127.938199892	0.349024517	122.835773609	0.104220720	-179.262970052
11884587458.745900000	0.176289421	-118.694142954	0.329205886	107.726309335	0.346047610	113.052889497	0.107949173	169.787976402
11886386638.663900000	0.184901538	-134.538414413	0.325583650	94.826421254	0.342293928	95.803642657	0.115612513	157.067321083
11888185818.581900000	0.192430538	-150.929615769	0.322751607	82.117388935	0.338019132	78.735899817	0.124668097	143.056516565
11889984998.499800000	0.198490276	-167.609858045	0.320742662	69.495902876	0.333677749	61.886819251	0.134315171	127.854514987
11891784178.417800000	0.203062450	175.668303946	0.319496906	55.154704552	0.329411330	46.981506313	0.143181782	111.733924025
11893583358.335800000	0.205873980	158.987388117	0.319529117	40.829853096	0.325530991	32.275836995	0.151366430	95.027417600
11895382538.253800000	0.206712333	142.378586747	0.320387099	26.433256169	0.322625087	17.724187521	0.158136567	77.926326031
11897181718.171800000	0.205756160	126.003776140	0.322403471	11.997214159	0.320433801	3.245436086	0.163574803	60.634189321
11898980898.089800000	0.202690572	109.894197418	0.325229138	-2.587812318	0.319184597	-11.110032533	0.167252235	43.271393047
11900780078.007800000	0.197606016	94.169460682	0.328719079	-17.292459363	0.318816422	-25.455490167	0.168919949	25.800033634
11902579257.925800000	0.190553670	78.981145025	0.332512103	-32.169695739	0.319596120	-39.844390530	0.168768958	8.295522123
11904378437.843800000	0.181878682	64.354270584	0.336487704	-47.232791655	0.321187248	-54.282249211	0.166679199	-9.139006364
11906177617.761800000	0.172129928	50.566671317	0.340271833	-62.474419500	0.323559806	-68.828298564	0.162571846	-26.476362629
11907976797.679800000	0.161867032	37.723185774	0.343548419	-77.842404729	0.326587634	-83.461731558	0.156598108	-43.851905877
11909775977.597800000	0.152015840	25.775888213	0.346213947	-93.349849557	0.330229844	-98.235003847	0.149261618	-60.992577995
11911575157.515800000	0.143633041	14.731716175	0.348185853	-108.923152726	0.333966131	-113.172818627	0.140532518	-77.937594763
11913374337.433700000	0.137180329	4.296957830	0.349098080	-124.531328874	0.337699353	-128.264205550	0.131112689	-94.602475941
11915173517.351700000	0.133164447	-5.951138511	0.349312242	-140.110840159	0.341186092	-143.496130430	0.121360548	-110.708991939
11916972697.269700000	0.131215695	-16.585960233	0.348639856	-155.669188818	0.344300229	-158.872322297	0.112150737	-126.260947455
11918771877.187700000	0.131033762	-28.029512018	0.347294680	-171.159380253	0.346872137	-174.371229782	0.103710695	-141.000967478
11920571057.105700000	0.131669049	-40.548703950	0.345812392	173.436790154	0.348731470	170.113582908	0.096837900	-154.861646076
11922370237.023700000	0.132753718	-54.278073500	0.344029363	158.148068388	0.349839542	154.536358628	0.092088608	-167.998044541
11924169416.941700000	0.133614691	-69.150885757	0.342071190	142.967025366	0.350059531	138.943045980	0.089639080	179.324271643
11925968596.859700000	0.133962887	-85.126405417	0.340136805	127.882282271	0.349774541	123.380593819	0.089687120	166.745273717
11927767776.777700000	0.134034922	-102.048295496	0.338524778	112.864535962	0.348707798	107.911023347	0.092182705	153.865642466
11929566956.695700000	0.133876909	-119.847334168	0.337086766	97.918988180	0.347279808	92.501671443	0.096110345	140.364997746
11931366136.613700000	0.133703575	-138.301082707	0.336046947	82.991922454	0.345468602	77.177977178	0.101476291	126.269806911
11933165316.531700000	0.133569705	-157.290213254	0.335315489	68.092610654	0.343681116	61.960103029	0.107578351	111.612048066
11934964496.449600000	0.133850409	-176.564152241	0.334985252	53.196173598	0.341774597	46.813401808	0.113974609	96.325352378
11936763676.367600000	0.134291659	164.021721226	0.335015405	38.290670527	0.339980137	31.747150489	0.120150144	80.842583502
11938562856.285600000	0.135002311	144.677613626	0.335462255	23.394594568	0.338615898	16.807178176	0.125945384	65.164022728
11940362036.203600000	0.135700765	125.613528028	0.336275363	8.486728915	0.337365217	1.882457993	0.130838533	49.375204263
11942161216.121600000	0.136000263	106.863105675	0.337347366	-6.462506002	0.336256973	-13.018755513	0.134503287	33.430575569
11943960396.039600000	0.135709413	88.626016614	0.338817396	-21.494426894	0.335671421	-27.847397322	0.137107351	17.522511163
11945759575.957600000	0.134587307	70.900159309	0.340421277	-36.539595360	0.335703861	-42.714297367	0.138251121	1.466443949
11947558755.875600000	0.132383698	53.770942721	0.342134001	-51.687538791	0.335758656	-57.587913462	0.137832680	-14.550476277
11949357935.793600000	0.129093328	37.323001830	0.343884350	-66.901521236	0.336259593	-72.481888783	0.136403269	-30.643785488
11951157115.711600000	0.124792521	21.616526359	0.345572729	-82.196714394	0.337248836	-87.437448745	0.133445024	-46.747249409
11952956295.629600000	0.119855709	6.777393336	0.346948289	-97.581600598	0.338377859	-102.412404951	0.129399029	-62.866722492
11954755475.547600000	0.114740187	-7.060331603	0.348097330	-113.013145006	0.339731260	-117.479132892	0.124426444	-78.944162940
11956554655.465500000	0.110244590	-19.817438599	0.348704575	-128.538201547	0.341226132	-132.573269734	0.118723317	-94.861035259
11958353835.383500000	0.107087909	-31.680624079	0.348658733	-144.085685083	0.342656106	-147.760186021	0.112674064	-110.656548324
11960153015.301500000	0.105915855	-42.887941870	0.347985599	-159.634674749	0.343977139	-163.017159422	0.106689377	-126.151074644
11961952195.219500000	0.107405848	-54.066041184	0.346627229	-175.188671221	0.345113281	-178.332962086	0.101189342	-141.244575545
11963751375.137500000	0.111310579	-65.727497900	0.344528993	169.293665863	0.345796834	166.261911025	0.096575218	-155.744710377
11965550555.055500000	0.117728048	-78.340520785	0.341836036	153.868025183	0.346136417	150.826608740	0.093427692	-169.685710801
11967349734.973500000	0.125864764	-92.054434556	0.338669542	138.524339385	0.345891755	135.336971827	0.091837818	176.924951221
11969148914.891500000	0.135281796	-106.802513178	0.335168796	123.300823262	0.344870432	119.851669924	0.092376965	164.012368121
11970948094.809500000	0.145290656	-122.422840610	0.331668971	108.260688125	0.343231788	104.407431453	0.095228631	150.951017402
11972747274.727500000	0.155540816	-138.653382527	0.328297981	93.367348384	0.341083926	88.993907315	0.100043055	137.680256198
11974546454.645500000	0.165542714	-155.282594083	0.325261569	78.594810429	0.338568383	73.669371789	0.106740857	123.952965807
