Frequency,S11,S21
2.19356,(0.005267959088-0.01404895633j),(0.005267959088-0.01404895633j)
2.19374,(0.00526510505-0.0141201634j),(0.00526510505-0.0141201634j)
2.19392,(0.005150138866-0.01405072771j),(0.005150138866-0.01405072771j)
2.1941,(0.005248828325-0.01404991653j),(0.005248828325-0.01404991653j)
2.19428,(0.005212638527-0.0140655553j),(0.005212638527-0.0140655553j)
2.19446,(0.005210650619-0.01397249568j),(0.005210650619-0.01397249568j)
2.19464,(0.005230849143-0.01392666437j),(0.005230849143-0.01392666437j)
2.19482,(0.005337457173-0.01395845599j),(0.005337457173-0.01395845599j)
2.195,(0.00518870214-0.01396784559j),(0.00518870214-0.01396784559j)
2.19518,(0.005217978265-0.01403486542j),(0.005217978265-0.01403486542j)
2.19536,(0.005209851544-0.01402469818j),(0.005209851544-0.01402469818j)
2.19554,(0.005206762813-0.01390605792j),(0.005206762813-0.01390605792j)
2.19572,(0.005228105001-0.01390475128j),(0.005228105001-0.01390475128j)
2.1959,(0.00525303185-0.01390704233j),(0.00525303185-0.01390704233j)
2.19608,(0.005255023949-0.0140348943j),(0.005255023949-0.0140348943j)
2.19626,(0.005318015814-0.01409065817j),(0.005318015814-0.01409065817j)
2.19644,(0.005233618431-0.014050005j),(0.005233618431-0.014050005j)
2.19662,(0.005287580658-0.0141754318j),(0.005287580658-0.0141754318j)
2.1968,(0.00528794853-0.01409461442j),(0.00528794853-0.01409461442j)
2.19698,(0.005306371022-0.01411140431j),(0.005306371022-0.01411140431j)
2.19716,(0.005286083557-0.0140304435j),(0.005286083557-0.0140304435j)
2.19734,(0.005254303105-0.01410500892j),(0.005254303105-0.01410500892j)
2.19752,(0.005157022737-0.01410170924j),(0.005157022737-0.01410170924j)
2.1977,(0.005133384373-0.0140991509j),(0.005133384373-0.0140991509j)
2.19788,(0.005060939118-0.01410211343j),(0.005060939118-0.01410211343j)
2.19806,(0.005078943912-0.01405623276j),(0.005078943912-0.01405623276j)
2.19824,(0.005118128844-0.01401274092j),(0.005118128844-0.01401274092j)
2.19842,(0.005009872839-0.0140842488j),(0.005009872839-0.0140842488j)
2.1986,(0.005020026583-0.01399969775j),(0.005020026583-0.01399969775j)
2.19878,(0.005081478506-0.01409867592j),(0.005081478506-0.01409867592j)
2.19896,(0.005148450378-0.0141175678j),(0.005148450378-0.0141175678j)
2.19914,(0.005221509375-0.0140171051j),(0.005221509375-0.0140171051j)
2.19932,(0.005217836704-0.01407467388j),(0.005217836704-0.01407467388j)
2.1995,(0.005247268826-0.01417683158j),(0.005247268826-0.01417683158j)
2.19968,(0.005361117888-0.01418671291j),(0.005361117888-0.01418671291j)
2.19986,(0.005389934406-0.0142139839j),(0.005389934406-0.0142139839j)
2.20004,(0.00518353004-0.01423387416j),(0.00518353004-0.01423387416j)
2.20022,(0.005070021842-0.01412340533j),(0.005070021842-0.01412340533j)
2.2004,(0.005024103448-0.01422037371j),(0.005024103448-0.01422037371j)
2.20058,(0.005065777339-0.01419056021j),(0.005065777339-0.01419056021j)
2.20076,(0.005076792557-0.01404683292j),(0.005076792557-0.01404683292j)
2.20094,(0.005090900231-0.01406397671j),(0.005090900231-0.01406397671j)
2.20112,(0.005026592873-0.01407878846j),(0.005026592873-0.01407878846j)
2.2013,(0.004936048761-0.01408032794j),(0.004936048761-0.01408032794j)
2.20148,(0.005038868636-0.01412157528j),(0.005038868636-0.01412157528j)
2.20166,(0.004918241873-0.014095705j),(0.004918241873-0.014095705j)
2.20184,(0.004849527031-0.01415021624j),(0.004849527031-0.01415021624j)
2.20202,(0.00488565024-0.01409939211j),(0.00488565024-0.01409939211j)
2.2022,(0.00483816443-0.0140924938j),(0.00483816443-0.0140924938j)
2.20238,(0.004816903733-0.01409697346j),(0.004816903733-0.01409697346j)
2.20256,(0.004895053338-0.01413218956j),(0.004895053338-0.01413218956j)
2.20274,(0.004821987823-0.01419879217j),(0.004821987823-0.01419879217j)
2.20292,(0.004843087401-0.01423853077j),(0.004843087401-0.01423853077j)
2.2031,(0.004799903836-0.01417183038j),(0.004799903836-0.01417183038j)
2.20328,(0.004805875011-0.01422236022j),(0.004805875011-0.01422236022j)
2.20346,(0.004730098881-0.01417305321j),(0.004730098881-0.01417305321j)
2.20364,(0.0047223242-0.01423245762j),(0.0047223242-0.01423245762j)
2.20382,(0.004825480748-0.01421182416j),(0.004825480748-0.01421182416j)
2.204,(0.004842279479-0.0142420046j),(0.004842279479-0.0142420046j)
2.20418,(0.004825392738-0.01432583574j),(0.004825392738-0.01432583574j)
2.20436,(0.004777789582-0.01419899333j),(0.004777789582-0.01419899333j)
2.20454,(0.004783863667-0.01429762226j),(0.004783863667-0.01429762226j)
2.20472,(0.004815483466-0.01426553167j),(0.004815483466-0.01426553167j)
2.2049,(0.004777081311-0.01431469247j),(0.004777081311-0.01431469247j)
2.20508,(0.004778743722-0.01426743343j),(0.004778743722-0.01426743343j)
2.20526,(0.004766434897-0.0141377924j),(0.004766434897-0.0141377924j)
2.20544,(0.004711996298-0.0141589893j),(0.004711996298-0.0141589893j)
2.20562,(0.004799119662-0.01418407261j),(0.004799119662-0.01418407261j)
2.2058,(0.004635137971-0.01423344295j),(0.004635137971-0.01423344295j)
2.20598,(0.004731833469-0.01418633107j),(0.004731833469-0.01418633107j)
2.20616,(0.004640176892-0.01419175882j),(0.004640176892-0.01419175882j)
2.20634,(0.004491254222-0.01414073166j),(0.004491254222-0.01414073166j)
2.20652,(0.004531508777-0.01418790966j),(0.004531508777-0.01418790966j)
2.2067,(0.004542068578-0.01417895965j),(0.004542068578-0.01417895965j)
2.20688,(0.004485500511-0.01425712276j),(0.004485500511-0.01425712276j)
2.20706,(0.004547409713-0.01425194647j),(0.004547409713-0.01425194647j)
2.20724,(0.004617257975-0.01420534682j),(0.004617257975-0.01420534682j)
2.20742,(0.004532082938-0.01430149935j),(0.004532082938-0.01430149935j)
2.2076,(0.004465821665-0.01426828187j),(0.004465821665-0.01426828187j)
2.20778,(0.004431520589-0.01420809701j),(0.004431520589-0.01420809701j)
2.20796,(0.004422170576-0.01427911036j),(0.004422170576-0.01427911036j)
2.20814,(0.004366201349-0.0142755257j),(0.004366201349-0.0142755257j)
2.20832,(0.004406582564-0.01427617949j),(0.004406582564-0.01427617949j)
2.2085,(0.004467493854-0.0142763406j),(0.004467493854-0.0142763406j)
2.20868,(0.004454552196-0.0142639j),(0.004454552196-0.0142639j)
2.20886,(0.004356247373-0.0143094901j),(0.004356247373-0.0143094901j)
2.20904,(0.004370393697-0.01426588744j),(0.004370393697-0.01426588744j)
2.20922,(0.004415069707-0.01417328604j),(0.004415069707-0.01417328604j)
2.2094,(0.004306457937-0.01428159326j),(0.004306457937-0.01428159326j)
2.20958,(0.004258003086-0.01433940139j),(0.004258003086-0.01433940139j)
2.20976,(0.004196421709-0.01442450099j),(0.004196421709-0.01442450099j)
2.20994,(0.004106437322-0.0144273974j),(0.004106437322-0.0144273974j)
2.21012,(0.004128837958-0.0143676009j),(0.004128837958-0.0143676009j)
2.2103,(0.004160410725-0.01430933271j),(0.004160410725-0.01430933271j)
2.21048,(0.004132975359-0.0143147707j),(0.004132975359-0.0143147707j)
2.21066,(0.004259285517-0.01428543497j),(0.004259285517-0.01428543497j)
2.21084,(0.004156397656-0.01434224471j),(0.004156397656-0.01434224471j)
2.21102,(0.004266652279-0.01435999665j),(0.004266652279-0.01435999665j)
2.2112,(0.004232108127-0.01441150159j),(0.004232108127-0.01441150159j)
2.21138,(0.004156745039-0.01442024298j),(0.004156745039-0.01442024298j)
2.21156,(0.004224182107-0.01445486583j),(0.004224182107-0.01445486583j)
2.21174,(0.004181767814-0.01437486894j),(0.004181767814-0.01437486894j)
2.21192,(0.004193447065-0.01431112923j),(0.004193447065-0.01431112923j)
2.2121,(0.004073797725-0.01442231797j),(0.004073797725-0.01442231797j)
2.21228,(0.004013061989-0.01430922747j),(0.004013061989-0.01430922747j)
2.21246,(0.003868668806-0.01432120334j),(0.003868668806-0.01432120334j)
2.21264,(0.003807390574-0.01439800486j),(0.003807390574-0.01439800486j)
2.21282,(0.004006921779-0.01442267839j),(0.004006921779-0.01442267839j)
2.213,(0.0040240339-0.01460812613j),(0.0040240339-0.01460812613j)
2.21318,(0.004117993172-0.01453589275j),(0.004117993172-0.01453589275j)
2.21336,(0.00403980026-0.01447701268j),(0.00403980026-0.01447701268j)
2.21354,(0.004083978944-0.01451684441j),(0.004083978944-0.01451684441j)
2.21372,(0.00414463738-0.01442399062j),(0.00414463738-0.01442399062j)
2.2139,(0.004101291299-0.01434868854j),(0.004101291299-0.01434868854j)
2.21408,(0.003995722625-0.01431737933j),(0.003995722625-0.01431737933j)
2.21426,(0.003954903688-0.01424628682j),(0.003954903688-0.01424628682j)
2.21444,(0.003972010687-0.01431775652j),(0.003972010687-0.01431775652j)
2.21462,(0.003869604087-0.01437560376j),(0.003869604087-0.01437560376j)
2.2148,(0.003960201517-0.01438773144j),(0.003960201517-0.01438773144j)
2.21498,(0.003879862372-0.01439995039j),(0.003879862372-0.01439995039j)
2.21516,(0.003803721629-0.01447430812j),(0.003803721629-0.01447430812j)
2.21534,(0.003954303451-0.01455385331j),(0.003954303451-0.01455385331j)
2.21552,(0.003928915132-0.01452870574j),(0.003928915132-0.01452870574j)
2.2157,(0.003935922869-0.01462012343j),(0.003935922869-0.01462012343j)
2.21588,(0.003979440778-0.01455274411j),(0.003979440778-0.01455274411j)
2.21606,(0.00385851576-0.01452922635j),(0.00385851576-0.01452922635j)
2.21624,(0.003838698147-0.0145189194j),(0.003838698147-0.0145189194j)
2.21642,(0.003834490664-0.01439134683j),(0.003834490664-0.01439134683j)
2.2166,(0.003916603979-0.01441468578j),(0.003916603979-0.01441468578j)
2.21678,(0.003935555927-0.01441352908j),(0.003935555927-0.01441352908j)
2.21696,(0.003879161552-0.0144014284j),(0.003879161552-0.0144014284j)
2.21714,(0.003917450085-0.0144838253j),(0.003917450085-0.0144838253j)
2.21732,(0.003956131637-0.01445822045j),(0.003956131637-0.01445822045j)
2.2175,(0.003966948949-0.01451541763j),(0.003966948949-0.01451541763j)
2.21768,(0.003981854301-0.01452667452j),(0.003981854301-0.01452667452j)
2.21786,(0.003967917524-0.01443298254j),(0.003967917524-0.01443298254j)
2.21804,(0.003930462059-0.01445389632j),(0.003930462059-0.01445389632j)
2.21822,(0.003912063316-0.01437188033j),(0.003912063316-0.01437188033j)
2.2184,(0.003896543523-0.01438427996j),(0.003896543523-0.01438427996j)
2.21858,(0.00401361566-0.01439379528j),(0.00401361566-0.01439379528j)
2.21876,(0.004063337576-0.01446231827j),(0.004063337576-0.01446231827j)
2.21894,(0.00395989418-0.01444211137j),(0.00395989418-0.01444211137j)
2.21912,(0.00399881741-0.01455366518j),(0.00399881741-0.01455366518j)
2.2193,(0.003884062171-0.01464169379j),(0.003884062171-0.01464169379j)
2.21948,(0.003744847374-0.0146499807j),(0.003744847374-0.0146499807j)
2.21966,(0.003882880788-0.01460773963j),(0.003882880788-0.01460773963j)
2.21984,(0.003881381592-0.01462233812j),(0.003881381592-0.01462233812j)
2.22002,(0.00392052345-0.01455984823j),(0.00392052345-0.01455984823j)
2.2202,(0.004034311045-0.01453154162j),(0.004034311045-0.01453154162j)
2.22038,(0.003990286496-0.01450244617j),(0.003990286496-0.01450244617j)
2.22056,(0.003971799742-0.01451071817j),(0.003971799742-0.01451071817j)
2.22074,(0.003916401416-0.01449938118j),(0.003916401416-0.01449938118j)
2.22092,(0.00395708112-0.01442406978j),(0.00395708112-0.01442406978j)
2.2211,(0.003879788565-0.01451684255j),(0.003879788565-0.01451684255j)
2.22128,(0.003965552896-0.01439780835j),(0.003965552896-0.01439780835j)
2.22146,(0.004005701747-0.0143937394j),(0.004005701747-0.0143937394j)
2.22164,(0.003924421035-0.01448937412j),(0.003924421035-0.01448937412j)
2.22182,(0.00389158004-0.01456664875j),(0.00389158004-0.01456664875j)
2.222,(0.003930110484-0.01456480194j),(0.003930110484-0.01456480194j)
2.22218,(0.004017288331-0.01450124849j),(0.004017288331-0.01450124849j)
2.22236,(0.003911879379-0.01457844581j),(0.003911879379-0.01457844581j)
2.22254,(0.004037536215-0.0145828817j),(0.004037536215-0.0145828817j)
2.22272,(0.003984106239-0.01463939343j),(0.003984106239-0.01463939343j)
2.2229,(0.004005108494-0.01465233788j),(0.004005108494-0.01465233788j)
2.22308,(0.003948344849-0.01467378438j),(0.003948344849-0.01467378438j)
2.22326,(0.003953427542-0.01472413447j),(0.003953427542-0.01472413447j)
2.22344,(0.003938538022-0.01477227826j),(0.003938538022-0.01477227826j)
2.22362,(0.003979440778-0.01469163597j),(0.003979440778-0.01469163597j)
2.2238,(0.004160618875-0.0146426158j),(0.004160618875-0.0146426158j)
2.22398,(0.004115943797-0.01457977388j),(0.004115943797-0.01457977388j)
2.22416,(0.00404910557-0.01453266479j),(0.00404910557-0.01453266479j)
2.22434,(0.004040487111-0.01460550539j),(0.004040487111-0.01460550539j)
2.22452,(0.003977994435-0.01455095503j),(0.003977994435-0.01455095503j)
2.2247,(0.003962271381-0.01465436723j),(0.003962271381-0.01465436723j)
2.22488,(0.004011160694-0.01466306672j),(0.004011160694-0.01466306672j)
2.22506,(0.003997195046-0.01465335302j),(0.003997195046-0.01465335302j)
2.22524,(0.004024240654-0.01463588141j),(0.004024240654-0.01463588141j)
2.22542,(0.004148500506-0.01463921275j),(0.004148500506-0.01463921275j)
2.2256,(0.00412887428-0.01461594738j),(0.00412887428-0.01461594738j)
2.22578,(0.004238515627-0.01460414752j),(0.004238515627-0.01460414752j)
2.22596,(0.004252562299-0.01451113354j),(0.004252562299-0.01451113354j)
2.22614,(0.004226306453-0.01461300161j),(0.004226306453-0.01461300161j)
2.22632,(0.004178609233-0.01466651913j),(0.004178609233-0.01466651913j)
2.2265,(0.004170145374-0.01464187354j),(0.004170145374-0.01464187354j)
2.22668,(0.004136130214-0.0146612823j),(0.004136130214-0.0146612823j)
2.22686,(0.004115271382-0.01461501606j),(0.004115271382-0.01461501606j)
2.22704,(0.003972892649-0.01454914641j),(0.003972892649-0.01454914641j)
2.22722,(0.003978907131-0.01462199353j),(0.003978907131-0.01462199353j)
2.2274,(0.004007017706-0.01466530934j),(0.004007017706-0.01466530934j)
2.22758,(0.004125129897-0.01471171621j),(0.004125129897-0.01471171621j)
2.22776,(0.004185315222-0.01479871012j),(0.004185315222-0.01479871012j)
2.22794,(0.004096292891-0.01477817912j),(0.004096292891-0.01477817912j)
2.22812,(0.004161606077-0.01471416838j),(0.004161606077-0.01471416838j)
2.2283,(0.004140287172-0.01466539036j),(0.004140287172-0.01466539036j)
2.22848,(0.004206174985-0.01459308527j),(0.004206174985-0.01459308527j)
2.22866,(0.004203639925-0.01461370941j),(0.004203639925-0.01461370941j)
2.22884,(0.004241687246-0.01470725238j),(0.004241687246-0.01470725238j)
2.22902,(0.00427784631-0.01466013212j),(0.00427784631-0.01466013212j)
2.2292,(0.004262351431-0.01473810524j),(0.004262351431-0.01473810524j)
2.22938,(0.004277162254-0.01478283107j),(0.004277162254-0.01478283107j)
2.22956,(0.004240771756-0.01472805254j),(0.004240771756-0.01472805254j)
2.22974,(0.004163009115-0.01465970092j),(0.004163009115-0.01465970092j)
2.22992,(0.004198107403-0.01472729072j),(0.004198107403-0.01472729072j)
2.2301,(0.004177756608-0.0147270076j),(0.004177756608-0.0147270076j)
2.23028,(0.004206909332-0.01472412888j),(0.004206909332-0.01472412888j)
2.23046,(0.004198082723-0.01478275657j),(0.004198082723-0.01478275657j)
2.23064,(0.004196649883-0.01480618399j),(0.004196649883-0.01480618399j)
2.23082,(0.004253610969-0.01476015802j),(0.004253610969-0.01476015802j)
2.231,(0.004278645385-0.01475337055j),(0.004278645385-0.01475337055j)
2.23118,(0.004298952408-0.01477054786j),(0.004298952408-0.01477054786j)
2.23136,(0.004330838565-0.01467269659j),(0.004330838565-0.01467269659j)
2.23154,(0.004366911016-0.01477629784j),(0.004366911016-0.01477629784j)
2.23172,(0.004265862051-0.01482575014j),(0.004265862051-0.01482575014j)
2.2319,(0.004269468132-0.01475771703j),(0.004269468132-0.01475771703j)
2.23208,(0.004132923204-0.01478287019j),(0.004132923204-0.01478287019j)
2.23226,(0.004013032652-0.01492684521j),(0.004013032652-0.01492684521j)
2.23244,(0.003965655807-0.01488058083j),(0.003965655807-0.01488058083j)
2.23262,(0.004068453796-0.01479624771j),(0.004068453796-0.01479624771j)
2.2328,(0.00418321602-0.01488893293j),(0.00418321602-0.01488893293j)
2.23298,(0.004215081688-0.01478484739j),(0.004215081688-0.01478484739j)
2.23316,(0.004179154523-0.01489202585j),(0.004179154523-0.01489202585j)
2.23334,(0.004214039538-0.01490908302j),(0.004214039538-0.01490908302j)
2.23352,(0.004252518062-0.01484657545j),(0.004252518062-0.01484657545j)
2.2337,(0.004204683006-0.01480175927j),(0.004204683006-0.01480175927j)
2.23388,(0.004183207639-0.01474530902j),(0.004183207639-0.01474530902j)
2.23406,(0.004146425519-0.01486094389j),(0.004146425519-0.01486094389j)
2.23424,(0.004184779711-0.01483778656j),(0.004184779711-0.01483778656j)
2.23442,(0.00409295829-0.01485104207j),(0.00409295829-0.01485104207j)
2.2346,(0.004108733963-0.01473155897j),(0.004108733963-0.01473155897j)
2.23478,(0.004123009741-0.01471169293j),(0.004123009741-0.01471169293j)
2.23496,(0.004093882628-0.01467683073j),(0.004093882628-0.01467683073j)
2.23514,(0.004035148304-0.01473055314j),(0.004035148304-0.01473055314j)
2.23532,(0.003986590542-0.01478171814j),(0.003986590542-0.01478171814j)
2.2355,(0.004056755919-0.01481591631j),(0.004056755919-0.01481591631j)
2.23568,(0.003990031779-0.01481649093j),(0.003990031779-0.01481649093j)
2.23586,(0.00388401188-0.01479594223j),(0.00388401188-0.01479594223j)
2.23604,(0.003954088781-0.0147554744j),(0.003954088781-0.0147554744j)
2.23622,(0.004009837285-0.01481328253j),(0.004009837285-0.01481328253j)
2.2364,(0.003938749898-0.01482469309j),(0.003938749898-0.01482469309j)
2.23658,(0.004093275405-0.01478067227j),(0.004093275405-0.01478067227j)
2.23676,(0.004110839684-0.01492074598j),(0.004110839684-0.01492074598j)
2.23694,(0.004079442471-0.01486358792j),(0.004079442471-0.01486358792j)
2.23712,(0.003943196032-0.01479775831j),(0.003943196032-0.01479775831j)
2.2373,(0.003974443767-0.01479999069j),(0.003974443767-0.01479999069j)
2.23748,(0.004006082192-0.01476709638j),(0.004006082192-0.01476709638j)
2.23766,(0.003877031617-0.01479158737j),(0.003877031617-0.01479158737j)
2.23784,(0.003713956801-0.01470431127j),(0.003713956801-0.01470431127j)
2.23802,(0.003749517491-0.01475082617j),(0.003749517491-0.01475082617j)
2.2382,(0.003796420759-0.0147679504j),(0.003796420759-0.0147679504j)
2.23838,(0.003775577992-0.01467889454j),(0.003775577992-0.01467889454j)
2.23856,(0.003771594726-0.01474958751j),(0.003771594726-0.01474958751j)
2.23874,(0.003814938245-0.01472851448j),(0.003814938245-0.01472851448j)
2.23892,(0.003877941985-0.01475470606j),(0.003877941985-0.01475470606j)
2.2391,(0.003874749877-0.01485826634j),(0.003874749877-0.01485826634j)
2.23928,(0.003880108474-0.01489266381j),(0.003880108474-0.01489266381j)
2.23946,(0.00390181574-0.01490982808j),(0.00390181574-0.01490982808j)
2.23964,(0.003787005087-0.01484709233j),(0.003787005087-0.01484709233j)
2.23982,(0.003752095858-0.01482356805j),(0.003752095858-0.01482356805j)
2.24,(0.003638105933-0.01477065124j),(0.003638105933-0.01477065124j)
2.24018,(0.003505837871-0.01489769295j),(0.003505837871-0.01489769295j)
2.24036,(0.003581564641-0.01478835288j),(0.003581564641-0.01478835288j)
2.24054,(0.003512145253-0.01482841931j),(0.003512145253-0.01482841931j)
2.24072,(0.003450248158-0.01487937011j),(0.003450248158-0.01487937011j)
2.2409,(0.003546863329-0.01473830733j),(0.003546863329-0.01473830733j)
2.24108,(0.003617149778-0.01474711299j),(0.003617149778-0.01474711299j)
2.24126,(0.003603154793-0.01468790695j),(0.003603154793-0.01468790695j)
2.24144,(0.003574923845-0.01477816142j),(0.003574923845-0.01477816142j)
2.24162,(0.003402680159-0.01483382378j),(0.003402680159-0.01483382378j)
2.2418,(0.003434878774-0.0148533117j),(0.003434878774-0.0148533117j)
2.24198,(0.003357894253-0.01484108251j),(0.003357894253-0.01484108251j)
2.24216,(0.003429848002-0.01489664149j),(0.003429848002-0.01489664149j)
2.24234,(0.003375309054-0.01481216121j),(0.003375309054-0.01481216121j)
2.24252,(0.0034913118-0.01479976811j),(0.0034913118-0.01479976811j)
2.2427,(0.003461940447-0.01489554252j),(0.003461940447-0.01489554252j)
2.24288,(0.003470895579-0.01485999022j),(0.003470895579-0.01485999022j)
2.24306,(0.003328158055-0.01485065278j),(0.003328158055-0.01485065278j)
2.24324,(0.003443704685-0.01478778012j),(0.003443704685-0.01478778012j)
2.24342,(0.003372895066-0.01482378226j),(0.003372895066-0.01482378226j)
2.2436,(0.003333238419-0.01472633053j),(0.003333238419-0.01472633053j)
2.24378,(0.003220278304-0.01472651027j),(0.003220278304-0.01472651027j)
2.24396,(0.003296137555-0.01466809027j),(0.003296137555-0.01466809027j)
2.24414,(0.003249777714-0.01465243101j),(0.003249777714-0.01465243101j)
2.24432,(0.003331002779-0.0146348998j),(0.003331002779-0.0146348998j)
2.2445,(0.003397951135-0.01456438564j),(0.003397951135-0.01456438564j)
2.24468,(0.00335390307-0.0146796396j),(0.00335390307-0.0146796396j)
2.24486,(0.003310785629-0.01480779238j),(0.003310785629-0.01480779238j)
2.24504,(0.003369634738-0.01485055313j),(0.003369634738-0.01485055313j)
2.24522,(0.003233986674-0.01479631849j),(0.003233986674-0.01479631849j)
2.2454,(0.003163724905-0.01468981244j),(0.003163724905-0.01468981244j)
2.24558,(0.003233379219-0.01465217676j),(0.003233379219-0.01465217676j)
2.24576,(0.003157403553-0.01465415675j),(0.003157403553-0.01465415675j)
2.24594,(0.003100463422-0.01465914678j),(0.003100463422-0.01465914678j)
2.24612,(0.003097545821-0.01470521837j),(0.003097545821-0.01470521837j)
2.2463,(0.003032891778-0.0148443887j),(0.003032891778-0.0148443887j)
2.24648,(0.003015241819-0.01480952464j),(0.003015241819-0.01480952464j)
2.24666,(0.003027133644-0.01477788109j),(0.003027133644-0.01477788109j)
2.24684,(0.003014120506-0.0147568984j),(0.003014120506-0.0147568984j)
2.24702,(0.003105869982-0.01464356016j),(0.003105869982-0.01464356016j)
2.2472,(0.003173578298-0.01465560216j),(0.003173578298-0.01465560216j)
2.24738,(0.003135422943-0.01470403373j),(0.003135422943-0.01470403373j)
2.24756,(0.003082214156-0.01467747055j),(0.003082214156-0.01467747055j)
2.24774,(0.003033918329-0.01472818572j),(0.003033918329-0.01472818572j)
2.24792,(0.002855024301-0.01467266399j),(0.002855024301-0.01467266399j)
2.2481,(0.002893669996-0.0146625312j),(0.002893669996-0.0146625312j)
2.24828,(0.002712228801-0.01467773784j),(0.002712228801-0.01467773784j)
2.24846,(0.00280390121-0.01471283101j),(0.00280390121-0.01471283101j)
2.24864,(0.002884965157-0.01465900149j),(0.002884965157-0.01465900149j)
2.24882,(0.002975840122-0.01475745719j),(0.002975840122-0.01475745719j)
2.249,(0.003041348653-0.01480439026j),(0.003041348653-0.01480439026j)
2.24918,(0.003009629901-0.0146717187j),(0.003009629901-0.0146717187j)
2.24936,(0.002966032131-0.0147136068j),(0.002966032131-0.0147136068j)
2.24954,(0.002938037738-0.01477712486j),(0.002938037738-0.01477712486j)
2.24972,(0.002982923761-0.01462527364j),(0.002982923761-0.01462527364j)
2.2499,(0.00290590222-0.01468867343j),(0.00290590222-0.01468867343j)
2.25008,(0.002870888915-0.01471619215j),(0.002870888915-0.01471619215j)
2.25026,(0.00286442833-0.01463977527j),(0.00286442833-0.01463977527j)
2.25044,(0.002908837749-0.014702769j),(0.002908837749-0.014702769j)
2.25062,(0.002924898872-0.01458089612j),(0.002924898872-0.01458089612j)
2.2508,(0.002928904723-0.01461149845j),(0.002928904723-0.01461149845j)
2.25098,(0.002907797927-0.01470153406j),(0.002907797927-0.01470153406j)
2.25116,(0.002896716818-0.01468199119j),(0.002896716818-0.01468199119j)
2.25134,(0.002880670363-0.01477203518j),(0.002880670363-0.01477203518j)
2.25152,(0.002908225404-0.01495851204j),(0.002908225404-0.01495851204j)
2.2517,(0.002928725677-0.01475160941j),(0.002928725677-0.01475160941j)
2.25188,(0.002786411205-0.0146517586j),(0.002786411205-0.0146517586j)
2.25206,(0.002807926387-0.01463406999j),(0.002807926387-0.01463406999j)
2.25224,(0.002766160993-0.01450017188j),(0.002766160993-0.01450017188j)
2.25242,(0.00277011795-0.01465688832j),(0.00277011795-0.01465688832j)
2.2526,(0.00279310788-0.01461749151j),(0.00279310788-0.01461749151j)
2.25278,(0.002798400121-0.0147487307j),(0.002798400121-0.0147487307j)
2.25296,(0.002766157035-0.01480183937j),(0.002766157035-0.01480183937j)
2.25314,(0.00281720655-0.01471754629j),(0.00281720655-0.01471754629j)
2.25332,(0.00288444641-0.01478911191j),(0.00288444641-0.01478911191j)
2.2535,(0.002862701192-0.01485325955j),(0.002862701192-0.01485325955j)
2.25368,(0.002889142139-0.01468143985j),(0.002889142139-0.01468143985j)
2.25386,(0.002840341069-0.0147038009j),(0.002840341069-0.0147038009j)
2.25404,(0.002742689569-0.01464421768j),(0.002742689569-0.01464421768j)
2.25422,(0.002707162872-0.01467870362j),(0.002707162872-0.01467870362j)
2.2544,(0.002732699737-0.01461620349j),(0.002732699737-0.01461620349j)
2.25458,(0.002703679027-0.01460240781j),(0.002703679027-0.01460240781j)
2.25476,(0.002747086575-0.014697982j),(0.002747086575-0.014697982j)
2.25494,(0.002729980042-0.01482812501j),(0.002729980042-0.01482812501j)
2.25512,(0.002660225378-0.01481665019j),(0.002660225378-0.01481665019j)
2.2553,(0.00268669147-0.01493549813j),(0.00268669147-0.01493549813j)
2.25548,(0.002751168329-0.01489938516j),(0.002751168329-0.01489938516j)
2.25566,(0.002814279404-0.01492984965j),(0.002814279404-0.01492984965j)
2.25584,(0.00294346665-0.01486401726j),(0.00294346665-0.01486401726j)
2.25602,(0.003084337804-0.01475015935j),(0.003084337804-0.01475015935j)
2.2562,(0.002978876932-0.01485995669j),(0.002978876932-0.01485995669j)
2.25638,(0.002946473658-0.01485884003j),(0.002946473658-0.01485884003j)
2.25656,(0.002985337982-0.01488226559j),(0.002985337982-0.01488226559j)
2.25674,(0.002899462357-0.01483637746j),(0.002899462357-0.01483637746j)
2.25692,(0.00291523803-0.01488202531j),(0.00291523803-0.01488202531j)
2.2571,(0.002809228841-0.01484612748j),(0.002809228841-0.01484612748j)
2.25728,(0.002712556161-0.01482664607j),(0.002712556161-0.01482664607j)
2.25746,(0.002777348505-0.0148323616j),(0.002777348505-0.0148323616j)
2.25764,(0.002743225778-0.01484829374j),(0.002743225778-0.01484829374j)
2.25782,(0.002754735993-0.01474819891j),(0.002754735993-0.01474819891j)
2.258,(0.002819478046-0.01479029376j),(0.002819478046-0.01479029376j)
2.25818,(0.002704028971-0.01483665127j),(0.002704028971-0.01483665127j)
2.25836,(0.002852787497-0.01489057485j),(0.002852787497-0.01489057485j)
2.25854,(0.002843570895-0.0149766719j),(0.002843570895-0.0149766719j)
2.25872,(0.002817167901-0.01496805064j),(0.002817167901-0.01496805064j)
2.2589,(0.0028213677-0.01505565364j),(0.0028213677-0.01505565364j)
2.25908,(0.002852000762-0.01508273836j),(0.002852000762-0.01508273836j)
2.25926,(0.002816019114-0.01498490945j),(0.002816019114-0.01498490945j)
2.25944,(0.002942355117-0.0150156999j),(0.002942355117-0.0150156999j)
2.25962,(0.00288696168-0.01493376866j),(0.00288696168-0.01493376866j)
