Frequency,S11,S21
0.8,(0.005954747088-0.1720495969j),(0.005954747088-0.1720495969j)
0.80064,(0.005640755873-0.1721308529j),(0.005640755873-0.1721308529j)
0.80128,(0.0002025470603-0.1700683236j),(0.0002025470603-0.1700683236j)
0.80192,(0.0003476788988-0.1700830907j),(0.0003476788988-0.1700830907j)
0.80256,(0.0005954169901-0.1704507321j),(0.0005954169901-0.1704507321j)
0.8032,(0.000382977305-0.170513168j),(0.000382977305-0.170513168j)
0.80384,(0.0004153150367-0.1703332812j),(0.0004153150367-0.1703332812j)
0.80448,(0.0001773266704-0.1706525534j),(0.0001773266704-0.1706525534j)
0.80512,(0.000272265519-0.1711948663j),(0.000272265519-0.1711948663j)
0.80576,(0.0003138465981-0.1708361357j),(0.0003138465981-0.1708361357j)
0.8064,(0.0002301394416-0.1712722927j),(0.0002301394416-0.1712722927j)
0.80704,(-0.0002792023588-0.1711411029j),(-0.0002792023588-0.1711411029j)
0.80768,(0.000278132211-0.1718489677j),(0.000278132211-0.1718489677j)
0.80832,(-0.0001548336586-0.172168225j),(-0.0001548336586-0.172168225j)
0.80896,(-5.814549513e-05-0.1722691804j),(-5.814549513e-05-0.1722691804j)
0.8096,(1.234002411e-05-0.1721310019j),(1.234002411e-05-0.1721310019j)
0.81024,(0.0005332970759-0.1722121388j),(0.0005332970759-0.1722121388j)
0.81088,(-0.0004738229327-0.1724009812j),(-0.0004738229327-0.1724009812j)
0.81152,(-0.0002407273278-0.1727702916j),(-0.0002407273278-0.1727702916j)
0.81216,(-0.000416630879-0.1728361398j),(-0.000416630879-0.1728361398j)
0.8128,(-0.0001600810792-0.1730617434j),(-0.0001600810792-0.1730617434j)
0.81344,(-0.0006383804139-0.1732397676j),(-0.0006383804139-0.1732397676j)
0.81408,(-0.0002454172354-0.1733301878j),(-0.0002454172354-0.1733301878j)
0.81472,(-0.0003213711898-0.1731692851j),(-0.0003213711898-0.1731692851j)
0.81536,(-0.0004389281676-0.1729964018j),(-0.0004389281676-0.1729964018j)
0.816,(-0.0006875937106-0.1732024103j),(-0.0006875937106-0.1732024103j)
0.81664,(-0.0002934107033-0.1735232919j),(-0.0002934107033-0.1735232919j)
0.81728,(-0.0006300522946-0.173556298j),(-0.0006300522946-0.173556298j)
0.81792,(-0.0003874688409-0.1735359728j),(-0.0003874688409-0.1735359728j)
0.81856,(-4.304903268e-05-0.1735024899j),(-4.304903268e-05-0.1735024899j)
0.8192,(-0.0002075904631-0.1736694276j),(-0.0002075904631-0.1736694276j)
0.81984,(-0.0001667336619-0.1740714759j),(-0.0001667336619-0.1740714759j)
0.82048,(-0.0001311685919-0.1738613695j),(-0.0001311685919-0.1738613695j)
0.82112,(0.0001838724129-0.1740134507j),(0.0001838724129-0.1740134507j)
0.82176,(0.0003344234428-0.1741421819j),(0.0003344234428-0.1741421819j)
0.8224,(0.0001930017897-0.1741055995j),(0.0001930017897-0.1741055995j)
0.82304,(0.0003457735293-0.1741352975j),(0.0003457735293-0.1741352975j)
0.82368,(0.0001721210429-0.1744196266j),(0.0001721210429-0.1744196266j)
0.82432,(0.0002925387817-0.1745198369j),(0.0002925387817-0.1745198369j)
0.82496,(0.0004126639687-0.1747623682j),(0.0004126639687-0.1747623682j)
0.8256,(0.0003932433901-0.1746030301j),(0.0003932433901-0.1746030301j)
0.82624,(0.000497829169-0.1747327596j),(0.000497829169-0.1747327596j)
0.82688,(0.0008167486521-0.1749511063j),(0.0008167486521-0.1749511063j)
0.82752,(0.0005396581837-0.1750119328j),(0.0005396581837-0.1750119328j)
0.82816,(0.000552737969-0.1751299948j),(0.000552737969-0.1751299948j)
0.8288,(0.0007621969562-0.1754770726j),(0.0007621969562-0.1754770726j)
0.82944,(0.0008721803315-0.1751471311j),(0.0008721803315-0.1751471311j)
0.83008,(0.0005838104989-0.175685972j),(0.0005838104989-0.175685972j)
0.83072,(0.0009278870421-0.1757154763j),(0.0009278870421-0.1757154763j)
0.83136,(0.0004140828387-0.1761059016j),(0.0004140828387-0.1761059016j)
0.832,(0.00075064681-0.1761115938j),(0.00075064681-0.1761115938j)
0.83264,(0.0005067151506-0.1761770397j),(0.0005067151506-0.1761770397j)
0.83328,(0.0004275857355-0.1762063652j),(0.0004275857355-0.1762063652j)
0.83392,(0.0009233496385-0.1764361113j),(0.0009233496385-0.1764361113j)
0.83456,(0.0007120830123-0.1765605807j),(0.0007120830123-0.1765605807j)
0.8352,(0.0006714681513-0.1767681986j),(0.0006714681513-0.1767681986j)
0.83584,(0.0004622440902-0.1770801842j),(0.0004622440902-0.1770801842j)
0.83648,(0.0003191406722-0.1773545742j),(0.0003191406722-0.1773545742j)
0.83712,(0.000171390886-0.1771985143j),(0.000171390886-0.1771985143j)
0.83776,(0.0002859501401-0.1772337109j),(0.0002859501401-0.1772337109j)
0.8384,(0.0002214928973-0.1772038043j),(0.0002214928973-0.1772038043j)
0.83904,(0.0001811884576-0.1776642799j),(0.0001811884576-0.1776642799j)
0.83968,(0.0002303639194-0.177436173j),(0.0002303639194-0.177436173j)
0.84032,(0.0001251532813-0.1773084551j),(0.0001251532813-0.1773084551j)
0.84096,(-2.260867041e-05-0.1780277789j),(-2.260867041e-05-0.1780277789j)
0.8416,(7.159367669e-06-0.1777268052j),(7.159367669e-06-0.1777268052j)
0.84224,(-0.000161059419-0.1784822494j),(-0.000161059419-0.1784822494j)
0.84288,(-0.0001629704784-0.1785156429j),(-0.0001629704784-0.1785156429j)
0.84352,(-0.0006414645468-0.1784142405j),(-0.0006414645468-0.1784142405j)
0.84416,(-0.00024867928-0.1783834547j),(-0.00024867928-0.1783834547j)
0.8448,(-0.0004285659234-0.1788387597j),(-0.0004285659234-0.1788387597j)
0.84544,(5.610927474e-05-0.1786171645j),(5.610927474e-05-0.1786171645j)
0.84608,(-0.0002877052757-0.178894192j),(-0.0002877052757-0.178894192j)
0.84672,(-0.0004677377874-0.1790111661j),(-0.0004677377874-0.1790111661j)
0.84736,(-0.0002663534251-0.1793586165j),(-0.0002663534251-0.1793586165j)
0.848,(-0.0004131390015-0.1790666878j),(-0.0004131390015-0.1790666878j)
0.84864,(-0.0006122148479-0.1793193966j),(-0.0006122148479-0.1793193966j)
0.84928,(-0.0001474380551-0.179728061j),(-0.0001474380551-0.179728061j)
0.84992,(-0.000331734569-0.1797365844j),(-0.000331734569-0.1797365844j)
0.85056,(-0.0002130758949-0.1797398776j),(-0.0002130758949-0.1797398776j)
0.8512,(-0.0006500479067-0.1800779402j),(-0.0006500479067-0.1800779402j)
0.85184,(-0.0001208134927-0.1803258061j),(-0.0001208134927-0.1803258061j)
0.85248,(-0.0002158826392-0.1804110557j),(-0.0002158826392-0.1804110557j)
0.85312,(-5.657062866e-05-0.1803932488j),(-5.657062866e-05-0.1803932488j)
0.85376,(-9.320111712e-05-0.1804549694j),(-9.320111712e-05-0.1804549694j)
0.8544,(2.418580698e-05-0.1804490238j),(2.418580698e-05-0.1804490238j)
0.85504,(-0.0003038046416-0.1808029115j),(-0.0003038046416-0.1808029115j)
0.85568,(0.000139833428-0.1808803976j),(0.000139833428-0.1808803976j)
0.85632,(0.0001060281647-0.1811993718j),(0.0001060281647-0.1811993718j)
0.85696,(0.0005178774591-0.1810007393j),(0.0005178774591-0.1810007393j)
0.8576,(0.0004383042688-0.1813413054j),(0.0004383042688-0.1813413054j)
0.85824,(0.000532751088-0.1809567958j),(0.000532751088-0.1809567958j)
0.85888,(0.0002981458674-0.1814970523j),(0.0002981458674-0.1814970523j)
0.85952,(0.0003242542734-0.1817173362j),(0.0003242542734-0.1817173362j)
0.86016,(0.0006258020294-0.1820800453j),(0.0006258020294-0.1820800453j)
0.8608,(0.0004628834431-0.1818316579j),(0.0004628834431-0.1818316579j)
0.86144,(0.0006079078885-0.1823276877j),(0.0006079078885-0.1823276877j)
0.86208,(0.0003809112823-0.1824977845j),(0.0003809112823-0.1824977845j)
0.86272,(0.0006621031207-0.182196483j),(0.0006621031207-0.182196483j)
0.86336,(0.0006379288388-0.1823427677j),(0.0006379288388-0.1823427677j)
0.864,(0.0004769199877-0.1829244494j),(0.0004769199877-0.1829244494j)
0.86464,(0.0004639088875-0.1828169376j),(0.0004639088875-0.1828169376j)
0.86528,(0.0005099066766-0.1827482283j),(0.0005099066766-0.1827482283j)
0.86592,(6.945081986e-05-0.1829580069j),(6.945081986e-05-0.1829580069j)
0.86656,(0.0005186196067-0.1831911206j),(0.0005186196067-0.1831911206j)
0.8672,(0.0005540280254-0.1835459173j),(0.0005540280254-0.1835459173j)
0.86784,(0.0006383873988-0.1833801717j),(0.0006383873988-0.1833801717j)
0.86848,(0.0001962963142-0.1836551875j),(0.0001962963142-0.1836551875j)
0.86912,(0.0004092871677-0.1830587685j),(0.0004092871677-0.1830587685j)
0.86976,(0.000277454732-0.1836822331j),(0.000277454732-0.1836822331j)
0.8704,(6.392237265e-05-0.1839035451j),(6.392237265e-05-0.1839035451j)
0.87104,(0.0003191507421-0.1837855428j),(0.0003191507421-0.1837855428j)
0.87168,(5.155568942e-06-0.1841837764j),(5.155568942e-06-0.1841837764j)
0.87232,(0.0001709020289-0.184204787j),(0.0001709020289-0.184204787j)
0.87296,(-0.0002009580494-0.1842327863j),(-0.0002009580494-0.1842327863j)
0.8736,(-0.0002052659256-0.1841105223j),(-0.0002052659256-0.1841105223j)
0.87424,(0.0001068677229-0.1843064129j),(0.0001068677229-0.1843064129j)
0.87488,(-0.0001762360771-0.1843434274j),(-0.0001762360771-0.1843434274j)
0.87552,(-0.0003267653519-0.1845439225j),(-0.0003267653519-0.1845439225j)
0.87616,(-0.0006818016991-0.1848920286j),(-0.0006818016991-0.1848920286j)
0.8768,(-4.784043995e-05-0.1845451146j),(-4.784043995e-05-0.1845451146j)
0.87744,(-0.0005703197094-0.1849559247j),(-0.0005703197094-0.1849559247j)
0.87808,(-0.0004138679069-0.1849964559j),(-0.0004138679069-0.1849964559j)
0.87872,(-0.0004489170969-0.1850416958j),(-0.0004489170969-0.1850416958j)
0.87936,(-0.0008511379128-0.1852186322j),(-0.0008511379128-0.1852186322j)
0.88,(-0.0006112739211-0.1851284802j),(-0.0006112739211-0.1851284802j)
0.88064,(-0.0005021077232-0.1854078919j),(-0.0005021077232-0.1854078919j)
0.88128,(-0.0006210852298-0.1856418401j),(-0.0006210852298-0.1856418401j)
0.88192,(-0.0004582377733-0.1856285781j),(-0.0004582377733-0.1856285781j)
0.88256,(-0.0003788066097-0.1856183708j),(-0.0003788066097-0.1856183708j)
0.8832,(-0.0005603177706-0.1855844557j),(-0.0005603177706-0.1855844557j)
0.88384,(-0.0004356644349-0.1860718727j),(-0.0004356644349-0.1860718727j)
0.88448,(-0.000142109755-0.186223194j),(-0.000142109755-0.186223194j)
0.88512,(-0.0005489375326-0.18625018j),(-0.0005489375326-0.18625018j)
0.88576,(-6.292096805e-05-0.1863153577j),(-6.292096805e-05-0.1863153577j)
0.8864,(-0.0001912829466-0.1865780056j),(-0.0001912829466-0.1865780056j)
0.88704,(-2.488860628e-05-0.1870283633j),(-2.488860628e-05-0.1870283633j)
0.88768,(-0.0002395452466-0.1871744841j),(-0.0002395452466-0.1871744841j)
0.88832,(-0.0003664635587-0.1873102635j),(-0.0003664635587-0.1873102635j)
0.88896,(-0.0003184438683-0.1875050068j),(-0.0003184438683-0.1875050068j)
0.8896,(-0.0003134469443-0.1879083365j),(-0.0003134469443-0.1879083365j)
0.89024,(-0.0002441180404-0.1876694113j),(-0.0002441180404-0.1876694113j)
0.89088,(6.922203465e-05-0.1878659576j),(6.922203465e-05-0.1878659576j)
0.89152,(9.909627261e-05-0.1885509193j),(9.909627261e-05-0.1885509193j)
0.89216,(9.1555994e-05-0.188317135j),(9.1555994e-05-0.188317135j)
0.8928,(-6.782927085e-05-0.1885650307j),(-6.782927085e-05-0.1885650307j)
0.89344,(-7.670745254e-05-0.188893646j),(-7.670745254e-05-0.188893646j)
0.89408,(0.0003142341739-0.1890266836j),(0.0003142341739-0.1890266836j)
0.89472,(2.381892409e-05-0.1889415234j),(2.381892409e-05-0.1889415234j)
0.89536,(0.0003374085063-0.1892977804j),(0.0003374085063-0.1892977804j)
0.896,(2.794840839e-05-0.1892754287j),(2.794840839e-05-0.1892754287j)
0.89664,(0.0003708451986-0.1898325384j),(0.0003708451986-0.1898325384j)
0.89728,(0.0002696574666-0.1895766109j),(0.0002696574666-0.1895766109j)
0.89792,(9.08295624e-05-0.1900205165j),(9.08295624e-05-0.1900205165j)
0.89856,(4.454096779e-05-0.1899082661j),(4.454096779e-05-0.1899082661j)
0.8992,(0.0003634946188-0.1903320849j),(0.0003634946188-0.1903320849j)
0.89984,(0.0001997507643-0.1903978884j),(0.0001997507643-0.1903978884j)
0.90048,(3.840576392e-05-0.1905575991j),(3.840576392e-05-0.1905575991j)
0.90112,(-3.221107181e-05-0.1904769391j),(-3.221107181e-05-0.1904769391j)
0.90176,(6.889028009e-05-0.1904071867j),(6.889028009e-05-0.1904071867j)
0.9024,(-0.0001186404261-0.1907009184j),(-0.0001186404261-0.1907009184j)
0.90304,(-0.0002407981374-0.1906820685j),(-0.0002407981374-0.1906820685j)
0.90368,(0.0001984503469-0.1909124851j),(0.0001984503469-0.1909124851j)
0.90432,(-0.0002713850699-0.190642938j),(-0.0002713850699-0.190642938j)
0.90496,(-0.0001391900005-0.19067128j),(-0.0001391900005-0.19067128j)
0.9056,(-3.380235285e-05-0.1908643842j),(-3.380235285e-05-0.1908643842j)
0.90624,(-8.731137495e-05-0.1911065876j),(-8.731137495e-05-0.1911065876j)
0.90688,(2.07737321e-05-0.1909145415j),(2.07737321e-05-0.1909145415j)
0.90752,(-0.0001401904738-0.1909847558j),(-0.0001401904738-0.1909847558j)
0.90816,(-0.0003195533645-0.1909739673j),(-0.0003195533645-0.1909739673j)
0.9088,(-0.00023812789-0.1911181808j),(-0.00023812789-0.1911181808j)
0.90944,(-0.0003039487929-0.1911054254j),(-0.0003039487929-0.1911054254j)
0.91008,(4.707745393e-05-0.1912858337j),(4.707745393e-05-0.1912858337j)
0.91072,(-0.0004653503129-0.1908333749j),(-0.0004653503129-0.1908333749j)
0.91136,(-0.0004189149186-0.1911749542j),(-0.0004189149186-0.1911749542j)
0.912,(-0.0004217859241-0.1913402677j),(-0.0004217859241-0.1913402677j)
0.91264,(-0.0003349200124-0.191358462j),(-0.0003349200124-0.191358462j)
0.91328,(-0.0001029495616-0.1914705634j),(-0.0001029495616-0.1914705634j)
0.91392,(-0.000358350575-0.1914270669j),(-0.000358350575-0.1914270669j)
0.91456,(-0.000164099969-0.1915402412j),(-0.000164099969-0.1915402412j)
0.9152,(-0.0002285761293-0.1917239726j),(-0.0002285761293-0.1917239726j)
0.91584,(-0.000433207606-0.1917321235j),(-0.000433207606-0.1917321235j)
0.91648,(-0.0001155122882-0.192063272j),(-0.0001155122882-0.192063272j)
0.91712,(-0.0003389675403-0.1920758784j),(-0.0003389675403-0.1920758784j)
0.91776,(-0.0003537534503-0.1921537369j),(-0.0003537534503-0.1921537369j)
0.9184,(-0.0003782738349-0.1923775971j),(-0.0003782738349-0.1923775971j)
0.91904,(-0.0002351352596-0.1925894171j),(-0.0002351352596-0.1925894171j)
0.91968,(9.111140389e-05-0.192776382j),(9.111140389e-05-0.192776382j)
0.92032,(-1.3835961e-05-0.1926909983j),(-1.3835961e-05-0.1926909983j)
0.92096,(-0.0001265568426-0.1929851472j),(-0.0001265568426-0.1929851472j)
0.9216,(7.117679343e-05-0.193394959j),(7.117679343e-05-0.193394959j)
0.92224,(-9.893416427e-05-0.1933449656j),(-9.893416427e-05-0.1933449656j)
0.92288,(6.011151709e-05-0.1935970634j),(6.011151709e-05-0.1935970634j)
0.92352,(-0.0001864831429-0.1936973482j),(-0.0001864831429-0.1936973482j)
0.92416,(-0.0001981079113-0.1938783526j),(-0.0001981079113-0.1938783526j)
0.9248,(-0.0001086781267-0.1942609698j),(-0.0001086781267-0.1942609698j)
0.92544,(0.0001015458256-0.1945257634j),(0.0001015458256-0.1945257634j)
0.92608,(-0.0003822303843-0.1949684769j),(-0.0003822303843-0.1949684769j)
0.92672,(-0.0002092595678-0.1951125562j),(-0.0002092595678-0.1951125562j)
0.92736,(-7.719662972e-05-0.1951728761j),(-7.719662972e-05-0.1951728761j)
0.928,(-0.0001969572768-0.195295006j),(-0.0001969572768-0.195295006j)
0.92864,(-0.0002924803994-0.1954874098j),(-0.0002924803994-0.1954874098j)
0.92928,(-0.0001388471574-0.1957134902j),(-0.0001388471574-0.1957134902j)
0.92992,(-0.0003019140568-0.1961149722j),(-0.0003019140568-0.1961149722j)
0.93056,(-0.0004239240661-0.196168676j),(-0.0004239240661-0.196168676j)
0.9312,(-0.0004583841655-0.1960412115j),(-0.0004583841655-0.1960412115j)
0.93184,(-0.0001478639897-0.1966997087j),(-0.0001478639897-0.1966997087j)
0.93248,(-0.0003491619136-0.1966308057j),(-0.0003491619136-0.1966308057j)
0.93312,(-0.0004041639622-0.1968736202j),(-0.0004041639622-0.1968736202j)
0.93376,(-0.0003698882647-0.1971634477j),(-0.0003698882647-0.1971634477j)
0.9344,(-0.0002646662761-0.1973168701j),(-0.0002646662761-0.1973168701j)
0.93504,(-0.0005562793231-0.1969592422j),(-0.0005562793231-0.1969592422j)
0.93568,(-0.0007064559613-0.1972790956j),(-0.0007064559613-0.1972790956j)
0.93632,(-0.0004873209691-0.1974827349j),(-0.0004873209691-0.1974827349j)
0.93696,(-0.0007695807726-0.1975208968j),(-0.0007695807726-0.1975208968j)
0.9376,(-0.0008071635384-0.1975204647j),(-0.0008071635384-0.1975204647j)
0.93824,(-0.0007398747839-0.1976267844j),(-0.0007398747839-0.1976267844j)
0.93888,(-0.0006722996477-0.1973383874j),(-0.0006722996477-0.1973383874j)
0.93952,(-0.0005701282062-0.1975716949j),(-0.0005701282062-0.1975716949j)
0.94016,(-0.0008086226881-0.1978292167j),(-0.0008086226881-0.1978292167j)
0.9408,(-0.0006434444804-0.1973365992j),(-0.0006434444804-0.1973365992j)
0.94144,(-0.0005131068174-0.1977760494j),(-0.0005131068174-0.1977760494j)
0.94208,(-0.0007155027706-0.1974129975j),(-0.0007155027706-0.1974129975j)
0.94272,(-0.0008631220553-0.1978753507j),(-0.0008631220553-0.1978753507j)
0.94336,(-0.0004812176339-0.1976926774j),(-0.0004812176339-0.1976926774j)
0.944,(-0.0002045388101-0.1977524161j),(-0.0002045388101-0.1977524161j)
0.94464,(-0.0004172847257-0.1977780312j),(-0.0004172847257-0.1977780312j)
0.94528,(-0.0003198662598-0.1979107559j),(-0.0003198662598-0.1979107559j)
0.94592,(-0.0001735574333-0.1977861375j),(-0.0001735574333-0.1977861375j)
0.94656,(-0.0003119077301-0.1980424076j),(-0.0003119077301-0.1980424076j)
0.9472,(-0.000138388481-0.1978896558j),(-0.000138388481-0.1978896558j)
0.94784,(-0.0002074129879-0.1979211718j),(-0.0002074129879-0.1979211718j)
0.94848,(-0.0001170549076-0.1981776804j),(-0.0001170549076-0.1981776804j)
0.94912,(7.934868336e-06-0.1982149631j),(7.934868336e-06-0.1982149631j)
0.94976,(-6.676651537e-06-0.1986918002j),(-6.676651537e-06-0.1986918002j)
0.9504,(-0.0001418699976-0.1985578239j),(-0.0001418699976-0.1985578239j)
0.95104,(8.505443111e-05-0.1985145211j),(8.505443111e-05-0.1985145211j)
0.95168,(-0.0001231324859-0.1985575855j),(-0.0001231324859-0.1985575855j)
0.95232,(-5.05244825e-05-0.1987558156j),(-5.05244825e-05-0.1987558156j)
0.95296,(2.816814231e-05-0.1990369409j),(2.816814231e-05-0.1990369409j)
0.9536,(0.0001015893795-0.1990589648j),(0.0001015893795-0.1990589648j)
0.95424,(-0.0002317620092-0.1993402392j),(-0.0002317620092-0.1993402392j)
0.95488,(0.000202427851-0.1991398335j),(0.000202427851-0.1991398335j)
0.95552,(-3.428617492e-05-0.1995861232j),(-3.428617492e-05-0.1995861232j)
0.95616,(0.0002576804254-0.1999820918j),(0.0002576804254-0.1999820918j)
0.9568,(-0.0004031639546-0.1999751627j),(-0.0004031639546-0.1999751627j)
0.95744,(-0.0001282612793-0.2000516355j),(-0.0001282612793-0.2000516355j)
0.95808,(-0.0001625502482-0.2004980892j),(-0.0001625502482-0.2004980892j)
0.95872,(-3.502005711e-05-0.2007622719j),(-3.502005711e-05-0.2007622719j)
0.95936,(-0.0003689869773-0.2006410956j),(-0.0003689869773-0.2006410956j)
0.96,(-0.0003278544173-0.2011439502j),(-0.0003278544173-0.2011439502j)
0.96064,(-0.0004237397807-0.2011569589j),(-0.0004237397807-0.2011569589j)
0.96128,(-0.0004877428873-0.2013387382j),(-0.0004877428873-0.2013387382j)
0.96192,(-0.0005226072972-0.2016697675j),(-0.0005226072972-0.2016697675j)
0.96256,(-0.000652174931-0.2015041858j),(-0.000652174931-0.2015041858j)
0.9632,(-0.0006407948676-0.2022680491j),(-0.0006407948676-0.2022680491j)
0.96384,(-0.0009708856232-0.2022025883j),(-0.0009708856232-0.2022025883j)
0.96448,(-0.0007211104967-0.2024128288j),(-0.0007211104967-0.2024128288j)
0.96512,(-0.0009063943289-0.2027974129j),(-0.0009063943289-0.2027974129j)
0.96576,(-0.001076645683-0.2026743591j),(-0.001076645683-0.2026743591j)
0.9664,(-0.001294750255-0.2030115128j),(-0.001294750255-0.2030115128j)
0.96704,(-0.001209551934-0.2034889311j),(-0.001209551934-0.2034889311j)
0.96768,(-0.001311494969-0.2031456679j),(-0.001311494969-0.2031456679j)
0.96832,(-0.001432111952-0.2033225j),(-0.001432111952-0.2033225j)
0.96896,(-0.001437080558-0.2035265416j),(-0.001437080558-0.2035265416j)
0.9696,(-0.001614796463-0.2036104053j),(-0.001614796463-0.2036104053j)
0.97024,(-0.001569470158-0.2037521601j),(-0.001569470158-0.2037521601j)
0.97088,(-0.001652250765-0.2037055641j),(-0.001652250765-0.2037055641j)
0.97152,(-0.001532177441-0.2039977759j),(-0.001532177441-0.2039977759j)
0.97216,(-0.001494576572-0.2040864974j),(-0.001494576572-0.2040864974j)
0.9728,(-0.001432745135-0.204138115j),(-0.001432745135-0.204138115j)
0.97344,(-0.001344601624-0.2041894794j),(-0.001344601624-0.2041894794j)
0.97408,(-0.001474729506-0.2044798136j),(-0.001474729506-0.2044798136j)
0.97472,(-0.001570621971-0.204313904j),(-0.001570621971-0.204313904j)
0.97536,(-0.001199457329-0.2043593526j),(-0.001199457329-0.2043593526j)
0.976,(-0.001153006218-0.2042805851j),(-0.001153006218-0.2042805851j)
0.97664,(-0.001077281777-0.2042146772j),(-0.001077281777-0.2042146772j)
0.97728,(-0.001013503061-0.2043652833j),(-0.001013503061-0.2043652833j)
0.97792,(-0.001140056178-0.2046040595j),(-0.001140056178-0.2046040595j)
0.97856,(-0.001086119097-0.2046076357j),(-0.001086119097-0.2046076357j)
0.9792,(-0.0009424645687-0.2046149075j),(-0.0009424645687-0.2046149075j)
0.97984,(-0.0007894543232-0.2046410143j),(-0.0007894543232-0.2046410143j)
0.98048,(-0.0009022622835-0.2046387941j),(-0.0009022622835-0.2046387941j)
0.98112,(-0.0005980539136-0.2046388537j),(-0.0005980539136-0.2046388537j)
0.98176,(-0.0003644116223-0.2048832029j),(-0.0003644116223-0.2048832029j)
0.9824,(-0.0004544700496-0.2046712488j),(-0.0004544700496-0.2046712488j)
0.98304,(-0.0005264324136-0.2052348107j),(-0.0005264324136-0.2052348107j)
0.98368,(-0.0003462661989-0.2051442116j),(-0.0003462661989-0.2051442116j)
0.98432,(9.989831597e-05-0.2051706165j),(9.989831597e-05-0.2051706165j)
0.98496,(-5.428865552e-05-0.2053973675j),(-5.428865552e-05-0.2053973675j)
0.9856,(9.5163472e-05-0.2052991241j),(9.5163472e-05-0.2052991241j)
0.98624,(-6.971694529e-05-0.2054240704j),(-6.971694529e-05-0.2054240704j)
0.98688,(5.231704563e-07-0.2054448277j),(5.231704563e-07-0.2054448277j)
0.98752,(-8.585990872e-05-0.2058356553j),(-8.585990872e-05-0.2058356553j)
0.98816,(-3.735243808e-06-0.2058336884j),(-3.735243808e-06-0.2058336884j)
0.9888,(-9.814708028e-05-0.2059147954j),(-9.814708028e-05-0.2059147954j)
0.98944,(0.0004205824807-0.2061511576j),(0.0004205824807-0.2061511576j)
0.99008,(8.756411262e-05-0.2061375827j),(8.756411262e-05-0.2061375827j)
0.99072,(-0.0002969419584-0.2064190656j),(-0.0002969419584-0.2064190656j)
0.99136,(-0.0001334217377-0.2065137029j),(-0.0001334217377-0.2065137029j)
0.992,(5.024112761e-05-0.2066416889j),(5.024112761e-05-0.2066416889j)
0.99264,(8.90865922e-05-0.2066475451j),(8.90865922e-05-0.2066475451j)
0.99328,(-0.0001584365964-0.2071223408j),(-0.0001584365964-0.2071223408j)
0.99392,(-0.0003416929394-0.2071052641j),(-0.0003416929394-0.2071052641j)
0.99456,(-0.0003709769808-0.2075357586j),(-0.0003709769808-0.2075357586j)
0.9952,(-0.0004781327443-0.2073440999j),(-0.0004781327443-0.2073440999j)
0.99584,(-0.0005231537507-0.2077010423j),(-0.0005231537507-0.2077010423j)
0.99648,(-0.0007542526582-0.2079031169j),(-0.0007542526582-0.2079031169j)
0.99712,(-0.0008726514643-0.2082890868j),(-0.0008726514643-0.2082890868j)
0.99776,(-0.0008468674496-0.2084453553j),(-0.0008468674496-0.2084453553j)
0.9984,(-0.0009366939776-0.2084629387j),(-0.0009366939776-0.2084629387j)
0.99904,(-0.001018769108-0.2085954845j),(-0.001018769108-0.2085954845j)
0.99968,(-0.001210773364-0.2087338418j),(-0.001210773364-0.2087338418j)
1.00032,(-0.001277178526-0.2088406682j),(-0.001277178526-0.2088406682j)
1.00096,(-0.001312892418-0.2090166062j),(-0.001312892418-0.2090166062j)
1.0016,(-0.001149836462-0.20926781j),(-0.001149836462-0.20926781j)
1.00224,(-0.001428910997-0.2093648762j),(-0.001428910997-0.2093648762j)
1.00288,(-0.00192432967-0.2092941403j),(-0.00192432967-0.2092941403j)
1.00352,(-0.001847010106-0.2094853222j),(-0.001847010106-0.2094853222j)
1.00416,(-0.001731583965-0.2098444551j),(-0.001731583965-0.2098444551j)
1.0048,(-0.001791072078-0.209853068j),(-0.001791072078-0.209853068j)
1.00544,(-0.002151020803-0.2096876651j),(-0.002151020803-0.2096876651j)
1.00608,(-0.001725443639-0.2097026557j),(-0.001725443639-0.2097026557j)
1.00672,(-0.001701287809-0.2100042403j),(-0.001701287809-0.2100042403j)
1.00736,(-0.002042793669-0.2098833621j),(-0.002042793669-0.2098833621j)
1.008,(-0.001851438778-0.2100019902j),(-0.001851438778-0.2100019902j)
1.00864,(-0.001696085557-0.2099525779j),(-0.001696085557-0.2099525779j)
1.00928,(-0.001746677328-0.2100672871j),(-0.001746677328-0.2100672871j)
1.00992,(-0.001561757177-0.2100894004j),(-0.001561757177-0.2100894004j)
1.01056,(-0.001610776875-0.2102644145j),(-0.001610776875-0.2102644145j)
1.0112,(-0.001440562308-0.2104614079j),(-0.001440562308-0.2104614079j)
1.01184,(-0.001163430745-0.2104092538j),(-0.001163430745-0.2104092538j)
1.01248,(-0.001558125601-0.210518986j),(-0.001558125601-0.210518986j)
1.01312,(-0.001031785272-0.2104293704j),(-0.001031785272-0.2104293704j)
1.01376,(-0.0009137673187-0.2107284069j),(-0.0009137673187-0.2107284069j)
1.0144,(-0.0007658035029-0.2108573318j),(-0.0007658035029-0.2108573318j)
1.01504,(-0.000770653307-0.2111686915j),(-0.000770653307-0.2111686915j)
1.01568,(-0.0007724197349-0.2111314386j),(-0.0007724197349-0.2111314386j)
1.01632,(-0.0004532295279-0.2112581134j),(-0.0004532295279-0.2112581134j)
1.01696,(-0.0005417091306-0.2113417536j),(-0.0005417091306-0.2113417536j)
