%Frequency  / Hz	S1,1 Zr: 50 Ω Mag	S1,1 Zr: 50 Ω Phase / °	S2,1 Zr: 50 Ω Mag	S2,1 Zr: 50 Ω Phase / °	S1,2 Zr: 50 Ω Mag	S1,2 Zr: 50 Ω Phase / °	S2,2 Zr: 50 Ω Mag	S2,2 Zr: 50 Ω Phase / °
1575200000.000000000	0.011075687	-72.331477898	0.997705483	-58.365126567	0.999294801	-58.368708531	0.007545588	169.088055611
1576900000.000000000	0.010818418	-72.496890773	0.997922202	-58.434093050	0.999129441	-58.427978173	0.007409422	170.385521344
1578600000.000000000	0.010556420	-73.095807988	0.998199055	-58.500423298	0.998987150	-58.485822477	0.007317505	171.414327211
1580300000.000000000	0.010305630	-74.069710354	0.998438991	-58.568563629	0.998853453	-58.546414450	0.007246103	171.856368979
1582000000.000000000	0.010103655	-75.025836085	0.998743897	-58.632883819	0.998748383	-58.609111216	0.007136855	172.380704609
1583700000.000000000	0.009964467	-75.806616604	0.999050002	-58.698118583	0.998646101	-58.671885290	0.007046681	172.776633669
1585400000.000000000	0.009854416	-76.550656913	0.999331715	-58.758457824	0.998604451	-58.740030800	0.006915810	172.763870039
1587100000.000000000	0.009835043	-77.282136425	0.999688642	-58.819190618	0.998673809	-58.803190928	0.006768737	172.555202749
1588800000.000000000	0.009883437	-77.865430975	1.000011227	-58.884548439	0.998742975	-58.868971035	0.006586378	172.275660231
1590500000.000000000	0.009963585	-78.542562282	1.000293198	-58.947286097	0.998802663	-58.934546272	0.006368071	172.212087787
1592200000.000000000	0.010118737	-79.132646072	1.000615413	-59.006340610	0.998948784	-59.006136227	0.006128955	172.260598513
1593900000.000000000	0.010351091	-79.736242002	1.000811744	-59.067346612	0.999118908	-59.073409685	0.005857952	172.307904424
1595600000.000000000	0.010624036	-80.395651576	1.001020791	-59.120736627	0.999339498	-59.143880037	0.005570613	172.534102826
1597300000.000000000	0.010985475	-80.847987245	1.001288777	-59.177906214	0.999642476	-59.220160913	0.005250493	172.822663961
1599000000.000000000	0.011389560	-80.991296337	1.001625897	-59.240852498	0.999976653	-59.291530194	0.004897373	173.073752285
1600700000.000000000	0.011772779	-80.675115179	1.002050895	-59.295428343	1.000374377	-59.366944506	0.004561234	172.859511709
1602400000.000000000	0.012189278	-80.121636598	1.002516730	-59.353277454	1.000798700	-59.430351746	0.004276460	172.177448063
1604100000.000000000	0.012598746	-79.496163217	1.002932644	-59.413555440	1.001309681	-59.497313781	0.004023502	170.265292373
1605800000.000000000	0.012955897	-78.451298673	1.003358330	-59.476028844	1.001754943	-59.560884007	0.003864630	168.195247539
1607500000.000000000	0.013311546	-77.187620705	1.003820459	-59.539593616	1.002151150	-59.625159271	0.003759766	166.008133920
1609200000.000000000	0.013653224	-75.719856954	1.004345935	-59.600969907	1.002538966	-59.689303811	0.003698100	163.317293034
1610900000.000000000	0.013978620	-74.047628523	1.004708268	-59.662517001	1.002904108	-59.748300200	0.003703889	161.165589670
1612600000.000000000	0.014252913	-72.237183563	1.004906710	-59.720938153	1.003167572	-59.817445641	0.003752633	158.585038025
1614300000.000000000	0.014465686	-70.402847175	1.005005750	-59.782828087	1.003394964	-59.885483278	0.003870693	156.349609630
1616000000.000000000	0.014651147	-68.376400519	1.005108417	-59.838698805	1.003562482	-59.954039225	0.004030461	153.906692876
1617700000.000000000	0.014793851	-66.339406962	1.005092010	-59.904216773	1.003563286	-60.018822614	0.004235246	151.564909708
1619400000.000000000	0.014840714	-64.385125675	1.004881840	-59.963131254	1.003412012	-60.089084461	0.004498000	149.510726528
1621100000.000000000	0.014849622	-63.715940405	1.004624431	-60.020787620	1.003183659	-60.143995842	0.004599225	150.889561054
1622800000.000000000	0.014777597	-63.069179380	1.004107103	-60.076290035	1.002926485	-60.197615226	0.004754267	152.097304081
1624500000.000000000	0.014640065	-62.474137890	1.003469093	-60.128285374	1.002576750	-60.254615052	0.005010185	152.856454072
1626200000.000000000	0.014414953	-61.972459381	1.002779594	-60.181717856	1.002105360	-60.305310130	0.005338588	153.867010279
1627900000.000000000	0.014162890	-61.695727846	1.001902879	-60.237375660	1.001656144	-60.365099280	0.005713524	154.886773264
1629600000.000000000	0.013844562	-61.471965528	1.000981401	-60.291910223	1.001027431	-60.425072603	0.006125115	156.686957984
1631300000.000000000	0.013527791	-61.437899281	1.000089818	-60.345035596	1.000430474	-60.490029336	0.006468817	158.516979615
1633000000.000000000	0.013183290	-61.458619567	0.999033289	-60.399696331	0.999872041	-60.550136522	0.006796084	160.085096646
1634700000.000000000	0.012840333	-61.677499861	0.997899837	-60.457628824	0.999334176	-60.608945909	0.007082833	161.697851863
1636400000.000000000	0.012515936	-62.020683563	0.996906832	-60.515738795	0.998839702	-60.675364503	0.007294203	162.797970446
1638100000.000000000	0.012210313	-62.461264824	0.996097680	-60.576906265	0.998390467	-60.735608979	0.007421883	163.901766366
1639800000.000000000	0.011914193	-62.958663569	0.995490433	-60.640051050	0.997926297	-60.794723284	0.007452182	164.581370489
1641500000.000000000	0.011639200	-63.508676922	0.994775892	-60.709592963	0.997589361	-60.857300570	0.007428270	164.944680075
1643200000.000000000	0.011401181	-64.289297167	0.994306120	-60.775596009	0.997390795	-60.919181943	0.007344536	165.149672784
1644900000.000000000	0.011225103	-65.305509939	0.994080764	-60.839244973	0.997337423	-60.980586486	0.007189715	164.933229458
1646600000.000000000	0.011157948	-65.198346977	0.993955962	-60.918215750	0.997344594	-61.051915014	0.007291317	161.246397329
1648300000.000000000	0.011145407	-65.700971584	0.994122142	-60.998935933	0.997307772	-61.125563777	0.007317589	157.602207541
1650000000.000000000	0.011189273	-66.806609720	0.994428751	-61.078139834	0.997272622	-61.193061072	0.007229521	154.856255850
1651700000.000000000	0.011278815	-68.370539412	0.994700548	-61.160808650	0.997312928	-61.265012075	0.007085511	152.632626675
1653400000.000000000	0.011399503	-70.236256511	0.995073927	-61.240386587	0.997308124	-61.327865741	0.006912638	151.450235876
1655100000.000000000	0.011546849	-72.280746055	0.995502537	-61.318729259	0.997362348	-61.391727631	0.006761979	150.934837226
1656800000.000000000	0.011672136	-74.096271591	0.995992961	-61.395944059	0.997393197	-61.458372733	0.006681073	150.551483361
1658500000.000000000	0.011786613	-75.721879974	0.996520181	-61.473921708	0.997513740	-61.531262060	0.006642346	150.609048627
1660200000.000000000	0.011893280	-77.220701605	0.997065665	-61.547251533	0.997584981	-61.606860358	0.006650104	151.063952990
1661900000.000000000	0.011968728	-78.374735341	0.997589498	-61.619189299	0.997637305	-61.678011632	0.006700066	151.713279946
1663600000.000000000	0.012017203	-79.234735217	0.998012511	-61.694002749	0.997688957	-61.755647146	0.006791887	152.513318293
1665300000.000000000	0.012090180	-79.767439380	0.998358818	-61.760660225	0.997827952	-61.828947003	0.006897821	153.542244744
1667000000.000000000	0.012138688	-80.064011261	0.998757525	-61.823446355	0.997896690	-61.909397779	0.007034543	154.821597926
1668700000.000000000	0.012170541	-79.933071161	1.000120078	-61.937968631	0.997820449	-61.988000678	0.007200187	156.180365636
1670400000.000000000	0.012228265	-79.476542866	1.007606487	-62.298249906	0.997235647	-62.060427408	0.007335800	158.981014070
1672100000.000000000	0.012247944	-78.705633200	1.021681886	-62.795510835	0.996249778	-62.136420183	0.007518795	163.006898006
1673800000.000000000	0.012333002	-77.494136414	1.042481596	-63.313950554	0.994956187	-62.206503730	0.007769643	168.420616455
1675500000.000000000	0.012426319	-75.911466620	1.069184145	-63.717265072	0.993376954	-62.284704359	0.008106019	174.442086444
1677200000.000000000	0.012580321	-74.027190224	1.099928184	-63.896364826	0.991662701	-62.360214356	0.008466469	-178.982424846
1678900000.000000000	0.012763644	-71.834751207	1.131521172	-63.805711546	0.990006099	-62.442902036	0.008753421	-172.266171838
1680600000.000000000	0.012977854	-69.471567035	1.160278839	-63.497176217	0.988441272	-62.524664112	0.008851816	-165.836716616
1682300000.000000000	0.013201953	-67.213414694	1.183301444	-63.085191087	0.987120740	-62.600837058	0.008524800	-160.213072429
1684000000.000000000	0.013408193	-65.202840645	1.199117158	-62.699411188	0.986045568	-62.669389238	0.008060981	-158.094393058
1685700000.000000000	0.013573599	-63.342335971	1.207315272	-62.462552916	0.985436427	-62.735475407	0.007860551	-158.158304278
1687400000.000000000	0.013681143	-61.813569540	1.208137429	-62.470015585	0.985341034	-62.796998855	0.007839813	-158.900295051
1689100000.000000000	0.013597007	-61.015954416	1.208094874	-62.525617750	0.985423789	-62.844663774	0.007931755	-158.849708397
1690800000.000000000	0.013521692	-61.351660934	1.207926961	-62.590227505	0.985324338	-62.898743896	0.008012630	-159.184385693
1692500000.000000000	0.013557574	-62.757764091	1.207762272	-62.659496850	0.985260595	-62.944810183	0.008067205	-160.011852213
1694200000.000000000	0.013531448	-64.485284110	1.206552988	-62.676061761	0.985167863	-62.996181969	0.008114124	-160.824159950
1695900000.000000000	0.013386949	-66.284801475	1.198325874	-62.454801270	0.985552856	-63.048164558	0.008233612	-162.595136646
1697600000.000000000	0.013115985	-68.181669772	1.182630754	-62.086069874	0.986316193	-63.095719097	0.008345235	-165.596573038
1699300000.000000000	0.012664353	-69.700653330	1.159906894	-61.694108180	0.987376133	-63.145286352	0.008459673	-169.748722051
1701000000.000000000	0.012113420	-70.925680954	1.131811462	-61.411207220	0.988673959	-63.194854086	0.008594834	-174.731731474
1702700000.000000000	0.011517316	-71.564269254	1.101028932	-61.351887179	0.990027689	-63.241594684	0.008747878	179.281281444
1704400000.000000000	0.010884135	-71.767497906	1.071124520	-61.556139557	0.991423502	-63.285290801	0.009027754	172.588144594
1706100000.000000000	0.010350753	-71.697405421	1.045400313	-61.981878054	0.992713180	-63.323603302	0.009478489	165.742506243
1707800000.000000000	0.009917345	-71.627517499	1.025812584	-62.510416500	0.993770066	-63.358545207	0.010343269	159.617004623
1709500000.000000000	0.009619551	-71.450405358	1.012847579	-63.006107604	0.994482102	-63.398563779	0.011398266	156.711562233
1711200000.000000000	0.009437930	-71.257973490	1.006434516	-63.356517833	0.994742525	-63.441085282	0.012078330	155.916476900
1712900000.000000000	0.009411532	-71.112617544	1.006075457	-63.460644778	0.994626536	-63.486336020	0.012452543	155.420155616
1714600000.000000000	0.009582012	-70.741108954	1.006197897	-63.515343582	0.994395999	-63.537754422	0.012584639	154.019227885
1716300000.000000000	0.009802080	-69.873994476	1.006170561	-63.568888786	0.994448927	-63.586732789	0.012714745	152.746051105
1718000000.000000000	0.009740085	-68.617146325	1.005860920	-63.645068219	0.994455962	-63.660666611	0.012491526	152.960441868
1719700000.000000000	0.009732137	-67.198048637	1.005369482	-63.718684909	0.994634610	-63.731964442	0.012245542	152.936765814
1721400000.000000000	0.009811309	-65.850747841	1.004600044	-63.787623605	0.994865024	-63.802070456	0.011971274	152.345703243
1723100000.000000000	0.009965371	-64.523102325	1.003723011	-63.859634875	0.995152069	-63.877390170	0.011652537	151.655288905
1724800000.000000000	0.010213883	-63.663714230	1.002590678	-63.930848535	0.995456291	-63.952506145	0.011368212	150.946699852
1726500000.000000000	0.010535481	-63.127013356	1.001365918	-64.007791607	0.995790642	-64.023289509	0.011058398	150.238911919
1728200000.000000000	0.010903452	-63.280366323	1.000160425	-64.081431167	0.996181762	-64.101291656	0.010738675	149.575795746
1729900000.000000000	0.011309772	-64.044773610	0.998923562	-64.163344399	0.996502155	-64.176013886	0.010410096	148.897108175
1731600000.000000000	0.011672878	-65.233540378	0.997668707	-64.239099644	0.996822428	-64.254214309	0.010079171	148.280351611
1733300000.000000000	0.012003229	-66.605166145	0.996468008	-64.318965730	0.997076435	-64.337477300	0.009749782	147.962841966
1735000000.000000000	0.012229667	-68.112870359	0.995482883	-64.398224975	0.997396061	-64.416522404	0.009448116	147.927164476
1736700000.000000000	0.012424309	-69.571684177	0.994703942	-64.480122089	0.997705799	-64.498796586	0.009142578	147.894151870
1738400000.000000000	0.012503591	-71.072655233	0.994059748	-64.564941604	0.997956400	-64.574447826	0.008864608	148.287176843
1740100000.000000000	0.012518493	-72.226824527	0.993725921	-64.644881157	0.998171467	-64.654081821	0.008636099	149.036574705
1741800000.000000000	0.012492351	-72.932949625	0.993662932	-64.718598685	0.998201173	-64.735053440	0.008452719	150.229915396
1743500000.000000000	0.012797240	-73.122615200	0.993959736	-64.763958326	0.998290592	-64.789117895	0.008532110	150.582899762
1745200000.000000000	0.013136045	-73.374361175	0.994298549	-64.809819985	0.998392525	-64.844282755	0.008661232	151.111952637
1746900000.000000000	0.013458559	-73.481027823	0.994632727	-64.847301756	0.998481061	-64.902936084	0.008835871	151.941591549
1748600000.000000000	0.013810588	-73.471023343	0.994940745	-64.884981618	0.998468171	-64.961858333	0.009079094	152.942229165
1750300000.000000000	0.014137464	-73.422271285	0.995328066	-64.929285921	0.998500854	-65.020854824	0.009293503	153.929771470
1752000000.000000000	0.014483114	-73.370790894	0.995728878	-64.973332781	0.998522652	-65.085833211	0.009508246	154.870054977
1753700000.000000000	0.014799884	-73.235409882	0.996182946	-65.020902138	0.998527175	-65.145384970	0.009724211	155.899833258
1755400000.000000000	0.015121491	-73.069271758	0.996640466	-65.066338447	0.998520206	-65.207970901	0.009944180	156.912144395
1757100000.000000000	0.015439737	-72.919379608	0.997151164	-65.117587615	0.998503672	-65.272011285	0.010173630	157.763461048
1758800000.000000000	0.015733604	-72.887106549	0.997630377	-65.174788099	0.998452641	-65.332646045	0.010405830	158.648518676
1760500000.000000000	0.016053226	-72.994896936	0.998073848	-65.234003666	0.998427619	-65.398081419	0.010611253	159.409855668
1762200000.000000000	0.016302195	-73.303619766	0.998408777	-65.296999693	0.998391630	-65.459037751	0.010843212	160.135251609
1763900000.000000000	0.016562196	-73.612084012	0.998800113	-65.360367934	0.998277387	-65.526531718	0.011082829	160.829002765
1765600000.000000000	0.016755220	-74.086086449	0.999133427	-65.427564462	0.998118095	-65.592073399	0.011243754	161.305293127
1767300000.000000000	0.016832725	-74.680097413	0.999396462	-65.496261180	0.998082397	-65.658224993	0.011378828	161.458208469
1769000000.000000000	0.016794020	-75.351694482	0.999550468	-65.565518464	0.998015160	-65.726273260	0.011414711	161.412713022
1770700000.000000000	0.016615418	-76.032495769	0.999681761	-65.637263138	0.997875932	-65.792238638	0.011390141	161.154308643
1772400000.000000000	0.016325416	-76.624901312	0.999702622	-65.720393236	0.997834139	-65.856269919	0.011336109	161.039599301
1774100000.000000000	0.015925397	-77.162765166	0.999797655	-65.799492940	0.997882027	-65.919511912	0.011213568	160.765044806
1775800000.000000000	0.015464808	-77.796762029	0.999726286	-65.872456565	0.997878736	-65.986570305	0.011077671	160.470407771
1777500000.000000000	0.014920885	-78.455681020	0.999629829	-65.949026628	0.997915186	-66.043009633	0.010946232	160.217891926
1779200000.000000000	0.014333097	-79.130481720	0.999427272	-66.022814596	0.997972403	-66.103602216	0.010834655	159.925339593
1780900000.000000000	0.013708015	-79.810747073	0.999211714	-66.098541064	0.998075640	-66.161489770	0.010681953	159.796264086
1782600000.000000000	0.013079580	-80.462591751	0.998914487	-66.173390508	0.998228996	-66.216595399	0.010527669	159.802832216
1784300000.000000000	0.012448801	-81.044614284	0.998568709	-66.238779892	0.998514839	-66.275715079	0.010345620	159.612496739
1786000000.000000000	0.011842171	-81.556125103	0.998248112	-66.306804456	0.998656567	-66.330318125	0.010201358	159.522701383
1787700000.000000000	0.011235811	-82.080664918	0.997966222	-66.366278964	0.998872744	-66.384587551	0.010049657	159.418010683
1789400000.000000000	0.010683945	-82.494607935	0.997650661	-66.425434871	0.999125232	-66.439593218	0.009862737	159.405921664
1791100000.000000000	0.010240491	-82.795374398	0.997315257	-66.486895339	0.999372196	-66.493099833	0.009679939	159.516882781
1792800000.000000000	0.009864928	-82.888287098	0.997048996	-66.549104428	0.999524801	-66.543430586	0.009451447	159.970332388
1794500000.000000000	0.009569947	-82.930672818	0.996857077	-66.614171548	0.999687940	-66.598457208	0.009263917	160.565026578
1796200000.000000000	0.009342368	-82.813542765	0.996605777	-66.682964415	0.999865703	-66.653133646	0.009084318	161.636265306
1797900000.000000000	0.009207575	-82.931077542	0.996445428	-66.743866511	0.999964846	-66.712307021	0.008901023	162.571678231
1799600000.000000000	0.009124296	-83.052996712	0.996229741	-66.808686074	0.999992337	-66.768315561	0.008721170	163.846177882
1801300000.000000000	0.009114383	-83.128437899	0.996156345	-66.879417813	1.000080355	-66.823378349	0.008548810	165.260571321
1803000000.000000000	0.009163225	-83.090696743	0.996067534	-66.944061657	1.000188293	-66.881006272	0.008407596	166.918244666
1804700000.000000000	0.009274118	-83.053986440	0.996000116	-67.013525501	1.000223212	-66.940626984	0.008264062	168.636639090
1806400000.000000000	0.009445354	-83.148781929	0.995954350	-67.084094121	1.000250620	-67.000931197	0.008145902	170.550861991
1808100000.000000000	0.009657404	-83.252116358	0.995872083	-67.151042412	1.000224445	-67.063732113	0.008034104	172.594794482
1809800000.000000000	0.009905163	-83.392668433	0.995899432	-67.220582131	1.000165991	-67.126738877	0.007984033	174.737388204
1811500000.000000000	0.010198121	-83.543691448	0.995933867	-67.291333533	1.000134866	-67.193522568	0.007891261	177.023708955
1813200000.000000000	0.010551280	-83.461241361	0.996014211	-67.362570958	1.000096349	-67.258318035	0.007799859	179.253522276
1814900000.000000000	0.010900048	-83.291496537	0.996164538	-67.435295392	1.000001322	-67.323628713	0.007677348	-178.899597313
1816600000.000000000	0.011236116	-83.162600460	0.996453907	-67.510069193	0.999847351	-67.389343395	0.007533566	-177.332598993
1818300000.000000000	0.011559693	-83.097747753	0.996771058	-67.583989137	0.999760885	-67.457276831	0.007398643	-176.016912833
1820000000.000000000	0.011847208	-83.099137098	0.997116780	-67.660371469	0.999585831	-67.521905273	0.007233150	-175.157628488
1821700000.000000000	0.012142615	-83.195135973	0.997443474	-67.726574266	0.999414104	-67.584542429	0.007060018	-174.643033228
1823400000.000000000	0.012362212	-83.109139708	0.997918651	-67.798818960	0.999246823	-67.649770350	0.006880742	-174.026691101
1825100000.000000000	0.012576710	-83.085204506	0.998334539	-67.870846042	0.999126748	-67.713443927	0.006725054	-173.555389397
1826800000.000000000	0.012753084	-83.107216074	0.998807514	-67.941103419	0.998977380	-67.776131805	0.006584706	-173.222281332
1828500000.000000000	0.012898909	-83.290871209	0.999256671	-68.009863900	0.998790913	-67.836485992	0.006448356	-173.137121456
1830200000.000000000	0.013001962	-83.581432250	0.999703465	-68.071983122	0.998718701	-67.897020972	0.006335154	-173.191524921
1831900000.000000000	0.013098764	-83.797764495	1.000038150	-68.132421507	0.998633732	-67.960112453	0.006231682	-173.563521347
1833600000.000000000	0.013137339	-84.291732886	1.000381733	-68.194606473	0.998613477	-68.023516772	0.006179754	-174.118821869
1835300000.000000000	0.013194945	-84.897964157	1.000593318	-68.254373340	0.998622511	-68.082678719	0.006106673	-174.821089097
1837000000.000000000	0.013241547	-85.520478559	1.000741280	-68.311752953	0.998712217	-68.145602648	0.006106299	-175.949830109
1838700000.000000000	0.013371343	-86.065857802	1.000731479	-68.376458167	0.998775606	-68.217861718	0.006186849	-177.235444906
1840400000.000000000	0.013534199	-86.589349592	1.000599114	-68.445124143	0.998948031	-68.292804645	0.006364739	-178.309382385
1842100000.000000000	0.013711309	-87.151693692	1.000446122	-68.510036412	0.999206550	-68.366032830	0.006595093	-179.446267691
1843800000.000000000	0.013927193	-87.897336891	1.000253235	-68.576880342	0.999349326	-68.443167563	0.006874854	179.182033752
1845500000.000000000	0.014169069	-88.616616912	0.999992443	-68.635545881	0.999448797	-68.511102303	0.007205942	177.874910031
1847200000.000000000	0.014421290	-89.409170536	0.999775626	-68.701526446	0.999505010	-68.583879760	0.007595912	176.409930864
1848900000.000000000	0.014728716	-90.216023246	0.999411802	-68.763695245	0.999596817	-68.651364334	0.008019429	174.681996013
1850600000.000000000	0.015042701	-91.056419735	0.999063298	-68.826593171	0.999621553	-68.724833142	0.008487341	172.766591315
1852300000.000000000	0.015363275	-91.753289959	0.998617928	-68.888006259	0.999698490	-68.795413181	0.008972799	170.697925444
1854000000.000000000	0.015703133	-92.399857579	0.998275586	-68.952151719	0.999656211	-68.869100933	0.009453264	168.425558286
1855700000.000000000	0.016089200	-92.942949189	0.997926779	-69.016334280	0.999560462	-68.943341241	0.009937618	166.130557408
1857400000.000000000	0.016452568	-93.354685841	0.997712587	-69.081668478	0.999442889	-69.018493628	0.010434926	163.773518588
1859100000.000000000	0.016847188	-93.437225188	0.997466563	-69.146089547	0.999271408	-69.093905023	0.010865189	161.394562895
1860800000.000000000	0.017199106	-93.356136074	0.997319707	-69.206011759	0.998979789	-69.173555201	0.011273967	159.020674272
1862500000.000000000	0.017408008	-93.418058100	0.997261489	-69.268308665	0.998672472	-69.243136329	0.011562984	157.046648274
1864200000.000000000	0.017400795	-93.727823851	0.997199970	-69.324128240	0.998322617	-69.307878461	0.011678971	155.630019235
1865900000.000000000	0.017213413	-94.127639236	0.997126145	-69.371452351	0.997902200	-69.368740247	0.011691646	154.391361265
1867600000.000000000	0.016898216	-94.410211353	0.997018196	-69.416387164	0.997390905	-69.427475812	0.011709296	153.515607745
1869300000.000000000	0.016523570	-94.288449332	0.996880302	-69.457210851	0.997020838	-69.483291595	0.011708611	153.141790114
1871000000.000000000	0.016089426	-94.111719150	0.996708759	-69.499996564	0.996804622	-69.543570405	0.011713939	153.195134408
1872700000.000000000	0.015702076	-93.949718756	0.996547494	-69.540267115	0.996725732	-69.605532050	0.011698991	153.485914096
1874400000.000000000	0.015332305	-93.825640266	0.996382708	-69.580275041	0.996649375	-69.664074280	0.011693510	154.037742590
1876100000.000000000	0.014964792	-93.759166239	0.996264242	-69.619203687	0.996685766	-69.716739563	0.011693432	154.833025365
1877800000.000000000	0.014661675	-93.769568016	0.996203724	-69.657292539	0.996715256	-69.773977914	0.011711936	155.898863777
1879500000.000000000	0.014393958	-93.665773367	0.996052566	-69.694991973	0.996936621	-69.830983177	0.011724604	157.213555878
1881200000.000000000	0.014146220	-93.586516560	0.995984714	-69.738195240	0.997180314	-69.880418754	0.011743879	158.543825656
1882900000.000000000	0.013915821	-93.458059178	0.995925439	-69.775796848	0.997427496	-69.925813935	0.011793832	159.969219109
1884600000.000000000	0.013710704	-93.405532490	0.996313481	-69.821559584	0.997604299	-69.974106387	0.011849617	161.579219101
1886300000.000000000	0.013529637	-93.281063766	0.999179990	-69.919336741	0.997151227	-70.014084519	0.011991488	163.592228281
1888000000.000000000	0.013431862	-92.906260419	1.004187992	-70.028773222	0.996285207	-70.060241081	0.012190832	165.637452678
1889700000.000000000	0.013384325	-92.392024869	1.010816220	-70.132417928	0.995106146	-70.100507577	0.012444507	167.580427127
1891400000.000000000	0.013434983	-91.856098449	1.018391772	-70.217657088	0.993725514	-70.144107240	0.012676450	169.542124091
1893100000.000000000	0.013536517	-91.412511579	1.026089705	-70.274412877	0.992382513	-70.190852541	0.012875741	171.403495784
1894800000.000000000	0.013632621	-91.169407996	1.033160241	-70.310778377	0.991172661	-70.238704334	0.012992026	173.043934481
1896500000.000000000	0.013735959	-90.868257395	1.038854181	-70.336204191	0.990128429	-70.284684102	0.013010263	174.383251226
1898200000.000000000	0.013774960	-90.446089610	1.042495140	-70.375085013	0.989391913	-70.326487643	0.012924026	175.389203384
1899900000.000000000	0.013742955	-89.887798505	1.043623266	-70.454704649	0.989189375	-70.377001061	0.012753965	175.939971327
1901600000.000000000	0.013875367	-90.261505845	1.043575191	-70.514323955	0.989013113	-70.455334171	0.012767891	174.520284665
1903300000.000000000	0.013917529	-90.540507713	1.043439541	-70.580750927	0.988839589	-70.534088179	0.012777456	172.972132964
1905000000.000000000	0.013906678	-90.702614887	1.043328260	-70.656256200	0.988595384	-70.613262066	0.012855783	171.299923122
1906700000.000000000	0.013832419	-90.821507042	1.043141296	-70.736530924	0.988340328	-70.696377354	0.012929003	169.676844525
1908400000.000000000	0.013715500	-90.887977895	1.042874832	-70.824785532	0.988104099	-70.781355036	0.013021843	167.946219697
1910100000.000000000	0.013514492	-90.759945322	1.042976712	-70.913951935	0.987983855	-70.858300645	0.013148925	166.542190051
1911800000.000000000	0.013274508	-90.407417138	1.041070325	-70.959579885	0.988578951	-70.941649227	0.013242864	164.999096033
1913500000.000000000	0.012979819	-89.964251954	1.037545664	-70.989028156	0.989485897	-71.029537054	0.013347998	163.574657578
1915200000.000000000	0.012639228	-89.523597019	1.032810014	-71.020424746	0.990817288	-71.116677514	0.013478227	162.112301178
1916900000.000000000	0.012286552	-89.015921935	1.027535633	-71.078559877	0.992304053	-71.203301770	0.013649269	160.510150858
1918600000.000000000	0.011924510	-88.792737397	1.022412388	-71.159545905	0.993854100	-71.290542289	0.013877653	159.008556189
1920300000.000000000	0.011588994	-88.764714700	1.018076815	-71.258991184	0.995205704	-71.372935963	0.014191031	157.529328788
1922000000.000000000	0.011300562	-89.065719907	1.015138793	-71.366487366	0.996336251	-71.457969042	0.014612228	156.284582437
1923700000.000000000	0.011036686	-89.601050256	1.014020604	-71.454960022	0.997105664	-71.548898010	0.015108795	155.268743037
1925400000.000000000	0.010838347	-90.513295678	1.015120111	-71.507535396	0.997253800	-71.631736702	0.015695939	154.708081017
1927100000.000000000	0.010571958	-90.528660496	1.016936274	-71.581978340	0.997363214	-71.686792127	0.016002938	156.082251775
1928800000.000000000	0.010398861	-90.676271539	1.018355858	-71.649909522	0.997434800	-71.740224296	0.016257391	157.599692921
1930500000.000000000	0.010311230	-91.084211888	1.019135937	-71.712476052	0.997493764	-71.793352819	0.016364799	159.257488174
1932200000.000000000	0.010246786	-90.109000143	1.019184960	-71.770158392	0.997598487	-71.839693099	0.016197008	160.757191313
1933900000.000000000	0.010202045	-89.122155156	1.019234473	-71.816649040	0.997643627	-71.884910330	0.016143527	162.320497370
1935600000.000000000	0.010237173	-88.406757395	1.018620546	-71.860456943	0.997621576	-71.929917339	0.016241641	163.403608392
1937300000.000000000	0.010335203	-88.127496954	1.017457660	-71.905237416	0.997519703	-71.974769759	0.016417816	164.224263020
1939000000.000000000	0.010496896	-88.067983525	1.015768345	-71.953384181	0.997501612	-72.010841404	0.016656428	164.459377398
1940700000.000000000	0.010744209	-88.295047152	1.013790067	-72.004623686	0.997394279	-72.050580797	0.016905777	164.351964270
1942400000.000000000	0.011041699	-88.734300493	1.011488344	-72.055335973	0.997315820	-72.086595949	0.017141288	163.959927662
1944100000.000000000	0.011422317	-89.061232998	1.009031196	-72.111213875	0.997228464	-72.127436640	0.017345444	163.204678606
1945800000.000000000	0.011854022	-89.471442438	1.006495546	-72.174022448	0.997092497	-72.173428703	0.017508158	162.176887337
1947500000.000000000	0.012282577	-89.794749927	1.004128169	-72.241530329	0.997039414	-72.218484538	0.017646201	160.944143504
1949200000.000000000	0.012767149	-89.971759927	1.001978104	-72.319109299	0.996924851	-72.259246813	0.017752924	159.549565922
1950900000.000000000	0.013246039	-89.993690730	1.000041727	-72.392387269	0.996861919	-72.306487808	0.017772493	157.925447127
1952600000.000000000	0.013687830	-90.004110476	0.998533672	-72.461966008	0.996823098	-72.357629903	0.017716466	156.259662717
1954300000.000000000	0.014088322	-90.011864151	0.997446554	-72.534534903	0.996757707	-72.408844942	0.017522978	154.595585589
1956000000.000000000	0.014438855	-90.017404161	0.996941701	-72.602053020	0.996707833	-72.464015481	0.017272052	153.163330576
1957700000.000000000	0.014729462	-91.825938764	0.997203105	-72.667873961	0.996541702	-72.522707321	0.017297367	152.381235633
1959400000.000000000	0.014928413	-94.121643029	0.997413906	-72.735738067	0.996563100	-72.587436876	0.017253457	152.035133405
1961100000.000000000	0.014928136	-96.601899797	0.997618407	-72.791958915	0.996638291	-72.656262368	0.017048629	152.124156101
1962800000.000000000	0.014643291	-98.853576960	0.997740229	-72.838227227	0.996780692	-72.727524501	0.016807955	152.505606271
