Frequency,S11,S21
1.6768e-09,(-0.1561874896-0.3196961582j),(-0.1561874896-0.3196961582j)
1.67744e-09,(-0.1563326567-0.3197661042j),(-0.1563326567-0.3197661042j)
1.67808e-09,(-0.1566291153-0.3197684884j),(-0.1566291153-0.3197684884j)
1.67872e-09,(-0.1564760804-0.3198861778j),(-0.1564760804-0.3198861778j)
1.6793599999999999e-09,(-0.1567544043-0.3195905983j),(-0.1567544043-0.3195905983j)
1.68e-09,(-0.1568719894-0.3197110593j),(-0.1568719894-0.3197110593j)
1.6806399999999999e-09,(-0.1569232643-0.3198054433j),(-0.1569232643-0.3198054433j)
1.68128e-09,(-0.1571415365-0.3198989928j),(-0.1571415365-0.3198989928j)
1.6819200000000001e-09,(-0.1573759168-0.3199593723j),(-0.1573759168-0.3199593723j)
1.68256e-09,(-0.1573394835-0.319976598j),(-0.1573394835-0.319976598j)
1.6832e-09,(-0.157721296-0.3201245964j),(-0.157721296-0.3201245964j)
1.68384e-09,(-0.1576272547-0.3200684488j),(-0.1576272547-0.3200684488j)
1.68448e-09,(-0.157831952-0.3201932907j),(-0.157831952-0.3201932907j)
1.6851199999999999e-09,(-0.1580013484-0.3202142417j),(-0.1580013484-0.3202142417j)
1.68576e-09,(-0.1579282731-0.3203829527j),(-0.1579282731-0.3203829527j)
1.6863999999999999e-09,(-0.1580512971-0.3203639388j),(-0.1580512971-0.3203639388j)
1.68704e-09,(-0.1581481546-0.3204289675j),(-0.1581481546-0.3204289675j)
1.6876800000000001e-09,(-0.1584254056-0.3204921484j),(-0.1584254056-0.3204921484j)
1.68832e-09,(-0.1583958268-0.320648849j),(-0.1583958268-0.320648849j)
1.68896e-09,(-0.1584502459-0.3207314312j),(-0.1584502459-0.3207314312j)
1.6896e-09,(-0.1585571319-0.3208588958j),(-0.1585571319-0.3208588958j)
1.69024e-09,(-0.1586315632-0.3209355474j),(-0.1586315632-0.3209355474j)
